eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851001.896109,"{'circle_3d': {'center': [0.2065539198156543, 0.07632307574925834, 24.014634912785645], 'normal': [0.7845257070121878, 0.31480433076686265, -0.534244932935685], 'radius': 2.6042987522302985}, 'confidence': 0.13764041546355815, 'timestamp': 176191.484175, 'diameter_3d': 5.208597504460597, 'ellipse': {'center': [161.25595063610143, 120.41053515587464], 'axes': [39.058452593816476, 73.87319825267089], 'angle': 21.854916788487657}, 'location': [161.25595063610143, 120.41053515587464], 'diameter': 73.87319825267089, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8910468231606883, 'phi': -0.5978452796772659, 'norm_pos': [0.5039248457378169, 0.4982894368505223], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.4965482,"{'circle_3d': {'center': [0.15862225980181144, 0.10451882040612537, 23.96132563141059], 'normal': [0.7805314020110343, 0.3171539761549349, -0.538687373050273], 'radius': 2.705501967926564}, 'confidence': 0.1791811869914263, 'timestamp': 176193.088575, 'diameter_3d': 5.411003935853128, 'ellipse': {'center': [160.43107059251233, 120.74745157687441], 'axes': [41.12892210566981, 76.93979184061789], 'angle': 22.169644538105782}, 'location': [160.43107059251233, 120.74745157687441], 'diameter': 76.93979184061789, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.893523351471846, 'phi': -0.604087736950297, 'norm_pos': [0.5013470956016011, 0.4968856184296899], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.508014,"{'circle_3d': {'center': [0.15346374606048485, 0.11107817935478481, 23.95771943614599], 'normal': [0.7801015258659239, 0.3177005894006566, -0.538987889322323], 'radius': 2.6906444883299727}, 'confidence': 0.20660708727213176, 'timestamp': 176193.096975, 'diameter_3d': 5.381288976659945, 'ellipse': {'center': [160.37721512152686, 120.8475576264832], 'axes': [40.93432983358849, 76.52495100303912], 'angle': 22.227095796411177}, 'location': [160.37721512152686, 120.8475576264832], 'diameter': 76.52495100303912, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8940997758905864, 'phi': -0.6046060983979201, 'norm_pos': [0.5011787972547714, 0.4964685098896534], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.513373,"{'circle_3d': {'center': [0.30718343214885024, 0.003719396592100299, 24.121720358791507], 'normal': [0.792911499706621, 0.3087540241704329, -0.52532114576853], 'radius': 2.7181658359295082}, 'confidence': 0.15982163823160475, 'timestamp': 176193.105375, 'diameter_3d': 5.4363316718590164, 'ellipse': {'center': [162.5487050765258, 119.34777457252322], 'axes': [39.74383275354465, 76.79220512583855], 'angle': 21.120565923066742}, 'location': [162.5487050765258, 119.34777457252322], 'diameter': 76.79220512583855, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.884679101333802, 'phi': -0.5851275811910482, 'norm_pos': [0.5079647033641431, 0.5027176059478199], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.521256,"{'circle_3d': {'center': [0.29116335574871144, 0.01828379489403753, 24.106156429439114], 'normal': [0.7915764933399428, 0.3099677240289277, -0.5266181398812294], 'radius': 2.7214930888380904}, 'confidence': 0.1540711177261016, 'timestamp': 176193.113775, 'diameter_3d': 5.442986177676181, 'ellipse': {'center': [162.31587286903002, 119.54744178354574], 'axes': [39.94621141689199, 76.93626295059981], 'angle': 21.255831541768583}, 'location': [162.31587286903002, 119.54744178354574], 'diameter': 76.93626295059981, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8859554110380672, 'phi': -0.5870403518072445, 'norm_pos': [0.5072371027157188, 0.5018856592352261], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.529165,"{'circle_3d': {'center': [0.2881183227988533, 0.023434358861009752, 24.104613989037464], 'normal': [0.7913227405941212, 0.310396937692842, -0.5267466765813668], 'radius': 2.70896788365498}, 'confidence': 0.16010559103491492, 'timestamp': 176193.122175, 'diameter_3d': 5.41793576730996, 'ellipse': {'center': [162.289307219965, 119.6259356061361], 'axes': [39.774167264538946, 76.58372222071444], 'angle': 21.297249592031463}, 'location': [162.289307219965, 119.6259356061361], 'diameter': 76.58372222071444, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8864068931186788, 'phi': -0.5873007864748997, 'norm_pos': [0.5071540850623906, 0.5015586016410996], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.536866,"{'circle_3d': {'center': [0.22135384818165882, 0.028609933637492535, 24.008450851347163], 'normal': [0.7857590343760216, 0.3108282355908822, -0.5347602713888918], 'radius': 2.6796615672045077}, 'confidence': 0.15503039873433588, 'timestamp': 176193.130575, 'diameter_3d': 5.359323134409015, 'ellipse': {'center': [161.3637906404644, 119.6991957654203], 'axes': [40.26844435234285, 76.04954093353123], 'angle': 21.500908445868717}, 'location': [161.3637906404644, 119.6991957654203], 'diameter': 76.04954093353123, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.886860634620665, 'phi': -0.5975630592840708, 'norm_pos': [0.5042618457514513, 0.5012533509774154], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.544954,"{'circle_3d': {'center': [0.22270465269853723, 0.033810506712187216, 24.013462707134813], 'normal': [0.7858716014190948, 0.3112616166804401, -0.534342616739921], 'radius': 2.708001437717184}, 'confidence': 0.17992314816189728, 'timestamp': 176193.138975, 'diameter_3d': 5.416002875434368, 'ellipse': {'center': [161.34648172234108, 119.75796739059011], 'axes': [40.652830837998145, 76.84517029749139], 'angle': 21.531852142316986}, 'location': [161.34648172234108, 119.75796739059011], 'diameter': 76.84517029749139, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8873166355456097, 'phi': -0.5971330876488599, 'norm_pos': [0.5042077553823159, 0.5010084692058745], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.553333,"{'circle_3d': {'center': [0.37598918110590596, -0.07517083390050727, 24.180349248255133], 'normal': [0.7986453121197088, 0.3021798382960489, -0.5204354049798943], 'radius': 2.6997279184400833}, 'confidence': 0.11868295484494511, 'timestamp': 176193.147375, 'diameter_3d': 5.399455836880167, 'ellipse': {'center': [163.54874177209277, 118.26495129106402], 'axes': [38.898032938338574, 76.08428124203388], 'angle': 20.438801167043437}, 'location': [163.54874177209277, 118.26495129106402], 'diameter': 76.08428124203388, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.877774895890353, 'phi': -0.5775326827504647, 'norm_pos': [0.5110898180377899, 0.5072293696205665], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.5611808,"{'circle_3d': {'center': [0.866705447677047, -1.22172423891412, 24.395912739110344], 'normal': [0.8395383343339707, 0.2066337212115812, -0.5024717807419602], 'radius': 2.6964415225347653}, 'confidence': 0.1159069614975861, 'timestamp': 176193.155775, 'diameter_3d': 5.392883045069531, 'ellipse': {'center': [170.3964284843339, 102.4242948140159], 'axes': [36.487322286494525, 75.44018818799938], 'angle': 12.031449601306333}, 'location': [170.3964284843339, 102.4242948140159], 'diameter': 75.44018818799938, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.7789294978214805, 'phi': -0.5393229219295901, 'norm_pos': [0.5324888390135435, 0.5732321049416005], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.5728629,"{'circle_3d': {'center': [0.7969200911973715, -0.6697031834181986, 24.533568457024412], 'normal': [0.8337228879606644, 0.2526354758362413, -0.4910004709157878], 'radius': 2.705890529039554}, 'confidence': 0.1559207412394573, 'timestamp': 176193.164175, 'diameter_3d': 5.411781058079108, 'ellipse': {'center': [169.41499172257963, 110.13888360701884], 'axes': [35.530138795792865, 75.20962582530792], 'angle': 15.773706459148547}, 'location': [169.41499172257963, 110.13888360701884], 'diameter': 75.20962582530792, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.826199450185206, 'phi': -0.5322365115572554, 'norm_pos': [0.5294218491330613, 0.5410879849707548], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.581152,"{'circle_3d': {'center': [0.804970535020118, -0.7136370645745709, 24.524808596617515], 'normal': [0.8343937582792266, 0.2489743190732103, -0.4917304592830292], 'radius': 2.7069864769533023}, 'confidence': 0.16685797332394667, 'timestamp': 176193.172575, 'diameter_3d': 5.413972953906605, 'ellipse': {'center': [169.52487097986574, 109.52819937540065], 'axes': [35.613603556342724, 75.27181846960032], 'angle': 15.475532935377538}, 'location': [169.52487097986574, 109.52819937540065], 'diameter': 75.27181846960032, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.822417407862971, 'phi': -0.5325344652725886, 'norm_pos': [0.5297652218120804, 0.5436325026024973], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.589256,"{'circle_3d': {'center': [0.8093275502060902, -0.719168677925563, 24.52940701747497], 'normal': [0.8347568428780576, 0.24851335129396093, -0.491347257544908], 'radius': 2.7058412199509347}, 'confidence': 0.1725695975245146, 'timestamp': 176193.180975, 'diameter_3d': 5.4116824399018695, 'ellipse': {'center': [169.58618258090576, 109.45490433598131], 'axes': [35.55379612519653, 75.22628717285228], 'angle': 15.433805444275755}, 'location': [169.58618258090576, 109.45490433598131], 'diameter': 75.22628717285228, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.821941481379818, 'phi': -0.5320033205410514, 'norm_pos': [0.5299568205653304, 0.5439378986000778], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.5971909,"{'circle_3d': {'center': [0.8136978132860531, -0.7247269118777346, 24.534026528095403], 'normal': [0.8351210314680546, 0.24805016513128, -0.49096229832653865], 'radius': 2.6978072212220017}, 'confidence': 0.15082193013656187, 'timestamp': 176193.189375, 'diameter_3d': 5.395614442444003, 'ellipse': {'center': [169.6558717511836, 109.38435803188177], 'axes': [35.40175961159773, 74.98745372653313], 'angle': 15.392006540410963}, 'location': [169.6558717511836, 109.38435803188177], 'diameter': 74.98745372653313, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8214633230509305, 'phi': -0.531470164283848, 'norm_pos': [0.5301745992224488, 0.5442318415338259], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.606116,"{'circle_3d': {'center': [0.7057853014816349, -0.4983935628232046, 24.470497903904104], 'normal': [0.8261283221510196, 0.2669112775524908, -0.4962563503424801], 'radius': 2.721462390277299}, 'confidence': 0.1320638351770488, 'timestamp': 176193.197775, 'diameter_3d': 5.442924780554598, 'ellipse': {'center': [168.13831507679242, 112.46632715596103], 'axes': [36.37482018754514, 75.8235434772426], 'angle': 17.02512520319062}, 'location': [168.13831507679242, 112.46632715596103], 'diameter': 75.8235434772426, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.84098293287464, 'phi': -0.5409349964991209, 'norm_pos': [0.5254322346149763, 0.531390303516829], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.6129699,"{'circle_3d': {'center': [0.7182329730937411, -0.5200341227055465, 24.479639783745647], 'normal': [0.8271656281186951, 0.26510789756229564, -0.49549452702235147], 'radius': 2.7006200941286336}, 'confidence': 0.15541453567344987, 'timestamp': 176193.206175, 'diameter_3d': 5.401240188257267, 'ellipse': {'center': [168.3357807378129, 112.18092639230977], 'axes': [36.000631015038074, 75.21142365424406], 'angle': 16.86455411796572}, 'location': [168.3357807378129, 112.18092639230977], 'diameter': 75.21142365424406, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.839112148932487, 'phi': -0.539703736229684, 'norm_pos': [0.5260493148056653, 0.5325794733653759], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.6212192,"{'circle_3d': {'center': [0.7212371416683663, -0.5225514897480905, 24.483310404685124], 'normal': [0.8274159754999139, 0.26489811697541693, -0.4951886419440617], 'radius': 2.7105448082961425}, 'confidence': 0.16042493567392282, 'timestamp': 176193.214575, 'diameter_3d': 5.421089616592285, 'ellipse': {'center': [168.3653397839404, 112.14318868553808], 'axes': [36.10039876548939, 75.47938842877844], 'angle': 16.843414557405204}, 'location': [168.3653397839404, 112.14318868553808], 'diameter': 75.47938842877844, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8388945900912297, 'phi': -0.5392981929078962, 'norm_pos': [0.5261416868248138, 0.532736713810258], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.629462,"{'circle_3d': {'center': [0.6964930233954671, -0.4095206125063364, 24.50359150397722], 'normal': [0.8253539656438391, 0.2743173567455632, -0.4934985503363873], 'radius': 2.7038018968640585}, 'confidence': 0.13334600940663985, 'timestamp': 176193.222975, 'diameter_3d': 5.407603793728117, 'ellipse': {'center': [168.03241403342736, 113.71474085901832], 'axes': [35.844282902511914, 75.21873705597426], 'angle': 17.618574499872256}, 'location': [168.03241403342736, 113.71474085901832], 'diameter': 75.21873705597426, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8486760826395725, 'phi': -0.5388912796770768, 'norm_pos': [0.5251012938544605, 0.5261885797540904], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.637847,"{'circle_3d': {'center': [0.7014875420658875, -0.4200638944116357, 24.506096015911123], 'normal': [0.8257701755330408, 0.27343874992012157, -0.49328984100856194], 'radius': 2.719965275790877}, 'confidence': 0.0994325157579532, 'timestamp': 176193.231375, 'diameter_3d': 5.439930551581754, 'ellipse': {'center': [168.08194640594058, 113.56274831399278], 'axes': [36.03694756991169, 75.66574019233622], 'angle': 17.54179192079135}, 'location': [168.08194640594058, 113.56274831399278], 'diameter': 75.66574019233622, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8477625461858405, 'phi': -0.5384829965400452, 'norm_pos': [0.5252560825185644, 0.5268218820250301], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.645201,"{'circle_3d': {'center': [0.1584327559691232, -0.5366569744916276, 23.624148762809124], 'normal': [0.7805156100249769, 0.2637226599134555, -0.5667854454337283], 'radius': 2.7178228234355193}, 'confidence': 0.09137093014317703, 'timestamp': 176193.239775, 'diameter_3d': 5.435645646871039, 'ellipse': {'center': [160.29136289244602, 111.54850286960497], 'axes': [44.67844642794058, 78.412870103494], 'angle': 17.72219049179577}, 'location': [160.29136289244602, 111.54850286960497], 'diameter': 78.412870103494, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8376757895526876, 'phi': -0.6280733434953947, 'norm_pos': [0.5009105090388938, 0.535214571376646], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.657585,"{'circle_3d': {'center': [-0.31724008933199066, -0.4140591503103441, 23.066728410103195], 'normal': [0.7408762062498843, 0.27393914526189583, -0.6132371414925558], 'radius': 2.7143463575800206}, 'confidence': 0.1442036358538612, 'timestamp': 176193.248175, 'diameter_3d': 5.428692715160041, 'ellipse': {'center': [153.14244020843913, 113.06295642175326], 'axes': [50.58847065799494, 80.1744614136595], 'angle': 19.716819586322288}, 'location': [153.14244020843913, 113.06295642175326], 'diameter': 80.1744614136595, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8482828059594725, 'phi': -0.6914156002968362, 'norm_pos': [0.47857012565137225, 0.5289043482426947], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.665288,"{'circle_3d': {'center': [0.28483971205761627, 0.034392916610955115, 24.106156693275903], 'normal': [0.7910495230323514, 0.3113101508386708, -0.5266181178948303], 'radius': 2.717823015997511}, 'confidence': 0.1808816483216555, 'timestamp': 176193.256575, 'diameter_3d': 5.435646031995022, 'ellipse': {'center': [162.23212840531053, 119.77504673590116], 'axes': [39.89180569205692, 76.83136762621169], 'angle': 21.37732355271744}, 'location': [162.23212840531053, 119.77504673590116], 'diameter': 76.83136762621169, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8873677071282724, 'phi': -0.587347483884451, 'norm_pos': [0.5069754012665955, 0.5009373052670785], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.672941,"{'circle_3d': {'center': [0.39533192788341154, -0.1126166358557259, 24.188437412764422], 'normal': [0.800257207684501, 0.2990593547997807, -0.5197613912707869], 'radius': 2.715283741429929}, 'confidence': 0.22544090903194933, 'timestamp': 176193.264975, 'diameter_3d': 5.430567482859858, 'ellipse': {'center': [163.8004939522816, 117.73576265595966], 'axes': [39.04495879459399, 76.50242753651614], 'angle': 20.148729709251107}, 'location': [163.8004939522816, 117.73576265595966], 'diameter': 76.50242753651614, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8745030693937172, 'phi': -0.576018667604716, 'norm_pos': [0.5118765436008801, 0.5094343222668347], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.681087,"{'circle_3d': {'center': [0.38071274178536463, -0.09956448991316114, 24.173487424278758], 'normal': [0.7990389421763305, 0.3001470336283278, -0.5210072236445923], 'radius': 2.7012246974013916}, 'confidence': 0.18319627582658973, 'timestamp': 176193.273375, 'diameter_3d': 5.402449394802783, 'ellipse': {'center': [163.61135904407334, 117.92190296788203], 'axes': [38.98437614468844, 76.1490377506866], 'angle': 20.267745524512307}, 'location': [163.61135904407334, 117.92190296788203], 'diameter': 76.1490377506866, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8756431176697683, 'phi': -0.57780962266297, 'norm_pos': [0.5112854970127292, 0.5086587376338249], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.689169,"{'circle_3d': {'center': [0.3789005058170467, -0.09596376688418129, 24.172783781277083], 'normal': [0.7988879225123041, 0.3004470938807428, -0.5210658605613986], 'radius': 2.7171218381652147}, 'confidence': 0.2838608786524834, 'timestamp': 176193.281775, 'diameter_3d': 5.434243676330429, 'ellipse': {'center': [163.5652700304363, 117.96394525415914], 'axes': [39.22517599168894, 76.60344530578607], 'angle': 20.295516254964838}, 'location': [163.5652700304363, 117.96394525415914], 'diameter': 76.60344530578607, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8759576971086653, 'phi': -0.5779476008224529, 'norm_pos': [0.5111414688451135, 0.5084835614410036], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.698001,"{'circle_3d': {'center': [0.3770749367282811, -0.09234488474572755, 24.17207285987088], 'normal': [0.7987357917549067, 0.3007486673922805, -0.5211251040119154], 'radius': 2.702865484282228}, 'confidence': 0.15075405986544585, 'timestamp': 176193.290175, 'diameter_3d': 5.405730968564456, 'ellipse': {'center': [163.55810337876432, 118.02164555964048], 'axes': [39.02272361003635, 76.19993322916541], 'angle': 20.32353019039561}, 'location': [163.55810337876432, 118.02164555964048], 'diameter': 76.19993322916541, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.876273894441539, 'phi': -0.5780867755488295, 'norm_pos': [0.5111190730586385, 0.508243143501498], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851003.705528,"{'circle_3d': {'center': [0.3752360190096091, -0.08870784938320009, 24.17135467857615], 'normal': [0.7985825486116842, 0.3010517536724912, -0.5211849524531429], 'radius': 2.7140759919353603}, 'confidence': 0.23589277491268404, 'timestamp': 176193.298575, 'diameter_3d': 5.428151983870721, 'ellipse': {'center': [163.51771393866525, 118.0665871008158], 'axes': [39.19481683769686, 76.52105966133567], 'angle': 20.351626695164803}, 'location': [163.51771393866525, 118.0665871008158], 'diameter': 76.52105966133567, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8765917096694762, 'phi': -0.5782271468425757, 'norm_pos': [0.5109928560583289, 0.5080558870799342], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
