eye_packets,765
norm_X,norm_Y,phi,theta,confidence,timestamp
1603777196.564745,"{'circle_3d': {'center': [-0.9039278080983547, 3.784728977825652, 30.034307057100694], 'normal': [-0.07617974786340113, 0.4323526345671688, -0.8984808542191074], 'radius': 2.157092944354967}, 'confidence': 0.9981653420054812, 'timestamp': 102386.382699, 'diameter_3d': 4.314185888709934, 'ellipse': {'center': [149.90206062974795, 162.1014724314311], 'axes': [41.04632890405384, 48.74335358632091], 'angle': -79.44079273776275}, 'location': [149.90206062974795, 162.1014724314311], 'diameter': 48.74335358632091, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.8470973479935973, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.017896573462563, 'phi': -1.6553813035202654, 'norm_pos': [0.46844393946796237, 0.3245771982023704], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.564933,"{'circle_3d': {'center': [-0.9222336064172879, 3.778051736764623, 30.032663773533564], 'normal': [-0.07770523105664556, 0.43179619781208306, -0.8986177945163683], 'radius': 2.1304462311827397}, 'confidence': 0.9985092901136576, 'timestamp': 102386.391099, 'diameter_3d': 4.260892462365479, 'ellipse': {'center': [149.6942583946494, 162.04463997548038], 'axes': [40.55038177502253, 48.143284409600795], 'angle': -79.21931213762159}, 'location': [149.6942583946494, 162.04463997548038], 'diameter': 48.143284409600795, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.847364873071732, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.01727957041197, 'phi': -1.6570537080732428, 'norm_pos': [0.4677945574832794, 0.3248140001021651], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.570556,"{'circle_3d': {'center': [-0.9213967760004015, 3.760856385116222, 30.024345797235835], 'normal': [-0.0776354951885717, 0.430363251841383, -0.8993109592078458], 'radius': 2.0811810680467215}, 'confidence': 0.9793302655530569, 'timestamp': 102386.399499, 'diameter_3d': 4.162362136093443, 'ellipse': {'center': [149.69594102186113, 161.89151964688196], 'axes': [39.673847570997225, 47.04186573759335], 'angle': -79.19093890219898}, 'location': [149.69594102186113, 161.89151964688196], 'diameter': 47.04186573759335, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.8463957735501015, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.015691490792139, 'phi': -1.6569105825796457, 'norm_pos': [0.467799815693316, 0.32545200147132514], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.5707278,"{'circle_3d': {'center': [-0.9212294437409384, 3.7600484855430256, 30.023944772269818], 'normal': [-0.07762155083361644, 0.43029592687694995, -0.8993443779550139], 'radius': 2.1191712256556787}, 'confidence': 0.9982722553937257, 'timestamp': 102386.407899, 'diameter_3d': 4.2383424513113575, 'ellipse': {'center': [149.70152962621202, 161.86116281822862], 'axes': [40.40252236520368, 47.90201912334575], 'angle': -79.19098096464322}, 'location': [149.70152962621202, 161.86116281822862], 'diameter': 47.90201912334575, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.8457402606922515, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0156169066944276, 'phi': -1.656892008099039, 'norm_pos': [0.4678172800819126, 0.3255784882573808], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.585958,"{'circle_3d': {'center': [-0.9311144013087455, 3.7886297520688483, 30.03852500943988], 'normal': [-0.07844529729760036, 0.43267769908743514, -0.898129358190842], 'radius': 2.1081589883119376}, 'confidence': 0.9986390026542844, 'timestamp': 102386.416299, 'diameter_3d': 4.216317976623875, 'ellipse': {'center': [149.59461102773756, 162.16825316589484], 'axes': [40.08020095695561, 47.62997558447878], 'angle': -79.14239867500646}, 'location': [149.59461102773756, 162.16825316589484], 'diameter': 47.62997558447878, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.8454365618786652, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0182571046429008, 'phi': -1.6579182136851212, 'norm_pos': [0.46748315946167984, 0.3242989451421049], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.597874,"{'circle_3d': {'center': [-0.9157678824130254, 3.7465899274554904, 30.017046052863336], 'normal': [-0.07716642072295703, 0.4291743803696554, -0.8999192712388873], 'radius': 2.1212212425434402}, 'confidence': 0.999828444775794, 'timestamp': 102386.424699, 'diameter_3d': 4.2424424850868805, 'ellipse': {'center': [149.76059859861329, 161.71832326517196], 'axes': [40.49506958514444, 47.95930237290044], 'angle': -79.2232569424696}, 'location': [149.76059859861329, 161.71832326517196], 'diameter': 47.95930237290044, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.8455395534936905, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.014374821926128, 'phi': -1.6563352465740424, 'norm_pos': [0.4680018706206665, 0.3261736530617835], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.609451,"{'circle_3d': {'center': [-0.9120057044783382, 3.780366463389666, 30.032896701182654], 'normal': [-0.07685290589506642, 0.4319890916975033, -0.8985983838789441], 'radius': 2.1342623828970506}, 'confidence': 0.9959355632591018, 'timestamp': 102386.433099, 'diameter_3d': 4.268524765794101, 'ellipse': {'center': [149.8090288254106, 162.06797811842398], 'axes': [40.62170266089839, 48.22921140241394], 'angle': -79.340034238398}, 'location': [149.8090288254106, 162.06797811842398], 'diameter': 48.22921140241394, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.8457211090748928, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0174934395048116, 'phi': -1.6561140206171665, 'norm_pos': [0.4681532150794081, 0.32471675783990006], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.620843,"{'circle_3d': {'center': [-0.8956776281499949, 3.7510494613710126, 30.017469733361025], 'normal': [-0.07549223286770447, 0.4295460081959489, -0.8998839645307467], 'radius': 2.130530360422699}, 'confidence': 0.8883822600328575, 'timestamp': 102386.441499, 'diameter_3d': 4.261060720845398, 'ellipse': {'center': [149.98632228536798, 161.7622351595703], 'axes': [40.67052326505635, 48.16925812468726], 'angle': -79.46175125603004}, 'location': [149.98632228536798, 161.7622351595703], 'diameter': 48.16925812468726, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.84567800642531, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.01478630915139, 'phi': -1.6544914279113747, 'norm_pos': [0.4687072571417749, 0.32599068683512367], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.632566,"{'circle_3d': {'center': [-0.9150119195190699, 3.752741573123201, 30.019917130196717], 'normal': [-0.0771034238151274, 0.4296870175086312, -0.8996800147944389], 'radius': 2.1308341675946068}, 'confidence': 0.9978724891940173, 'timestamp': 102386.449899, 'diameter_3d': 4.2616683351892135, 'ellipse': {'center': [149.77094768421367, 161.77784665311856], 'axes': [40.656716326603586, 48.172287817395365], 'angle': -79.24543281956234}, 'location': [149.77094768421367, 161.77784665311856], 'diameter': 48.172287817395365, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.8450771686409397, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.014942463666654, 'phi': -1.6562883730145213, 'norm_pos': [0.4680342115131677, 0.3259256389453393], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.643021,"{'circle_3d': {'center': [-0.9208868518149141, 3.749552696247269, 30.01889972775225], 'normal': [-0.07759300150644775, 0.4294212777689702, -0.899764798331478], 'radius': 2.1200536636911065}, 'confidence': 0.9989682757768193, 'timestamp': 102386.458299, 'diameter_3d': 4.240107327382213, 'ellipse': {'center': [149.70383064339404, 161.74975977559876], 'axes': [40.458271672238574, 47.929959669125836], 'angle': -79.17159357118847}, 'location': [149.70383064339404, 161.74975977559876], 'diameter': 47.929959669125836, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.8448962991002396, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.014648191633742, 'phi': -1.6568204822958414, 'norm_pos': [0.4678244707606064, 0.3260426676016718], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777196.649482,"{'circle_3d': {'center': [-0.9021931413705139, 3.7844754804051375, 30.034038141317037], 'normal': [-0.07603519230274773, 0.4323315097821259, -0.8985032638677456], 'radius': 2.1548518505083556}, 'confidence': 0.9967418502172691, 'timestamp': 102386.466699, 'diameter_3d': 4.309703701016711, 'ellipse': {'center': [149.92112955917597, 162.10031188394427], 'axes': [41.005762087212574, 48.69308948940823], 'angle': -79.45986902983645}, 'location': [149.92112955917597, 162.10031188394427], 'diameter': 48.69308948940823, 'sphere': {'center': [0.010229166262458895, -1.4035026369803736, 40.816077307729984], 'radius': 12.0}, 'projected_sphere': {'center': [160.0849999073093, 108.33750561963964], 'axes': [199.42952564082907, 199.42952564082907], 'angle': 90.0}, 'model_confidence': 0.8447014366017802, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0178731459828554, 'phi': -1.6552194651872971, 'norm_pos': [0.4685035298724249, 0.3245820338168989], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
