eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603852355.9103239,"{'circle_3d': {'center': [-1.9225860157099122, 1.6152705508544587, 28.44375281867948], 'normal': [-0.04881826489379559, 0.42127190956760313, -0.9056195422041335], 'radius': 1.583026461224393}, 'confidence': 0.9935912493611763, 'timestamp': 177545.495548, 'diameter_3d': 3.166052922448786, 'ellipse': {'center': [137.10874464902219, 138.87023245763794], 'axes': [33.13223551243342, 37.816764764520215], 'angle': -77.80130577586215}, 'location': [137.10874464902219, 138.87023245763794], 'diameter': 37.816764764520215, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.3132571764690395, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.005643618160259, 'phi': -1.6246501348436995, 'norm_pos': [0.42846482702819433, 0.42137403142650853], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.003457,"{'circle_3d': {'center': [-2.0530790529795007, 1.5827129303312653, 28.43647683077812], 'normal': [-0.0596926846662613, 0.41855877452400364, -0.906225874529247], 'radius': 1.58826730840473}, 'confidence': 0.428646696635318, 'timestamp': 177545.587948, 'diameter_3d': 3.17653461680946, 'ellipse': {'center': [135.55639122683493, 138.48610644684027], 'axes': [33.25434263259388, 37.956895330081586], 'angle': -76.03251848882901}, 'location': [135.55639122683493, 138.48610644684027], 'diameter': 37.956895330081586, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.30927222426565537, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.002654144296214, 'phi': -1.6365708526792428, 'norm_pos': [0.42361372258385915, 0.42297455647149884], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.0086432,"{'circle_3d': {'center': [-1.96834314149508, 1.5719924528873817, 28.426284038130884], 'normal': [-0.05263135870922624, 0.41766540140368, -0.9070752739165167], 'radius': 1.5916757757574884}, 'confidence': 0.894351943209234, 'timestamp': 177545.596348, 'diameter_3d': 3.183351551514977, 'ellipse': {'center': [136.55275756728753, 138.36332991721684], 'axes': [33.40533292177222, 38.04885139558259], 'angle': -77.06888836110824}, 'location': [136.55275756728753, 138.36332991721684], 'diameter': 38.04885139558259, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.3086375388572593, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.0016706814381244, 'phi': -1.6287544862118493, 'norm_pos': [0.4267273673977735, 0.4234861253449298], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.016568,"{'circle_3d': {'center': [-1.9507401745367268, 1.608366575605909, 28.44209772396596], 'normal': [-0.05116444479603014, 0.4206965782968906, -0.9057574667635935], 'radius': 1.5547766893615245}, 'confidence': 0.9521370734805873, 'timestamp': 177545.604748, 'diameter_3d': 3.109553378723049, 'ellipse': {'center': [136.77248959346002, 138.8032058942074], 'axes': [32.5435498712037, 37.14477513357077], 'angle': -77.42035982163226}, 'location': [136.77248959346002, 138.8032058942074], 'diameter': 37.14477513357077, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.3097343065004643, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.0050093423196964, 'phi': -1.6272243778778313, 'norm_pos': [0.42741402997956257, 0.42165330877413587], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.02469,"{'circle_3d': {'center': [-1.9557193724606599, 1.4968679215905043, 28.3912831002829], 'normal': [-0.0515793779563579, 0.4114050237956069, -0.9099920187371818], 'radius': 1.5658259234766572}, 'confidence': 0.5679866687530803, 'timestamp': 177545.613148, 'diameter_3d': 3.1316518469533143, 'ellipse': {'center': [136.67309535950577, 137.5045988286885], 'axes': [33.06703149127186, 37.47669328808924], 'angle': -76.96311436677865}, 'location': [136.67309535950577, 137.5045988286885], 'diameter': 37.47669328808924, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.30587042229549555, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 1.9947913751263198, 'phi': -1.6274168749989772, 'norm_pos': [0.4271034229984555, 0.4270641715471313], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.032676,"{'circle_3d': {'center': [-2.064735581268058, 1.505016157740945, 28.40169823408165], 'normal': [-0.06066406202364106, 0.41208404347481026, -0.9091240909206193], 'radius': 1.5549860450950586}, 'confidence': 0.5817904217991154, 'timestamp': 177545.621548, 'diameter_3d': 3.109972090190117, 'ellipse': {'center': [135.38687275828397, 137.60068858332693], 'axes': [32.75300638595307, 37.20758328785784], 'angle': -75.5875597143171}, 'location': [135.38687275828397, 137.60068858332693], 'diameter': 37.20758328785784, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.3046132531784984, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 1.995536486742641, 'phi': -1.637425584776202, 'norm_pos': [0.42308397736963743, 0.42666379756947115], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.040811,"{'circle_3d': {'center': [-1.9481506258654107, 1.5041166681072609, 28.394136636332398], 'normal': [-0.05094864907342048, 0.4120090860053367, -0.9097542240663906], 'radius': 1.554791054183667}, 'confidence': 0.49043212761163496, 'timestamp': 177545.629948, 'diameter_3d': 3.109582108367334, 'ellipse': {'center': [136.76475601628715, 137.5943673028521], 'axes': [32.81911250644454, 37.20837183522966], 'angle': -77.08791354264406}, 'location': [136.76475601628715, 137.5943673028521], 'diameter': 37.20837183522966, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.30296275254879657, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 1.995454221015382, 'phi': -1.6267405415812481, 'norm_pos': [0.42738986255089734, 0.42669013623811625], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.0491421,"{'circle_3d': {'center': [-1.9373056418691808, 1.5816188142042238, 28.4289644676796], 'normal': [-0.05004490040706799, 0.4184675981800835, -0.9068519047874569], 'radius': 1.5818130146803917}, 'confidence': 0.8757313059725292, 'timestamp': 177545.638348, 'diameter_3d': 3.1636260293607834, 'ellipse': {'center': [136.92248147222864, 138.4807519896025], 'axes': [33.18959110760143, 37.80815278391195], 'angle': -77.49953439544139}, 'location': [136.92248147222864, 138.4807519896025], 'diameter': 37.80815278391195, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.3033034184407146, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.0025537531183475, 'phi': -1.6259257147608581, 'norm_pos': [0.4278827546007145, 0.4229968667099896], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.056583,"{'circle_3d': {'center': [-1.9605965707677617, 1.5449573553965799, 28.41343008986427], 'normal': [-0.05198581114861638, 0.41541247661277986, -0.9081464362720678], 'radius': 1.5837094366167572}, 'confidence': 0.8993145327732684, 'timestamp': 177545.646748, 'diameter_3d': 3.1674188732335145, 'ellipse': {'center': [136.63388650848418, 138.05407788436824], 'axes': [33.31470201403911, 37.8753013332303], 'angle': -77.07248005992744}, 'location': [136.63388650848418, 138.05407788436824], 'diameter': 37.8753013332303, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.30346401062907313, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 1.9991925366450674, 'phi': -1.6279777867981933, 'norm_pos': [0.42698089533901307, 0.42477467548179904], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.0645602,"{'circle_3d': {'center': [-1.9560814344509159, 1.6560981952199745, 28.46469893293346], 'normal': [-0.05160954978887924, 0.4246742132647294, -0.9038740326829687], 'radius': 1.5617966561524796}, 'confidence': 0.5189656153551531, 'timestamp': 177545.655148, 'diameter_3d': 3.1235933123049593, 'ellipse': {'center': [136.72762376194154, 139.3515428038593], 'axes': [32.55964426728696, 37.28288905948819], 'angle': -77.51475511357563}, 'location': [136.72762376194154, 139.3515428038593], 'diameter': 37.28288905948819, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.3031715394983925, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.009398334350833, 'phi': -1.6278325636513002, 'norm_pos': [0.4272738242560673, 0.4193685716505863], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.077039,"{'circle_3d': {'center': [-1.9958786126762817, 1.6040940162483945, 28.442757619961327], 'normal': [-0.05492598130765972, 0.42034053168376445, -0.9057024754306465], 'radius': 1.580539333593266}, 'confidence': 0.8093522816076423, 'timestamp': 177545.663548, 'diameter_3d': 3.161078667186532, 'ellipse': {'center': [136.2391921722459, 138.73959631922023], 'axes': [33.06921153927892, 37.76145714772758], 'angle': -76.83287154986805}, 'location': [136.2391921722459, 138.73959631922023], 'diameter': 37.76145714772758, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.3033975004285039, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.004616911018086, 'phi': -1.631366763504736, 'norm_pos': [0.42574747553826847, 0.42191834866991573], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.084948,"{'circle_3d': {'center': [-2.0032954648030006, 1.5636800589905002, 28.424544046683007], 'normal': [-0.05554405231821963, 0.4169727019122732, -0.9072202732038397], 'radius': 1.5501509456486178}, 'confidence': 0.8497195732828945, 'timestamp': 177545.671948, 'diameter_3d': 3.1003018912972355, 'ellipse': {'center': [136.13479878998916, 138.2859865352233], 'axes': [32.53491083725366, 37.05929327263078], 'angle': -76.59379575291744}, 'location': [136.13479878998916, 138.2859865352233], 'diameter': 37.05929327263078, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.3039195819108942, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.000908434542586, 'phi': -1.6319444388839728, 'norm_pos': [0.42542124621871613, 0.4238083894365696], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.093076,"{'circle_3d': {'center': [-1.9770558538033485, 1.5895859123604312, 28.43491166030066], 'normal': [-0.05335741806824861, 0.41913152302643414, -0.9063563054023687], 'radius': 1.5720364127514246}, 'confidence': 0.948383514037038, 'timestamp': 177545.680348, 'diameter_3d': 3.144072825502849, 'ellipse': {'center': [136.45550905716863, 138.57647458549613], 'axes': [32.94079611199597, 37.56793766902922], 'angle': -77.02029760918943}, 'location': [136.45550905716863, 138.57647458549613], 'diameter': 37.56793766902922, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.30472408142009355, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.003284884538465, 'phi': -1.6295987042260511, 'norm_pos': [0.426423465803652, 0.4225980225604328], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.1019788,"{'circle_3d': {'center': [-1.9813765684922244, 1.58522259965404, 28.433150146320248], 'normal': [-0.05371747762565494, 0.4187679136342349, -0.9065030982340696], 'radius': 1.5634468774712853}, 'confidence': 0.880490768432495, 'timestamp': 177545.688748, 'diameter_3d': 3.1268937549425706, 'ellipse': {'center': [136.40243991863892, 138.52997072470114], 'axes': [32.76976635509443, 37.36505825899695], 'angle': -76.95006111114908}, 'location': [136.40243991863892, 138.52997072470114], 'diameter': 37.36505825899695, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.3051725930295013, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.0028844378225132, 'phi': -1.6299850196635635, 'norm_pos': [0.42625762474574663, 0.42279178864707856], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.108843,"{'circle_3d': {'center': [-1.9817145684706057, 1.5857327987172631, 28.433405887128238], 'normal': [-0.053745644290520055, 0.4188104302228368, -0.9064817865000704], 'radius': 1.5837607608130835}, 'confidence': 0.5191691291560275, 'timestamp': 177545.697148, 'diameter_3d': 3.167521521626167, 'ellipse': {'center': [136.39961472101018, 138.52594181031895], 'axes': [33.194441133220664, 37.85048264125814], 'angle': -76.9472247750826}, 'location': [136.39961472101018, 138.52594181031895], 'diameter': 37.85048264125814, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.30493756732858923, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.002931257954094, 'phi': -1.6300173716838664, 'norm_pos': [0.4262487960031568, 0.4228085757903377], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852356.120239,"{'circle_3d': {'center': [-1.9968280945194368, 1.5940612787957962, 28.438164605655405], 'normal': [-0.05500510479458931, 0.4195044702293812, -0.9060852266228064], 'radius': 1.595212711105764}, 'confidence': 0.9452191715918262, 'timestamp': 177545.705548, 'diameter_3d': 3.190425422211528, 'ellipse': {'center': [136.2249059095225, 138.61618660270784], 'axes': [33.40328648304454, 38.118478254886114], 'angle': -76.78483709088277}, 'location': [136.2249059095225, 138.61618660270784], 'diameter': 38.118478254886114, 'sphere': {'center': [-1.336766836984365, -3.4399923639567787, 39.31118732512908], 'radius': 12.0}, 'projected_sphere': {'center': [148.46682239100562, 90.32089530542265], 'axes': [207.0639807614427, 207.0639807614427], 'angle': 90.0}, 'model_confidence': 0.30440331769181483, 'model_id': 20, 'model_birth_timestamp': 177526.763548, 'theta': 2.003695691998304, 'phi': -1.6314282440372305, 'norm_pos': [0.4257028309672578, 0.42243255582205064], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
