eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1582518843.7851899,"{'circle_3d': {'center': [-0.06997620789363257, 0.4662022117487403, 4.273719428959657], 'normal': [-0.27091584827024906, 0.6359069401183028, -0.7226527289545017], 'radius': 0.1673690734574938}, 'confidence': 0.9999972861142583, 'timestamp': 8646.472329, 'diameter_3d': 0.3347381469149876, 'ellipse': {'center': [150.02721856842345, 187.24551472309156], 'axes': [31.52209112411456, 48.59454703007876], 'angle': -68.15354106916278}, 'location': [150.02721856842345, 187.24551472309156], 'diameter': 48.59454703007876, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.9835497178776298, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.2599794282003534, 'phi': -1.9294712427991785, 'norm_pos': [0.4688350580263233, 0.2198103553204518], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.790121,"{'circle_3d': {'center': [-0.06943532564377497, 0.4664169703356862, 4.273705656122592], 'normal': [-0.2708707747494276, 0.635924836667215, -0.7226538766909237], 'radius': 0.16752225850834906}, 'confidence': 0.9999992179490514, 'timestamp': 8646.480729, 'diameter_3d': 0.33504451701669813, 'ellipse': {'center': [150.106009185256, 187.27618520978453], 'axes': [31.551091184080065, 48.63935621597881], 'angle': -68.16326896386788}, 'location': [150.106009185256, 187.27618520978453], 'diameter': 48.63935621597881, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.9836272900470067, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.2600026175165833, 'phi': -1.9294160332013313, 'norm_pos': [0.469081278703925, 0.21968256162589783], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.798723,"{'circle_3d': {'center': [-0.06930568335882059, 0.46636945203094893, 4.273615248745685], 'normal': [-0.2708599712256814, 0.6359208768084869, -0.7226614106389994], 'radius': 0.16845826108883866}, 'confidence': 0.9999739721645304, 'timestamp': 8646.489129, 'diameter_3d': 0.3369165221776773, 'ellipse': {'center': [150.1266299141007, 187.2663435742043], 'axes': [31.72936273563514, 48.91238315525177], 'angle': -68.16508125985963}, 'location': [150.1266299141007, 187.2663435742043], 'diameter': 48.91238315525177, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.983706283967356, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.2599974865217805, 'phi': -1.929399498782909, 'norm_pos': [0.4691457184815647, 0.2197235684408153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.808644,"{'circle_3d': {'center': [-0.06937458670742203, 0.46672204987190025, 4.273951364067315], 'normal': [-0.2708657131713982, 0.6359502599618995, -0.7226334010288635], 'radius': 0.1682236933442785}, 'confidence': 0.9999960487050097, 'timestamp': 8646.497529, 'diameter_3d': 0.336447386688557, 'ellipse': {'center': [150.1168812491469, 187.3133626399084], 'axes': [31.678592802223346, 48.840397106267666], 'angle': -68.16589586710796}, 'location': [150.1168812491469, 187.3133626399084], 'diameter': 48.840397106267666, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.9837950346649915, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.2600355603178675, 'phi': -1.9294192040240103, 'norm_pos': [0.46911525390358405, 0.21952765566704835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.814668,"{'circle_3d': {'center': [-0.06983402171642705, 0.466339971864822, 4.273787350865227], 'normal': [-0.2709039994221486, 0.6359184201279763, -0.7226470687957042], 'radius': 0.1672553077635864}, 'confidence': 0.9999942662282533, 'timestamp': 8646.505929, 'diameter_3d': 0.3345106155271728, 'ellipse': {'center': [150.04776348975895, 187.26497457225832], 'axes': [31.499276587302486, 48.56076417686643], 'angle': -68.1565363116794}, 'location': [150.04776348975895, 187.26497457225832], 'diameter': 48.56076417686643, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.9838371176195904, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.259994303284039, 'phi': -1.9294594412580028, 'norm_pos': [0.4688992609054967, 0.21972927261559028], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.82629,"{'circle_3d': {'center': [-0.06967769875427399, 0.4659003519955158, 4.273341914131155], 'normal': [-0.27089097250863586, 0.6358817851388675, -0.7226841885235435], 'radius': 0.16825903418896204}, 'confidence': 0.9999820040596531, 'timestamp': 8646.514329, 'diameter_3d': 0.3365180683779241, 'ellipse': {'center': [150.07159466212616, 187.2034531991485], 'axes': [31.697216790808092, 48.85749298805794], 'angle': -68.15664553185503}, 'location': [150.07159466212616, 187.2034531991485], 'diameter': 48.85749298805794, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.9838572690144098, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.259946834577403, 'phi': -1.9294267536684047, 'norm_pos': [0.46897373331914427, 0.21998561167021458], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.834332,"{'circle_3d': {'center': [-0.06887865779610225, 0.4667490025904977, 4.273789209680183], 'normal': [-0.27082438576212153, 0.6359525060217827, -0.7226469138944579], 'radius': 0.16823035241599715}, 'confidence': 0.9999955970839298, 'timestamp': 8646.522729, 'diameter_3d': 0.3364607048319943, 'ellipse': {'center': [150.18850014489644, 187.31977368760468], 'axes': [31.682857476021407, 48.844303635532384], 'angle': -68.17389162239797}, 'location': [150.18850014489644, 187.31977368760468], 'diameter': 48.844303635532384, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.9838976590843096, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.2600384707430643, 'phi': -1.9293629134577122, 'norm_pos': [0.46933906295280137, 0.2195009429683138], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.8425732,"{'circle_3d': {'center': [-0.06976379884675055, 0.46656341941433244, 4.273957661181477], 'normal': [-0.2708981475163422, 0.6359370407571022, -0.72263287626935], 'radius': 0.16802005390167862}, 'confidence': 0.9999886949317105, 'timestamp': 8646.531129, 'diameter_3d': 0.33604010780335725, 'ellipse': {'center': [150.05997772580128, 187.2911930376456], 'axes': [31.640181559418068, 48.78105476941495], 'angle': -68.15887313179972}, 'location': [150.05997772580128, 187.2911930376456], 'diameter': 48.78105476941495, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.9839214741205193, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.260018431126725, 'phi': -1.9294587964409167, 'norm_pos': [0.46893743039312896, 0.21962002900981004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.851094,"{'circle_3d': {'center': [-0.06991906846372498, 0.4669406390221438, 4.274347850251317], 'normal': [-0.2709110866510901, 0.6359684757244198, -0.72260036051353], 'radius': 0.16804307346883843}, 'confidence': 0.9999787235724344, 'timestamp': 8646.539529, 'diameter_3d': 0.33608614693767686, 'ellipse': {'center': [150.03837981709978, 187.33973391363952], 'axes': [31.636982446544195, 48.78328439834012], 'angle': -68.15846093149287}, 'location': [150.03837981709978, 187.33973391363952], 'diameter': 48.78328439834012, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.9839541227413262, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.260059164348488, 'phi': -1.9294892863621917, 'norm_pos': [0.4688699369284368, 0.2194177753598353], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.859375,"{'circle_3d': {'center': [-0.06969412510600881, 0.46597980456320354, 4.273417981529903], 'normal': [-0.27089234137128043, 0.6358884061861748, -0.7226778495736479], 'radius': 0.16835304857767866}, 'confidence': 0.9999901913013187, 'timestamp': 8646.547929, 'diameter_3d': 0.3367060971553573, 'ellipse': {'center': [150.0695847694654, 187.21336063662943], 'axes': [31.713476224325916, 48.88394489135416], 'angle': -68.15681814324984}, 'location': [150.0695847694654, 187.21336063662943], 'diameter': 48.88394489135416, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.9839625294499554, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.2599554134667255, 'phi': -1.92943129730818, 'norm_pos': [0.4689674524045794, 0.21994433068071073], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518843.866466,"{'circle_3d': {'center': [-0.0692660422225635, 0.4665594030564959, 4.273767545740338], 'normal': [-0.27085666779766, 0.6359367060606158, -0.7226487192227784], 'radius': 0.16838410400239456}, 'confidence': 0.9999968066898824, 'timestamp': 8646.556329, 'diameter_3d': 0.3367682080047891, 'ellipse': {'center': [150.1325650742503, 187.2918802350615], 'axes': [31.712394500962723, 48.88911829379595], 'angle': -68.16673614849852}, 'location': [150.1325650742503, 187.2918802350615], 'diameter': 48.88911829379595, 'sphere': {'center': [3.181013971349356, -7.164681069670894, 12.945552176413678], 'radius': 12.0}, 'projected_sphere': {'center': [312.34797522425725, -223.1373341717553], 'axes': [1149.4295335745367, 1149.4295335745367], 'angle': 90.0}, 'model_confidence': 0.983966421492688, 'model_id': 9, 'model_birth_timestamp': 8521.160005, 'theta': 2.260017997436598, 'phi': -1.9294012622923964, 'norm_pos': [0.4691642658570322, 0.21961716568724365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
