eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1582518987.633167,"{'circle_3d': {'center': [-0.5656526084557352, 7.811056501101622, 68.92626333018086], 'normal': [-0.2513760488231818, 0.6624499940120467, -0.7056699565033817], 'radius': 2.357105401232334}, 'confidence': 0.9999839878187556, 'timestamp': 8790.32253, 'diameter_3d': 4.714210802464668, 'ellipse': {'center': [155.03759270301796, 189.96351612926964], 'axes': [26.65690601495545, 42.435976084231854], 'angle': -70.59132771584619}, 'location': [155.03759270301796, 189.96351612926964], 'diameter': 42.435976084231854, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.993423194239651, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2948809340881224, 'phi': -1.9130044549703333, 'norm_pos': [0.4844924771969311, 0.20848534946137653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.6423302,"{'circle_3d': {'center': [-0.579748659485126, 7.797156935010062, 68.9182633266146], 'normal': [-0.25255071974229776, 0.66129169683775, -0.7063366234672366], 'radius': 2.3422776484121037}, 'confidence': 0.999947036498946, 'timestamp': 8790.33093, 'diameter_3d': 4.6845552968242075, 'ellipse': {'center': [154.90928928179613, 189.85042493809252], 'axes': [26.528384488057025, 42.17371245576577], 'angle': -70.47105757819826}, 'location': [154.90928928179613, 189.85042493809252], 'diameter': 42.17371245576577, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.993437954177212, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2933357501064977, 'phi': -1.9141813819571745, 'norm_pos': [0.4840915290056129, 0.20895656275794783], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.652929,"{'circle_3d': {'center': [-0.5712500519117314, 7.814352670336593, 68.93135558202877], 'normal': [-0.25184250244451484, 0.6627246747816277, -0.7052456021827221], 'radius': 2.3412058995388523}, 'confidence': 0.9999658396221873, 'timestamp': 8790.33933, 'diameter_3d': 4.6824117990777046, 'ellipse': {'center': [154.98603983519715, 189.99214868376745], 'axes': [26.45364888158896, 42.14645490059491], 'angle': -70.56182631229406}, 'location': [154.98603983519715, 189.99214868376745], 'diameter': 42.14645490059491, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.9934657189820562, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2952476716043573, 'phi': -1.9137813747099057, 'norm_pos': [0.4843313744849911, 0.20836604715096896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.66179,"{'circle_3d': {'center': [-0.5911830321916596, 7.810949083749841, 68.93530033124392], 'normal': [-0.25350358413450885, 0.662441042566065, -0.7049168730814599], 'radius': 2.353133676235131}, 'confidence': 0.9999903001124331, 'timestamp': 8790.34773, 'diameter_3d': 4.706267352470262, 'ellipse': {'center': [154.8089910439703, 189.95486649941074], 'axes': [26.572424913729957, 42.35885369466753], 'angle': -70.42566588592145}, 'location': [154.8089910439703, 189.95486649941074], 'diameter': 42.35885369466753, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.993474237137193, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.294868984648334, 'phi': -1.9160171956536234, 'norm_pos': [0.4837780970124072, 0.20852138958578859], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.6689181,"{'circle_3d': {'center': [-0.5911537660591208, 7.8089067144386854, 68.93337096987233], 'normal': [-0.2535011452901306, 0.6622708451234687, -0.7050776531957588], 'radius': 2.34177090244033}, 'confidence': 0.9999799310998272, 'timestamp': 8790.35613, 'diameter_3d': 4.68354180488066, 'ellipse': {'center': [154.80792665629806, 189.9412853978559], 'axes': [26.45302515871063, 42.15536657636259], 'angle': -70.42159121361053}, 'location': [154.80792665629806, 189.9412853978559], 'diameter': 42.15536657636259, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.9934890774424887, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2946418091609595, 'phi': -1.9159415165436777, 'norm_pos': [0.48377477080093145, 0.2085779775089338], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.677257,"{'circle_3d': {'center': [-0.6010265591819097, 7.807297233403066, 68.9354149934576], 'normal': [-0.25432387805036305, 0.6621367217038338, -0.704907317896987], 'radius': 2.3423100115481694}, 'confidence': 0.9999530640175442, 'timestamp': 8790.36453, 'diameter_3d': 4.684620023096339, 'ellipse': {'center': [154.71967075842548, 189.92476776854454], 'axes': [26.45073361698406, 42.163813588147505], 'angle': -70.354327579474}, 'location': [154.71967075842548, 189.92476776854454], 'diameter': 42.163813588147505, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.9935391210603606, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.29446281655297, 'phi': -1.917051554286822, 'norm_pos': [0.4834989711200796, 0.2086468009643977], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.685171,"{'circle_3d': {'center': [-0.5756343278163638, 7.831864610625519, 68.94941583108302], 'normal': [-0.2522078587699009, 0.6641840031390381, -0.7037405814282022], 'radius': 2.342771606199676}, 'confidence': 0.9997380280094007, 'timestamp': 8790.37293, 'diameter_3d': 4.685543212399352, 'ellipse': {'center': [154.94794106170312, 190.13119978808885], 'axes': [26.38703331464598, 42.16365751783806], 'angle': -70.56957745049603}, 'location': [154.94794106170312, 190.13119978808885], 'diameter': 42.16365751783806, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.9935311915915124, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2971980811461608, 'phi': -1.9149186801731855, 'norm_pos': [0.48421231581782226, 0.20778666754962982], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.692409,"{'circle_3d': {'center': [-0.5966517361885111, 7.815926630275991, 68.94195046046383], 'normal': [-0.25395930946757983, 0.6628558381099108, -0.7043626956464671], 'radius': 2.3422050893759487}, 'confidence': 0.9999758663106076, 'timestamp': 8790.38133, 'diameter_3d': 4.6844101787518975, 'ellipse': {'center': [154.75922677499926, 189.99579687943577], 'axes': [26.418300320921347, 42.15795593204007], 'angle': -70.4006282549332}, 'location': [154.75922677499926, 189.99579687943577], 'diameter': 42.15795593204007, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.9935560378943498, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.295422835113605, 'phi': -1.9168404030324169, 'norm_pos': [0.4836225836718727, 0.20835084633568424], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.702115,"{'circle_3d': {'center': [-0.5768178410277254, 7.807807991444062, 68.9271991321028], 'normal': [-0.25230648487084767, 0.6621792848739168, -0.7055919730098869], 'radius': 2.344930171392401}, 'confidence': 0.999943518621538, 'timestamp': 8790.38973, 'diameter_3d': 4.689860342784802, 'ellipse': {'center': [154.93632944042452, 189.93658655886992], 'axes': [26.516028714085234, 42.21606005198201], 'angle': -70.51219238782559}, 'location': [154.93632944042452, 189.93658655886992], 'diameter': 42.21606005198201, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.9935528034486496, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2945196155931176, 'phi': -1.9142090457511736, 'norm_pos': [0.4841760295013266, 0.20859755600470864], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.709225,"{'circle_3d': {'center': [-0.5718625772466357, 7.806777432353728, 68.92446202535695], 'normal': [-0.25189354622242355, 0.6620934049497222, -0.7058200652387085], 'radius': 2.3470758128234586}, 'confidence': 0.9999350178703414, 'timestamp': 8790.39813, 'diameter_3d': 4.694151625646917, 'ellipse': {'center': [154.98079577971052, 189.92944717407494], 'axes': [26.552602667480713, 42.2563900374118], 'angle': -70.54219068458544}, 'location': [154.98079577971052, 189.92944717407494], 'diameter': 42.2563900374118, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.9935526332742861, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2944050148082074, 'phi': -1.9135877305514797, 'norm_pos': [0.48431498681159535, 0.20862730344135438], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518987.716864,"{'circle_3d': {'center': [-0.5997648533962368, 7.810104000211786, 68.93759708803937], 'normal': [-0.25421873590155697, 0.6623706189378937, -0.7047254766818396], 'radius': 2.332501042069953}, 'confidence': 0.9997861188861678, 'timestamp': 8790.40653, 'diameter_3d': 4.665002084139906, 'ellipse': {'center': [154.7300534391581, 189.9502632033994], 'axes': [26.329470636395133, 41.98582083269966], 'angle': -70.36834157975058}, 'location': [154.7300534391581, 189.9502632033994], 'diameter': 41.98582083269966, 'sphere': {'center': [2.450859977422447, -0.13834342704293895, 77.39430280822144], 'radius': 12.0}, 'projected_sphere': {'center': [179.63365688256448, 118.89174110167822], 'axes': [192.26221388506815, 192.26221388506815], 'angle': 90.0}, 'model_confidence': 0.9935475397805926, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2947749793350547, 'phi': -1.9170019142578627, 'norm_pos': [0.48353141699736907, 0.2085405699858358], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
