eye_packets,780
norm_X,norm_Y,phi,theta,confidence,timestamp
1582519652.3440351,"{'circle_3d': {'center': [1.5844841969711467, 7.4196165510321395, 66.84539026550546], 'normal': [-0.12590385350365516, 0.7049228609540042, -0.6980200425326996], 'radius': 2.310962216619257}, 'confidence': 0.9992112014565498, 'timestamp': 9455.01054, 'diameter_3d': 4.621924433238514, 'ellipse': {'center': [174.77048071804538, 188.495298430006], 'axes': [26.692947197472915, 42.91507895567154], 'angle': -81.65859372572889}, 'location': [174.77048071804538, 188.495298430006], 'diameter': 42.91507895567154, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8986868051157781, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3531107105374205, 'phi': -1.7492503751559727, 'norm_pos': [0.5461577522438918, 0.21460292320830843], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.351328,"{'circle_3d': {'center': [1.591724186650572, 7.435917144602446, 66.86057892112379], 'normal': [-0.1253005210303697, 0.7062812437515298, -0.6967543212311713], 'radius': 2.319372549517101}, 'confidence': 0.9990869779056778, 'timestamp': 9455.01894, 'diameter_3d': 4.638745099034202, 'ellipse': {'center': [174.83442417580136, 188.62880365266855], 'axes': [26.716530433402106, 43.06164782925677], 'angle': -81.71873715219233}, 'location': [174.83442417580136, 188.62880365266855], 'diameter': 43.06164782925677, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8986906923856286, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3550276844085323, 'phi': -1.748729032241591, 'norm_pos': [0.5463575755493792, 0.21404665144721435], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.35936,"{'circle_3d': {'center': [1.569671439559724, 7.418302719543729, 66.84674857119171], 'normal': [-0.12713824995460704, 0.7048133749966367, -0.6979068503921784], 'radius': 2.340926193819174}, 'confidence': 0.9987357208817276, 'timestamp': 9455.02734, 'diameter_3d': 4.681852387638348, 'ellipse': {'center': [174.63528949881996, 188.47342501391643], 'axes': [27.035301045053895, 43.4709259422807], 'angle': -81.55789877774492}, 'location': [174.63528949881996, 188.47342501391643], 'diameter': 43.4709259422807, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8985658938393093, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.352956361130984, 'phi': -1.7509911407532792, 'norm_pos': [0.5457352796838124, 0.21469406244201494], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.368426,"{'circle_3d': {'center': [1.5958972666302833, 7.441421106272615, 66.86541192579148], 'normal': [-0.12495276436539376, 0.7067399072240439, -0.6963515708421977], 'radius': 2.3216435633925907}, 'confidence': 0.9988966236970505, 'timestamp': 9455.035739, 'diameter_3d': 4.643287126785181, 'ellipse': {'center': [174.87200110836898, 188.6743139196073], 'axes': [26.71897039848774, 43.100753712809635], 'angle': -81.75061325084424}, 'location': [174.87200110836898, 188.6743139196073], 'diameter': 43.100753712809635, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8985299054865115, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.355675786562356, 'phi': -1.7483460054956965, 'norm_pos': [0.5464750034636531, 0.21385702533496953], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.375222,"{'circle_3d': {'center': [1.5977083826013327, 7.438304333297476, 66.86192517585252], 'normal': [-0.12480183803447298, 0.7064801761427822, -0.6966421333371104], 'radius': 2.311595596810899}, 'confidence': 0.9990272320571688, 'timestamp': 9455.044139, 'diameter_3d': 4.623191193621798, 'ellipse': {'center': [174.88888534513976, 188.65172079299884], 'axes': [26.619488381006676, 42.91633492905471], 'angle': -81.7606325246992}, 'location': [174.88888534513976, 188.65172079299884], 'diameter': 42.91633492905471, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8984346056879478, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3553087290117856, 'phi': -1.7480635933615296, 'norm_pos': [0.5465277667035617, 0.21395116336250486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.383574,"{'circle_3d': {'center': [1.607236680498574, 7.449097084158438, 66.8711808911925], 'normal': [-0.12400781320970287, 0.7073795720478624, -0.695870823725446], 'radius': 2.3119687366715294}, 'confidence': 0.9984560691572305, 'timestamp': 9455.052539, 'diameter_3d': 4.623937473343059, 'ellipse': {'center': [174.9747715268289, 188.74230877367347], 'axes': [26.578258338949567, 42.917391348348374], 'angle': -81.8320739630331}, 'location': [174.9747715268289, 188.74230877367347], 'diameter': 42.917391348348374, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8981854448795623, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3565803491812614, 'phi': -1.747150268487903, 'norm_pos': [0.5467961610213403, 0.21357371344302722], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.391356,"{'circle_3d': {'center': [1.5886250348077957, 7.4363335661344125, 66.86155901336642], 'normal': [-0.1255587836839344, 0.7063159455458603, -0.6966726468776195], 'radius': 2.2995058294995196}, 'confidence': 0.9992118471134084, 'timestamp': 9455.060939, 'diameter_3d': 4.599011658999039, 'ellipse': {'center': [174.80430791794262, 188.63724063330204], 'axes': [26.483257673578116, 42.69193936694736], 'angle': -81.69814704753196}, 'location': [174.80430791794262, 188.63724063330204], 'diameter': 42.69193936694736, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8981888445526165, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3550767041936127, 'phi': -1.749108524185631, 'norm_pos': [0.5462634622435707, 0.21401149736124148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.399232,"{'circle_3d': {'center': [1.5925409821980616, 7.443941672155018, 66.86857399549709], 'normal': [-0.12523245473474556, 0.7069499543809108, -0.6960880650333965], 'radius': 2.3125151736611196}, 'confidence': 0.9987908871982931, 'timestamp': 9455.069339, 'diameter_3d': 4.625030347322239, 'ellipse': {'center': [174.83969885048634, 188.6970782002264], 'axes': [26.59927169211062, 42.92914831521505], 'angle': -81.72977420587046}, 'location': [174.83969885048634, 188.6970782002264], 'diameter': 42.92914831521505, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8980400019066082, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.355972728184246, 'phi': -1.7488010458043586, 'norm_pos': [0.5463740589077698, 0.2137621741657233], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.4081001,"{'circle_3d': {'center': [1.5986057340687938, 7.438891616776535, 66.86236007465064], 'normal': [-0.1247270587455179, 0.7065291164327039, -0.6966058917706014], 'radius': 2.3242246871340684}, 'confidence': 0.999103012201558, 'timestamp': 9455.077739, 'diameter_3d': 4.648449374268137, 'ellipse': {'center': [174.8978793343014, 188.65318747776186], 'axes': [26.76287793573443, 43.15067266253634], 'angle': -81.76709234304882}, 'location': [174.8978793343014, 188.65318747776186], 'diameter': 43.15067266253634, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.897907649573737, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3553778821964864, 'phi': -1.7479686122754077, 'norm_pos': [0.5465558729196919, 0.21394505217599225], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.41924,"{'circle_3d': {'center': [1.603086105942754, 7.445904948809525, 66.86867763321318], 'normal': [-0.12435369442268787, 0.7071135607687864, -0.6960794285570554], 'radius': 2.3203324685027336}, 'confidence': 0.999098473836927, 'timestamp': 9455.086139, 'diameter_3d': 4.640664937005467, 'ellipse': {'center': [174.93755232935462, 188.71292154546762], 'axes': [26.687132851181705, 43.074333296431455], 'angle': -81.80201769152836}, 'location': [174.93755232935462, 188.71292154546762], 'diameter': 43.074333296431455, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8978007323180437, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3562040780154576, 'phi': -1.7475800785297604, 'norm_pos': [0.5466798510292332, 0.21369616022721827], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519652.427361,"{'circle_3d': {'center': [1.5801573423302568, 7.442353540205304, 66.86919836321323], 'normal': [-0.1262644247237293, 0.7068176100517679, -0.6960360343903846], 'radius': 2.316147293250427}, 'confidence': 0.9989928989172343, 'timestamp': 9455.094539, 'diameter_3d': 4.632294586500854, 'ellipse': {'center': [174.7254325848456, 188.6807926788291], 'axes': [26.64008574744965, 42.996166928099214], 'angle': -81.6454434122421}, 'location': [174.7254325848456, 188.6807926788291], 'diameter': 42.996166928099214, 'sphere': {'center': [3.0953304390150085, -1.0394577804159113, 75.22163077589785], 'radius': 12.0}, 'projected_sphere': {'center': [185.51267304888339, 111.43246673582672], 'axes': [197.81544014022862, 197.81544014022862], 'angle': 90.0}, 'model_confidence': 0.8976548701949527, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.355785624026071, 'phi': -1.7502498485170355, 'norm_pos': [0.5460169768276425, 0.2138300305048787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
