eye_packets,769
norm_X,norm_Y,phi,theta,confidence,timestamp
1582518357.0706291,"{'circle_3d': {'center': [3.117134360266919, 2.7937155939674616, 66.2034935669331], 'normal': [0.17925185454975287, 0.6335013876268376, -0.7526916795842408], 'radius': 2.6215773186856697}, 'confidence': 0.3072340743434799, 'timestamp': 8159.76813, 'diameter_3d': 5.243154637371339, 'ellipse': {'center': [189.08076025005423, 145.71723199784114], 'axes': [35.23791024445377, 49.1442707785004], 'angle': 72.31640886382722}, 'location': [189.08076025005423, 145.71723199784114], 'diameter': 49.1442707785004, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.2568664690411064, 'phi': -1.3370034208265225, 'norm_pos': [0.5908773757814194, 0.3928448666756619], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.078354,"{'circle_3d': {'center': [3.0919052797450326, 2.8221585120366433, 66.22152225177575], 'normal': [0.17714943117292897, 0.6358716307992693, -0.7511892891806867], 'radius': 2.631682656382593}, 'confidence': 0.27651678497221144, 'timestamp': 8159.77653, 'diameter_3d': 5.263365312765186, 'ellipse': {'center': [188.83755223519876, 145.97266139404638], 'axes': [35.28093617878747, 49.32008013564448], 'angle': 72.57218948995269}, 'location': [188.83755223519876, 145.97266139404638], 'diameter': 49.32008013564448, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.259933677719961, 'phi': -1.3392024126650552, 'norm_pos': [0.5901173507349962, 0.3917805775248068], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.090358,"{'circle_3d': {'center': [3.0942343458047645, 2.820471106786157, 66.22064364024135], 'normal': [0.17734352001123993, 0.635731013695062, -0.7512625068085534], 'radius': 2.6276602557077697}, 'confidence': 0.2769251746462606, 'timestamp': 8159.78493, 'diameter_3d': 5.2553205114155395, 'ellipse': {'center': [188.85993234927045, 145.9586191142895], 'axes': [35.23129437527311, 49.24532773415512], 'angle': 72.55101863270384}, 'location': [188.85993234927045, 145.9586191142895], 'diameter': 49.24532773415512, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.2597514964638785, 'phi': -1.338979457549614, 'norm_pos': [0.5901872885914702, 0.3918390870237938], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.098607,"{'circle_3d': {'center': [3.0876397015306143, 2.8264577653945997, 66.22415800053354], 'normal': [0.1767939663217274, 0.6362299019124322, -0.7509696434508712], 'radius': 2.6308367120782243}, 'confidence': 0.26169853733282655, 'timestamp': 8159.79333, 'diameter_3d': 5.261673424156449, 'ellipse': {'center': [188.79683119056898, 146.01209899114687], 'axes': [35.25607836308678, 49.30219883285854], 'angle': 72.61401939632779}, 'location': [188.79683119056898, 146.01209899114687], 'diameter': 49.30219883285854, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.260397971657031, 'phi': -1.3395855100864211, 'norm_pos': [0.5899900974705281, 0.3916162542035547], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.106255,"{'circle_3d': {'center': [3.0810292233065346, 2.8324557115906845, 66.22768839505709], 'normal': [0.17624309313638742, 0.6367297307621059, -0.7506754439072421], 'radius': 2.6352864112659353}, 'confidence': 0.26131530567658795, 'timestamp': 8159.80173, 'diameter_3d': 5.270572822531871, 'ellipse': {'center': [188.73347773237452, 146.06523529678137], 'axes': [35.297813173148214, 49.38292800257394], 'angle': 72.67709749012467}, 'location': [188.73347773237452, 146.06523529678137], 'diameter': 49.38292800257394, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.2610460115648, 'phi': -1.3401934785408685, 'norm_pos': [0.5897921179136704, 0.3913948529300776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.1141272,"{'circle_3d': {'center': [3.164341630770323, 2.8384649196221767, 66.25276767025804], 'normal': [0.18318579375836985, 0.6372304980980639, -0.748585504307163], 'radius': 2.6141145222905924}, 'confidence': 0.25636737120089015, 'timestamp': 8159.81013, 'diameter_3d': 5.228229044581185, 'ellipse': {'center': [189.50005160270786, 146.12007676635915], 'axes': [34.867520763394666, 48.96840153231858], 'angle': 72.09044302560879}, 'location': [189.50005160270786, 146.12007676635915], 'diameter': 48.96840153231858, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.2616956161872572, 'phi': -1.3308033629130205, 'norm_pos': [0.592187661258462, 0.39116634680683693], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.12225,"{'circle_3d': {'center': [3.151430771272265, 2.8444853636448446, 66.25474465620142], 'normal': [0.1821098888001983, 0.6377322017666193, -0.7484207554785471], 'radius': 2.6299750790978003}, 'confidence': 0.2848307548326916, 'timestamp': 8159.81853, 'diameter_3d': 5.2599501581956005, 'ellipse': {'center': [189.37773479554122, 146.17004307855004], 'axes': [35.07076000292565, 49.264078311467436], 'angle': 72.19885220356188}, 'location': [189.37773479554122, 146.17004307855004], 'diameter': 49.264078311467436, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.262346785524402, 'phi': -1.3321093008083893, 'norm_pos': [0.5918054212360663, 0.3909581538393748], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.130333,"{'circle_3d': {'center': [3.1459393844298402, 2.850517017723564, 66.25855256864045], 'normal': [0.18165227322999625, 0.6382348396065126, -0.7481034294419615], 'radius': 2.6330276623480464}, 'confidence': 0.20219463408652066, 'timestamp': 8159.82693, 'diameter_3d': 5.266055324696093, 'ellipse': {'center': [189.3247834912082, 146.22385095000118], 'axes': [35.09194095048811, 49.31839318989889], 'angle': 72.2538461626192}, 'location': [189.3247834912082, 146.22385095000118], 'diameter': 49.31839318989889, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.262999519576303, 'phi': -1.3325894220463195, 'norm_pos': [0.5916399484100257, 0.39073395437499514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.138261,"{'circle_3d': {'center': [3.140436966608889, 2.8565598558295866, 66.26237639198669], 'normal': [0.18119373841158376, 0.6387384094486815, -0.747784777496442], 'radius': 2.6228953042964998}, 'confidence': 0.2857411776761602, 'timestamp': 8159.83533, 'diameter_3d': 5.2457906085929995, 'ellipse': {'center': [189.27285369674684, 146.2822470007967], 'axes': [34.93712527544871, 49.12557015595879], 'angle': 72.30891394258825}, 'location': [189.27285369674684, 146.2822470007967], 'diameter': 49.12557015595879, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.263653818342822, 'phi': -1.3330708181906177, 'norm_pos': [0.5914776678023339, 0.39049063749668045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.1465971,"{'circle_3d': {'center': [3.1349235504511066, 2.8626138518441993, 66.26621617504975], 'normal': [0.1807342870651018, 0.6392429091165657, -0.7474647955745204], 'radius': 2.62847617151697}, 'confidence': 0.25518312601269993, 'timestamp': 8159.84373, 'diameter_3d': 5.25695234303394, 'ellipse': {'center': [189.21948131094004, 146.3353814092132], 'axes': [34.9918522339461, 49.22724667356491], 'angle': 72.36399769411038}, 'location': [189.21948131094004, 146.3353814092132], 'diameter': 49.22724667356491, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.2643096818240287, 'phi': -1.3335534892413365, 'norm_pos': [0.5913108790966877, 0.39026924412827835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518357.15539,"{'circle_3d': {'center': [3.129399168774906, 2.8686789795565995, 66.27007196670316], 'normal': [0.18027392192541836, 0.6397483364259322, -0.7471434796034029], 'radius': 2.6385359114116973}, 'confidence': 0.28418706655291, 'timestamp': 8159.85213, 'diameter_3d': 5.277071822823395, 'ellipse': {'center': [189.16562822958628, 146.38707154587993], 'axes': [35.10608818126345, 49.4128361405128], 'angle': 72.41911905440102}, 'location': [189.16562822958628, 146.38707154587993], 'diameter': 49.4128361405128, 'sphere': {'center': [0.966112105669885, -4.808301057554588, 75.23579372194399], 'radius': 12.0}, 'projected_sphere': {'center': [167.96149646176488, 80.37595261237558], 'axes': [197.77820188876345, 197.77820188876345], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 7870.902446, 'theta': 2.264967110019993, 'phi': -1.334037435198528, 'norm_pos': [0.5911425882174571, 0.3900538685588336], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
