imu_packets,1243
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595557124.786282,B2269319,0.06201,0.00836,-0.94623,0.31744,0.2869
1595557124.790754,B2269324,0.06201,0.00836,-0.94623,0.31744,0.2869
1595557124.7972019,B2269330,0.06195,0.00836,-0.94623,0.31738,0.2869
1595557124.801813,B2269335,0.06183,0.00854,-0.94629,0.31732,0.2869
1595557124.806182,B2269340,0.06177,0.00867,-0.94629,0.31726,0.2869
1595557124.811015,B2269345,0.06165,0.00885,-0.94629,0.31726,0.2869
1595557124.816169,B2269350,0.06152,0.00903,-0.94629,0.31720,0.2869
1595557124.82178,B2269355,0.06140,0.00922,-0.94635,0.31714,0.2869
1595557124.826422,B2269360,0.06128,0.00940,-0.94635,0.31714,0.2869
1595557124.831421,B2269365,0.06116,0.00958,-0.94635,0.31708,0.2869
1595557124.8382201,B2269370,0.06104,0.00977,-0.94641,0.31702,0.2869
1595557124.841567,B2269375,0.06091,0.00995,-0.94641,0.31702,0.2869
1595557124.8466601,B2269380,0.06079,0.01013,-0.94641,0.31702,0.2869
1595557124.8520079,B2269385,0.06067,0.01025,-0.94641,0.31696,0.2869
1595557124.856687,B2269390,0.06061,0.01038,-0.94647,0.31696,0.2869
1595557124.86187,B2269395,0.06049,0.01044,-0.94647,0.31696,0.2869
1595557124.866826,B2269400,0.06042,0.01044,-0.94647,0.31696,0.2869
1595557124.873145,B2269405,0.06036,0.01044,-0.94647,0.31696,0.2869
1595557124.877169,B2269410,0.06024,0.01044,-0.94647,0.31696,0.2869
1595557124.882827,B2269416,0.06018,0.01044,-0.94647,0.31696,0.2869
1595557124.88763,B2269421,0.06018,0.01038,-0.94647,0.31689,0.2869
1595557124.8942919,B2269427,0.06012,0.01038,-0.94647,0.31689,0.2869
1595557124.898921,B2269432,0.06000,0.01031,-0.94647,0.31689,0.2869
1595557124.905544,B2269438,0.05994,0.01031,-0.94653,0.31689,0.2869
1595557124.910273,B2269443,0.05994,0.01031,-0.94653,0.31689,0.2869
1595557124.915182,B2269448,0.05988,0.01031,-0.94653,0.31689,0.2869
1595557124.921351,B2269454,0.05981,0.01038,-0.94653,0.31689,0.2869
1595557124.9254458,B2269459,0.05975,0.01038,-0.94653,0.31683,0.2869
1595557124.930586,B2269464,0.05969,0.01050,-0.94653,0.31683,0.2869
1595557124.936102,B2269469,0.05963,0.01056,-0.94653,0.31683,0.2869
1595557124.941142,B2269474,0.05957,0.01062,-0.94653,0.31677,0.2869
1595557124.946003,B2269479,0.05945,0.01080,-0.94659,0.31677,0.2869
1595557124.9515798,B2269485,0.05945,0.01086,-0.94659,0.31671,0.2869
1595557124.961495,B2269490,0.05939,0.01093,-0.94659,0.31671,0.2869
1595557124.961691,B2269495,0.05939,0.01105,-0.94659,0.31665,0.2869
1595557124.9668,B2269500,0.05939,0.01111,-0.94659,0.31665,0.2869
1595557124.971493,B2269505,0.05933,0.01117,-0.94659,0.31665,0.2869
1595557124.9767292,B2269510,0.05933,0.01123,-0.94666,0.31659,0.2869
1595557124.9820569,B2269515,0.05933,0.01129,-0.94666,0.31659,0.2869
1595557124.98683,B2269520,0.05927,0.01135,-0.94666,0.31653,0.2869
1595557124.992914,B2269526,0.05927,0.01141,-0.94666,0.31653,0.2869
1595557124.998176,B2269532,0.05927,0.01154,-0.94666,0.31647,0.2869
1595557125.004884,B2269537,0.05933,0.01160,-0.94672,0.31641,0.2869
1595557125.008616,B2269542,0.05933,0.01166,-0.94672,0.31635,0.2869
1595557125.0147278,B2269548,0.05939,0.01172,-0.94672,0.31628,0.2869
1595557125.0204759,B2269553,0.05939,0.01172,-0.94678,0.31622,0.2869
1595557125.0250099,B2269558,0.05945,0.01178,-0.94678,0.31616,0.2869
1595557125.030577,B2269564,0.05951,0.01184,-0.94678,0.31604,0.2869
1595557125.03543,B2269569,0.05951,0.01190,-0.94684,0.31592,0.2869
