imu_packets,1258
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595557102.9749591,B2247504,0.04858,0.00415,-0.94598,0.32050,0.2791
1595557102.979218,B2247509,0.04858,0.00409,-0.94598,0.32056,0.2791
1595557102.9836748,B2247515,0.04858,0.00409,-0.94598,0.32056,0.2791
1595557102.989627,B2247520,0.04858,0.00403,-0.94598,0.32056,0.2791
1595557102.994286,B2247525,0.04858,0.00397,-0.94598,0.32062,0.2791
1595557103.000115,B2247530,0.04858,0.00397,-0.94592,0.32062,0.2791
1595557103.0052328,B2247535,0.04865,0.00391,-0.94592,0.32068,0.2791
1595557103.0092921,B2247540,0.04858,0.00385,-0.94592,0.32068,0.2791
1595557103.015043,B2247545,0.04858,0.00385,-0.94592,0.32068,0.2791
1595557103.019354,B2247550,0.04858,0.00385,-0.94592,0.32074,0.2791
1595557103.024239,B2247555,0.04858,0.00385,-0.94592,0.32074,0.2791
1595557103.030105,B2247560,0.04858,0.00385,-0.94592,0.32080,0.2791
1595557103.0345972,B2247565,0.04858,0.00385,-0.94592,0.32080,0.2791
1595557103.039474,B2247570,0.04858,0.00391,-0.94586,0.32080,0.2791
1595557103.046268,B2247575,0.04858,0.00391,-0.94586,0.32086,0.2791
1595557103.049985,B2247580,0.04858,0.00391,-0.94586,0.32086,0.2791
1595557103.054736,B2247586,0.04858,0.00391,-0.94586,0.32092,0.2791
1595557103.059995,B2247591,0.04852,0.00391,-0.94586,0.32092,0.2791
1595557103.065644,B2247596,0.04852,0.00397,-0.94586,0.32098,0.2791
1595557103.0700102,B2247601,0.04852,0.00397,-0.94580,0.32098,0.2791
1595557103.078082,B2247606,0.04852,0.00397,-0.94580,0.32104,0.2791
1595557103.080352,B2247611,0.04852,0.00397,-0.94580,0.32104,0.2791
1595557103.0856361,B2247616,0.04852,0.00403,-0.94580,0.32111,0.2791
1595557103.093106,B2247622,0.04852,0.00403,-0.94580,0.32111,0.2791
1595557103.09694,B2247628,0.04846,0.00403,-0.94580,0.32117,0.2791
1595557103.10186,B2247633,0.04846,0.00403,-0.94574,0.32117,0.2791
1595557103.107796,B2247638,0.04840,0.00403,-0.94574,0.32123,0.2791
1595557103.112726,B2247643,0.04840,0.00409,-0.94574,0.32129,0.2791
1595557103.118185,B2247649,0.04834,0.00409,-0.94574,0.32129,0.2791
1595557103.1232262,B2247654,0.04834,0.00409,-0.94574,0.32135,0.2791
1595557103.1296692,B2247659,0.04834,0.00409,-0.94568,0.32141,0.2791
1595557103.134741,B2247664,0.04828,0.00409,-0.94568,0.32141,0.2791
1595557103.138992,B2247669,0.04828,0.00415,-0.94568,0.32147,0.2791
1595557103.1437519,B2247674,0.04828,0.00415,-0.94568,0.32153,0.2791
1595557103.1487942,B2247679,0.04828,0.00415,-0.94568,0.32153,0.2791
1595557103.15344,B2247684,0.04828,0.00415,-0.94562,0.32159,0.2791
