SaveFileName,FrameCount,UTC,TimeSinceStart,HeadPositionX,HeadPositionY,HeadPositionZ,HeadForwardVectorX,HeadForwardVectorY,HeadForwardVectorZ,HeadAngleX,HeadAngleY,HeadAngleZ,HeadQuaternionX,HeadQuaternionY,HeadQuaternionZ,HeadQuaternionW,TargetPositionX,TargetPositionY,TargetPositionZ,AngleDifference,OverTarget
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65334,1565749161404,1951.657,-0.02220853,0.04648258,0.1241106,0.004665322,5.302506E-05,0.9999891,-0.003038112,0.2673042,0.8064129,-1.009631E-05,0.002332796,0.007037264,0.9999725,1.5,-6.556709E-08,10,8.499187,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65335,1565749161435,1951.689,-0.02254397,0.04670614,0.1238726,0.009119845,0.004788744,0.999947,359.7256,0.5225419,0.7612572,-0.002364008,0.004575815,0.006654004,0.9999646,0.3,-1.311342E-08,2.124111,8.783109,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65336,1565749161470,1951.724,-0.023118,0.04682991,0.1237571,0.01003688,0.006471527,0.9999287,359.6292,0.5750925,0.7491311,-0.003202862,0.005039627,0.006553478,0.9999607,0.3,-1.311342E-08,2.123873,8.76652,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65337,1565749161501,1951.755,-0.02402112,0.04650931,0.1236764,0.007198171,0.004605902,0.9999635,359.7361,0.4124327,0.690532,-0.002281212,0.00361295,0.006034226,0.9999727,0.3,-1.311342E-08,2.123757,8.929818,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65338,1565749161536,1951.79,-0.02507695,0.04632091,0.1235853,0.003995873,0.003559213,0.9999857,359.7961,0.2289487,0.6352243,-0.001768503,0.002007784,0.005546886,0.999981,0.3,-1.311342E-08,2.123676,9.128302,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65339,1565749161569,1951.823,-0.02628427,0.0463137,0.1236188,0.001429317,0.003231867,0.9999937,359.8148,0.08189429,0.6092584,-0.001612112,0.0007232429,0.005317905,0.9999843,0.3,-1.311342E-08,2.123585,9.30411,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65340,1565749161606,1951.857,-0.02741185,0.04617639,0.1236392,-0.0009250637,0.001197188,0.9999989,359.9314,359.947,0.7793958,-0.0006017259,-0.0004584502,0.00680118,0.9999766,0.3,-1.311342E-08,2.123619,9.449911,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65341,1565749161636,1951.889,-0.02849489,0.04621855,0.1237628,-0.002563036,0.001895958,0.9999949,359.8914,359.8531,0.8679042,-0.0009576575,-0.001274304,0.007572597,0.9999701,0.3,-1.311342E-08,2.123639,9.579162,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65342,1565749161668,1951.922,-0.02960273,0.04638615,0.1239599,-0.00336749,0.004964369,0.999982,359.7156,359.8071,0.8647066,-0.002494824,-0.001664984,0.007541704,0.9999671,0.3,-1.311342E-08,2.123763,9.683833,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65343,1565749161702,1951.957,-0.03069289,0.04644989,0.1242472,-0.004140509,0.007090072,0.9999663,359.5938,359.7628,0.9344939,-0.003561816,-0.00204132,0.0081475,0.9999584,0.3,-1.311342E-08,2.12396,9.778893,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65344,1565749161737,1951.99,-0.03176328,0.04641532,0.1246423,-0.00399415,0.007568679,0.9999634,359.5663,359.7711,0.9730002,-0.00380118,-0.001964917,0.008483291,0.9999549,0.3,-1.311342E-08,2.124247,9.805179,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65345,1565749161767,1952.021,-0.0326238,0.04624198,0.1252383,0.001080219,0.00813008,0.9999664,359.5342,0.06189407,0.9864126,-0.004060273,0.0005750951,0.00861009,0.9999545,0.3,-1.311342E-08,2.124642,9.548782,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65346,1565749161803,1952.057,-0.03289024,0.04606958,0.1259732,0.01128852,0.006762023,0.9999134,359.6125,0.6468133,1.003868,-0.0033314,0.00567385,0.008779187,0.9999399,0.3,-1.311342E-08,2.125238,8.966617,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65347,1565749161837,1952.09,-0.03291158,0.04554461,0.1267782,0.02442723,0.002111,0.9996994,359.8791,1.399719,0.8104928,-0.0009690043,0.0122217,0.007085185,0.9998997,0.3,-1.311342E-08,2.125973,8.176181,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65348,1565749161869,1952.122,-0.0325787,0.04498317,0.127666,0.04216022,-0.00320814,0.9991057,0.1838132,2.416331,0.4852607,0.001692989,0.0210779,0.004199918,0.9997676,0.3,-1.311342E-08,2.126778,7.112099,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65349,1565749161901,1952.156,-0.03205806,0.04433925,0.1287382,0.06214566,-0.008319376,0.9980324,0.4766706,3.563103,0.1555583,0.004199912,0.03108299,0.001227512,0.9995072,0.3,-1.311342E-08,2.127666,5.919139,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65350,1565749161940,1952.191,-0.03175802,0.04405611,0.1302356,0.08095845,-0.011262,0.9966539,0.6452787,4.643955,359.7659,0.005543699,0.04052582,-0.002269026,0.9991605,0.3,-1.311342E-08,2.128738,4.818328,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65351,1565749161968,1952.222,-0.03203996,0.04351953,0.1318196,0.0965592,-0.01576021,0.9952025,0.9030308,5.541758,359.4175,0.00762532,0.04838,-0.005457798,0.998785,0.3,-1.311342E-08,2.130236,3.9049,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65352,1565749162002,1952.256,-0.03255466,0.04298317,0.1333445,0.1082373,-0.01942091,0.9939353,1.112806,6.214889,359.4589,0.00944056,0.05425119,-0.005241358,0.998469,0.3,-1.311342E-08,2.13182,3.233798,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65353,1565749162036,1952.289,-0.03351611,0.04296801,0.1353026,0.1180264,-0.01461402,0.9929029,0.8373514,6.778941,359.4781,0.007025083,0.05915395,-0.004978355,0.9982117,0.3,-1.311342E-08,2.133344,2.723402,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65354,1565749162067,1952.322,-0.03488899,0.04294138,0.1374274,0.1254206,-0.01250614,0.9920248,0.7165676,7.20561,359.422,0.005923774,0.06286883,-0.005427252,0.9979895,0.3,-1.311342E-08,2.135303,2.362646,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65355,1565749162102,1952.356,-0.03661867,0.04273802,0.1397198,0.1291109,-0.01285816,0.9915468,0.7367387,7.418837,359.4456,0.006102702,0.06472529,-0.005243305,0.9978707,0.3,-1.311342E-08,2.137427,2.196776,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65356,1565749162134,1952.388,-0.0387875,0.04281271,0.1423118,0.1276309,-0.01383059,0.9917253,0.7924595,7.333421,359.5309,0.006639446,0.06397869,-0.004527527,0.9979189,0.3,-1.311342E-08,2.13972,2.330534,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65357,1565749162169,1952.423,-0.04172896,0.04283313,0.1452865,0.1210309,-0.01148496,0.9925823,0.6580542,6.952064,359.5487,0.005493202,0.0606521,-0.004278893,0.9981347,0.3,-1.311342E-08,2.142312,2.812716,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65358,1565749162200,1952.454,-0.04408231,0.04270517,0.1485699,0.1231118,-0.007963965,0.9923608,0.4563064,7.071954,359.8064,0.003870229,0.06168141,-0.001931838,0.9980866,0.3,-1.311342E-08,2.145287,2.807492,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65359,1565749162235,1952.489,-0.0466851,0.04226165,0.1521449,0.1221016,-0.008778856,0.9924788,0.5029979,7.013676,0.1038442,0.00443668,0.06116308,0.0006360122,0.9981177,0.3,-1.311342E-08,2.14857,2.920407,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65360,1565749162267,1952.521,-0.04933688,0.04162319,0.1559579,0.1210609,-0.01183065,0.9925746,0.6778624,6.953823,0.1753,0.005997309,0.06063615,0.001168189,0.9981413,0.3,-1.311342E-08,2.152145,3.013633,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65361,1565749162301,1952.556,-0.05176296,0.0408546,0.160213,0.1230329,-0.01233542,0.9923259,0.7067857,7.067711,0.09383609,0.006206573,0.06163209,0.0004371272,0.9980795,0.3,-1.311342E-08,2.155958,2.962071,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65362,1565749162334,1952.588,-0.05393896,0.03991225,0.1647821,0.1266773,-0.01469574,0.9918351,0.8420344,7.278416,0.07401085,0.007374246,0.06346701,0.0001781392,0.9979567,0.3,-1.311342E-08,2.160213,2.794143,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65363,1565749162368,1952.622,-0.05557192,0.03870078,0.1693556,0.1337684,-0.01978811,0.990815,1.133849,7.688923,0.1289122,0.009947694,0.06703375,0.0004589741,0.997701,0.3,-1.311342E-08,2.164782,2.414597,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65364,1565749162401,1952.656,-0.05695283,0.03728171,0.1740094,0.1421996,-0.0225941,0.9895801,1.294657,8.177249,0.1236171,0.01134592,0.07128267,0.0002704239,0.9973916,0.3,-1.311342E-08,2.169356,1.979519,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65365,1565749162435,1952.688,-0.05824894,0.03531577,0.1788967,0.1483395,-0.02346312,0.9886581,1.344461,8.533078,0.1576816,0.01180221,0.07437506,0.0004992787,0.9971604,0.3,-1.311342E-08,2.174009,1.682257,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65366,1565749162468,1952.722,-0.0592327,0.03384925,0.1839548,0.1531087,-0.0219791,0.9879649,1.259411,8.809271,0.1822463,0.01107988,0.07677753,0.0007415609,0.9969864,0.3,-1.311342E-08,2.178897,1.430808,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65367,1565749162500,1952.755,-0.05967563,0.03297274,0.1891542,0.1611356,-0.02370893,0.9866475,1.358549,9.275444,0.1111738,0.01189491,0.08083798,8.368296E-06,0.9966563,0.3,-1.311342E-08,2.183955,1.037032,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65368,1565749162537,1952.79,-0.0598447,0.03263982,0.1947638,0.1702477,-0.02692747,0.9850333,1.543017,9.805814,359.7621,0.01323821,0.0854874,-0.003219442,0.9962462,0.3,-1.311342E-08,2.189154,0.7501709,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65369,1565749162569,1952.823,-0.05976644,0.0325469,0.2007164,0.18038,-0.03079888,0.9831147,1.764925,10.39688,359.6496,0.01506081,0.09064119,-0.004440485,0.9957598,0.3,-1.311342E-08,2.194764,0.8613922,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65370,1565749162601,1952.854,-0.05945789,0.03235526,0.2070871,0.1926922,-0.03305493,0.9807023,1.894253,11.11609,359.6047,0.01611783,0.09689705,-0.005034031,0.9951512,0.3,-1.311342E-08,2.200716,1.326627,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65371,1565749162635,1952.889,-0.05926284,0.03159383,0.2140898,0.2035022,-0.03201811,0.9785508,1.834816,11.74794,359.5232,0.01550114,0.1023929,-0.00577699,0.9946065,0.3,-1.311342E-08,2.207087,1.795369,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65372,1565749162667,1952.921,-0.05956182,0.03076753,0.2220174,0.2084032,-0.02917113,0.9776078,1.67162,12.03399,359.6097,0.01414965,0.1048611,-0.004916201,0.9943741,0.3,-1.311342E-08,2.21409,1.97209,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65373,1565749162701,1952.955,-0.05990455,0.0303732,0.2306775,0.2088062,-0.02971343,0.9775055,1.702705,12.05781,359.981,0.01475872,0.105021,-0.001725848,0.994359,0.3,-1.311342E-08,2.222017,1.998999,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65374,1565749162734,1952.988,-0.06045682,0.0306275,0.2401455,0.2039272,-0.03088375,0.9784988,1.76979,11.7724,0.1612562,0.01550657,0.102519,-0.0001841583,0.9946102,0.3,-1.311342E-08,2.230678,1.757137,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65375,1565749162768,1953.022,-0.06097119,0.03093395,0.2506033,0.1969259,-0.02868666,0.9799986,1.64385,11.36199,0.2226317,0.01446662,0.09895157,0.0005131009,0.994987,0.3,-1.311342E-08,2.240145,1.323526,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65376,1565749162799,1953.054,-0.06120514,0.03075877,0.261692,0.1892103,-0.02787889,0.9815407,1.59755,10.911,0.356605,0.01417342,0.0950197,0.001772182,0.995373,0.3,-1.311342E-08,2.250603,0.9530601,0
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65377,1565749162834,1953.088,-0.06126995,0.03039182,0.2733209,0.1817871,-0.02883002,0.9829152,1.652067,10.47828,0.3621815,0.01464478,0.09125751,0.001830687,0.9957179,0.3,-1.311342E-08,2.261692,0.8108415,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65378,1565749162866,1953.121,-0.06106639,0.02950661,0.2856213,0.1750978,-0.02671014,0.9841887,1.53056,10.08798,0.3905596,0.01360409,0.08786691,0.002220484,0.9960369,0.3,-1.311342E-08,2.273321,0.7244276,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65379,1565749162901,1953.155,-0.06021678,0.0284937,0.2986194,0.1723241,-0.02435789,0.9847391,1.395742,9.925947,0.5497091,0.01254902,0.08644633,0.003725069,0.9961705,0.3,-1.311342E-08,2.285621,0.6832828,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65380,1565749162933,1953.187,-0.05889472,0.02708238,0.3123751,0.1699997,-0.02380482,0.9851565,1.364044,9.790603,0.6654273,0.01235513,0.08525886,0.004769575,0.9962708,0.3,-1.311342E-08,2.29862,0.747558,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65381,1565749162968,1953.222,-0.05713009,0.02501497,0.3270583,0.16822,-0.02283305,0.985485,1.308351,9.686891,0.5763074,0.01180096,0.08436963,0.004046937,0.9963564,0.3,-1.311342E-08,2.312375,0.7860898,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65382,1565749163003,1953.256,-0.05455761,0.02280055,0.3427657,0.1691366,-0.02286009,0.9853275,1.309901,9.740194,0.3440839,0.01164437,0.08485679,0.002021224,0.9963231,0.3,-1.311342E-08,2.327058,0.7687222,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65383,1565749163034,1953.288,-0.05143891,0.02058827,0.3592849,0.1707354,-0.0266059,0.9849576,1.524586,9.834093,0.2929973,0.01347426,0.0856716,0.001406909,0.9962314,0.3,-1.311342E-08,2.342766,0.963068,1
T2_EU_PW_B0_C4_P1763699_S4_0814104941.csv,65384,1565749163068,1953.322,-0.04782317,0.0190131,0.3770109,0.171427,-0.02646684,0.9848412,1.516615,9.874291,0.3318223,0.01343461,0.08601677,0.001745695,0.9962016,0.3,-1.311342E-08,2.359285,0.9785881,1
