#NEXT_T6_EW_PW_B2_C4_S201_0212172650
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
2101.403,0.1684707,0.3058391,-0.2010589,1.361818,-1.036591,-0.6037292,-0.01808596,-0.02376598,0.9995539,-0.975,1.162676E-08,10,DwellButton,5.368304,
2101.42,0.1683515,0.3058829,-0.2012058,1.377903,-1.059357,-0.5958862,-0.0184829,-0.02404663,0.99954,-0.975,1.162676E-08,10,MixedRealityCamera,5.343865,
2101.437,0.1683185,0.3058591,-0.2012928,1.384562,-1.064056,-0.601532,-0.01856455,-0.02416281,0.9995357,-0.975,1.162676E-08,10,MixedRealityCamera,5.338508,
2101.452,0.168218,0.3058307,-0.2012909,1.381938,-1.064178,-0.5978088,-0.01856671,-0.02411702,0.9995367,-0.975,1.162676E-08,10,MixedRealityCamera,5.337995,
2101.469,0.1681749,0.3058355,-0.2013381,1.373621,-1.066833,-0.5832214,-0.01861319,-0.02397191,0.9995393,-0.975,1.162676E-08,10,MixedRealityCamera,5.335608,
2101.486,0.1680463,0.305912,-0.2013977,1.356416,-1.067535,-0.5799255,-0.01862565,-0.02367171,0.9995463,-0.975,1.162676E-08,10,MixedRealityCamera,5.335277,
2101.503,0.1679635,0.3058829,-0.2014353,1.371073,-1.070038,-0.5622559,-0.01866928,-0.02392745,0.9995394,-0.975,1.162676E-08,10,MixedRealityCamera,5.331346,
2101.519,0.1677739,0.3059003,-0.2014379,1.360085,-1.081604,-0.52005,-0.0188709,-0.02373573,0.9995402,-0.975,1.162676E-08,10,MixedRealityCamera,5.319461,
2101.536,0.1676485,0.3059213,-0.2014233,1.315559,-1.108002,-0.5009766,-0.01933212,-0.02295882,0.9995495,-0.975,1.162676E-08,10,MixedRealityCamera,5.295611,
2101.552,0.167424,0.3059952,-0.2013633,1.242382,-1.110657,-0.5107422,-0.01937872,-0.02168195,0.9995771,-0.975,1.162676E-08,10,MixedRealityCamera,5.297793,
2101.569,0.1673044,0.306049,-0.2012423,1.166811,-1.100739,-0.5300903,-0.01920609,-0.02036328,0.9996082,-0.975,1.162676E-08,10,MixedRealityCamera,5.314412,
2101.586,0.16712,0.3061074,-0.2010116,1.128465,-1.061249,-0.495697,-0.01851783,-0.01969415,0.9996346,-0.975,1.162676E-08,10,MixedRealityCamera,5.356867,
2101.604,0.1670477,0.3061478,-0.2008574,1.087787,-1.021881,-0.4316406,-0.01783115,-0.01898432,0.9996608,-0.975,1.162676E-08,10,MixedRealityCamera,5.400222,
2101.621,0.1668754,0.3061915,-0.2007329,1.079486,-0.9501648,-0.4045105,-0.01657975,-0.01883946,0.999685,-0.975,1.162676E-08,10,MixedRealityCamera,5.471637,
2101.636,0.1667691,0.3061279,-0.2005681,1.106842,-0.8974304,-0.3657837,-0.01565969,-0.01931683,0.9996908,-0.975,1.162676E-08,10,MixedRealityCamera,5.52038,
2101.652,0.16653,0.306192,-0.2003687,1.130392,-0.850708,-0.3179321,-0.01484398,-0.01972778,0.9996952,-0.975,1.162676E-08,10,MixedRealityCamera,5.563169,
2101.67,0.1663061,0.3061624,-0.2001037,1.132853,-0.8404846,-0.2747192,-0.0146659,-0.01977072,0.999697,-0.975,1.162676E-08,10,MixedRealityCamera,5.57197,
2101.686,0.1659448,0.3060953,-0.1998034,1.153941,-0.817688,-0.2492371,-0.01426819,-0.02013871,0.9996954,-0.975,1.162676E-08,10,MixedRealityCamera,5.590615,
2101.703,0.1656195,0.3060238,-0.1994813,1.203665,-0.8294678,-0.2492371,-0.0144732,-0.02100638,0.9996746,-0.975,1.162676E-08,10,MixedRealityCamera,5.572533,
2101.719,0.1651581,0.305946,-0.1991707,1.261778,-0.8582764,-0.2502136,-0.01497544,-0.0220204,0.9996454,-0.975,1.162676E-08,10,MixedRealityCamera,5.536438,
2101.737,0.1646805,0.3057876,-0.1988113,1.370247,-0.9338684,-0.2245483,-0.01629362,-0.02391304,0.9995813,-0.975,1.162676E-08,10,MixedRealityCamera,5.450717,
2101.752,0.1639791,0.3056738,-0.1984131,1.49718,-1.055481,-0.1990051,-0.01841423,-0.02612775,0.999489,-0.975,1.162676E-08,10,MixedRealityCamera,5.319019,
2101.769,0.1633382,0.3055211,-0.1980122,1.612321,-1.199219,-0.1475525,-0.02092035,-0.02813659,0.9993851,-0.975,1.162676E-08,10,MixedRealityCamera,5.168618,
2101.786,0.1622877,0.3054044,-0.1974318,1.701808,-1.438782,-0.08929443,-0.02509769,-0.02969778,0.9992438,-0.975,1.162676E-08,10,MixedRealityCamera,4.922747,
2101.803,0.161312,0.3053181,-0.1968488,1.755501,-1.692444,-0.02505493,-0.02952069,-0.03063448,0.9990946,-0.975,1.162676E-08,10,MixedRealityCamera,4.664385,
2101.819,0.160125,0.3052844,-0.1963048,1.816237,-2.011658,0.09901395,-0.03508533,-0.03169401,0.9988816,-0.975,1.162676E-08,10,MixedRealityCamera,4.340139,
2101.836,0.1588177,0.3051544,-0.1956766,1.887075,-2.404083,0.2287969,-0.04192391,-0.03292973,0.998578,-0.975,1.162676E-08,10,MixedRealityCamera,3.943821,
2101.852,0.1572394,0.3050171,-0.1950017,1.921151,-2.843506,0.3032185,-0.04958048,-0.03352413,0.9982073,-0.975,1.162676E-08,10,MixedRealityCamera,3.498719,
2101.869,0.1556898,0.3049603,-0.1942246,1.914919,-3.321655,0.3652951,-0.05790905,-0.03341543,0.9977625,-0.975,1.162676E-08,10,MixedRealityCamera,3.013374,
2101.886,0.153955,0.3049212,-0.1934479,1.937274,-3.831757,0.4107506,-0.06678889,-0.03380536,0.9971943,-0.975,1.162676E-08,10,MixedRealityCamera,2.497949,
2101.904,0.1521491,0.3048668,-0.1926484,1.996618,-4.395691,0.5358922,-0.07659753,-0.03484051,0.9964532,-0.975,1.162676E-08,10,MixedRealityCamera,1.936136,
2101.919,0.1501198,0.3048672,-0.1918076,2.014371,-4.989105,0.6397863,-0.08691269,-0.03515016,0.9955956,-0.975,1.162676E-08,10,target_6,1.346248,
2101.936,0.1480879,0.3048087,-0.1909028,2.027409,-5.560974,0.7422221,-0.09684455,-0.03537757,0.9946706,-0.975,1.162676E-08,10,target_6,0.796476,
2101.952,0.1460364,0.3046324,-0.1899401,2.046263,-6.101074,0.8382324,-0.1062152,-0.03570644,0.9937019,-0.975,1.162676E-08,10,target_6,0.3871488,
2101.969,0.1440368,0.3045498,-0.1889647,2.075626,-6.575867,0.8949869,-0.1144434,-0.03621859,0.9927693,-0.975,1.162676E-08,10,target_6,0.4841639,
2101.986,0.142093,0.3044841,-0.1879258,2.096491,-7.013397,0.9282252,-0.1220198,-0.03658251,0.9918532,-0.975,1.162676E-08,10,target_6,0.8522572,
2102.003,0.1401652,0.3045035,-0.1867914,2.092282,-7.40863,0.9686982,-0.1288591,-0.03650909,0.9909906,-0.975,1.162676E-08,10,target_6,1.224453,
2102.025,0.1382769,0.3046332,-0.1853971,2.034477,-7.710938,1.047653,-0.1340907,-0.03550087,0.990333,-0.975,1.162676E-08,10,MixedRealityCamera,1.509217,
2102.036,0.1364172,0.3047594,-0.1841578,1.996817,-8.030487,1.120105,-0.1396149,-0.03484397,0.9895926,-0.975,1.162676E-08,10,MixedRealityCamera,1.825099,
2102.052,0.1345611,0.3048815,-0.1826794,1.951275,-8.267944,1.158151,-0.1437189,-0.0340496,0.9890326,-0.975,1.162676E-08,10,MixedRealityCamera,2.062889,
2102.069,0.1327972,0.304723,-0.1812122,1.928418,-8.444672,1.199448,-0.1467709,-0.03365089,0.9885979,-0.975,1.162676E-08,10,MixedRealityCamera,2.244895,
2102.085,0.131033,0.304273,-0.1796268,1.997144,-8.573242,1.23937,-0.1489832,-0.03484967,0.9882254,-0.975,1.162676E-08,10,MixedRealityCamera,2.389336,
2102.103,0.129325,0.3038136,-0.1780699,2.131373,-8.671539,1.26838,-0.1506657,-0.0371909,0.9878849,-0.975,1.162676E-08,10,MixedRealityCamera,2.51505,
2102.119,0.1275861,0.303419,-0.1763338,2.216015,-8.716553,1.288758,-0.1514333,-0.03866711,0.9877109,-0.975,1.162676E-08,10,MixedRealityCamera,2.583841,
2102.136,0.1259269,0.3031058,-0.1744973,2.237428,-8.720581,1.316463,-0.1515005,-0.03904055,0.9876859,-0.975,1.162676E-08,10,MixedRealityCamera,2.600303,
2102.151,0.1241902,0.3026851,-0.17245,2.216109,-8.727264,1.330864,-0.1516178,-0.03866874,0.9876825,-0.975,1.162676E-08,10,MixedRealityCamera,2.61127,
2102.169,0.1224526,0.3023048,-0.1702389,2.184121,-8.633606,1.292148,-0.150006,-0.03811087,0.9879503,-0.975,1.162676E-08,10,MixedRealityCamera,2.521579,
2102.186,0.1206871,0.3020651,-0.1677179,2.157552,-8.495148,1.220085,-0.147621,-0.03764749,0.9883272,-0.975,1.162676E-08,10,MixedRealityCamera,2.389091,
2102.203,0.118885,0.3020807,-0.1652905,2.138849,-8.406097,1.169127,-0.1460863,-0.03732129,0.9885676,-0.975,1.162676E-08,10,MixedRealityCamera,2.306475,
2102.219,0.1170367,0.3020287,-0.1627508,2.166933,-8.280487,1.075064,-0.1439161,-0.0378111,0.9888673,-0.975,1.162676E-08,10,MixedRealityCamera,2.197845,
2102.236,0.1151041,0.3020192,-0.1601689,2.25626,-8.129059,0.9432691,-0.1412936,-0.03936899,0.9891846,-0.975,1.162676E-08,10,MixedRealityCamera,2.081589,
2102.251,0.1130919,0.3019546,-0.1575889,2.314703,-8.001068,0.8238457,-0.1390778,-0.04038819,0.9894575,-0.975,1.162676E-08,10,MixedRealityCamera,1.985344,
2102.269,0.1109318,0.301985,-0.1545965,2.343248,-7.774689,0.6863903,-0.135165,-0.04088599,0.9899791,-0.975,1.162676E-08,10,MixedRealityCamera,1.791549,
2102.286,0.1087892,0.301852,-0.1515636,2.290236,-7.529663,0.5499361,-0.1309351,-0.03996152,0.9905852,-0.975,1.162676E-08,10,MixedRealityCamera,1.553938,
2102.302,0.1065786,0.3015316,-0.1482998,2.208664,-7.251831,0.4302798,-0.1261368,-0.03853891,0.991264,-0.975,1.162676E-08,10,target_6,1.276716,
2102.319,0.1043604,0.3007711,-0.1450482,2.139277,-6.976929,0.341798,-0.1213848,-0.03732874,0.9919034,-0.975,1.162676E-08,10,target_6,1.009688,
2102.336,0.1021454,0.2994191,-0.1416261,2.143168,-6.681885,0.3026801,-0.1162752,-0.03739661,0.9925128,-0.975,1.162676E-08,10,target_6,0.7720242,
2102.351,0.1000728,0.2983225,-0.1381515,2.139121,-6.402405,0.2815462,-0.1114329,-0.03732603,0.9930707,-0.975,1.162676E-08,10,target_6,0.5797972,
2102.37,0.09812386,0.2973056,-0.1338205,1.867527,-6.00116,0.3112136,-0.1044931,-0.03258873,0.9939916,-0.975,1.162676E-08,10,target_6,0.2007689,
2102.385,0.0966856,0.2967431,-0.1292597,1.343142,-5.3992,0.2527395,-0.09406876,-0.0234401,0.9952897,-0.975,1.162676E-08,10,target_6,0.7181882,
2102.402,0.09560311,0.2962682,-0.1245709,0.7357969,-4.680725,0.2774671,-0.08159655,-0.01284172,0.9965827,-0.975,1.162676E-08,10,MixedRealityCamera,1.644134,
2102.419,0.09548374,0.2959041,-0.1190868,0.005043578,-3.78006,0.7290277,-0.0659267,-8.802704E-05,0.9978245,-0.975,1.162676E-08,10,MixedRealityCamera,2.803166,
2102.435,0.09469092,0.2955832,-0.1140023,-0.2627258,-3.414551,1.209539,-0.05955946,0.004585566,0.9982142,-0.975,1.162676E-08,10,MixedRealityCamera,3.254618,
2102.452,0.09359935,0.2955378,-0.1090636,-0.1577148,-3.409119,1.567732,-0.05946506,0.002752866,0.9982266,-0.975,1.162676E-08,10,MixedRealityCamera,3.195676,
2102.47,0.09223054,0.295618,-0.1037422,0.08767827,-3.530457,1.739434,-0.06157887,-0.001530274,0.9981011,-0.975,1.162676E-08,10,MixedRealityCamera,2.955852,
2102.486,0.09115216,0.2959743,-0.09809622,0.2704229,-3.639282,1.691495,-0.06347397,-0.004719752,0.9979723,-0.975,1.162676E-08,10,MixedRealityCamera,2.76704,
2102.502,0.08989599,0.2963497,-0.09203975,0.3725784,-3.76123,1.455501,-0.06559721,-0.006502673,0.997825,-0.975,1.162676E-08,10,MixedRealityCamera,2.608871,
2102.519,0.08873095,0.2963482,-0.08547473,0.4341028,-3.885956,1.219977,-0.0677686,-0.007576451,0.9976723,-0.975,1.162676E-08,10,MixedRealityCamera,2.46831,
2102.535,0.08757126,0.2956374,-0.07843459,0.5695682,-4.048401,1.074277,-0.07059575,-0.009940676,0.9974555,-0.975,1.162676E-08,10,MixedRealityCamera,2.256721,
2102.552,0.08666246,0.294611,-0.07108935,0.7486802,-4.16449,1.05392,-0.07261368,-0.01306656,0.9972745,-0.975,1.162676E-08,10,MixedRealityCamera,2.067627,
2102.568,0.08582481,0.2933214,-0.06305349,0.8532987,-4.261475,1.112276,-0.07429977,-0.01489232,0.9971247,-0.975,1.162676E-08,10,MixedRealityCamera,1.932493,
2102.585,0.08513214,0.2920432,-0.05531979,0.9016179,-4.325836,1.178923,-0.07541907,-0.01573555,0.9970278,-0.975,1.162676E-08,10,MixedRealityCamera,1.852029,
2102.603,0.08464785,0.2899348,-0.04595675,0.9638606,-4.442474,1.28863,-0.0774472,-0.01682175,0.9968545,-0.975,1.162676E-08,10,MixedRealityCamera,1.718625,
2102.619,0.08430155,0.2881063,-0.0369208,1.05132,-4.595398,1.388995,-0.08010548,-0.01834796,0.9966175,-0.975,1.162676E-08,10,MixedRealityCamera,1.54345,
2102.635,0.08416133,0.2862225,-0.02740235,1.107846,-4.774139,1.487345,-0.08321257,-0.01933436,0.9963443,-0.975,1.162676E-08,10,target_6,1.357683,
2102.651,0.08427824,0.284396,-0.017544,1.179183,-4.987427,1.596193,-0.08691851,-0.02057917,0.9960029,-0.975,1.162676E-08,10,target_6,1.136083,
2102.668,0.08441923,0.2827429,-0.007931471,1.310397,-5.190369,1.664702,-0.09044136,-0.02286875,0.9956392,-0.975,1.162676E-08,10,target_6,0.9028733,
2102.685,0.0852903,0.2808977,0.003067158,1.481075,-5.435608,1.667308,-0.09469512,-0.02584676,0.9951707,-0.975,1.162676E-08,10,target_6,0.6296288,
2102.702,0.08603472,0.2792812,0.01336418,1.62326,-5.633148,1.667081,-0.09811915,-0.02832745,0.9947714,-0.975,1.162676E-08,10,target_6,0.4320539,
