eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581497116.346883,"{'circle_3d': {'center': [-0.24567083326894723, 0.46002643825706624, 5.720827278313207], 'normal': [-0.28312100598017825, 0.5788612461734981, -0.7646974262093712], 'radius': 0.3004601867613907}, 'confidence': 0.9997060321336046, 'timestamp': 362212.957692, 'diameter_3d': 0.6009203735227814, 'ellipse': {'center': [133.71535020529143, 169.15506856053094], 'axes': [46.03043952120871, 65.16292062175754], 'angle': -63.76767560111287}, 'location': [133.71535020529143, 169.15506856053094], 'diameter': 65.16292062175754, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.9744583096366499, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.1881278101942367, 'phi': -1.9253866752902338, 'norm_pos': [0.4178604693915357, 0.29518721433112105], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.35527,"{'circle_3d': {'center': [-0.24237990296616863, 0.4578228981048431, 5.717942117456596], 'normal': [-0.28284676178828, 0.5786776178274795, -0.7649378562807554], 'radius': 0.2969528492833048}, 'confidence': 0.999843344858181, 'timestamp': 362212.966092, 'diameter_3d': 0.5939056985666096, 'ellipse': {'center': [134.05135884631989, 168.95659798482706], 'axes': [45.5550783441265, 64.43384964421178], 'angle': -63.79889707453919}, 'location': [134.05135884631989, 168.95659798482706], 'diameter': 64.43384964421178, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.9744069632898422, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.1879026350599595, 'phi': -1.9249689703137811, 'norm_pos': [0.41891049639474964, 0.2960141750632206], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.3629901,"{'circle_3d': {'center': [-0.24534689186983405, 0.45712786274301376, 5.718513931672767], 'normal': [-0.2830940108635855, 0.5786196982139937, -0.7648902050960745], 'radius': 0.2980228863591172}, 'confidence': 0.9998290650951158, 'timestamp': 362212.974492, 'diameter_3d': 0.5960457727182344, 'ellipse': {'center': [133.7345755952238, 168.8715028265605], 'axes': [45.70693350603143, 64.65990664504837], 'angle': -63.751669787246406}, 'location': [133.7345755952238, 168.8715028265605], 'diameter': 64.65990664504837, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.974305559053823, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.1878316183216158, 'phi': -1.925273568333865, 'norm_pos': [0.41792054873507434, 0.29636873822266463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.370357,"{'circle_3d': {'center': [-0.24715285576996715, 0.4582972896916937, 5.7200673630669225], 'normal': [-0.28324450785526323, 0.5787171504597171, -0.7647607524798948], 'radius': 0.29951928641049064}, 'confidence': 0.9998788304493818, 'timestamp': 362212.982892, 'diameter_3d': 0.5990385728209813, 'ellipse': {'center': [133.54914774296506, 168.97837658432655], 'axes': [45.902637510364364, 64.96732198141474], 'angle': -63.734294259328266}, 'location': [133.54914774296506, 168.97837658432655], 'diameter': 64.96732198141474, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.9742898679862444, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.1879511090991834, 'phi': -1.9255017312563094, 'norm_pos': [0.41734108669676584, 0.2959234308986394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.3824582,"{'circle_3d': {'center': [-0.24242122993708692, 0.46025205483290677, 5.719795571161397], 'normal': [-0.2828502057025232, 0.5788800475548181, -0.7647834018053554], 'radius': 0.29564908909362403}, 'confidence': 0.999764607256723, 'timestamp': 362212.991292, 'diameter_3d': 0.5912981781872481, 'ellipse': {'center': [134.05218272317597, 169.21047124726812], 'axes': [45.31428993078954, 64.12982451833703], 'angle': -63.815545854118135}, 'location': [134.05218272317597, 169.21047124726812], 'diameter': 64.12982451833703, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.9741810875490087, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.1881508675088606, 'phi': -1.9250386248714717, 'norm_pos': [0.4189130710099249, 0.2949563698030495], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.39045,"{'circle_3d': {'center': [-0.24327123294873543, 0.45950950210881647, 5.719547958836525], 'normal': [-0.28292103928682727, 0.578818168161144, -0.7648040361657613], 'radius': 0.2980453192766558}, 'confidence': 0.9997800952676301, 'timestamp': 362212.999693, 'diameter_3d': 0.5960906385533116, 'ellipse': {'center': [133.96430146599687, 169.12098551955887], 'axes': [45.68778586175304, 64.65300604463302], 'angle': -63.798166823481104}, 'location': [133.96430146599687, 169.12098551955887], 'diameter': 64.65300604463302, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.9740542717591172, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.188074982345333, 'phi': -1.9251113177067303, 'norm_pos': [0.41863844208124024, 0.29532922700183806], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.398342,"{'circle_3d': {'center': [-0.24446685014076497, 0.45854781861078386, 5.719262561374348], 'normal': [-0.2830206740528297, 0.5787380278696412, -0.7648278192876095], 'radius': 0.29760004881978624}, 'confidence': 0.9997610226317597, 'timestamp': 362213.008093, 'diameter_3d': 0.5952000976395725, 'ellipse': {'center': [133.8324008009199, 169.02117331936932], 'axes': [45.625578792674105, 64.5595695798233], 'angle': -63.77430913070747}, 'location': [133.8324008009199, 169.02117331936932], 'diameter': 64.5595695798233, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.9739246622314068, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.1879767091902544, 'phi': -1.9252157848701597, 'norm_pos': [0.4182262525028747, 0.2957451111692945], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.4062731,"{'circle_3d': {'center': [-0.24508603475095248, 0.4591044389837826, 5.719912937731857], 'normal': [-0.28307227277034536, 0.5787844129007245, -0.764773621257817], 'radius': 0.29828625580589796}, 'confidence': 0.9998050982249206, 'timestamp': 362213.016493, 'diameter_3d': 0.5965725116117959, 'ellipse': {'center': [133.76972834680052, 169.0728984668743], 'axes': [45.71672113032434, 64.70124925488516], 'angle': -63.76944930810836}, 'location': [133.76972834680052, 169.0728984668743], 'diameter': 64.70124925488516, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.9738282445899693, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.1880335886488713, 'phi': -1.9252981914511758, 'norm_pos': [0.4180304010837516, 0.295529589721357], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.414457,"{'circle_3d': {'center': [-0.2430162803516427, 0.4583797130694087, 5.71859872163963], 'normal': [-0.28289979323706954, 0.5787240190745266, -0.7648831392655026], 'radius': 0.3001870534846751}, 'confidence': 0.999891975768658, 'timestamp': 362213.024893, 'diameter_3d': 0.6003741069693502, 'ellipse': {'center': [133.9925610299036, 168.99646658295646], 'axes': [46.037825891219704, 65.12894589145388], 'angle': -63.79377306459761}, 'location': [133.9925610299036, 168.99646658295646], 'diameter': 65.12894589145388, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.9737772878066098, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.1879595314127545, 'phi': -1.9250532310890354, 'norm_pos': [0.41872675321844877, 0.29584805590434804], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.422189,"{'circle_3d': {'center': [-0.24523846783401426, 0.4586624852351555, 5.719634902469991], 'normal': [-0.28308497552726714, 0.5787475834216722, -0.7647967908629725], 'radius': 0.29572994950539633}, 'confidence': 0.9999888938669176, 'timestamp': 362213.033293, 'diameter_3d': 0.5914598990107927, 'ellipse': {'center': [133.74622473500963, 169.03911840233727], 'axes': [45.33009805446703, 64.14927041380986], 'angle': -63.76414354299323}, 'location': [133.74622473500963, 169.03911840233727], 'diameter': 64.14927041380986, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.973798283109617, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.187988426459889, 'phi': -1.9253029371934827, 'norm_pos': [0.4179569522969051, 0.2956703399902614], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497116.4303749,"{'circle_3d': {'center': [-0.24384173184067448, 0.45806856270963436, 5.718668644081584], 'normal': [-0.2829685808611555, 0.5786980898778787, -0.7648773123953397], 'radius': 0.29473149080626526}, 'confidence': 0.9997362345786078, 'timestamp': 362213.041693, 'diameter_3d': 0.5894629816125305, 'ellipse': {'center': [133.89111000200987, 168.98739111336047], 'axes': [45.19772750803113, 63.94322342489159], 'angle': -63.77981295689499}, 'location': [133.89111000200987, 168.98739111336047], 'diameter': 63.94322342489159, 'sphere': {'center': [3.1517812384931916, -6.486308515824911, 14.897196392825661], 'radius': 12.0}, 'projected_sphere': {'center': [291.17262579735177, -149.9508802708786], 'axes': [998.8456624741859, 998.8456624741859], 'angle': 90.0}, 'model_confidence': 0.9736736598296325, 'model_id': 103, 'model_birth_timestamp': 362152.158071, 'theta': 2.1879277372271844, 'phi': -1.9251348179832792, 'norm_pos': [0.41840971875628086, 0.295885870360998], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
