eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581495463.212233,"{'circle_3d': {'center': [-0.5050874507735847, 1.2372225717253214, 58.738557922919014], 'normal': [-0.2849322875819352, 0.6362925609231093, -0.7168998315017493], 'radius': 1.977358765588021}, 'confidence': 0.9986624741001652, 'timestamp': 360559.78193, 'diameter_3d': 3.954717531176042, 'ellipse': {'center': [154.80933922672884, 132.74570820888295], 'axes': [29.279954751728912, 41.754533954640664], 'angle': -65.91905016441173}, 'location': [154.80933922672884, 132.74570820888295], 'diameter': 41.754533954640664, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.713590092696148, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.26047919155087, 'phi': -1.9491030384606782, 'norm_pos': [0.48377918508352763, 0.44689288246298775], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.2180731,"{'circle_3d': {'center': [-0.5151408348881445, 1.2325154916650645, 58.73838298836364], 'normal': [-0.2857700695914818, 0.6359003042514212, -0.7169144093813637], 'radius': 1.97662616622982}, 'confidence': 0.9986171521675331, 'timestamp': 360559.790329, 'diameter_3d': 3.95325233245964, 'ellipse': {'center': [154.70347016741377, 132.69645645521533], 'axes': [29.269920693697355, 41.739175195818895], 'angle': -65.83428292594778}, 'location': [154.70347016741377, 132.69645645521533], 'diameter': 41.739175195818895, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.713712751622575, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.259970829939252, 'phi': -1.9501048371988499, 'norm_pos': [0.483448344273168, 0.4470980981032695], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.222972,"{'circle_3d': {'center': [-0.5099314502668046, 1.2437281447677053, 58.74626454402488], 'normal': [-0.2853359542063702, 0.6368346920099746, -0.7162576130762597], 'radius': 1.9848815577391965}, 'confidence': 0.9990932940584208, 'timestamp': 360559.798729, 'diameter_3d': 3.969763115478393, 'ellipse': {'center': [154.75999308866895, 132.81041078829375], 'axes': [29.356243162518872, 41.907995467067174], 'angle': -65.90551120015708}, 'location': [154.75999308866895, 132.81041078829375], 'diameter': 41.907995467067174, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.714180858091773, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.2611821403544496, 'phi': -1.9498972348480323, 'norm_pos': [0.48362497840209046, 0.4466232883821094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.231366,"{'circle_3d': {'center': [-0.5057603889614524, 1.2489266745911474, 58.74922809683358], 'normal': [-0.2849883657642575, 0.6372679028285947, -0.7160106503422017], 'radius': 1.9694034439766042}, 'confidence': 0.9973957135498949, 'timestamp': 360559.807129, 'diameter_3d': 3.9388068879532083, 'ellipse': {'center': [154.8018654792153, 132.86947756671918], 'axes': [29.113612756201363, 41.57892932885446], 'angle': -65.95070472235501}, 'location': [154.8018654792153, 132.86947756671918], 'diameter': 41.57892932885446, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.7142693615702078, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.2617441522952033, 'phi': -1.9495968210523105, 'norm_pos': [0.4837558296225478, 0.44637717680533673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.245586,"{'circle_3d': {'center': [-0.5015362212719592, 1.251719803762712, 58.75003426996933], 'normal': [-0.2846363517901331, 0.6375006635928918, -0.7159434692475559], 'radius': 1.9326143850866566}, 'confidence': 0.9942235343308912, 'timestamp': 360559.815529, 'diameter_3d': 3.8652287701733132, 'ellipse': {'center': [154.8411952038771, 132.9102264516097], 'axes': [28.5655782435163, 40.80125280876857], 'angle': -65.98878321424493}, 'location': [154.8411952038771, 132.9102264516097], 'diameter': 40.80125280876857, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.7131819037132447, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.262046224773766, 'phi': -1.949204562753403, 'norm_pos': [0.483878735012116, 0.44620738978495955], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.247553,"{'circle_3d': {'center': [-0.5276181050734734, 1.248367739465377, 58.757462259424635], 'normal': [-0.2868098421069259, 0.6372213249014472, -0.7153244701262808], 'radius': 1.9543633612315137}, 'confidence': 0.9965690069685431, 'timestamp': 360559.823929, 'diameter_3d': 3.9087267224630273, 'ellipse': {'center': [154.57044471826978, 132.86688370606566], 'axes': [28.854035986979614, 41.255453705284516], 'angle': -65.79690840133716}, 'location': [154.57044471826978, 132.86688370606566], 'diameter': 41.255453705284516, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.7129148845262723, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.261683713411063, 'phi': -1.9521219981779852, 'norm_pos': [0.4830326397445931, 0.4463879845580597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.254519,"{'circle_3d': {'center': [-0.4940192188613901, 1.2452159617800556, 58.741264730560694], 'normal': [-0.28400993492258564, 0.6369586767610037, -0.7166742641982757], 'radius': 1.9542874881937888}, 'confidence': 0.9968751699120147, 'timestamp': 360559.832329, 'diameter_3d': 3.9085749763875777, 'ellipse': {'center': [154.92269293908794, 132.83659992516297], 'axes': [28.92572427380064, 41.26520097079336], 'angle': -66.0210704568385}, 'location': [154.92269293908794, 132.83659992516297], 'diameter': 41.26520097079336, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.712673645937878, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.261342961271355, 'phi': -1.9480992456734627, 'norm_pos': [0.4841334154346498, 0.44651416697848767], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.2666209,"{'circle_3d': {'center': [-0.5123894390668089, 1.247003702508473, 58.7501579361916], 'normal': [-0.28554078660637056, 0.6371076551550385, -0.7159331637290338], 'radius': 1.9448439795188461}, 'confidence': 0.9947578600786338, 'timestamp': 360559.840729, 'diameter_3d': 3.8896879590376923, 'ellipse': {'center': [154.72874906462513, 132.85679618025839], 'axes': [28.746016577415155, 41.05948941432244], 'angle': -65.89857202253305}, 'location': [154.72874906462513, 132.85679618025839], 'diameter': 41.05948941432244, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.7116613082085776, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.2615362297729558, 'phi': -1.9502998982344522, 'norm_pos': [0.48352734082695353, 0.44643001591559006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.275787,"{'circle_3d': {'center': [-0.5166459562427703, 1.2459074871163933, 58.75088122832736], 'normal': [-0.285895496371034, 0.6370163038723652, -0.7158728893843869], 'radius': 1.9336721691652992}, 'confidence': 0.9970132325098378, 'timestamp': 360559.849129, 'diameter_3d': 3.8673443383305983, 'ellipse': {'center': [154.68246834042657, 132.84861122657], 'axes': [28.577506045520625, 40.823002898108584], 'angle': -65.86553673818821}, 'location': [154.68246834042657, 132.84861122657], 'diameter': 40.823002898108584, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.7110471140480024, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.261417716809951, 'phi': -1.9507562785274326, 'norm_pos': [0.483382713563833, 0.4464641198892917], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.283039,"{'circle_3d': {'center': [-0.5136632290983338, 1.2248874263859362, 58.73103458098838], 'normal': [-0.2856469357756643, 0.6352646321448271, -0.7175267766626351], 'radius': 1.9547435032034464}, 'confidence': 0.9978579647785005, 'timestamp': 360559.857529, 'diameter_3d': 3.9094870064068927, 'ellipse': {'center': [154.7153908726052, 132.62436971171317], 'axes': [28.97863247029318, 41.28198911051565], 'angle': -65.82075307002825}, 'location': [154.7153908726052, 132.62436971171317], 'diameter': 41.28198911051565, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.7116285466632011, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.259147455581625, 'phi': -1.949663130262636, 'norm_pos': [0.48348559647689127, 0.4473984595345285], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495463.294095,"{'circle_3d': {'center': [-0.5019263246645065, 1.2311501905274032, 58.73191720767106], 'normal': [-0.28466886040617867, 0.635786529156616, -0.7174532244390788], 'radius': 1.9280888968953103}, 'confidence': 0.9970762947995716, 'timestamp': 360559.865929, 'diameter_3d': 3.8561777937906205, 'ellipse': {'center': [154.83521152536738, 132.69841375673522], 'axes': [28.579112157574972, 40.71817225542028], 'angle': -65.92221518183537}, 'location': [154.83521152536738, 132.69841375673522], 'diameter': 40.71817225542028, 'sphere': {'center': [2.9141000002096376, -6.398288159351989, 67.34135590094], 'radius': 12.0}, 'projected_sphere': {'center': [186.82960531397254, 61.09208812733662], 'axes': [220.96377182973077, 220.96377182973077], 'angle': 90.0}, 'model_confidence': 0.711422222547986, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.2598234181358907, 'phi': -1.9485210779781474, 'norm_pos': [0.4838600360167731, 0.4470899426802699], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
