eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1581496096.453272,"{'circle_3d': {'center': [6.346279475051622, 5.70970067971047, 54.74015481533628], 'normal': [0.5192480201619115, 0.5869230727776406, -0.6212107534478034], 'radius': 1.12549789519454}, 'confidence': 0.08095910515680635, 'timestamp': 361193.039531, 'diameter_3d': 2.25099579038908, 'ellipse': {'center': [231.81356845814238, 184.5906317929427], 'axes': [12.744040221781265, 25.501899881917904], 'angle': 47.97100624617483}, 'location': [231.81356845814238, 184.5906317929427], 'diameter': 25.501899881917904, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.198049557086023, 'phi': -0.8745661015450741, 'norm_pos': [0.724417401431695, 0.23087236752940543], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.460453,"{'circle_3d': {'center': [6.70539725055105, 5.569782445457173, 54.920272427254766], 'normal': [0.5491745014535303, 0.575263219923199, -0.6062009524545963], 'radius': 1.0886446472474014}, 'confidence': 0.39011196124193415, 'timestamp': 361193.047931, 'diameter_3d': 2.177289294494803, 'ellipse': {'center': [235.63554240148454, 182.8084418943631], 'axes': [11.81943045153843, 24.586054659005494], 'angle': 45.80812033656023}, 'location': [235.63554240148454, 182.8084418943631], 'diameter': 24.586054659005494, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.1837222356402752, 'phi': -0.834715646987339, 'norm_pos': [0.7363610700046392, 0.23829815877348703], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.46919,"{'circle_3d': {'center': [6.384142055330053, 5.590399801534024, 54.660562422201295], 'normal': [0.5224032351851139, 0.5769813329296032, -0.6278434528757189], 'radius': 1.1067075503097987}, 'confidence': 0.13099432383782597, 'timestamp': 361193.056331, 'diameter_3d': 2.2134151006195975, 'ellipse': {'center': [232.34820512530126, 183.33405323166664], 'axes': [12.750860107933304, 25.112585570638718], 'angle': 47.294759265564956}, 'location': [232.34820512530126, 183.33405323166664], 'diameter': 25.112585570638718, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.185824254819862, 'phi': -0.8768101738980931, 'norm_pos': [0.7260881410165665, 0.23610811153472233], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.477242,"{'circle_3d': {'center': [6.606318950642702, 5.496487828856363, 54.76368981895207], 'normal': [0.5409179764611681, 0.569155335206465, -0.6192495031464874], 'radius': 1.0859045026944398}, 'confidence': 0.336300965599216, 'timestamp': 361193.064731, 'diameter_3d': 2.1718090053888797, 'ellipse': {'center': [234.729041189447, 182.15692205622213], 'axes': [12.218308414279063, 24.594205364688545], 'angle': 45.91403422485078}, 'location': [234.729041189447, 182.15692205622213], 'diameter': 24.594205364688545, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.1762745310398994, 'phi': -0.8528132781196051, 'norm_pos': [0.7335282537170219, 0.24101282476574115], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.485706,"{'circle_3d': {'center': [6.715122790750282, 5.408868690314504, 54.77952939226253], 'normal': [0.5499849631367998, 0.5618537403279767, -0.6179295387039493], 'radius': 1.1006487910908902}, 'confidence': 0.43186944566915525, 'timestamp': 361193.073131, 'diameter_3d': 2.2012975821817804, 'ellipse': {'center': [235.93629461966884, 181.1464581140104], 'axes': [12.33484532381286, 24.921111574854866], 'angle': 45.064258134252775}, 'location': [235.93629461966884, 181.1464581140104], 'diameter': 24.921111574854866, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.1674213088525525, 'phi': -0.8435086493756375, 'norm_pos': [0.7373009206864651, 0.24522309119162344], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.4935691,"{'circle_3d': {'center': [6.831394649414265, 5.319410599824361, 54.803165476242846], 'normal': [0.5596742846921317, 0.554398899453798, -0.615959865038923], 'radius': 1.0856716464198817}, 'confidence': 0.38801055534044165, 'timestamp': 361193.081531, 'diameter_3d': 2.1713432928397634, 'ellipse': {'center': [237.21996302862914, 180.11118598682836], 'axes': [12.096515134109096, 24.57141011273401], 'angle': 44.178208791912226}, 'location': [237.21996302862914, 180.11118598682836], 'diameter': 24.57141011273401, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.15843686037993, 'phi': -0.8332384151719082, 'norm_pos': [0.741312384464466, 0.24953672505488178], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.500967,"{'circle_3d': {'center': [7.17992996864319, 6.56591723368224, 56.565100174328826], 'normal': [0.5887188946278755, 0.658274452275288, -0.46913197353175806], 'radius': 1.0618470324061753}, 'confidence': 0.07769120312771935, 'timestamp': 361193.089931, 'diameter_3d': 2.1236940648123506, 'ellipse': {'center': [238.6592112284434, 191.92014545924303], 'axes': [7.403164275343297, 23.28363242603967], 'angle': 47.8840812154249}, 'location': [238.6592112284434, 191.92014545924303], 'diameter': 23.28363242603967, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.289320543879844, 'phi': -0.6728290198860385, 'norm_pos': [0.7458100350888857, 0.20033272725315399], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.5090408,"{'circle_3d': {'center': [7.178737188158504, 6.484609420809675, 56.45125267881626], 'normal': [0.5886194962541514, 0.6514988012025741, -0.47861926482447176], 'radius': 1.0928683000477626}, 'confidence': 0.22483552622128383, 'timestamp': 361193.098331, 'diameter_3d': 2.185736600095525, 'ellipse': {'center': [238.8008520501354, 191.16809869324788], 'axes': [7.897429311051308, 24.012379441322217], 'angle': 47.580717165656225}, 'location': [238.8008520501354, 191.16809869324788], 'diameter': 24.012379441322217, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.280354708778443, 'phi': -0.6826909026813984, 'norm_pos': [0.7462526626566731, 0.20346625544480046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.520847,"{'circle_3d': {'center': [6.754624861646008, 7.031899426760726, 56.72279459358699], 'normal': [0.5532768023781102, 0.6971063016984952, -0.455990771926911], 'radius': 1.0631650119330867}, 'confidence': 0.13708268452124966, 'timestamp': 361193.106731, 'diameter_3d': 2.1263300238661733, 'ellipse': {'center': [233.79599750214533, 196.81326008722021], 'axes': [7.059280651195437, 23.24742962536374], 'angle': 51.28533404737225}, 'location': [233.79599750214533, 196.81326008722021], 'diameter': 23.24742962536374, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.342149839240568, 'phi': -0.689302352069664, 'norm_pos': [0.7306124921942041, 0.17994474963658247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.529206,"{'circle_3d': {'center': [6.641384127650548, 7.513641038569296, 57.38422085911605], 'normal': [0.5438400745451551, 0.7372514360158758, -0.40087191646615605], 'radius': 1.0806284823420826}, 'confidence': 0.16031580020216196, 'timestamp': 361193.115131, 'diameter_3d': 2.1612569646841653, 'ellipse': {'center': [231.72934648512904, 201.1392812704474], 'axes': [5.6379648672908, 23.35695452283475], 'angle': 53.377961173314525}, 'location': [231.72934648512904, 201.1392812704474], 'diameter': 23.35695452283475, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.3997893842691966, 'phi': -0.6352026739036245, 'norm_pos': [0.7241542077660282, 0.16191966137313574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581496096.536522,"{'circle_3d': {'center': [6.761669674239766, 6.646171801958436, 56.18197839939311], 'normal': [0.5538638700942566, 0.6649623329649709, -0.5010587881097343], 'radius': 1.0649453512689202}, 'confidence': 0.01889127615502612, 'timestamp': 361193.123531, 'diameter_3d': 2.1298907025378404, 'ellipse': {'center': [234.57710659436924, 193.28977486297248], 'axes': [8.362667659117562, 23.5105488459325], 'angle': 49.86963984878164}, 'location': [234.57710659436924, 193.28977486297248], 'diameter': 23.5105488459325, 'sphere': {'center': [0.1153032331086851, -1.3333761936212154, 62.19468385670992], 'radius': 12.0}, 'projected_sphere': {'center': [161.1494230711436, 106.7079758464603], 'axes': [239.24874406118008, 239.24874406118008], 'angle': 90.0}, 'model_confidence': 0.43176013002602653, 'model_id': 6, 'model_birth_timestamp': 361166.299307, 'theta': 2.298239710941675, 'phi': -0.7353840271861446, 'norm_pos': [0.7330534581074039, 0.19462593807094797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
