eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1581494997.205688,"{'circle_3d': {'center': [-0.18864377951185585, 0.40146975665020435, 41.72286347207627], 'normal': [0.3354100230614666, -0.6895023039913276, -0.6419397862888367], 'radius': 4.512399799979536}, 'confidence': 0.1642336962105707, 'timestamp': 360093.781769, 'diameter_3d': 9.024799599959072, 'ellipse': {'center': [155.6050857221309, 129.2392380166981], 'axes': [87.78616041487278, 134.5716474808452], 'angle': -64.05210835788941}, 'location': [155.6050857221309, 129.2392380166981], 'diameter': 134.5716474808452, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.809994655366593, 'phi': -1.089315466533673, 'norm_pos': [0.48626589288165906, 0.4615031749304246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.212564,"{'circle_3d': {'center': [-0.10350315291193724, 0.4124737096391424, 41.75607970907316], 'normal': [0.34250507527812646, -0.6885853079089161, -0.6391717665390957], 'radius': 4.5079089202963685}, 'confidence': 0.22164324584193373, 'timestamp': 360093.790169, 'diameter_3d': 9.015817840592737, 'ellipse': {'center': [156.8595933319508, 129.36942527999258], 'axes': [87.18975359715913, 134.33223357542883], 'angle': -63.44596071976139}, 'location': [156.8595933319508, 129.36942527999258], 'diameter': 134.33223357542883, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.8112599670702497, 'phi': -1.078875769077338, 'norm_pos': [0.4901862291623463, 0.46096072800003085], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.220747,"{'circle_3d': {'center': [-0.30525959556697213, 0.35069419352828923, 41.71752185219677], 'normal': [0.32569203839020683, -0.6937336009181537, -0.642384921278795], 'radius': 4.528426417814761}, 'confidence': 0.2002471980677675, 'timestamp': 360093.798569, 'diameter_3d': 9.056852835629522, 'ellipse': {'center': [153.89255479353395, 128.52662582242286], 'axes': [88.18170112350373, 135.07053241384577], 'angle': -65.00399374609522}, 'location': [153.89255479353395, 128.52662582242286], 'diameter': 135.07053241384577, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.8041362401996625, 'phi': -1.1015608414565077, 'norm_pos': [0.4809142337297936, 0.46447239240657145], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.227736,"{'circle_3d': {'center': [0.5238816804761273, 0.8180371314747124, 41.6920006225019], 'normal': [0.39478714472713183, -0.6547883560892853, -0.6445116904200341], 'radius': 4.5118747599725975}, 'confidence': 0.11870253516905076, 'timestamp': 360093.806969, 'diameter_3d': 9.023749519945195, 'ellipse': {'center': [165.98405158376906, 135.33428810736555], 'axes': [88.13025829939563, 134.6838059803242], 'angle': -57.86209148024397}, 'location': [165.98405158376906, 135.33428810736555], 'diameter': 134.6838059803242, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.8568937620888745, 'phi': -1.0212095347048538, 'norm_pos': [0.5187001611992783, 0.4361071328859769], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.235369,"{'circle_3d': {'center': [-0.00457123566637474, 0.4482819790792636, 41.77125320234114], 'normal': [0.35074940171525676, -0.6856012854555728, -0.637907308766764], 'radius': 4.5150142340368}, 'confidence': 0.1675806825721614, 'timestamp': 360093.815369, 'diameter_3d': 9.0300284680736, 'ellipse': {'center': [158.29964307908537, 129.89025671060097], 'axes': [87.0927248204304, 134.498761460838], 'angle': -62.66946866096395}, 'location': [158.29964307908537, 129.89025671060097], 'diameter': 134.498761460838, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.8153669814870733, 'phi': -1.0680730192978278, 'norm_pos': [0.49468638462214176, 0.4587905970391627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.245779,"{'circle_3d': {'center': [0.7980663252386799, 0.15102751255105495, 42.62783420809028], 'normal': [0.41763586512401135, -0.7103724909995903, -0.5665255582876696], 'radius': 4.530239535707709}, 'confidence': 0.13282772795887735, 'timestamp': 360093.823769, 'diameter_3d': 9.060479071415418, 'ellipse': {'center': [170.02759068682644, 125.0534530709527], 'axes': [74.51762608106107, 132.30960491564792], 'angle': -58.8470291514066}, 'location': [170.02759068682644, 125.0534530709527], 'diameter': 132.30960491564792, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.7807690212969787, 'phi': -0.9355454238989435, 'norm_pos': [0.5313362208963326, 0.47894394553769704], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.2517571,"{'circle_3d': {'center': [0.7055431903266838, 0.10793384169057596, 42.61444225793135], 'normal': [0.409925603881345, -0.7139636302379635, -0.5676415541342468], 'radius': 4.533895111287198}, 'confidence': 0.14463262198515514, 'timestamp': 360093.832169, 'diameter_3d': 9.067790222574397, 'ellipse': {'center': [168.69867408257002, 124.44874038151231], 'axes': [74.79566067913686, 132.45302757468704], 'angle': -59.52427475950609}, 'location': [168.69867408257002, 124.44874038151231], 'diameter': 132.45302757468704, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.7756534812108404, 'phi': -0.9453549832300822, 'norm_pos': [0.5271833565080313, 0.48146358174369874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.259541,"{'circle_3d': {'center': [0.723433674115622, 0.1271288007575624, 42.60327877907072], 'normal': [0.4114164775304231, -0.7123640503157145, -0.5685718440392992], 'radius': 4.523786944696821}, 'confidence': 0.12070083026890945, 'timestamp': 360093.840569, 'diameter_3d': 9.047573889393641, 'ellipse': {'center': [168.9611886090791, 124.71745793411161], 'axes': [74.78369507760611, 132.19077457942652], 'angle': -59.354328403909925}, 'location': [168.9611886090791, 124.71745793411161], 'diameter': 132.19077457942652, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.7779353461306783, 'phi': -0.9444088362395838, 'norm_pos': [0.5280037144033722, 0.48034392527453496], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.27147,"{'circle_3d': {'center': [0.6190755176336413, 0.05556795729633457, 42.61861484638216], 'normal': [0.40271996449025815, -0.7183274539374837, -0.5672938384300129], 'radius': 4.528311657886774}, 'confidence': 0.14485022800929773, 'timestamp': 360093.848969, 'diameter_3d': 9.056623315773548, 'ellipse': {'center': [167.46412669396014, 123.68893218103297], 'axes': [74.66004487207168, 132.2714672622744], 'angle': -60.201271903167736}, 'location': [167.46412669396014, 123.68893218103297], 'diameter': 132.2714672622744, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.7694011032951034, 'phi': -0.9534591868896128, 'norm_pos': [0.5233253959186255, 0.48462944924569595], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.2800682,"{'circle_3d': {'center': [0.5232958618556687, -0.009528219700715823, 42.634050800482136], 'normal': [0.3947383265087603, -0.7237521353539043, -0.5660075089216813], 'radius': 4.551007661472128}, 'confidence': 0.10820909784171998, 'timestamp': 360093.857369, 'diameter_3d': 9.102015322944256, 'ellipse': {'center': [166.0786051682585, 122.77699042201233], 'axes': [74.83204674349693, 132.88795723023728], 'angle': -60.97453292545056}, 'location': [166.0786051682585, 122.77699042201233], 'diameter': 132.88795723023728, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.7615719937975506, 'phi': -0.9618118866477494, 'norm_pos': [0.5189956411508078, 0.4884292065749486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494997.287127,"{'circle_3d': {'center': [0.42633953263442237, -0.0750988394906198, 42.65130806386917], 'normal': [0.3866586324069899, -0.7292163536697298, -0.5645694036394283], 'radius': 4.559147841591353}, 'confidence': 0.09312758344793096, 'timestamp': 360093.865769, 'diameter_3d': 9.118295683182707, 'ellipse': {'center': [164.6875034409405, 121.83918456496421], 'axes': [74.72935545696706, 133.07114868367347], 'angle': -61.753943050034266}, 'location': [164.6875034409405, 121.83918456496421], 'diameter': 133.07114868367347, 'sphere': {'center': [-4.213564056249456, 8.675497404546137, 49.42614090754231], 'radius': 12.0}, 'projected_sphere': {'center': [107.14518133710871, 228.82517412962363], 'axes': [301.05526603492825, 301.05526603492825], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 360089.749769, 'theta': 0.7536202836771585, 'phi': -0.9702946694785592, 'norm_pos': [0.5146484482529391, 0.49233673097931574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
