eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1581497646.965448,"{'circle_3d': {'center': [-0.5664150009993287, 0.16508213795131255, 17.95580266286338], 'normal': [-0.2201580885231839, 0.5313231089243234, -0.8180624487047486], 'radius': 0.9194168276889383}, 'confidence': 0.9966015633904548, 'timestamp': 362743.580971, 'diameter_3d': 1.8388336553778766, 'ellipse': {'center': [140.71817616483065, 124.99792824823402], 'axes': [51.219065035236405, 63.54078663201735], 'angle': -65.54729165419788}, 'location': [140.71817616483065, 124.99792824823402], 'diameter': 63.54078663201735, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5112154273815728, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1309579285819575, 'phi': -1.8336890521264702, 'norm_pos': [0.4397443005150958, 0.47917529896569155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497646.971159,"{'circle_3d': {'center': [-0.5599556538664032, 0.16106695783129332, 17.951460403085928], 'normal': [-0.2196198095954401, 0.5309885105809885, -0.8184243036862029], 'radius': 0.9163747661323214}, 'confidence': 0.9966201458265221, 'timestamp': 362743.589371, 'diameter_3d': 1.8327495322646428, 'ellipse': {'center': [140.93447735781433, 124.86494383423967], 'axes': [51.09839580401498, 63.34532076781774], 'angle': -65.59656374490424}, 'location': [140.93447735781433, 124.86494383423967], 'diameter': 63.34532076781774, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5113324403382635, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1305630170373373, 'phi': -1.8329646749816577, 'norm_pos': [0.4404202417431698, 0.47972940069066805], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497646.985606,"{'circle_3d': {'center': [-0.5594278986341803, 0.16729294464147326, 17.955360925824195], 'normal': [-0.21957582999275485, 0.5315073428151702, -0.8180992601246807], 'radius': 0.9201719369802294}, 'confidence': 0.9963084124753384, 'timestamp': 362743.597771, 'diameter_3d': 1.8403438739604587, 'ellipse': {'center': [140.95887707696653, 125.07300640140366], 'axes': [51.2675840141779, 63.59399425064529], 'angle': -65.63631549319315}, 'location': [140.95887707696653, 125.07300640140366], 'diameter': 63.59399425064529, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5121579677098143, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1311754134068286, 'phi': -1.833013982917646, 'norm_pos': [0.4404964908655204, 0.47886247332748477], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497646.991928,"{'circle_3d': {'center': [-0.5551625059134242, 0.16928061692912344, 17.955508596000165], 'normal': [-0.21922038059935853, 0.5316729821724744, -0.8180869542766833], 'radius': 0.916209457374205}, 'confidence': 0.9970695860325046, 'timestamp': 362743.606171, 'diameter_3d': 1.83241891474841, 'ellipse': {'center': [141.10359278201358, 125.14750747554069], 'axes': [51.04571619309003, 63.31901446424257], 'angle': -65.694199732913}, 'location': [141.10359278201358, 125.14750747554069], 'diameter': 63.31901446424257, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.512597925913949, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.131370973056411, 'phi': -1.8326124132866235, 'norm_pos': [0.44094872744379243, 0.4785520521852471], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497647.0003688,"{'circle_3d': {'center': [-0.558769110106133, 0.17194585618878033, 17.958208576173945], 'normal': [-0.21952093094875091, 0.5318950854441125, -0.8178619559288682], 'radius': 0.9155982415272579}, 'confidence': 0.997112112050702, 'timestamp': 362743.614571, 'diameter_3d': 1.8311964830545158, 'ellipse': {'center': [140.98170551816534, 125.23976946151039], 'axes': [50.981212559600124, 63.26741286592745], 'angle': -65.66893185477088}, 'location': [140.98170551816534, 125.23976946151039], 'diameter': 63.26741286592745, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5132332052443345, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.131633233674144, 'phi': -1.8330240114428609, 'norm_pos': [0.44056782974426667, 0.47816762724370665], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497647.0065322,"{'circle_3d': {'center': [-0.5429187056612359, 0.17311240458477606, 17.954726345372933], 'normal': [-0.21820006391167615, 0.5319922978104454, -0.8181521418289527], 'radius': 0.912955083753535}, 'confidence': 0.9971597643072929, 'timestamp': 362743.622972, 'diameter_3d': 1.82591016750707, 'ellipse': {'center': [141.5226861388287, 125.28460758953445], 'axes': [50.87519577760987, 63.09567046211876], 'angle': -65.85017745298207}, 'location': [141.5226861388287, 125.28460758953445], 'diameter': 63.09567046211876, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5136424991946997, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1317480360993257, 'phi': -1.8314285693524326, 'norm_pos': [0.4422583941838397, 0.47798080171027313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497647.014604,"{'circle_3d': {'center': [-0.5473840080720507, 0.1747050919072315, 17.956954256130768], 'normal': [-0.21857217244591073, 0.5321250217539834, -0.8179664825991331], 'radius': 0.9126943429089104}, 'confidence': 0.9968500682786992, 'timestamp': 362743.631372, 'diameter_3d': 1.8253886858178208, 'ellipse': {'center': [141.37089549103916, 125.33945980920485], 'axes': [50.83534174435109, 63.07008489722499], 'angle': -65.80944828201731}, 'location': [141.37089549103916, 125.33945980920485], 'diameter': 63.07008489722499, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5137347505670631, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.131904789103847, 'phi': -1.83190973232045, 'norm_pos': [0.44178404840949737, 0.47775225079497974], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497647.025155,"{'circle_3d': {'center': [-0.550387887784415, 0.17311273588299958, 17.956721625456716], 'normal': [-0.21882249575527443, 0.5319923254186307, -0.8179858684886375], 'radius': 0.9150019082397622}, 'confidence': 0.9964335539627275, 'timestamp': 362743.639772, 'diameter_3d': 1.8300038164795245, 'ellipse': {'center': [141.2685605997667, 125.28114093946692], 'axes': [50.96601815667352, 63.23076213345586], 'angle': -65.76766359540689}, 'location': [141.2685605997667, 125.28114093946692], 'diameter': 63.23076213345586, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5143323959731827, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.131748068704241, 'phi': -1.8321894297270778, 'norm_pos': [0.4414642518742709, 0.47799524608555444], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497647.0310001,"{'circle_3d': {'center': [-0.5468676015471132, 0.172195581536295, 17.955184206465564], 'normal': [-0.2185291385688326, 0.5319158958897386, -0.8181139867378999], 'radius': 0.9111036800586564}, 'confidence': 0.9971682809180866, 'timestamp': 362743.648172, 'diameter_3d': 1.8222073601173128, 'ellipse': {'center': [141.38599510953242, 125.25574916427405], 'axes': [50.76603610658897, 62.96630952864982], 'angle': -65.8016072309637}, 'location': [141.38599510953242, 125.25574916427405], 'diameter': 62.96630952864982, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5148810214839705, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1316578089623817, 'phi': -1.8318156669420647, 'norm_pos': [0.4418312347172888, 0.4781010451488581], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497647.039354,"{'circle_3d': {'center': [-0.5502747238635042, 0.17063483785791256, 17.955080256117796], 'normal': [-0.21881306542853185, 0.5317858339165401, -0.8181226492668805], 'radius': 0.9142823745422222}, 'confidence': 0.9910311480319702, 'timestamp': 362743.656572, 'diameter_3d': 1.8285647490844443, 'ellipse': {'center': [141.27040112596197, 125.19717068360573], 'axes': [50.94388597516982, 63.18683267928395], 'angle': -65.75550315325107}, 'location': [141.27040112596197, 125.19717068360573], 'diameter': 63.18683267928395, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5154643143097548, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1315042235445048, 'phi': -1.8321369337001527, 'norm_pos': [0.44147000351863114, 0.4783451221516428], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497647.0509682,"{'circle_3d': {'center': [-0.5600835506244675, 0.17112642025429103, 17.958028588070377], 'normal': [-0.2196304676586121, 0.5318267991162383, -0.8178769549374988], 'radius': 0.9185356700454523}, 'confidence': 0.9958264512293094, 'timestamp': 362743.664972, 'diameter_3d': 1.8370713400909047, 'ellipse': {'center': [140.93800511423467, 125.20709614076584], 'axes': [51.14675489687639, 63.4713205435161], 'angle': -65.64997149653762}, 'location': [140.93800511423467, 125.20709614076584], 'diameter': 63.4713205435161, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5156766095761656, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.131552596249446, 'phi': -1.8331443439367472, 'norm_pos': [0.44043126598198334, 0.47830376608014236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
