eye_packets,758
norm_X,norm_Y,phi,theta,confidence,timestamp
1581497602.961535,"{'circle_3d': {'center': [-0.6578719669447377, 0.3170109767115932, 18.081498302831662], 'normal': [-0.22777950235196798, 0.5439838454876802, -0.807587812040725], 'radius': 0.9017800786122235}, 'confidence': 0.9973567826099631, 'timestamp': 362699.573066, 'diameter_3d': 1.803560157224447, 'ellipse': {'center': [137.70649446038976, 130.20139068570214], 'axes': [48.86708283998623, 61.8899324731791], 'angle': -65.37949452455436}, 'location': [137.70649446038976, 130.20139068570214], 'diameter': 61.8899324731791, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5764436757662583, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.145973954001167, 'phi': -1.8457042465743863, 'norm_pos': [0.43033279518871803, 0.4574942054762411], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497602.967446,"{'circle_3d': {'center': [-0.6468838487668451, 0.3269293453573816, 18.08509200743615], 'normal': [-0.2268638258371436, 0.5448103762081625, -0.8072883366570178], 'radius': 0.8959661945881757}, 'confidence': 0.9980358411764001, 'timestamp': 362699.581466, 'diameter_3d': 1.7919323891763514, 'ellipse': {'center': [138.08324083507685, 130.54765298458912], 'axes': [48.515816209620645, 61.47729949022396], 'angle': -65.54635948038846}, 'location': [138.08324083507685, 130.54765298458912], 'diameter': 61.47729949022396, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5771531953754461, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.146959294458263, 'phi': -1.8447502316266042, 'norm_pos': [0.43151012760961516, 0.4560514458975453], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497602.9770591,"{'circle_3d': {'center': [-0.6576909569012632, 0.3244008234421898, 18.08642905660719], 'normal': [-0.22776441818167845, 0.5445996660485632, -0.8071769158927644], 'radius': 0.9106168153312156}, 'confidence': 0.9962026311907592, 'timestamp': 362699.589866, 'diameter_3d': 1.8212336306624313, 'ellipse': {'center': [137.72372083271543, 130.43874978679474], 'axes': [49.29383661182235, 62.479674330675124], 'angle': -65.41998529267956}, 'location': [137.72372083271543, 130.43874978679474], 'diameter': 62.479674330675124, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5775215856334004, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.146708038558003, 'phi': -1.8458199302050473, 'norm_pos': [0.4303866276022357, 0.4565052092216886], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497602.982997,"{'circle_3d': {'center': [-0.6574493912762924, 0.32196510598333283, 18.084717982711403], 'normal': [-0.22774428771293087, 0.5443966895936585, -0.8073195053840799], 'radius': 0.9175155689210668}, 'confidence': 0.995737468925447, 'timestamp': 362699.598266, 'diameter_3d': 1.8350311378421336, 'ellipse': {'center': [137.7340647287262, 130.34584766236662], 'axes': [49.686525931044415, 62.95944789739485], 'angle': -65.40970928742203}, 'location': [137.7340647287262, 130.34584766236662], 'diameter': 62.95944789739485, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5778608910999572, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1464660432720817, 'phi': -1.845750670562904, 'norm_pos': [0.43041895227726934, 0.4568923014068057], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497602.991149,"{'circle_3d': {'center': [-0.65603307222363, 0.32658206176362814, 18.08743335851215], 'normal': [-0.227626261125209, 0.5447814359086831, -0.8070932240673512], 'radius': 0.9032637033194392}, 'confidence': 0.9975450150307442, 'timestamp': 362699.606666, 'diameter_3d': 1.8065274066388783, 'ellipse': {'center': [137.77727828770472, 130.52386050654172], 'axes': [48.884754547487915, 61.97109533660373], 'angle': -65.44876939180077}, 'location': [137.77727828770472, 130.52386050654172], 'diameter': 61.97109533660373, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.578735424549548, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1469247829145033, 'phi': -1.8456884734087438, 'norm_pos': [0.43055399464907723, 0.45615058122274277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497603.000545,"{'circle_3d': {'center': [-0.6637411115741347, 0.3234391698080712, 18.087489424238903], 'normal': [-0.22826859773775107, 0.54451952824572, -0.807088551923455], 'radius': 0.9089476851522663}, 'confidence': 0.9968257328538085, 'timestamp': 362699.615066, 'diameter_3d': 1.8178953703045326, 'ellipse': {'center': [137.51705432176976, 130.40786389855222], 'axes': [49.19063604329145, 62.36186248227551], 'angle': -65.35178198827666}, 'location': [137.51705432176976, 130.40786389855222], 'diameter': 62.36186248227551, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5791425059463173, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.146612491060065, 'phi': -1.8464270598568806, 'norm_pos': [0.4297407947555305, 0.456633900422699], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497603.007267,"{'circle_3d': {'center': [-0.6638324531155089, 0.32997490629098536, 18.09192795527096], 'normal': [-0.22827620953286556, 0.5450641729526295, -0.8067186743374504], 'radius': 0.9077062145018784}, 'confidence': 0.9971667150348712, 'timestamp': 362699.623466, 'diameter_3d': 1.8154124290037568, 'ellipse': {'center': [137.51848624510694, 130.6311459332293], 'axes': [49.07580420713172, 62.261150340795666], 'angle': -65.38502861018765}, 'location': [137.51848624510694, 130.6311459332293], 'diameter': 62.261150340795666, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5796038758549282, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1472619823114965, 'phi': -1.8465558633431112, 'norm_pos': [0.4297452695159592, 0.45570355861154455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497603.015413,"{'circle_3d': {'center': [-0.6603882292486931, 0.3302848768593156, 18.091163428675273], 'normal': [-0.22798919087729758, 0.5450900038333237, -0.8067823848870911], 'radius': 0.9094813547644413}, 'confidence': 0.9975400190541264, 'timestamp': 362699.631867, 'diameter_3d': 1.8189627095288825, 'ellipse': {'center': [137.6364018248461, 130.63945669210432], 'axes': [49.1808938363201, 62.38539526765258], 'angle': -65.42254829176959}, 'location': [137.6364018248461, 130.63945669210432], 'diameter': 62.38539526765258, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5799837724059786, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1472927925622063, 'phi': -1.8462057565291818, 'norm_pos': [0.4301137557026441, 0.45566893044956536], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497603.0253172,"{'circle_3d': {'center': [-0.6569892341165611, 0.3296420485899807, 18.08976930573388], 'normal': [-0.22770594128295327, 0.5450364348108792, -0.8068985617988735], 'radius': 0.902788942950224}, 'confidence': 0.9977005499819684, 'timestamp': 362699.640267, 'diameter_3d': 1.805577885900448, 'ellipse': {'center': [137.74705176115998, 130.628114199548], 'axes': [48.833935917914495, 61.93047823260962], 'angle': -65.45473835997956}, 'location': [137.74705176115998, 130.628114199548], 'diameter': 61.93047823260962, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5803155799611881, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1472288978277914, 'phi': -1.8458429657180468, 'norm_pos': [0.4304595367536249, 0.45571619083521664], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497603.032514,"{'circle_3d': {'center': [-0.6627332297710948, 0.3260208242647753, 18.088946639817422], 'normal': [-0.22818460758749776, 0.5447346661171121, -0.8069671172919118], 'radius': 0.9007469287697777}, 'confidence': 0.998190037919884, 'timestamp': 362699.648667, 'diameter_3d': 1.8014938575395554, 'ellipse': {'center': [137.54843324224248, 130.5076864429413], 'axes': [48.730792830083814, 61.793602114713885], 'angle': -65.37589430371199}, 'location': [137.54843324224248, 130.5076864429413], 'diameter': 61.793602114713885, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5809182214210451, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1468690111912156, 'phi': -1.846370095340627, 'norm_pos': [0.42983885388200777, 0.45621797315441126], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497603.045797,"{'circle_3d': {'center': [-0.6585968327405656, 0.3249069717317612, 18.08702624192011], 'normal': [-0.22783990783495361, 0.5446418450726942, -0.8071271504500211], 'radius': 0.9119139150171904}, 'confidence': 0.9955503130396334, 'timestamp': 362699.657067, 'diameter_3d': 1.8238278300343809, 'ellipse': {'center': [137.69421024392182, 130.4538391116004], 'axes': [49.357554442623744, 62.566736055043364], 'angle': -65.41315202616919}, 'location': [137.69421024392182, 130.4538391116004], 'diameter': 62.566736055043364, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5804614834027944, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.146758330566284, 'phi': -1.8459226733268186, 'norm_pos': [0.4302944070122557, 0.45644233703499837], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
