eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581494970.874493,"{'circle_3d': {'center': [-0.08792239505468524, 0.15682852910489053, 6.354976406689863], 'normal': [-0.3050819926510541, 0.5673141128259266, -0.7649050105396055], 'radius': 0.283553304656058}, 'confidence': 0.9999246550186923, 'timestamp': 360067.456169, 'diameter_3d': 0.567106609312116, 'ellipse': {'center': [151.70336306946857, 134.776978329436], 'axes': [41.346438231986085, 55.35055178389918], 'angle': -61.69916089707317}, 'location': [151.70336306946857, 134.776978329436], 'diameter': 55.35055178389918, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9647152522136548, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1740369587426005, 'phi': -1.9503105133968628, 'norm_pos': [0.47407300959208926, 0.43842925696068336], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.8824692,"{'circle_3d': {'center': [-0.08992591618179713, 0.15834692354395052, 6.356902217921638], 'normal': [-0.3052489527449801, 0.5674406456958483, -0.7647445262702909], 'radius': 0.28454666894354796}, 'confidence': 0.9998943363760189, 'timestamp': 360067.464569, 'diameter_3d': 0.5690933378870959, 'ellipse': {'center': [151.51229156635335, 134.91719712775196], 'axes': [41.45716927099471, 55.527798314481664], 'angle': -61.6814668022496}, 'location': [151.51229156635335, 134.91719712775196], 'diameter': 55.527798314481664, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9648500954314909, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1741906191429154, 'phi': -1.9505710559863185, 'norm_pos': [0.4734759111448542, 0.4378450119677002], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.8943942,"{'circle_3d': {'center': [-0.0895305281406813, 0.15821918070720287, 6.356649625840996], 'normal': [-0.3052160037415538, 0.5674300004594527, -0.7647655756103444], 'radius': 0.2848058041505497}, 'confidence': 0.9998097579506726, 'timestamp': 360067.472969, 'diameter_3d': 0.5696116083010994, 'ellipse': {'center': [151.5510550507214, 134.90433329262655], 'axes': [41.499497069984216, 55.58061643844306], 'angle': -61.68634253122099}, 'location': [151.5510550507214, 134.90433329262655], 'diameter': 55.58061643844306, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9649981010450337, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1741776910349833, 'phi': -1.9505244157813542, 'norm_pos': [0.47359704703350436, 0.4378986112807227], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.902731,"{'circle_3d': {'center': [-0.08961366621275868, 0.15759602207303836, 6.356220475128177], 'normal': [-0.3052229319142269, 0.5673780705732723, -0.7648013381697459], 'radius': 0.2844717392884243}, 'confidence': 0.9999032814627307, 'timestamp': 360067.481369, 'diameter_3d': 0.5689434785768486, 'ellipse': {'center': [151.5417428867125, 134.84573075788768], 'axes': [41.45838764907447, 55.51911868862187], 'angle': -61.68006815633846}, 'location': [151.5417428867125, 134.84573075788768], 'diameter': 55.51911868862187, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.965075614243871, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1741146264330613, 'phi': -1.9505161319446551, 'norm_pos': [0.4735679465209766, 0.4381427885088013], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.9107819,"{'circle_3d': {'center': [-0.09030717629917673, 0.15870506407467388, 6.357320163279645], 'normal': [-0.3052807244214284, 0.5674704907400753, -0.7647096974904569], 'radius': 0.28493804458926475}, 'confidence': 0.9995243394116085, 'timestamp': 360067.489769, 'diameter_3d': 0.5698760891785295, 'ellipse': {'center': [151.47641334675959, 134.94975420636254], 'axes': [41.50682329988774, 55.60058220600601], 'angle': -61.67866356810505}, 'location': [151.47641334675959, 134.94975420636254], 'diameter': 55.60058220600601, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9649432085841458, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1742268650726793, 'phi': -1.9506225736326201, 'norm_pos': [0.4733637917086237, 0.4377093574734894], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.919522,"{'circle_3d': {'center': [-0.0887591813926698, 0.16025821529871997, 6.3578550156015154], 'normal': [-0.30515172484588615, 0.5675999200087457, -0.7646651264636345], 'radius': 0.28558928996460475}, 'confidence': 0.9998861524684238, 'timestamp': 360067.498169, 'diameter_3d': 0.5711785799292095, 'ellipse': {'center': [151.62934704578785, 135.09761768632114], 'axes': [41.59229186477279, 55.72307061781998], 'angle': -61.714304425949706}, 'location': [151.62934704578785, 135.09761768632114], 'diameter': 55.72307061781998, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9650063132164766, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1743840635978278, 'phi': -1.9504971272883866, 'norm_pos': [0.473841709518087, 0.4370932596403285], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.926496,"{'circle_3d': {'center': [-0.09048407746064102, 0.15940700734142332, 6.3579117250467], 'normal': [-0.30529546618488373, 0.5675289860123044, -0.7646604006765357], 'radius': 0.28357902391493767}, 'confidence': 0.9998579211679984, 'timestamp': 360067.506569, 'diameter_3d': 0.5671580478298753, 'ellipse': {'center': [151.45720863223175, 135.02192829597612], 'axes': [41.29801981279688, 55.330024110108575], 'angle': -61.68168794480448}, 'location': [151.45720863223175, 135.02192829597612], 'diameter': 55.330024110108575, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9650173355705949, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.174297908489554, 'phi': -1.9506614006371907, 'norm_pos': [0.47330377697572423, 0.4374086321000995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.9346392,"{'circle_3d': {'center': [-0.0908261153736043, 0.1586780318629586, 6.3575072863470545], 'normal': [-0.30532396934429734, 0.5674682380557656, -0.7646941039015062], 'radius': 0.2849965526295542}, 'confidence': 0.9999469858910196, 'timestamp': 360067.514969, 'diameter_3d': 0.5699931052591084, 'ellipse': {'center': [151.42615706001405, 134.9464877876539], 'axes': [41.51201581068525, 55.61037436327466], 'angle': -61.67069703669081}, 'location': [151.42615706001405, 134.9464877876539], 'diameter': 55.61037436327466, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9652719553633782, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1742241292221482, 'phi': -1.9506783722057222, 'norm_pos': [0.4732067408125439, 0.43772296755144213], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.942537,"{'circle_3d': {'center': [-0.08995420453664016, 0.15906695302426854, 6.357447815840828], 'normal': [-0.3052513101078837, 0.5675006481525414, -0.764699059777025], 'radius': 0.2847707531100754}, 'confidence': 0.9999884464088956, 'timestamp': 360067.523369, 'diameter_3d': 0.5695415062201508, 'ellipse': {'center': [151.51066508186872, 134.98538607522747], 'axes': [41.48013927506409, 55.56679274849925], 'angle': -61.68685526107701}, 'location': [151.51066508186872, 134.98538607522747], 'diameter': 55.56679274849925, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9652911900690841, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1742634912842127, 'phi': -1.950594185647609, 'norm_pos': [0.47347082838083976, 0.43756089135321885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.950906,"{'circle_3d': {'center': [-0.09068713064807676, 0.16093785740129363, 6.359129199003611], 'normal': [-0.30531238728383675, 0.5676565568506269, -0.7645589445134597], 'radius': 0.2828952156718662}, 'confidence': 0.9997403639217537, 'timestamp': 360067.531769, 'diameter_3d': 0.5657904313437324, 'ellipse': {'center': [151.43759987716518, 135.17100234295296], 'axes': [41.17670845169832, 55.185923724183496], 'angle': -61.69099973445504}, 'location': [151.43759987716518, 135.17100234295296], 'diameter': 55.185923724183496, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9653193535090643, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1744528573232746, 'phi': -1.9507261845126476, 'norm_pos': [0.4732424996161412, 0.43678749023769603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494970.958323,"{'circle_3d': {'center': [-0.0920225150207048, 0.16162065697961303, 6.360169594754463], 'normal': [-0.30542366931488907, 0.5677134568154868, -0.7644722448675555], 'radius': 0.283757781531952}, 'confidence': 0.9999702771594712, 'timestamp': 360067.540169, 'diameter_3d': 0.567515563063904, 'ellipse': {'center': [151.3104499262932, 135.23205256844648], 'axes': [41.28398318126711, 55.345277557607986], 'angle': -61.67658982166358}, 'location': [151.3104499262932, 135.23205256844648], 'diameter': 55.345277557607986, 'sphere': {'center': [3.573061516757964, -6.650940824806229, 15.533836533165129], 'radius': 12.0}, 'projected_sphere': {'center': [302.61114024601846, -145.45813731050333], 'axes': [957.9088828590947, 957.9088828590947], 'angle': 90.0}, 'model_confidence': 0.9653858689999351, 'model_id': 8, 'model_birth_timestamp': 359982.859769, 'theta': 2.1745219739361814, 'phi': -1.9508907803463822, 'norm_pos': [0.4728451560196662, 0.4365331142981397], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
