eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1595835281.611166,"{'circle_3d': {'center': [-3.8960345903014835, 6.909370490546393, 68.57121776089407], 'normal': [-0.14977213053551766, 0.600563564990816, -0.7854245433651623], 'radius': 2.1635097901369034}, 'confidence': 0.9993237749874027, 'timestamp': 308436.960446, 'diameter_3d': 4.327019580273807, 'ellipse': {'center': [124.83243758646503, 182.20500906588532], 'axes': [28.028443355020123, 39.14560663234788], 'angle': -74.39369240327991}, 'location': [124.83243758646503, 182.20500906588532], 'diameter': 39.14560663234788, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9260470526137987, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.2150020780803956, 'phi': -1.7592235635058866, 'norm_pos': [0.39010136745770324, 0.2408124622254778], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.618259,"{'circle_3d': {'center': [-3.8621498466629625, 6.913292948885791, 68.56781789091823], 'normal': [-0.14694840189897426, 0.6008904365190991, -0.785707865863149], 'radius': 2.1175882857871997}, 'confidence': 0.9995944505007059, 'timestamp': 308436.968846, 'diameter_3d': 4.235176571574399, 'ellipse': {'center': [125.13343905565392, 182.2545191366729], 'axes': [27.45149105139293, 38.31632450048265], 'angle': -74.65185108696798}, 'location': [125.13343905565392, 182.2545191366729], 'diameter': 38.31632450048265, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9261153605594985, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.215410946432015, 'phi': -1.7556870766228307, 'norm_pos': [0.3910419970489185, 0.24060617026386288], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.629507,"{'circle_3d': {'center': [-3.8732424469586184, 6.903219627775965, 68.56220224959792], 'normal': [-0.14787278525694558, 0.6000509930932804, -0.7861758359731754], 'radius': 2.1526100282134943}, 'confidence': 0.9995766277912885, 'timestamp': 308436.977245, 'diameter_3d': 4.305220056426989, 'ellipse': {'center': [125.03260514080937, 182.16010148300523], 'axes': [27.929877433570176, 38.95342723635024], 'angle': -74.54787417398902}, 'location': [125.03260514080937, 182.16010148300523], 'diameter': 38.95342723635024, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9260336025410987, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.214361178478508, 'phi': -1.7567153725380293, 'norm_pos': [0.3907268910650293, 0.24099957715414488], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.639422,"{'circle_3d': {'center': [-3.874864776842489, 6.901839647094389, 68.56145439142595], 'normal': [-0.14800797941393481, 0.599935994703149, -0.7862381574875056], 'radius': 2.1647844806495167}, 'confidence': 0.9990599664698363, 'timestamp': 308436.985645, 'diameter_3d': 4.329568961299033, 'ellipse': {'center': [125.01827963552182, 182.14531354509435], 'axes': [28.091164738067643, 39.17424333929846], 'angle': -74.53284997783881}, 'location': [125.01827963552182, 182.14531354509435], 'diameter': 39.17424333929846, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9258315574348863, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.214217431367285, 'phi': -1.7568670436955025, 'norm_pos': [0.3906821238610057, 0.24106119356210687], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.646834,"{'circle_3d': {'center': [-3.8478592640414875, 6.897740151541562, 68.55328562188973], 'normal': [-0.14575752001385134, 0.5995943700737467, -0.7869188882821905], 'radius': 2.0985396339294575}, 'confidence': 0.9999069916297152, 'timestamp': 308436.994045, 'diameter_3d': 4.197079267858915, 'ellipse': {'center': [125.25397337647128, 182.13161136138987], 'axes': [27.269332789191065, 37.97955058341892], 'angle': -74.72323365780886}, 'location': [125.25397337647128, 182.13161136138987], 'diameter': 37.97955058341892, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9260738807057689, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.213790494529613, 'phi': -1.7539462146200504, 'norm_pos': [0.39141866680147275, 0.24111828599420881], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.6532779,"{'circle_3d': {'center': [-3.8706755360165643, 6.8992981008816345, 68.55872812326852], 'normal': [-0.1476588760117744, 0.5997241991854194, -0.7864653465006243], 'radius': 2.1600576176767703}, 'confidence': 0.9995016357698261, 'timestamp': 308437.002445, 'diameter_3d': 4.320115235353541, 'ellipse': {'center': [125.05439773690878, 182.12594805381445], 'axes': [28.0424788166458, 39.090222546895205], 'angle': -74.55812943439413}, 'location': [125.05439773690878, 182.12594805381445], 'diameter': 39.090222546895205, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9260087591851818, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.213952729121584, 'phi': -1.7563857841349568, 'norm_pos': [0.3907949929278399, 0.24114188310910645], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.661205,"{'circle_3d': {'center': [-3.845528039561695, 6.898952422813702, 68.55377789029143], 'normal': [-0.14556325130720196, 0.5996953926797584, -0.7868778659153826], 'radius': 2.1385842411053573}, 'confidence': 0.9998455414889559, 'timestamp': 308437.010845, 'diameter_3d': 4.2771684822107146, 'ellipse': {'center': [125.27730651481727, 182.13239433050944], 'axes': [27.788114807174516, 38.704272316140475], 'angle': -74.74307000794838}, 'location': [125.27730651481727, 182.13239433050944], 'diameter': 38.704272316140475, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9261472864731668, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.2139167307797387, 'phi': -1.7537168448021179, 'norm_pos': [0.391491582858804, 0.2411150236228773], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.6720388,"{'circle_3d': {'center': [-3.8396592343786606, 6.8894546861196275, 68.54546407456719], 'normal': [-0.1450741842086158, 0.5989039146219188, -0.7875706838924021], 'radius': 2.1440444582466553}, 'confidence': 0.9999105145487158, 'timestamp': 308437.019245, 'diameter_3d': 4.288088916493311, 'ellipse': {'center': [125.32635616963773, 182.05268249164516], 'axes': [27.89687047227428, 38.80781747870629], 'angle': -74.76569525519207}, 'location': [125.32635616963773, 182.05268249164516], 'diameter': 38.80781747870629, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9263192668105713, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.2129280316626367, 'phi': -1.7529589563009393, 'norm_pos': [0.3916448630301179, 0.24144715628481184], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.677841,"{'circle_3d': {'center': [-3.8656428662314677, 6.834842883863863, 68.50898503598387], 'normal': [-0.14723948686301636, 0.5943529311006052, -0.7906106037743453], 'radius': 2.1524342979937927}, 'confidence': 0.9993241946890794, 'timestamp': 308437.027645, 'diameter_3d': 4.304868595987585, 'ellipse': {'center': [125.07460562028034, 181.5899094504092], 'axes': [28.167318661686824, 38.98037274732614], 'angle': -74.45202870527983}, 'location': [125.07460562028034, 181.5899094504092], 'diameter': 38.98037274732614, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9264216969971484, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.207257128449148, 'phi': -1.7549221075917563, 'norm_pos': [0.39085814256337603, 0.24337537728996161], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.686665,"{'circle_3d': {'center': [-3.8687518287771594, 6.810291005726236, 68.4911558360964], 'normal': [-0.14749856707515735, 0.5923069412558029, -0.7920963704316352], 'radius': 2.1502397005536142}, 'confidence': 0.9990615043185788, 'timestamp': 308437.036044, 'diameter_3d': 4.3004794011072285, 'ellipse': {'center': [125.03759360976585, 181.38439558227222], 'axes': [28.21838518633427, 38.95070422523827], 'angle': -74.37369158411371}, 'location': [125.03759360976585, 181.38439558227222], 'diameter': 38.95070422523827, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9261668850263471, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.204715396070733, 'phi': -1.754900606244285, 'norm_pos': [0.39074248003051826, 0.24423168507386572], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835281.6929111,"{'circle_3d': {'center': [-3.824531137511461, 6.809594813413718, 68.48250760342069], 'normal': [-0.14381350946968244, 0.5922489252297597, -0.7928170564879442], 'radius': 2.1393626244507873}, 'confidence': 0.9993776033025779, 'timestamp': 308437.044444, 'diameter_3d': 4.278725248901575, 'ellipse': {'center': [125.43142097853212, 181.38818004090132], 'axes': [28.11874467719953, 38.75849417044539], 'angle': -74.7024310124747}, 'location': [125.43142097853212, 181.38818004090132], 'diameter': 38.75849417044539, 'sphere': {'center': [-2.0987690238752714, -0.29739228934339823, 77.99631228127602], 'radius': 12.0}, 'projected_sphere': {'center': [143.3166882286684, 117.6360008056795], 'axes': [190.77825046828693, 190.77825046828693], 'angle': 90.0}, 'model_confidence': 0.9261657358353048, 'model_id': 8, 'model_birth_timestamp': 308264.685871, 'theta': 2.2046433921026205, 'phi': -1.7502407172236247, 'norm_pos': [0.39197319055791285, 0.24421591649624452], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
