eye_packets,766
norm_X,norm_Y,phi,theta,confidence,timestamp
1595228184.036441,"{'circle_3d': {'center': [30.44902616907581, 15.4464841163716, 131.52550395853825], 'normal': [-0.5253577292255421, -0.1708965358423648, -0.8335428185642662], 'radius': 1.9722964743120397}, 'confidence': 0.20795918044928016, 'timestamp': 243985.956714, 'diameter_3d': 3.9445929486240794, 'ellipse': {'center': [303.60501814935355, 192.83826662034664], 'axes': [18.05775933786685, 18.674921322073473], 'angle': -2.575415542456079}, 'location': [303.60501814935355, 192.83826662034664], 'diameter': 18.674921322073473, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.3990568076137837, 'phi': -2.1331769307218083, 'norm_pos': [0.9487656817167298, 0.19650722241522234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.128087,"{'circle_3d': {'center': [30.13460780148019, 15.683490350399369, 131.6840873618237], 'normal': [-0.5515592598585107, -0.15114601634005076, -0.8203275349571444], 'radius': 1.9915631473575655}, 'confidence': 0.2936586811192625, 'timestamp': 243986.049114, 'diameter_3d': 3.983126294715131, 'ellipse': {'center': [301.95568377244797, 193.86471127135513], 'axes': [17.98242572367393, 18.866405691796185], 'angle': -4.866883953229497}, 'location': [301.95568377244797, 193.86471127135513], 'diameter': 18.866405691796185, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.4190688210694486, 'phi': -2.162733340959822, 'norm_pos': [0.9436115117888999, 0.19223036970268692], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.136184,"{'circle_3d': {'center': [30.094675915501874, 15.532167154156022, 131.74022170435575], 'normal': [-0.5548869170233698, -0.16375628269366282, -0.8156496730794741], 'radius': 1.9972384745667215}, 'confidence': 0.1898327702834149, 'timestamp': 243986.057514, 'diameter_3d': 3.994476949133443, 'ellipse': {'center': [301.7079122765422, 193.12263530841858], 'axes': [17.996362856678797, 18.88765512162656], 'angle': -1.2586089880268119}, 'location': [301.7079122765422, 193.12263530841858], 'diameter': 18.88765512162656, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.406299183973267, 'phi': -2.1681784709897505, 'norm_pos': [0.9428372258641943, 0.19532235288158928], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.144544,"{'circle_3d': {'center': [30.16393826218234, 15.281011047119577, 131.74699633718154], 'normal': [-0.5491150547999983, -0.18468595828003354, -0.8150851203439924], 'radius': 2.1552471062302847}, 'confidence': 0.06395943252799743, 'timestamp': 243986.065914, 'diameter_3d': 4.310494212460569, 'ellipse': {'center': [302.0382018098351, 191.94371885843464], 'axes': [19.464564392430468, 20.344544991304158], 'angle': 4.116885385530225}, 'location': [302.0382018098351, 191.94371885843464], 'diameter': 20.344544991304158, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.3850440126178694, 'phi': -2.163645793512235, 'norm_pos': [0.9438693806557346, 0.20023450475652238], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.1524422,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243986.074314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.160882,"{'circle_3d': {'center': [30.042724698546152, 15.362843952422303, 131.81142023692198], 'normal': [-0.5592161851030133, -0.17786654950480615, -0.8097164620322885], 'radius': 1.9902031010434265}, 'confidence': 0.0868091419572728, 'timestamp': 243986.082714, 'diameter_3d': 3.980406202086853, 'ellipse': {'center': [301.38675181523854, 192.28808029449934], 'axes': [17.874732996668907, 18.787371102424796], 'angle': 2.822831128788065}, 'location': [301.38675181523854, 192.28808029449934], 'diameter': 18.787371102424796, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.3919783226118836, 'phi': -2.175207405334258, 'norm_pos': [0.9418335994226205, 0.19879966543958605], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.173543,"{'circle_3d': {'center': [30.64727495061831, 15.804949214013554, 131.33721946500833], 'normal': [-0.5088369974303337, -0.14102444437220193, -0.8492331930250926], 'radius': 2.014139133899229}, 'confidence': 0.050586754641757985, 'timestamp': 243986.091114, 'diameter_3d': 4.028278267798458, 'ellipse': {'center': [304.7482477844571, 194.63234559164079], 'axes': [18.570946827764203, 19.18072879166282], 'angle': -15.126851945876771}, 'location': [304.7482477844571, 194.63234559164079], 'diameter': 19.18072879166282, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.429300202250196, 'phi': -2.1106069948867052, 'norm_pos': [0.9523382743264284, 0.1890318933681634], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.180407,"{'circle_3d': {'center': [30.589123712103664, 15.272140539221919, 131.47557437192248], 'normal': [-0.5136829339732214, -0.18542516727150504, -0.8377036174489145], 'radius': 2.0866932731189416}, 'confidence': 0.1797983690643809, 'timestamp': 243986.099514, 'diameter_3d': 4.173386546237883, 'ellipse': {'center': [304.3273268620254, 192.04857903928672], 'axes': [19.20859612626624, 19.73777659376438], 'angle': 1.1211361872412189}, 'location': [304.3273268620254, 192.04857903928672], 'diameter': 19.73777659376438, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.3842918116364284, 'phi': -2.1208678830010084, 'norm_pos': [0.9510228964438294, 0.19979758733630537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.188019,"{'circle_3d': {'center': [30.22156598478463, 15.520953252637925, 131.6573296480943], 'normal': [-0.544312744583141, -0.16469077448683783, -0.8225573444345956], 'radius': 1.9549209863261352}, 'confidence': 0.26361311825046346, 'timestamp': 243986.107914, 'diameter_3d': 3.9098419726522704, 'ellipse': {'center': [302.39059474473413, 193.11492228484934], 'axes': [17.721029834298196, 18.4994515538945], 'angle': -2.073317412747049}, 'location': [302.39059474473413, 193.11492228484934], 'diameter': 18.4994515538945, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.4053518300611443, 'phi': -2.155375030215747, 'norm_pos': [0.9449706085772942, 0.19535449047979436], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.1963148,"{'circle_3d': {'center': [30.103356442640468, 15.47783193706319, 131.7453811304274], 'normal': [-0.5541635397618203, -0.16828421745139888, -0.815219720906836], 'radius': 2.0139695027117606}, 'confidence': 0.1711592107571892, 'timestamp': 243986.116314, 'diameter_3d': 4.027939005423521, 'ellipse': {'center': [301.74438517974215, 192.86499783691056], 'axes': [18.152025604877654, 19.0373019632483], 'angle': -0.11925653689891089}, 'location': [301.74438517974215, 192.86499783691056], 'diameter': 19.0373019632483, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.4017075234121013, 'phi': -2.167817059961076, 'norm_pos': [0.9429512036866943, 0.196395842346206], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.204726,"{'circle_3d': {'center': [29.966978809925816, 15.454216197416928, 131.8444424472509], 'normal': [-0.565528342488042, -0.17025219575525424, -0.8069646111715447], 'radius': 2.0516850448553656}, 'confidence': 0.18552607863532236, 'timestamp': 243986.124714, 'diameter_3d': 4.103370089710731, 'ellipse': {'center': [301.00048772780065, 192.70039636457528], 'axes': [18.36428652767224, 19.374681486147082], 'angle': 1.2575894119352693}, 'location': [301.00048772780065, 192.70039636457528], 'diameter': 19.374681486147082, 'sphere': {'center': [36.753318919782316, 17.497242546479978, 141.52801778130944], 'radius': 12.0}, 'projected_sphere': {'center': [321.00739689208274, 196.65118574316836], 'axes': [105.13819265802712, 105.13819265802712], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.399710731089124, 'phi': -2.182065270812997, 'norm_pos': [0.940626524149377, 0.19708168181426966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.214114,"{'circle_3d': {'center': [29.926806058477844, 15.430529930030719, 131.87776280460267], 'normal': [-0.568876071775373, -0.17222605137077165, -0.8041879147255652], 'radius': 1.973124598933485}, 'confidence': 0.07024012217242158, 'timestamp': 243986.133114, 'diameter_3d': 3.94624919786697, 'ellipse': {'center': [300.7702174855574, 192.56887170335585], 'axes': [17.62219812686205, 18.62477907748428], 'angle': 1.9633527572498384}, 'location': [300.7702174855574, 192.56887170335585], 'diameter': 18.62477907748428, 'sphere': {'center': [18.789345283959946, 6.142415997516792, 77.37813155777528], 'radius': 12.0}, 'projected_sphere': {'center': [310.5515039136996, 169.21672107857634], 'axes': [192.3023947520583, 192.3023947520583], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.3977072831810582, 'phi': -2.1864661345612806, 'norm_pos': [0.9399069296423669, 0.1976297012360173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.225378,"{'circle_3d': {'center': [11.617212208154065, 4.170214429006094, 67.96160735209858], 'normal': [-0.597677756317157, -0.16435013070922486, -0.7847103504730581], 'radius': 1.9931638322369019}, 'confidence': 0.17516310277327274, 'timestamp': 243986.141514, 'diameter_3d': 3.9863276644738037, 'ellipse': {'center': [266.26670459742627, 158.12539758251293], 'axes': [32.62393094670705, 36.379322680066686], 'angle': 13.120861360587972}, 'location': [266.26670459742627, 158.12539758251293], 'diameter': 36.379322680066686, 'sphere': {'center': [18.789345283959946, 6.142415997516792, 77.37813155777528], 'radius': 12.0}, 'projected_sphere': {'center': [310.5515039136996, 169.21672107857634], 'axes': [192.3023947520583, 192.3023947520583], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.4056971796879043, 'phi': -2.221714352181887, 'norm_pos': [0.8320834518669571, 0.34114417673952946], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.234136,"{'circle_3d': {'center': [12.092904707663322, 3.9019221468242127, 67.67566429871499], 'normal': [-0.5580367146913855, -0.1867078208910483, -0.808538938255024], 'radius': 2.0077841252714776}, 'confidence': 0.07209315685158245, 'timestamp': 243986.149914, 'diameter_3d': 4.015568250542955, 'ellipse': {'center': [271.0673236293472, 155.84015225341662], 'axes': [33.81901988366131, 36.79377444925742], 'angle': 18.9026211942941}, 'location': [271.0673236293472, 155.84015225341662], 'diameter': 36.79377444925742, 'sphere': {'center': [18.789345283959946, 6.142415997516792, 77.37813155777528], 'radius': 12.0}, 'projected_sphere': {'center': [310.5515039136996, 169.21672107857634], 'axes': [192.3023947520583, 192.3023947520583], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.3829863610336957, 'phi': -2.1749006599435474, 'norm_pos': [0.8470853863417099, 0.35066603227743076], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.237121,"{'circle_3d': {'center': [12.004959445935127, 3.8960087441410094, 67.7383305612407], 'normal': [-0.5653654865020682, -0.1872006044479818, -0.8033167497112145], 'radius': 1.9884262166164042}, 'confidence': 0.07303864662040477, 'timestamp': 243986.158314, 'diameter_3d': 3.9768524332328083, 'ellipse': {'center': [270.1561134042577, 155.75092097922624], 'axes': [33.289593299101064, 36.40521740384209], 'angle': 18.531342970695984}, 'location': [270.1561134042577, 155.75092097922624], 'diameter': 36.40521740384209, 'sphere': {'center': [18.789345283959946, 6.142415997516792, 77.37813155777528], 'radius': 12.0}, 'projected_sphere': {'center': [310.5515039136996, 169.21672107857634], 'axes': [192.3023947520583, 192.3023947520583], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.382484733082295, 'phi': -2.184060715622575, 'norm_pos': [0.8442378543883053, 0.351037829253224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.244308,"{'circle_3d': {'center': [12.2632683507012, 3.752801573085499, 67.59549066874445], 'normal': [-0.5438397444382291, -0.19913453536927447, -0.8152200740859029], 'radius': 1.9938484336903863}, 'confidence': 0.13554912680368347, 'timestamp': 243986.166714, 'diameter_3d': 3.9876968673807727, 'ellipse': {'center': [272.7533299750163, 154.51912726898246], 'axes': [33.83634366274755, 36.58578918364669], 'angle': 22.28711436454693}, 'location': [272.7533299750163, 154.51912726898246], 'diameter': 36.58578918364669, 'sphere': {'center': [18.789345283959946, 6.142415997516792, 77.37813155777528], 'radius': 12.0}, 'projected_sphere': {'center': [310.5515039136996, 169.21672107857634], 'axes': [192.3023947520583, 192.3023947520583], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.3703216376408507, 'phi': -2.1591043312372418, 'norm_pos': [0.8523541561719259, 0.35617030304590647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228184.256232,"{'circle_3d': {'center': [12.182356191719936, 3.85312264496743, 67.62585843398537], 'normal': [-0.550582424353334, -0.1907744460457801, -0.812689426982492], 'radius': 1.9746400792845495}, 'confidence': 0.05483335389032709, 'timestamp': 243986.175114, 'diameter_3d': 3.949280158569099, 'ellipse': {'center': [271.957888177984, 155.41798802598422], 'axes': [33.418750537323895, 36.21369645296426], 'angle': 20.178892291947353}, 'location': [271.957888177984, 155.41798802598422], 'diameter': 36.21369645296426, 'sphere': {'center': [18.789345283959946, 6.142415997516792, 77.37813155777528], 'radius': 12.0}, 'projected_sphere': {'center': [310.5515039136996, 169.21672107857634], 'axes': [192.3023947520583, 192.3023947520583], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 243982.638714, 'theta': 1.378845304935183, 'phi': -2.1662491124202456, 'norm_pos': [0.8498684005561999, 0.3524250498917324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
