eye_packets,766
norm_X,norm_Y,phi,theta,confidence,timestamp
1595227349.536222,"{'circle_3d': {'center': [5.1108355858532075, -2.6884058615633104, 27.580912956041377], 'normal': [0.4527713174352121, 0.054127936068457144, -0.889982191195392], 'radius': 0.4835171733380635}, 'confidence': 0.9588841296801525, 'timestamp': 243762.358291, 'diameter_3d': 0.967034346676127, 'ellipse': {'center': [274.8186329567101, 59.553438857123496], 'axes': [17.564589093952044, 21.830624534532355], 'angle': -0.3376261794771047}, 'location': [274.8186329567101, 59.553438857123496], 'diameter': 21.830624534532355, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6249507287445673, 'phi': -1.1001796028382549, 'norm_pos': [0.858808227989719, 0.7518606714286521], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.544255,"{'circle_3d': {'center': [5.113802699360756, -2.708699898797269, 27.581207883651455], 'normal': [0.4530185768941745, 0.05243676629896061, -0.8899576138945523], 'radius': 0.4581870627610247}, 'confidence': 0.24403630371683116, 'timestamp': 243762.366691, 'diameter_3d': 0.9163741255220494, 'ellipse': {'center': [274.89115896757824, 59.099455795080814], 'axes': [16.639081082867595, 20.686747163139916], 'angle': -0.5483050381658032}, 'location': [274.89115896757824, 59.099455795080814], 'diameter': 20.686747163139916, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.623257153024226, 'phi': -1.0999477600537682, 'norm_pos': [0.859034871773682, 0.7537522675204966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.552336,"{'circle_3d': {'center': [5.121012780032654, -2.7085056791052278, 27.584892573817523], 'normal': [0.453619416950166, 0.05245295127329739, -0.8896505563807132], 'radius': 0.46647077332914055}, 'confidence': 0.7238019852999973, 'timestamp': 243762.375091, 'diameter_3d': 0.9329415466582811, 'ellipse': {'center': [275.0355556465861, 59.11153026145402], 'axes': [16.926711988419353, 21.057958552414412], 'angle': -0.5417690719218361}, 'location': [275.0355556465861, 59.11153026145402], 'diameter': 21.057958552414412, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6232733603026717, 'phi': -1.0992720766195152, 'norm_pos': [0.8594861113955815, 0.7537019572439416], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.5603142,"{'circle_3d': {'center': [5.119613739518634, -2.727441567366067, 27.583079821211633], 'normal': [0.4535028302406643, 0.05087496058489411, -0.8898016190978709], 'radius': 0.44817264363842035}, 'confidence': 0.9745870696004764, 'timestamp': 243762.383491, 'diameter_3d': 0.8963452872768407, 'ellipse': {'center': [275.01663736399144, 58.68302058468237], 'axes': [16.26509914694945, 20.23325638222753], 'angle': -0.7406446475995692}, 'location': [275.01663736399144, 58.68302058468237], 'diameter': 20.23325638222753, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.621693259265071, 'phi': -1.0994447841258321, 'norm_pos': [0.8594269917624733, 0.7554874142304902], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.568473,"{'circle_3d': {'center': [5.122226761068232, -2.7114120769298347, 27.585340680054976], 'normal': [0.45372058203646415, 0.05221075145458014, -0.8896132141942589], 'radius': 0.4646994956902203}, 'confidence': 0.894896432888237, 'timestamp': 243762.391892, 'diameter_3d': 0.9293989913804406, 'ellipse': {'center': [275.06145428150086, 59.04731974289523], 'axes': [16.860213993291772, 20.977660150021784], 'angle': -0.5713882865142254}, 'location': [275.06145428150086, 59.04731974289523], 'diameter': 20.977660150021784, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.623030828153648, 'phi': -1.0991648422270326, 'norm_pos': [0.8595670446296901, 0.7539695010712699], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.576457,"{'circle_3d': {'center': [5.117507518073131, -2.710300223158462, 27.583000382902934], 'normal': [0.45332731178687247, 0.05230340593552784, -0.889808238956929], 'radius': 0.4639457971141211}, 'confidence': 0.7296730582174741, 'timestamp': 243762.400292, 'diameter_3d': 0.9278915942282422, 'ellipse': {'center': [274.9653710234865, 59.067168087743035], 'axes': [16.841478300513913, 20.94540799265882], 'angle': -0.5627461835526474}, 'location': [274.9653710234865, 59.067168087743035], 'diameter': 20.94540799265882, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6231236094048604, 'phi': -1.0996043877135262, 'norm_pos': [0.8592667844483953, 0.7538867996344041], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.5843961,"{'circle_3d': {'center': [5.1221730152284195, -2.717917622288624, 27.584933453017477], 'normal': [0.4537161032164798, 0.05166862267468102, -0.8896471497807172], 'radius': 0.4657405669926452}, 'confidence': 0.8116572630000444, 'timestamp': 243762.408692, 'diameter_3d': 0.9314811339852904, 'ellipse': {'center': [275.0616519488616, 58.900225254461965], 'axes': [16.898086926064924, 21.02498814148174], 'angle': -0.6394532551843821}, 'location': [275.0616519488616, 58.900225254461965], 'diameter': 21.02498814148174, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6224879666253074, 'phi': -1.0991842763479835, 'norm_pos': [0.8595676623401924, 0.7545823947730752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.592295,"{'circle_3d': {'center': [5.120338608223413, -2.7104486747865604, 27.58443447451686], 'normal': [0.45356323596606263, 0.05229103496651966, -0.8896887313224351], 'radius': 0.47831230450958917}, 'confidence': 0.7749104019380284, 'timestamp': 243762.417092, 'diameter_3d': 0.9566246090191783, 'ellipse': {'center': [275.018988524499, 59.06626005644055], 'axes': [17.35772702512263, 21.592920642172068], 'angle': -0.5625794881327614}, 'location': [275.018988524499, 59.06626005644055], 'diameter': 21.592920642172068, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6231112214837757, 'phi': -1.0993395600538782, 'norm_pos': [0.8594343391390593, 0.7538905830981644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.604047,"{'circle_3d': {'center': [5.113718033316596, -2.6747757611271004, 27.58321768426007], 'normal': [0.45301152139049444, 0.055263777771474676, -0.889790130510501], 'radius': 0.525337232896645}, 'confidence': 0.8824599572809522, 'timestamp': 243762.425492, 'diameter_3d': 1.05067446579329, 'ellipse': {'center': [274.8612939154759, 59.86229798527594], 'axes': [19.07787601536674, 23.716897349383295], 'angle': -0.19334631297364252}, 'location': [274.8612939154759, 59.86229798527594], 'diameter': 23.716897349383295, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6260882733440192, 'phi': -1.0998779635287923, 'norm_pos': [0.8589415434858623, 0.7505737583946837], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.6124191,"{'circle_3d': {'center': [5.112162604203414, -2.7032543680354517, 27.580695399747857], 'normal': [0.4528819022977293, 0.052890560529112035, -0.8900003208865188], 'radius': 0.4566187246037461}, 'confidence': 0.7608092090487479, 'timestamp': 243762.433892, 'diameter_3d': 0.9132374492074922, 'ellipse': {'center': [274.8568635434974, 59.220754359614475], 'axes': [16.58504982523027, 20.61630165247175], 'angle': -0.49228212386108555}, 'location': [274.8568635434974, 59.220754359614475], 'diameter': 20.61630165247175, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6237115778607376, 'phi': -1.100089133814688, 'norm_pos': [0.8589276985734294, 0.7532468568349397], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.62026,"{'circle_3d': {'center': [5.124137104374547, -2.7015339890677463, 27.586899586166158], 'normal': [0.4538797773119905, 0.0530339254430875, -0.8894833053516603], 'radius': 0.4557678651000674}, 'confidence': 0.800928675348883, 'timestamp': 243762.442292, 'diameter_3d': 0.9115357302001348, 'ellipse': {'center': [275.10032944104177, 59.27310392821886], 'axes': [16.532668953375964, 20.573250766631926], 'angle': -0.4668646959997398}, 'location': [275.10032944104177, 59.27310392821886], 'diameter': 20.573250766631926, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.623855144268061, 'phi': -1.0989637207273422, 'norm_pos': [0.8596885295032555, 0.7530287336324214], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.6280441,"{'circle_3d': {'center': [5.119762838080355, -2.7087786070545024, 27.58423925232463], 'normal': [0.4535152551208077, 0.05243020727752447, -0.8897049998384546], 'radius': 0.45727891867797626}, 'confidence': 0.8349208334751083, 'timestamp': 243762.450693, 'diameter_3d': 0.9145578373559525, 'ellipse': {'center': [275.0127159115223, 59.10442208885822], 'axes': [16.59538067871239, 20.643474370649148], 'angle': -0.5453655862710646}, 'location': [275.0127159115223, 59.10442208885822], 'diameter': 20.643474370649148, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6232505849678938, 'phi': -1.0993897645145452, 'norm_pos': [0.8594147372235073, 0.7537315746297574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.63644,"{'circle_3d': {'center': [5.118049916035719, -2.7016756501616994, 27.58378719929521], 'normal': [0.45337251161708814, 0.053022120351924745, -0.8897426709242394], 'radius': 0.46568124745419875}, 'confidence': 0.9705561055967162, 'timestamp': 243762.459093, 'diameter_3d': 0.9313624949083975, 'ellipse': {'center': [274.97380791479173, 59.26256988396027], 'axes': [16.903467797774972, 21.023137444873576], 'angle': -0.47215104599504165}, 'location': [274.97380791479173, 59.26256988396027], 'diameter': 21.023137444873576, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6238433225440234, 'phi': -1.0995342502260708, 'norm_pos': [0.8592931497337242, 0.7530726254834988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.644383,"{'circle_3d': {'center': [5.1212942903125445, -2.7173233267818215, 27.584519883212415], 'normal': [0.4536428761401569, 0.05171814730024791, -0.8896816139311389], 'radius': 0.46572108274752394}, 'confidence': 0.799049829672811, 'timestamp': 243762.467493, 'diameter_3d': 0.9314421654950479, 'ellipse': {'center': [275.0436365956807, 58.91266131752429], 'axes': [16.898991283592753, 21.02442202920536], 'angle': -0.6338068804549444}, 'location': [275.0436365956807, 58.91266131752429], 'diameter': 21.02442202920536, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6225375575537924, 'phi': -1.0992652759956378, 'norm_pos': [0.8595113643615022, 0.7545305778436489], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.652715,"{'circle_3d': {'center': [5.110543993486893, -2.717390672209668, 27.57904128020664], 'normal': [0.4527470180713526, 0.0517125351812607, -0.8901381641816203], 'radius': 0.4564046094131301}, 'confidence': 0.8101847380693095, 'timestamp': 243762.475893, 'diameter_3d': 0.9128092188262602, 'ellipse': {'center': [274.8274194039757, 58.899485681600055], 'axes': [16.580189486468505, 20.607909017954725], 'angle': -0.6414191452702646}, 'location': [274.8274194039757, 58.899485681600055], 'diameter': 20.607909017954725, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6225319379149779, 'phi': -1.100272108135452, 'norm_pos': [0.858835685637424, 0.7545854763266664], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.661878,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243762.484293, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.6686232,"{'circle_3d': {'center': [5.109766937052207, -2.6696960743740057, 27.581523662009324], 'normal': [0.45268226336846207, 0.055687085000899195, -0.8899312990313966], 'radius': 0.5093734694430265}, 'confidence': 0.9537244255157132, 'timestamp': 243762.492693, 'diameter_3d': 1.018746938886053, 'ellipse': {'center': [274.7844675964915, 59.9736544591448], 'axes': [18.505892235925476, 22.99753839868585], 'angle': -0.14223735123274986}, 'location': [274.7844675964915, 59.9736544591448], 'diameter': 22.99753839868585, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6265122334529374, 'phi': -1.1002359868826546, 'norm_pos': [0.8587014612390359, 0.7501097730868966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.6773582,"{'circle_3d': {'center': [5.121460663740587, -2.7193071150477444, 27.584489581848803], 'normal': [0.4536567405924937, 0.051552831611421004, -0.8896841390447733], 'radius': 0.4605926605070485}, 'confidence': 0.9572143553193235, 'timestamp': 243762.501093, 'diameter_3d': 0.921185321014097, 'ellipse': {'center': [275.0489127331724, 58.86828629559568], 'axes': [16.712577035836155, 20.792919996082208], 'angle': -0.6544187869811312}, 'location': [275.0489127331724, 58.86828629559568], 'diameter': 20.792919996082208, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6223720210387884, 'phi': -1.0992540566337115, 'norm_pos': [0.8595278522911638, 0.7547154737683514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.6892312,"{'circle_3d': {'center': [5.115868549221844, -2.7174049665142497, 27.581750325519174], 'normal': [0.4531907310492652, 0.051711343989212205, -0.8899124104055758], 'radius': 0.4701493707331717}, 'confidence': 0.7848921796439364, 'timestamp': 243762.509494, 'diameter_3d': 0.9402987414663434, 'ellipse': {'center': [274.93201935733117, 58.904471995176905], 'axes': [17.069727538390158, 21.22647534964553], 'angle': -0.6381916425391061}, 'location': [274.93201935733117, 58.904471995176905], 'diameter': 21.22647534964553, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6225307451270299, 'phi': -1.0997735998370026, 'norm_pos': [0.85916256049166, 0.7545647000200962], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.6966221,"{'circle_3d': {'center': [5.125822649879543, -2.7079134188008265, 27.58738136314544], 'normal': [0.45402023943740677, 0.05250230629866416, -0.8894431572700535], 'radius': 0.4847151717986289}, 'confidence': 0.9202141349467832, 'timestamp': 243762.517894, 'diameter_3d': 0.9694303435972578, 'ellipse': {'center': [275.1280913250838, 59.12937353210023], 'axes': [17.57964552520107, 21.87964584178584], 'angle': -0.5326458745644719}, 'location': [275.1280913250838, 59.12937353210023], 'diameter': 21.87964584178584, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6233227834281714, 'phi': -1.0988201598572014, 'norm_pos': [0.8597752853908869, 0.7536276102829157], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.704872,"{'circle_3d': {'center': [5.12328091937467, -2.7159306788813837, 27.5856141403309], 'normal': [0.4538084285620007, 0.05183420129195104, -0.8895904258379319], 'radius': 0.46312779812417665}, 'confidence': 0.7151648215889018, 'timestamp': 243762.526294, 'diameter_3d': 0.9262555962483533, 'ellipse': {'center': [275.0844314074984, 58.9464980021498], 'axes': [16.80126138992211, 20.906511073593805], 'angle': -0.6179513540925585}, 'location': [275.0844314074984, 58.9464980021498], 'diameter': 20.906511073593805, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6226537674161805, 'phi': -1.0990761131165518, 'norm_pos': [0.8596388481484325, 0.7543895916577091], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.712608,"{'circle_3d': {'center': [5.127148990828665, -2.724246508588875, 27.587106868482504], 'normal': [0.45413076784983364, 0.05114121548299342, -0.8894660318252983], 'radius': 0.4571141287227428}, 'confidence': 0.9374642736168838, 'timestamp': 243762.534694, 'diameter_3d': 0.9142282574454856, 'ellipse': {'center': [275.1667577302797, 58.76330235734738], 'axes': [16.576093641699217, 20.63393225193068], 'angle': -0.7023051064209619}, 'location': [275.1667577302797, 58.76330235734738], 'diameter': 20.63393225193068, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.62195986121567, 'phi': -1.0987319998336755, 'norm_pos': [0.8598961179071241, 0.755152906844386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.7211578,"{'circle_3d': {'center': [5.123314113268512, -2.7122380677158624, 27.5858468740213], 'normal': [0.4538111947198208, 0.05214191888907782, -0.889571031363732], 'radius': 0.46015634228433594}, 'confidence': 0.7991301687626045, 'timestamp': 243762.543094, 'diameter_3d': 0.9203126845686719, 'ellipse': {'center': [275.085025100259, 59.03011191900281], 'axes': [16.69339141610279, 20.772180129128003], 'angle': -0.5793106776965339}, 'location': [275.085025100259, 59.03011191900281], 'diameter': 20.772180129128003, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.622961901702541, 'phi': -1.0990648204716194, 'norm_pos': [0.8596407034383093, 0.7540412003374883], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.728559,"{'circle_3d': {'center': [5.125562200715422, -2.723044188704416, 27.58636604862363], 'normal': [0.4539985353403967, 0.05124140880669837, -0.8895277668135375], 'radius': 0.4603072853617651}, 'confidence': 0.9524513081294143, 'timestamp': 243762.551494, 'diameter_3d': 0.9206145707235301, 'ellipse': {'center': [275.13332444651496, 58.78850916373326], 'axes': [16.694779401235206, 20.7786331647832], 'angle': -0.6908028184464674}, 'location': [275.13332444651496, 58.78850916373326], 'diameter': 20.7786331647832, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6220601860788324, 'phi': -1.098878034609116, 'norm_pos': [0.8597916388953593, 0.7550478784844448], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.736387,"{'circle_3d': {'center': [5.120037924707258, -2.73677949128808, 27.582766209137098], 'normal': [0.453538179006383, 0.050096800258059695, -0.8898277534374155], 'radius': 0.4528657304600533}, 'confidence': 0.8493372161051698, 'timestamp': 243762.559894, 'diameter_3d': 0.9057314609201066, 'ellipse': {'center': [275.0262135827864, 58.472304752816676], 'axes': [16.434627460567842, 20.44540020754196], 'angle': -0.8380405200220302}, 'location': [275.0262135827864, 58.472304752816676], 'diameter': 20.44540020754196, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6209141053216896, 'phi': -1.0994251326426467, 'norm_pos': [0.8594569174462074, 0.7563653968632639], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.74468,"{'circle_3d': {'center': [5.117666341689928, -2.7108547787911688, 27.583048716796924], 'normal': [0.45334054708827215, 0.052257192966135645, -0.88980421113243], 'radius': 0.48013611090641706}, 'confidence': 0.9147514014321619, 'timestamp': 243762.568294, 'diameter_3d': 0.9602722218128341, 'ellipse': {'center': [274.9641945667708, 59.053982005945926], 'axes': [17.428968006997906, 21.67634983906002], 'angle': -0.5685322817376216}, 'location': [274.9641945667708, 59.053982005945926], 'diameter': 21.67634983906002, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6230773331503745, 'phi': -1.099590747628951, 'norm_pos': [0.8592631080211588, 0.753941741641892], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.752908,"{'circle_3d': {'center': [5.114006129606658, -2.7329508659933026, 27.57991017222248], 'normal': [0.45303552941466635, 0.05041585236595778, -0.8900657565136336], 'radius': 0.4506970000367791}, 'confidence': 0.9776935144591499, 'timestamp': 243762.576695, 'diameter_3d': 0.9013940000735582, 'ellipse': {'center': [274.90314251885616, 58.55206672145354], 'axes': [16.366631538570328, 20.349580566069932], 'angle': -0.8020685778081931}, 'location': [274.90314251885616, 58.55206672145354], 'diameter': 20.349580566069932, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6212335611104858, 'phi': -1.0999817535808796, 'norm_pos': [0.8590723203714254, 0.7560330553272769], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227349.760923,"{'circle_3d': {'center': [5.106076786298349, -2.729643791965672, 27.576065676514744], 'normal': [0.4523747508056406, 0.05069144186826036, -0.8903861311559448], 'radius': 0.43218493844461586}, 'confidence': 0.9828800716970169, 'timestamp': 243762.585095, 'diameter_3d': 0.8643698768892317, 'ellipse': {'center': [274.7457792228378, 58.61869686777255], 'axes': [15.707793218773972, 19.51640341150374], 'angle': -0.7726739288229307}, 'location': [274.7457792228378, 58.61869686777255], 'diameter': 19.51640341150374, 'sphere': {'center': [-0.32242022336933784, -3.3379410943847962, 38.26069925038608], 'radius': 12.0}, 'projected_sphere': {'center': [154.77530357767907, 65.90994103439732], 'axes': [388.910822110755, 388.910822110755], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.6215095034481937, 'phi': -1.1007169099872638, 'norm_pos': [0.8585805600713682, 0.7557554297176143], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
