eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1595401266.2347121,"{'circle_3d': {'center': [4.095810318179256, -5.31769452228739, 70.32887344102078], 'normal': [-0.09737427448214224, 0.3283385100237773, -0.9395275799594403], 'radius': 0.9686849604683249}, 'confidence': 0.3972951145057154, 'timestamp': 257395.187856, 'diameter_3d': 1.9373699209366497, 'ellipse': {'center': [196.11910141863626, 73.08333962752573], 'axes': [16.549032125423178, 17.098809245130504], 'angle': -84.02390472357608}, 'location': [196.11910141863626, 73.08333962752573], 'diameter': 17.098809245130504, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9053403537043687, 'phi': -1.6740693486061464, 'norm_pos': [0.6128721919332383, 0.6954860848853095], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.246528,"{'circle_3d': {'center': [4.085809433989963, -5.2050721434509555, 70.36990993555051], 'normal': [-0.09820768149791656, 0.33772370826014675, -0.9361078720819621], 'radius': 0.9550598648121185}, 'confidence': 0.44231679186714673, 'timestamp': 257395.196256, 'diameter_3d': 1.910119729624237, 'ellipse': {'center': [196.00968664253674, 74.10312413108787], 'axes': [16.25238691214322, 16.84847652292073], 'angle': -83.80495891175588}, 'location': [196.00968664253674, 74.10312413108787], 'diameter': 16.84847652292073, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9152937886600712, 'phi': -1.675324603899877, 'norm_pos': [0.6125302707579273, 0.6912369827871339], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.2547991,"{'circle_3d': {'center': [4.0802980407341005, -5.222781078791232, 70.36411601477079], 'normal': [-0.09866696426923847, 0.3362479636484571, -0.9365906988136059], 'radius': 0.9979851097837409}, 'confidence': 0.38635841489243544, 'timestamp': 257395.204656, 'diameter_3d': 1.9959702195674818, 'ellipse': {'center': [195.96518256185226, 73.94004419717497], 'axes': [16.992966450966236, 17.606934484566683], 'angle': -83.67486502180823}, 'location': [195.96518256185226, 73.94004419717497], 'diameter': 17.606934484566683, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.913726364771747, 'phi': -1.6757561288706704, 'norm_pos': [0.6123911955057884, 0.691916482511771], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.2628,"{'circle_3d': {'center': [4.070917447675146, -5.344295642190489, 70.32221786411316], 'normal': [-0.09944868035748465, 0.3261217500318523, -0.9400822113684084], 'radius': 0.9911953892312984}, 'confidence': 0.4250828040286914, 'timestamp': 257395.213056, 'diameter_3d': 1.9823907784625967, 'ellipse': {'center': [195.90382972946335, 72.84284841039678], 'axes': [16.946693528610556, 17.496763253626494], 'angle': -83.41839353944472}, 'location': [195.90382972946335, 72.84284841039678], 'diameter': 17.496763253626494, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9029944378663326, 'phi': -1.6761915526307904, 'norm_pos': [0.612199467904573, 0.6964881316233467], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.271213,"{'circle_3d': {'center': [4.070145399639541, -5.2313218999331825, 70.36212730784271], 'normal': [-0.09951301769378502, 0.3355362285532943, -0.9367564243909448], 'radius': 0.9755680891854922}, 'confidence': 0.41400659504231047, 'timestamp': 257395.221456, 'diameter_3d': 1.9511361783709844, 'ellipse': {'center': [195.87627955126015, 73.86535245053179], 'axes': [16.615349691365914, 17.2115208067812], 'angle': -83.43874988194061}, 'location': [195.87627955126015, 73.86535245053179], 'diameter': 17.2115208067812, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.912970727483664, 'phi': -1.67663087517722, 'norm_pos': [0.612113373597688, 0.6922276981227842], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.2783701,"{'circle_3d': {'center': [3.966641262278322, -4.911322811373109, 70.4935423639168], 'normal': [-0.10813836247388671, 0.36220281926663395, -0.9258051697181046], 'radius': 0.9793876057465043}, 'confidence': 0.33980682821225194, 'timestamp': 257395.229856, 'diameter_3d': 1.9587752114930086, 'ellipse': {'center': [194.90007670728792, 76.76294539307221], 'axes': [16.47363778583644, 17.244515308579576], 'angle': -81.53116694174119}, 'location': [194.90007670728792, 76.76294539307221], 'diameter': 17.244515308579576, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.941426426435967, 'phi': -1.6870740965114612, 'norm_pos': [0.6090627397102748, 0.6801543941955324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.2878149,"{'circle_3d': {'center': [3.9631139000230116, -5.054950595570354, 70.43882659119906], 'normal': [-0.10843230932849586, 0.3502338372501968, -0.9303648174445828], 'radius': 0.9909538461053478}, 'confidence': 0.42783111312149186, 'timestamp': 257395.238256, 'diameter_3d': 1.9819076922106955, 'ellipse': {'center': [194.8964923992588, 75.46533921309492], 'axes': [16.759778898265097, 17.461009123293564], 'angle': -81.25126030463848}, 'location': [194.8964923992588, 75.46533921309492], 'diameter': 17.461009123293564, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9286170682663046, 'phi': -1.686821038592347, 'norm_pos': [0.6090515387476837, 0.6855610866121045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.294803,"{'circle_3d': {'center': [3.956837016847767, -5.050643796012988, 70.44118227957286], 'normal': [-0.10895538292643293, 0.3505927372133107, -0.9301685100800999], 'radius': 0.9850928001159264}, 'confidence': 0.44914309564508526, 'timestamp': 257395.246656, 'diameter_3d': 1.9701856002318527, 'ellipse': {'center': [194.83997837628544, 75.5051881841921], 'axes': [16.657259081658065, 17.356974683328293], 'angle': -81.12522445555766}, 'location': [194.83997837628544, 75.5051881841921], 'diameter': 17.356974683328293, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9290002647363733, 'phi': -1.6874000733500074, 'norm_pos': [0.608874932425892, 0.6853950492325329], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.302639,"{'circle_3d': {'center': [3.955088659975012, -4.943346761809536, 70.48242075786234], 'normal': [-0.10910107933249588, 0.3595341567302651, -0.926731970222643], 'radius': 0.9879810814568277}, 'confidence': 0.4862544947102534, 'timestamp': 257395.255056, 'diameter_3d': 1.9759621629136555, 'ellipse': {'center': [194.80429771268345, 76.473955459558], 'axes': [16.63768486560369, 17.398090665125046], 'angle': -81.25359147730981}, 'location': [194.80429771268345, 76.473955459558], 'diameter': 17.398090665125046, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9385649466693553, 'phi': -1.6879836061412745, 'norm_pos': [0.6087634303521358, 0.6813585189185083], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.3103628,"{'circle_3d': {'center': [4.054724715020425, -5.068197591266287, 70.42355687988322], 'normal': [-0.1007980747453781, 0.3491299209422025, -0.9316372933875697], 'radius': 0.9982441039550757}, 'confidence': 0.42440550429650725, 'timestamp': 257395.263456, 'diameter_3d': 1.9964882079101514, 'ellipse': {'center': [195.70992444039436, 75.33853132441676], 'axes': [16.900846094525196, 17.596273127672767], 'angle': -83.18286392285442}, 'location': [195.70992444039436, 75.33853132441676], 'diameter': 17.596273127672767, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9274387637333366, 'phi': -1.6785716369661483, 'norm_pos': [0.6115935138762324, 0.6860894528149302], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.318625,"{'circle_3d': {'center': [3.9338130239055307, -4.951357010523344, 70.4818410701627], 'normal': [-0.11087404900495264, 0.35886663600411445, -0.9267802775309463], 'radius': 1.0249067639486815}, 'confidence': 0.4687059141586877, 'timestamp': 257395.271856, 'diameter_3d': 2.049813527897363, 'ellipse': {'center': [194.61865233594278, 76.40002889012786], 'axes': [17.262318060180444, 18.047811399976272], 'angle': -80.8119056870648}, 'location': [194.61865233594278, 76.40002889012786], 'diameter': 18.047811399976272, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9378496900186026, 'phi': -1.6898640256636028, 'norm_pos': [0.6081832885498212, 0.681666546291134], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.330373,"{'circle_3d': {'center': [4.047146830790156, -4.963762720615915, 70.46407739538408], 'normal': [-0.10142956509790045, 0.3578328268297333, -0.9282605837624976], 'radius': 0.9969665025893288}, 'confidence': 0.3703438398258404, 'timestamp': 257395.280256, 'diameter_3d': 1.9939330051786577, 'ellipse': {'center': [195.62274642376346, 76.28236071577238], 'axes': [16.812062555028202, 17.56375841716924], 'angle': -83.09619228978342}, 'location': [195.62274642376346, 76.28236071577238], 'diameter': 17.56375841716924, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9367423387102316, 'phi': -1.6796329601217377, 'norm_pos': [0.6113210825742608, 0.6821568303509484], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.3399549,"{'circle_3d': {'center': [4.032531759313326, -4.966789623043671, 70.46451753594303], 'normal': [-0.1026474877209697, 0.3575805849607537, -0.9282239053825853], 'radius': 1.0150512747145892}, 'confidence': 0.49105734103254095, 'timestamp': 257395.288656, 'diameter_3d': 2.0301025494291784, 'ellipse': {'center': [195.49453509680262, 76.25447795983392], 'axes': [17.11759014684442, 17.881755324204917], 'angle': -82.79601106189604}, 'location': [195.49453509680262, 76.25447795983392], 'diameter': 17.881755324204917, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9364722244565327, 'phi': -1.6809336601966403, 'norm_pos': [0.6109204221775082, 0.6822730085006921], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.346978,"{'circle_3d': {'center': [4.027094976690513, -4.969708400146812, 70.46399607982019], 'normal': [-0.1031005529395374, 0.357337353535492, -0.9282673600594887], 'radius': 1.0189268923671368}, 'confidence': 0.39858409765223246, 'timestamp': 257395.297056, 'diameter_3d': 2.0378537847342737, 'ellipse': {'center': [195.44711531319945, 76.22816301464505], 'axes': [17.184325915558382, 17.949971808141434], 'angle': -82.68253954023028}, 'location': [195.44711531319945, 76.22816301464505], 'diameter': 17.949971808141434, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9362117855292387, 'phi': -1.6814107004000844, 'norm_pos': [0.6107722353537482, 0.6823826541056457], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.35453,"{'circle_3d': {'center': [4.021618702870928, -4.972519019280217, 70.46352407750126], 'normal': [-0.10355690909116955, 0.35710313527437504, -0.9283066935860662], 'radius': 1.0095784527556266}, 'confidence': 0.3839766757923278, 'timestamp': 257395.305456, 'diameter_3d': 2.0191569055112533, 'ellipse': {'center': [195.39897496141657, 76.20397366232488], 'axes': [17.02793362708315, 17.785206710053192], 'angle': -82.56802146994364}, 'location': [195.39897496141657, 76.20397366232488], 'diameter': 17.785206710053192, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9359610219301544, 'phi': -1.6818916360578404, 'norm_pos': [0.6106217967544267, 0.6824834430736464], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.362366,"{'circle_3d': {'center': [4.011396924446889, -5.08753182898843, 70.42110017779667], 'normal': [-0.10440872395983941, 0.3475187344653572, -0.9318420185614484], 'radius': 1.0095393140319668}, 'confidence': 0.27363510842630345, 'timestamp': 257395.313856, 'diameter_3d': 2.0190786280639337, 'ellipse': {'center': [195.33041109735348, 75.16598156175417], 'axes': [17.100033174050704, 17.7944337839027], 'angle': -82.23915006250675}, 'location': [195.33041109735348, 75.16598156175417], 'diameter': 17.7944337839027, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.92571993365836, 'phi': -1.6823764671715542, 'norm_pos': [0.6104075346792296, 0.6868084101593577], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.370985,"{'circle_3d': {'center': [4.118007023457462, -5.08226640537447, 70.41163212513769], 'normal': [-0.09552454904229161, 0.3479575197665204, -0.932631022949697], 'radius': 1.0093705146407057}, 'confidence': 0.3282985411181407, 'timestamp': 257395.322256, 'diameter_3d': 2.0187410292814114, 'ellipse': {'center': [196.27286921306543, 75.20625287720567], 'axes': [17.103577268444063, 17.797653058459222], 'angle': -84.5314488863826}, 'location': [196.27286921306543, 75.20625287720567], 'diameter': 17.797653058459222, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9261879255433767, 'phi': -1.672865193742926, 'norm_pos': [0.6133527162908294, 0.686640613011643], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.3815732,"{'circle_3d': {'center': [4.216489888265194, -5.086209479648028, 70.40051343545016], 'normal': [-0.08731764364164736, 0.3476289302437241, -0.9335575804236578], 'radius': 0.9822171168194053}, 'confidence': 0.33722273561136734, 'timestamp': 257395.330656, 'diameter_3d': 1.9644342336388105, 'ellipse': {'center': [197.14435567354664, 75.1667171459919], 'axes': [16.652373001874377, 17.32526613585323], 'angle': -86.64248578937489}, 'location': [197.14435567354664, 75.1667171459919], 'diameter': 17.32526613585323, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9258374566902403, 'phi': -1.664057147348228, 'norm_pos': [0.6160761114798332, 0.6868053452250338], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.386301,"{'circle_3d': {'center': [4.208381796608899, -4.977731166687955, 70.4422718557457], 'normal': [-0.08799331794633859, 0.3566687896570634, -0.9300777120656961], 'radius': 0.9840512387536094}, 'confidence': 0.5060468758464101, 'timestamp': 257395.339056, 'diameter_3d': 1.968102477507219, 'ellipse': {'center': [197.05109037913192, 76.14704155973598], 'axes': [16.6155463259967, 17.347196204336512], 'angle': -86.38754420263696}, 'location': [197.05109037913192, 76.14704155973598], 'diameter': 17.347196204336512, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.93549605744714, 'phi': -1.6651241248959157, 'norm_pos': [0.6157846574347873, 0.6827206601677667], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.3955462,"{'circle_3d': {'center': [4.201285322659279, -5.10166089084591, 70.39620371028917], 'normal': [-0.08858469077547351, 0.34634131264390033, -0.9339167241870732], 'radius': 0.9799894869829346}, 'confidence': 0.3566731112743985, 'timestamp': 257395.347456, 'diameter_3d': 1.9599789739658693, 'ellipse': {'center': [197.01280835506003, 75.02819927318791], 'axes': [16.6231136717507, 17.286419485589878], 'angle': -86.32931800700874}, 'location': [197.01280835506003, 75.02819927318791], 'diameter': 17.286419485589878, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9244645405371452, 'phi': -1.6653662664412503, 'norm_pos': [0.6156650261095626, 0.6873825030283838], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.402352,"{'circle_3d': {'center': [4.198740368896621, -5.095978861610288, 70.3985542525304], 'normal': [-0.08879677025569506, 0.3468148150802022, -0.9337208456669706], 'radius': 0.9983582852181894}, 'confidence': 0.4607290534906114, 'timestamp': 257395.355856, 'diameter_3d': 1.9967165704363787, 'ellipse': {'center': [196.9895942112011, 75.07818248475436], 'axes': [16.931052037037922, 17.60976545427477], 'angle': -86.2702250797817}, 'location': [196.9895942112011, 75.07818248475436], 'diameter': 17.60976545427477, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.924969329210675, 'phi': -1.6656110902111374, 'norm_pos': [0.6155924819100035, 0.6871742396468568], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.414739,"{'circle_3d': {'center': [4.195843334668679, -5.099509245515947, 70.39751943733133], 'normal': [-0.08903818977469019, 0.3465206164213973, -0.9338070802668939], 'radius': 1.0098169134117747}, 'confidence': 0.4372539103937326, 'timestamp': 257395.364256, 'diameter_3d': 2.0196338268235494, 'ellipse': {'center': [196.96491211553433, 75.04550188792444], 'axes': [17.12741557405015, 17.81202752288808], 'angle': -86.21062942127944}, 'location': [196.96491211553433, 75.04550188792444], 'diameter': 17.81202752288808, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.924655680571905, 'phi': -1.6658585962038805, 'norm_pos': [0.6155153503610448, 0.6873104088003148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.422438,"{'circle_3d': {'center': [4.196926924766387, -4.990569813977804, 70.43844610279228], 'normal': [-0.08894789059988126, 0.3555989023829095, -0.9303965248118146], 'radius': 0.9793347639969014}, 'confidence': 0.35773955129698626, 'timestamp': 257395.372656, 'diameter_3d': 1.958669527993803, 'ellipse': {'center': [196.95227638339446, 76.03215422174428], 'axes': [16.54329021947022, 17.264544115320696], 'angle': -86.1609263710643}, 'location': [196.95227638339446, 76.03215422174428], 'diameter': 17.264544115320696, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.934351100964941, 'phi': -1.6661087844203233, 'norm_pos': [0.6154758636981077, 0.6831993574093989], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.430848,"{'circle_3d': {'center': [4.189691843773181, -5.114134926742288, 70.39269090104594], 'normal': [-0.08955081401598176, 0.34530180965253565, -0.9342094582906765], 'radius': 0.983086950475255}, 'confidence': 0.411601534610097, 'timestamp': 257395.381056, 'diameter_3d': 1.96617390095051, 'ellipse': {'center': [196.9127182809259, 74.9159391171292], 'axes': [16.682524104587472, 17.341454534333195], 'angle': -86.08811712347442}, 'location': [196.9127182809259, 74.9159391171292], 'diameter': 17.341454534333195, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9233566829895998, 'phi': -1.6663616548613465, 'norm_pos': [0.6153522446278934, 0.6878502536786284], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.439612,"{'circle_3d': {'center': [4.18704186688395, -5.108036213038318, 70.39520137598356], 'normal': [-0.0897716454234176, 0.345810035794533, -0.934000252045874], 'radius': 0.9817327703878163}, 'confidence': 0.4684365972359707, 'timestamp': 257395.389456, 'diameter_3d': 1.9634655407756325, 'ellipse': {'center': [196.88805646329865, 74.97132217200692], 'axes': [16.655694183029055, 17.316859357547433], 'angle': -86.02650538978155}, 'location': [196.88805646329865, 74.97132217200692], 'diameter': 17.316859357547433, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9238982720219504, 'phi': -1.666617207525198, 'norm_pos': [0.6152751764478083, 0.6876194909499711], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.446413,"{'circle_3d': {'center': [4.184037445705174, -5.111153334748109, 70.39433691364525], 'normal': [-0.09002201385498235, 0.34555027565205065, -0.9340722905740675], 'radius': 1.0008517213839154}, 'confidence': 0.23892120109069614, 'timestamp': 257395.397856, 'diameter_3d': 2.001703442767831, 'ellipse': {'center': [196.86251019757543, 74.94176658707829], 'axes': [16.98180853230418, 17.654202454736893], 'angle': -85.96366496795001}, 'location': [196.86251019757543, 74.94176658707829], 'diameter': 17.654202454736893, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9236214462333077, 'phi': -1.666875442412749, 'norm_pos': [0.6151953443674232, 0.687742639220507], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.4559271,"{'circle_3d': {'center': [4.068965269474925, -5.114168645574651, 70.4049076756095], 'normal': [-0.09961136187416969, 0.3452989997498387, -0.9331913937437132], 'radius': 1.0098384229636046}, 'confidence': 0.3826677559372051, 'timestamp': 257395.406256, 'diameter_3d': 2.019676845927209, 'ellipse': {'center': [195.84494868827397, 74.92128704663644], 'axes': [17.12734808612633, 17.80571004891604], 'angle': -83.46403296208078}, 'location': [195.84494868827397, 74.92128704663644], 'diameter': 17.80571004891604, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9233536889288465, 'phi': -1.6771363595239996, 'norm_pos': [0.6120154646508562, 0.6878279706390149], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401266.462521,"{'circle_3d': {'center': [4.185780292111282, -5.117082115116542, 70.39197760681087], 'normal': [-0.08987677665447333, 0.34505621062134784, -0.9342688994769323], 'radius': 0.9659358840645665}, 'confidence': 0.4569721230077999, 'timestamp': 257395.414656, 'diameter_3d': 1.931871768129133, 'ellipse': {'center': [196.87829315675847, 74.89093625802349], 'axes': [16.392980093282784, 17.038925116628658], 'angle': -86.005148908079}, 'location': [196.87829315675847, 74.89093625802349], 'diameter': 17.038925116628658, 'sphere': {'center': [5.264301611964962, -9.257756642572716, 81.60320440053405], 'radius': 12.0}, 'projected_sphere': {'center': [199.9967994320198, 49.661964127997905], 'axes': [182.345780527984, 182.345780527984], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9230950001076859, 'phi': -1.6667013198357838, 'norm_pos': [0.6152446661148703, 0.6879544322582355], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
