imu_packets,1267
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595226218.17183,B64639,0.00488,0.03381,0.23004,0.97260,0.3344
1595226218.17695,B64644,0.00488,0.03387,0.23004,0.97260,0.3344
1595226218.1818292,B64649,0.00488,0.03387,0.23004,0.97260,0.3344
1595226218.186843,B64654,0.00482,0.03387,0.23004,0.97260,0.3344
1595226218.1917472,B64659,0.00482,0.03387,0.23004,0.97260,0.3344
1595226218.196797,B64664,0.00482,0.03387,0.23004,0.97260,0.3344
1595226218.203007,B64669,0.00476,0.03387,0.23010,0.97260,0.3344
1595226218.206939,B64674,0.00476,0.03387,0.23010,0.97260,0.3344
1595226218.2127638,B64679,0.00476,0.03387,0.23010,0.97253,0.3344
1595226218.2168572,B64684,0.00476,0.03381,0.23010,0.97253,0.3344
1595226218.224087,B64689,0.00470,0.03381,0.23016,0.97253,0.3344
1595226218.2285519,B64694,0.00470,0.03381,0.23016,0.97253,0.3344
1595226218.232012,B64699,0.00470,0.03381,0.23022,0.97253,0.3344
1595226218.2378821,B64704,0.00470,0.03381,0.23029,0.97253,0.3344
1595226218.243478,B64709,0.00464,0.03381,0.23029,0.97253,0.3344
1595226218.2508202,B64714,0.00464,0.03387,0.23035,0.97253,0.3344
1595226218.253312,B64719,0.00458,0.03387,0.23041,0.97247,0.3344
1595226218.257132,B64724,0.00458,0.03394,0.23041,0.97247,0.3344
1595226218.262249,B64729,0.00458,0.03394,0.23047,0.97247,0.3344
1595226218.268053,B64734,0.00458,0.03400,0.23047,0.97247,0.3344
1595226218.2729862,B64739,0.00452,0.03400,0.23053,0.97247,0.3344
1595226218.278273,B64744,0.00452,0.03400,0.23059,0.97247,0.3344
1595226218.28455,B64749,0.00452,0.03406,0.23065,0.97241,0.3344
1595226218.288652,B64755,0.00452,0.03406,0.23065,0.97241,0.3344
1595226218.292762,B64760,0.00446,0.03406,0.23071,0.97241,0.3344
1595226218.297437,B64765,0.00446,0.03406,0.23077,0.97241,0.3344
1595226218.3037848,B64770,0.00446,0.03406,0.23077,0.97241,0.3344
1595226218.3094022,B64775,0.00452,0.03406,0.23083,0.97241,0.3344
1595226218.312434,B64780,0.00452,0.03412,0.23083,0.97235,0.3344
1595226218.3190248,B64785,0.00452,0.03412,0.23090,0.97235,0.3344
1595226218.3253062,B64790,0.00458,0.03412,0.23090,0.97235,0.3344
1595226218.328,B64795,0.00458,0.03412,0.23096,0.97235,0.3344
1595226218.335668,B64800,0.00464,0.03418,0.23096,0.97235,0.3344
1595226218.337412,B64805,0.00464,0.03418,0.23096,0.97235,0.3344
1595226218.3445592,B64810,0.00464,0.03418,0.23096,0.97235,0.3344
1595226218.34991,B64815,0.00470,0.03418,0.23096,0.97235,0.3344
1595226218.352763,B64820,0.00470,0.03424,0.23096,0.97235,0.3344
1595226218.3599439,B64825,0.00470,0.03424,0.23096,0.97235,0.3344
1595226218.365151,B64830,0.00470,0.03424,0.23096,0.97235,0.3344
1595226218.370929,B64835,0.00476,0.03424,0.23090,0.97235,0.3344
1595226218.3738391,B64840,0.00476,0.03424,0.23090,0.97235,0.3344
1595226218.378965,B64845,0.00476,0.03424,0.23096,0.97235,0.3344
1595226218.382816,B64850,0.00482,0.03424,0.23096,0.97235,0.3344
1595226218.388766,B64855,0.00482,0.03424,0.23096,0.97235,0.3344
1595226218.392478,B64860,0.00488,0.03424,0.23096,0.97235,0.3344
1595226218.398029,B64865,0.00494,0.03424,0.23096,0.97235,0.3344
1595226218.4039621,B64870,0.00494,0.03418,0.23096,0.97235,0.3344
1595226218.4091752,B64876,0.00494,0.03418,0.23096,0.97235,0.3344
1595226218.414059,B64881,0.00500,0.03418,0.23096,0.97235,0.3344
1595226218.420363,B64886,0.00500,0.03418,0.23096,0.97235,0.3344
1595226218.424918,B64892,0.00500,0.03418,0.23096,0.97235,0.3344
1595226218.431077,B64897,0.00500,0.03418,0.23096,0.97235,0.3344
