imu_packets,1252
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595226990.005873,B837292,0.00061,0.03766,0.31097,0.94965,0.2783
1595226990.010756,B837297,0.00061,0.03766,0.31104,0.94965,0.2783
1595226990.01633,B837303,0.00067,0.03760,0.31104,0.94965,0.2783
1595226990.021695,B837308,0.00067,0.03760,0.31104,0.94965,0.2783
1595226990.0269618,B837313,0.00067,0.03754,0.31104,0.94965,0.2783
1595226990.032539,B837319,0.00067,0.03754,0.31104,0.94965,0.2783
1595226990.037687,B837324,0.00067,0.03754,0.31110,0.94965,0.2783
1595226990.042518,B837329,0.00067,0.03748,0.31110,0.94965,0.2783
1595226990.047504,B837334,0.00061,0.03748,0.31110,0.94965,0.2783
1595226990.052533,B837339,0.00061,0.03748,0.31116,0.94965,0.2783
1595226990.060199,B837344,0.00061,0.03741,0.31116,0.94965,0.2783
1595226990.063516,B837349,0.00055,0.03741,0.31116,0.94965,0.2783
1595226990.069006,B837354,0.00055,0.03741,0.31116,0.94965,0.2783
1595226990.0748239,B837359,0.00049,0.03735,0.31116,0.94958,0.2783
1595226990.078961,B837364,0.00049,0.03735,0.31122,0.94958,0.2783
1595226990.083006,B837369,0.00043,0.03735,0.31122,0.94958,0.2783
1595226990.0888698,B837374,0.00043,0.03729,0.31122,0.94958,0.2783
1595226990.093765,B837379,0.00043,0.03729,0.31122,0.94958,0.2783
1595226990.098114,B837384,0.00043,0.03723,0.31128,0.94958,0.2783
1595226990.104191,B837389,0.00043,0.03723,0.31128,0.94958,0.2783
1595226990.1109078,B837395,0.00049,0.03723,0.31134,0.94958,0.2783
1595226990.113378,B837400,0.00049,0.03723,0.31134,0.94958,0.2783
1595226990.118525,B837405,0.00049,0.03723,0.31140,0.94958,0.2783
1595226990.12603,B837410,0.00055,0.03723,0.31140,0.94952,0.2783
1595226990.129202,B837415,0.00055,0.03723,0.31146,0.94952,0.2783
1595226990.133404,B837420,0.00055,0.03723,0.31146,0.94952,0.2783
1595226990.138458,B837425,0.00055,0.03723,0.31152,0.94952,0.2783
1595226990.1442828,B837430,0.00061,0.03723,0.31152,0.94952,0.2783
1595226990.148535,B837435,0.00061,0.03723,0.31152,0.94952,0.2783
1595226990.1544662,B837440,0.00061,0.03723,0.31158,0.94946,0.2783
1595226990.1587882,B837445,0.00061,0.03717,0.31158,0.94946,0.2783
1595226990.164779,B837450,0.00061,0.03717,0.31158,0.94946,0.2783
