eye_packets,769
norm_X,norm_Y,phi,theta,confidence,timestamp
1595227008.805813,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243421.569201, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.8147058,"{'circle_3d': {'center': [0.08218365101662695, -1.0376915580216481, 24.01007508569056], 'normal': [0.2087427864214423, 0.3181340070706912, -0.9247795427355416], 'radius': 0.5180481820204017}, 'confidence': 0.7975991894878262, 'timestamp': 243421.577601, 'diameter_3d': 1.0360963640408034, 'ellipse': {'center': [162.06660817137328, 93.11748817042138], 'axes': [25.081957119931765, 26.766775891043306], 'angle': 52.25884865769728}, 'location': [162.06660817137328, 93.11748817042138], 'diameter': 26.766775891043306, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.8945569104142157, 'phi': -1.3487950910452484, 'norm_pos': [0.5064581505355414, 0.6120104659565776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.821621,"{'circle_3d': {'center': [0.0901634136422036, -1.04025986595587, 24.01099597020427], 'normal': [0.20940776664024036, 0.31791998140950606, -0.9247028023593992], 'radius': 0.5225195189137913}, 'confidence': 0.7406119245356741, 'timestamp': 243421.586001, 'diameter_3d': 1.0450390378275827, 'ellipse': {'center': [162.27145538403582, 93.05076035466834], 'axes': [25.2938410940755, 26.997112962781273], 'angle': 52.09908577851124}, 'location': [162.27145538403582, 93.05076035466834], 'diameter': 26.997112962781273, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.8943311643933916, 'phi': -1.3480931130009, 'norm_pos': [0.507098298075112, 0.6122884985222152], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.8297238,"{'circle_3d': {'center': [0.08517752407763624, -1.0433928526677243, 24.008791504288318], 'normal': [0.20899227584319308, 0.3176588991835182, -0.9248865078523949], 'radius': 0.5240855590637657}, 'confidence': 0.8149456810175205, 'timestamp': 243421.594401, 'diameter_3d': 1.0481711181275315, 'ellipse': {'center': [162.1426562411881, 92.96689524296326], 'axes': [25.379097209738607, 27.080433585159888], 'angle': 52.13510093145558}, 'location': [162.1426562411881, 92.96689524296326], 'diameter': 27.080433585159888, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.8940558080546888, 'phi': -1.3485632690026428, 'norm_pos': [0.5066958007537128, 0.6126379364876531], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.837609,"{'circle_3d': {'center': [0.08455551798137861, -1.0376016728627118, 24.010641657223523], 'normal': [0.2089404420018383, 0.31814149750060255, -0.9247323284411281], 'radius': 0.5113901055475187}, 'confidence': 0.7934858028932037, 'timestamp': 243421.602801, 'diameter_3d': 1.0227802110950375, 'ellipse': {'center': [162.12918172162463, 93.1226619942751], 'axes': [24.757062991467578, 26.42219059771331], 'angle': 52.22283885540989}, 'location': [162.12918172162463, 93.1226619942751], 'diameter': 26.42219059771331, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.8945648113407287, 'phi': -1.3485807541797314, 'norm_pos': [0.506653692880077, 0.611988908357187], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.846539,"{'circle_3d': {'center': [0.08345782378545641, -1.043069424356482, 24.00851413684213], 'normal': [0.20884896748551143, 0.3176858515427884, -0.924909621806244], 'radius': 0.5147022207550507}, 'confidence': 0.7135326489843907, 'timestamp': 243421.6112, 'diameter_3d': 1.0294044415101014, 'ellipse': {'center': [162.10032538221748, 92.97807266322505], 'axes': [24.92593799103724, 26.595790008959998], 'angle': 52.16657176512298}, 'location': [162.10032538221748, 92.97807266322505], 'diameter': 26.595790008959998, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.8940842328004743, 'phi': -1.3487160629182813, 'norm_pos': [0.5065635168194296, 0.612591363903229], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.854611,"{'circle_3d': {'center': [5.670632244423021, -0.6742973716125817, 27.296110180416857], 'normal': [0.6744468358719752, 0.3484168559381134, -0.6509432848416834], 'radius': 0.2638474289446771}, 'confidence': 0.7672234680558666, 'timestamp': 243421.6196, 'diameter_3d': 0.5276948578893542, 'ellipse': {'center': [288.7834434500424, 104.67014084268155], 'axes': [6.1929007441897275, 12.050959324620337], 'angle': 23.74877643278923}, 'location': [288.7834434500424, 104.67014084268155], 'diameter': 12.050959324620337, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.9266779233187794, 'phi': -0.7676667140637189, 'norm_pos': [0.9024482607813825, 0.5638744131554936], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.861808,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243421.628, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.87671,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243421.6364, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.882335,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243421.6448, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.8952901,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243421.6532, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.898405,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243421.661599, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.90826,"{'circle_3d': {'center': [0.04015139950609958, -0.9874067554754467, 24.018082418564454], 'normal': [0.20524009879556504, 0.32232440728287465, -0.9241122649960503], 'radius': 0.5168503116861155}, 'confidence': 0.8199136577019893, 'timestamp': 243421.669999, 'diameter_3d': 1.033700623372231, 'ellipse': {'center': [160.98207576500494, 94.42394793082272], 'axes': [24.9967581889691, 26.69350501779215], 'angle': 53.58781739889468}, 'location': [160.98207576500494, 94.42394793082272], 'diameter': 26.69350501779215, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.8989802477386424, 'phi': -1.3522492533901012, 'norm_pos': [0.5030689867656404, 0.6065668836215721], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.914003,"{'circle_3d': {'center': [0.03043118310499704, -0.9721993549627683, 24.021242994751297], 'normal': [0.20443008076213984, 0.3235916906589312, -0.9238488836471469], 'radius': 0.5096517355834588}, 'confidence': 0.7388384577798289, 'timestamp': 243421.678399, 'diameter_3d': 1.0193034711669176, 'ellipse': {'center': [160.73278194938757, 94.82196535847257], 'axes': [24.637101534125243, 26.317645046111817], 'angle': 53.938841101198086}, 'location': [160.73278194938757, 94.82196535847257], 'diameter': 26.317645046111817, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.9003192859042555, 'phi': -1.353024616919361, 'norm_pos': [0.5022899435918362, 0.6049084776730309], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.92189,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243421.686799, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.935483,"{'circle_3d': {'center': [-2.3796767873199522, 4.364054460426617, 27.426176031726673], 'normal': [0.0035877498933940396, 0.7682795086080467, -0.6401044638991988], 'radius': 0.4176926265364497}, 'confidence': 0.7889888338755537, 'timestamp': 243421.695199, 'diameter_3d': 0.8353852530728993, 'ellipse': {'center': [106.19699487154574, 218.59720845804793], 'axes': [9.756804248004798, 18.944270966223492], 'angle': -87.56320052413072}, 'location': [106.19699487154574, 218.59720845804793], 'diameter': 18.944270966223492, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 2.446945338979966, 'phi': -1.5651914411453778, 'norm_pos': [0.3318656089735804, 0.08917829809146693], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.9385889,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243421.703599, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227008.952107,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243421.711998, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.422729786040681, -4.855299642869943, 35.10742959851706], 'radius': 12.0}, 'projected_sphere': {'center': [117.2143992162653, 34.255021999488136], 'axes': [423.84190953781854, 423.84190953781854], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
