eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1595226218.168853,"{'circle_3d': {'center': [-1.7572870532085425, -2.6441735771404566, 24.15677305864533], 'normal': [-0.1433617009058934, 0.4154584015205816, -0.8982436970662985], 'radius': 0.8095881075220002}, 'confidence': 0.15042063795349547, 'timestamp': 242630.969068, 'diameter_3d': 1.6191762150440003, 'ellipse': {'center': [114.97794031119763, 51.86083036907759], 'axes': [38.50768321115263, 41.87015322335732], 'angle': -54.351141065121325}, 'location': [114.97794031119763, 51.86083036907759], 'diameter': 41.87015322335732, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.9992430245116142, 'phi': -1.7290637277618168, 'norm_pos': [0.3593060634724926, 0.78391320679551], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.397163,"{'circle_3d': {'center': [4.877753181900831, -2.309978902700201, 25.367700480364913], 'normal': [0.40955831868655435, 0.4433079577239363, -0.7973330785896667], 'radius': 0.799178462504588}, 'confidence': 0.27558294228066804, 'timestamp': 242631.195868, 'diameter_3d': 1.598356925009176, 'ellipse': {'center': [279.05696345690694, 63.304897227621574], 'axes': [29.168170817032166, 39.72905106123713], 'angle': 35.777199299934274}, 'location': [279.05696345690694, 63.304897227621574], 'diameter': 39.72905106123713, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.0300820427030306, 'phi': -1.0962803238924868, 'norm_pos': [0.8720530108028341, 0.7362295948849101], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.404769,"{'circle_3d': {'center': [5.26755023154857, -2.313353900203299, 25.576261045783625], 'normal': [0.4420414061571993, 0.44302670793201143, -0.7799530314714408], 'radius': 0.8035294808033916}, 'confidence': 0.19637672665723385, 'timestamp': 242631.204268, 'diameter_3d': 1.6070589616067832, 'ellipse': {'center': [287.5302079557414, 63.688232944064396], 'axes': [27.92010695033185, 39.648401946357865], 'angle': 34.308038015285966}, 'location': [287.5302079557414, 63.688232944064396], 'diameter': 39.648401946357865, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.0297683015305648, 'phi': -1.055181307294545, 'norm_pos': [0.8985318998616918, 0.7346323627330651], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.416616,"{'circle_3d': {'center': [5.156846449277646, -2.851985779844256, 25.230121458337322], 'normal': [0.4328160909679557, 0.39814071796193173, -0.8087979970919661], 'radius': 0.8004703550453176}, 'confidence': 0.08178393313258014, 'timestamp': 242631.212668, 'diameter_3d': 1.6009407100906352, 'ellipse': {'center': [286.5489088974754, 49.69042582012844], 'axes': [29.54980631795824, 40.10709909511423], 'angle': 30.191137085043096}, 'location': [286.5489088974754, 49.69042582012844], 'diameter': 40.10709909511423, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.980285425713237, 'phi': -1.0794373925822747, 'norm_pos': [0.8954653403046107, 0.7929565590827982], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.420867,"{'circle_3d': {'center': [5.128124632117465, -2.6984443432923744, 25.29178696641616], 'normal': [0.4304226062046072, 0.41093583767458847, -0.8036592047520627], 'radius': 0.8065382104157713}, 'confidence': 0.21756808487183948, 'timestamp': 242631.221068, 'diameter_3d': 1.6130764208315427, 'ellipse': {'center': [285.53737868034153, 53.618512437244874], 'axes': [29.52070118704624, 40.28912789607503], 'angle': 31.601016699851474}, 'location': [285.53737868034153, 53.618512437244874], 'diameter': 40.28912789607503, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.994276667473899, 'phi': -1.0790926488888342, 'norm_pos': [0.8923043083760673, 0.7765895315114797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.429933,"{'circle_3d': {'center': [4.70183972794323, -1.7438915455649289, 25.613601951843673], 'normal': [0.39489886419008763, 0.4904819041518756, -0.77684128929977], 'radius': 0.8021454961072518}, 'confidence': 0.21496776074578167, 'timestamp': 242631.229468, 'diameter_3d': 1.6042909922145037, 'ellipse': {'center': [273.6698734041123, 77.5393501675655], 'axes': [28.252851400623612, 39.40084821841142], 'angle': 41.06402225955342}, 'location': [273.6698734041123, 77.5393501675655], 'diameter': 39.40084821841142, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.0834389840200433, 'phi': -1.1004996510113414, 'norm_pos': [0.855218354387851, 0.6769193743018105], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.4373739,"{'circle_3d': {'center': [4.794291348753912, -2.126820509194653, 25.42897671750635], 'normal': [0.4026031659243111, 0.45857115718273184, -0.7922267254945468], 'radius': 0.7936398456642542}, 'confidence': 0.26954071364802373, 'timestamp': 242631.237868, 'diameter_3d': 1.5872796913285083, 'ellipse': {'center': [276.7423784267646, 67.90634538832029], 'axes': [28.757258164432976, 39.32615014592884], 'angle': 37.62354551238071}, 'location': [276.7423784267646, 67.90634538832029], 'diameter': 39.32615014592884, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.0471829906711316, 'phi': -1.100616733932336, 'norm_pos': [0.8648199325836394, 0.7170568942153321], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.445135,"{'circle_3d': {'center': [4.932525323991649, -3.406161490893153, 24.862649864661307], 'normal': [0.41412266386078916, 0.35195940870785697, -0.8394206298983006], 'radius': 0.8128557140497664}, 'confidence': 0.10366583257928157, 'timestamp': 242631.246268, 'diameter_3d': 1.6257114280995328, 'ellipse': {'center': [282.8108043578055, 34.837857236394015], 'axes': [31.9927736439416, 41.39847539198726], 'angle': 25.83074434553454}, 'location': [282.8108043578055, 34.837857236394015], 'diameter': 41.39847539198726, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.9304599599683552, 'phi': -1.1124881294533775, 'norm_pos': [0.8837837636181423, 0.854842261515025], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.4571269,"{'circle_3d': {'center': [5.040562958367719, -3.5285070974011425, 24.865974336450343], 'normal': [0.42312580005879497, 0.34176394149885775, -0.8391435905825475], 'radius': 0.7926136899610682}, 'confidence': 0.2573998354568563, 'timestamp': 242631.254668, 'diameter_3d': 1.5852273799221364, 'ellipse': {'center': [285.4937842206084, 31.81419912114626], 'axes': [31.03447934445777, 40.38408086064814], 'angle': 24.40472192573484}, 'location': [285.4937842206084, 31.81419912114626], 'diameter': 40.38408086064814, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.91958954642753, 'phi': -1.1037662401513877, 'norm_pos': [0.8921680756894013, 0.8674408369952239], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.464642,"{'circle_3d': {'center': [5.028377642491762, -3.634807094984648, 24.817222976090257], 'normal': [0.422110357069132, 0.3329056083668991, -0.8432062039458882], 'radius': 0.78822009594576}, 'confidence': 0.2932675039866612, 'timestamp': 242631.263068, 'diameter_3d': 1.57644019189152, 'ellipse': {'center': [285.4361610243195, 28.99078956013946], 'axes': [31.0881048783614, 40.253044958028], 'angle': 23.429586321922113}, 'location': [285.4361610243195, 28.99078956013946], 'diameter': 40.253044958028, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.910179601774944, 'phi': -1.1066675704567472, 'norm_pos': [0.8919880032009985, 0.879205043499419], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.472648,"{'circle_3d': {'center': [5.089665024924273, -3.5260702985638215, 24.891879114171047], 'normal': [0.4272176389385079, 0.34196700806863456, -0.8369848591058222], 'radius': 0.8061163420691999}, 'confidence': 0.24507786277001276, 'timestamp': 242631.271468, 'diameter_3d': 1.6122326841383998, 'ellipse': {'center': [286.57920569116527, 31.959860354578794], 'axes': [31.38012230237604, 41.03136279962965], 'angle': 24.309475951764167}, 'location': [286.57920569116527, 31.959860354578794], 'diameter': 41.03136279962965, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.919805632416125, 'phi': -1.0988438812344017, 'norm_pos': [0.8955600177848915, 0.866833915189255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.481604,"{'circle_3d': {'center': [5.063295478962265, -3.547499573980561, 24.869745951692792], 'normal': [0.42502017677500714, 0.3401812351172395, -0.8388292893123434], 'radius': 0.7998030210489792}, 'confidence': 0.21124405230890597, 'timestamp': 242631.279868, 'diameter_3d': 1.5996060420979583, 'ellipse': {'center': [286.0374137516362, 31.351080023988246], 'axes': [31.267787767254934, 40.74795074701892], 'angle': 24.17181480421065}, 'location': [286.0374137516362, 31.351080023988246], 'diameter': 40.74795074701892, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.917905947132019, 'phi': -1.1018169675330123, 'norm_pos': [0.8938669179738632, 0.869370499900049], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.488998,"{'circle_3d': {'center': [5.042621678591417, -3.559649736100493, 24.854383771648884], 'normal': [0.4232973600774365, 0.3391687216072452, -0.8401094709826691], 'radius': 0.8057254483522153}, 'confidence': 0.3401975531556189, 'timestamp': 242631.288268, 'diameter_3d': 1.6114508967044305, 'ellipse': {'center': [285.59682444477005, 30.99029938742291], 'axes': [31.596198294097885, 41.0759520258743], 'angle': 24.10654825326084}, 'location': [285.59682444477005, 30.99029938742291], 'diameter': 41.0759520258743, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.9168294267525956, 'phi': -1.1040656760234395, 'norm_pos': [0.8924900763899064, 0.8708737525524045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.496907,"{'circle_3d': {'center': [5.002436066301835, -3.459122689685027, 24.87532365374794], 'normal': [0.41994855905330464, 0.3475459754752007, -0.8383644808077476], 'radius': 0.8027339705687554}, 'confidence': 0.2629810865140822, 'timestamp': 242631.296668, 'diameter_3d': 1.6054679411375108, 'ellipse': {'center': [284.49342024909225, 33.568924013836494], 'axes': [31.442688465774378, 40.87299275034451], 'angle': 25.15054848694884}, 'location': [284.49342024909225, 33.568924013836494], 'diameter': 40.87299275034451, 'sphere': {'center': [-1.833415771395149, -11.019979880544781, 72.23746720663688], 'radius': 12.0}, 'projected_sphere': {'center': [144.264152354437, 25.41767603238955], 'axes': [205.9872885276477, 205.9872885276477], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.9257489855296965, 'phi': -1.1064177341255141, 'norm_pos': [0.8890419382784133, 0.8601294832756813], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.50507,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 242631.305068, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-1.833415771395149, -11.019979880544781, 72.23746720663688], 'radius': 12.0}, 'projected_sphere': {'center': [144.264152354437, 25.41767603238955], 'axes': [205.9872885276477, 205.9872885276477], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.512608,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 242631.313468, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-1.833415771395149, -11.019979880544781, 72.23746720663688], 'radius': 12.0}, 'projected_sphere': {'center': [144.264152354437, 25.41767603238955], 'axes': [205.9872885276477, 205.9872885276477], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.5203671,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 242631.321868, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-1.833415771395149, -11.019979880544781, 72.23746720663688], 'radius': 12.0}, 'projected_sphere': {'center': [144.264152354437, 25.41767603238955], 'axes': [205.9872885276477, 205.9872885276477], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.528297,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 242631.330268, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-1.833415771395149, -11.019979880544781, 72.23746720663688], 'radius': 12.0}, 'projected_sphere': {'center': [144.264152354437, 25.41767603238955], 'axes': [205.9872885276477, 205.9872885276477], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.5407832,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 242631.338668, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-1.833415771395149, -11.019979880544781, 72.23746720663688], 'radius': 12.0}, 'projected_sphere': {'center': [144.264152354437, 25.41767603238955], 'axes': [205.9872885276477, 205.9872885276477], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.5486689,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 242631.347068, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-1.833415771395149, -11.019979880544781, 72.23746720663688], 'radius': 12.0}, 'projected_sphere': {'center': [144.264152354437, 25.41767603238955], 'axes': [205.9872885276477, 205.9872885276477], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.558431,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 242631.355468, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-1.833415771395149, -11.019979880544781, 72.23746720663688], 'radius': 12.0}, 'projected_sphere': {'center': [144.264152354437, 25.41767603238955], 'axes': [205.9872885276477, 205.9872885276477], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226218.5659342,"{'circle_3d': {'center': [-10.68191390855555, 9.195224238599057, 61.11105096898345], 'normal': [-0.0888661218529639, 0.7543025913221714, -0.6504847524050595], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 242631.363868, 'diameter_3d': 2.0, 'ellipse': {'center': [51.619876861556946, 213.2227630615989], 'axes': [10.482521043044898, 20.48586270440901], 'angle': -78.55345916747905}, 'location': [51.619876861556946, 213.2227630615989], 'diameter': 20.48586270440901, 'sphere': {'center': [-1.833415771395149, -11.019979880544781, 72.23746720663688], 'radius': 12.0}, 'projected_sphere': {'center': [144.264152354437, 25.41767603238955], 'axes': [205.9872885276477, 205.9872885276477], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.4253875273399976, 'phi': -1.7065710297725663, 'norm_pos': [0.16131211519236546, 0.11157182057667125], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
