eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1595226990.006167,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243402.770379, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.014467,"{'circle_3d': {'center': [5.2146080224101965, -3.7016166188895063, 24.814255135311623], 'normal': [0.649119415387404, 0.08059553261764352, -0.7564048814551592], 'radius': 0.741824252968584}, 'confidence': 0.5990400007516736, 'timestamp': 243402.778778, 'diameter_3d': 1.483648505937168, 'ellipse': {'center': [290.06798087397965, 27.443575265633868], 'axes': [23.192442598063458, 37.469249382764595], 'angle': 0.47760682477064487}, 'location': [290.06798087397965, 27.443575265633868], 'diameter': 37.469249382764595, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.6514793687069014, 'phi': -0.8615817105190082, 'norm_pos': [0.9064624402311864, 0.8856517697265256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.021634,"{'circle_3d': {'center': [5.213717932652872, -3.683845331961561, 24.815402349947544], 'normal': [0.6490452412409603, 0.08207647319497227, -0.756309280235499], 'radius': 0.7301424923300386}, 'confidence': 0.7584112653133646, 'timestamp': 243402.787178, 'diameter_3d': 1.4602849846600772, 'ellipse': {'center': [290.04675790840747, 27.89358304361761], 'axes': [22.830575439745495, 36.876211837790805], 'angle': 0.613936399253693}, 'location': [290.04675790840747, 27.89358304361761], 'diameter': 36.876211837790805, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.6529652324784667, 'phi': -0.86157571996352, 'norm_pos': [0.9063961184637733, 0.8837767373182599], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.0290902,"{'circle_3d': {'center': [5.214146555445056, -3.6960466414331523, 24.81445432936335], 'normal': [0.6490809598069757, 0.08105969740567302, -0.7563882819508483], 'radius': 0.7405163441977062}, 'confidence': 0.7003536457203994, 'timestamp': 243402.795578, 'diameter_3d': 1.4810326883954124, 'ellipse': {'center': [290.0562123083526, 27.583588988866097], 'axes': [23.1535810366735, 37.40252446278546], 'angle': 0.5201125256945681}, 'location': [290.0562123083526, 27.583588988866097], 'diameter': 37.40252446278546, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.6519450571873744, 'phi': -0.8616001438752579, 'norm_pos': [0.9064256634636019, 0.8850683792130579], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.0374231,"{'circle_3d': {'center': [5.2138300067133985, -3.6707212087526058, 24.81693240882219], 'normal': [0.6490545807460042, 0.08317015012905189, -0.7561817753292785], 'radius': 0.7228580528235236}, 'confidence': 0.7435940215824741, 'timestamp': 243402.803978, 'diameter_3d': 1.4457161056470471, 'ellipse': {'center': [290.0458878369451, 28.22816098227868], 'axes': [22.60150520367838, 36.50513362288762], 'angle': 0.7154328973261351}, 'location': [290.0458878369451, 28.22816098227868], 'diameter': 36.50513362288762, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.6540626617450576, 'phi': -0.8614852825479141, 'norm_pos': [0.9063933994904534, 0.8823826625738388], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.045425,"{'circle_3d': {'center': [5.211647288294869, -3.687621850631756, 24.813216824370695], 'normal': [0.64887268754446, 0.08176176330578937, -0.7564914073669031], 'radius': 0.7260478827027549}, 'confidence': 0.712065357881613, 'timestamp': 243402.812378, 'diameter_3d': 1.4520957654055098, 'ellipse': {'center': [290.00882510702246, 27.791959206957785], 'axes': [22.712460783218642, 36.67280097585395], 'angle': 0.5827030057110226}, 'location': [290.00882510702246, 27.791959206957785], 'diameter': 36.67280097585395, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.652649461274874, 'phi': -0.8618261130054299, 'norm_pos': [0.9062775784594452, 0.8842001699710093], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.0533051,"{'circle_3d': {'center': [5.218421935627124, -3.689170177201067, 24.818864781541308], 'normal': [0.6494372414888147, 0.08163273609168012, -0.7560207442693521], 'radius': 0.7237221192571405}, 'confidence': 0.7564338006691297, 'timestamp': 243402.820778, 'diameter_3d': 1.447444238514281, 'ellipse': {'center': [290.1499529111953, 27.774714555315725], 'axes': [22.60755515297666, 36.547016267481965], 'angle': 0.577753678769756}, 'location': [290.1499529111953, 27.774714555315725], 'diameter': 36.547016267481965, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.652520001300903, 'phi': -0.8610887105501092, 'norm_pos': [0.9067186028474854, 0.8842720226861844], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.061186,"{'circle_3d': {'center': [5.220898785585349, -3.70116747123388, 24.819705325957848], 'normal': [0.6496436456520001, 0.08063296158894573, -0.7559506989013068], 'radius': 0.7534985477534744}, 'confidence': 0.7795959034453056, 'timestamp': 243402.829177, 'diameter_3d': 1.5069970955069487, 'ellipse': {'center': [290.18963486562086, 27.472899243644846], 'axes': [23.526599008556968, 38.05072887180743], 'angle': 0.48750526477840994}, 'location': [290.18963486562086, 27.472899243644846], 'diameter': 38.05072887180743, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.6515169198932247, 'phi': -0.8608858391890067, 'norm_pos': [0.9068426089550652, 0.8855295864848132], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.069283,"{'circle_3d': {'center': [5.2191048829903846, -3.7053635227000417, 24.817717491129848], 'normal': [0.6494941537690864, 0.08028329063343224, -0.7561163518036402], 'radius': 0.7716094860465211}, 'confidence': 0.7685762079436087, 'timestamp': 243402.837577, 'diameter_3d': 1.5432189720930423, 'ellipse': {'center': [290.1440290583336, 27.357307974284737], 'axes': [24.10174799240575, 38.96909361131291], 'angle': 0.45308806671995977}, 'location': [290.1440290583336, 27.357307974284737], 'diameter': 38.96909361131291, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.651166111611806, 'phi': -0.8611079005629875, 'norm_pos': [0.9067000908072925, 0.8860112167738136], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.081312,"{'circle_3d': {'center': [5.216783368683071, -3.7116992419577177, 24.815053523416296], 'normal': [0.6493006942434769, 0.0797553140286259, -0.7563383491131032], 'radius': 0.7666046461150372}, 'confidence': 0.6503755103260124, 'timestamp': 243402.845977, 'diameter_3d': 1.5332092922300744, 'ellipse': {'center': [290.10302445287937, 27.190211345141464], 'axes': [23.95713920431173, 38.72079310260047], 'angle': 0.4018593915506609}, 'location': [290.10302445287937, 27.190211345141464], 'diameter': 38.72079310260047, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.6506364364990511, 'phi': -0.8614002363048328, 'norm_pos': [0.906571951415248, 0.8867074527285772], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226990.0894861,"{'circle_3d': {'center': [5.217112062214659, -3.7166481935606903, 24.814815195057356], 'normal': [0.6493280853711093, 0.07934290139504487, -0.7563582098096812], 'radius': 0.7587913292844419}, 'confidence': 0.7628347475283729, 'timestamp': 243402.854377, 'diameter_3d': 1.5175826585688839, 'ellipse': {'center': [290.1172822406399, 27.06729530812865], 'axes': [23.711250117901166, 38.3266566000521], 'angle': 0.36413834426286046}, 'location': [290.1172822406399, 27.06729530812865], 'diameter': 38.3266566000521, 'sphere': {'center': [-2.574824962238652, -4.6687630103012285, 33.89111371277353], 'radius': 12.0}, 'projected_sphere': {'center': [112.89645863758423, 34.590205240266954], 'axes': [439.0531431368023, 439.0531431368023], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 61, 'model_birth_timestamp': 243334.216528, 'theta': 1.6502227127505185, 'phi': -0.8613923650988481, 'norm_pos': [0.9066165070019997, 0.8872196028827973], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
