,subject,env,target,block,Hoffset_mean,Hsimple_mean,Hmedian_mean,Hoffset_std,Hsimple_std,Hmedian_std,Voffset_mean,Vsimple_mean,Vmedian_mean,Voffset_std,Vsimple_std,Vmedian_std,0.1offset_ETE,0.1simple_ETE,0.1median_ETE,0.1offset_dwelltime,0.1simple_dwelltime,0.1median_dwelltime,0.2offset_ETE,0.2simple_ETE,0.2median_ETE,0.2offset_dwelltime,0.2simple_dwelltime,0.2median_dwelltime,0.3offset_ETE,0.3simple_ETE,0.3median_ETE,0.3offset_dwelltime,0.3simple_dwelltime,0.3median_dwelltime,0.4offset_ETE,0.4simple_ETE,0.4median_ETE,0.4offset_dwelltime,0.4simple_dwelltime,0.4median_dwelltime,0.5offset_ETE,0.5simple_ETE,0.5median_ETE,0.5offset_dwelltime,0.5simple_dwelltime,0.5median_dwelltime,0.6offset_ETE,0.6simple_ETE,0.6median_ETE,0.6offset_dwelltime,0.6simple_dwelltime,0.6median_dwelltime,0.7offset_ETE,0.7simple_ETE,0.7median_ETE,0.7offset_dwelltime,0.7simple_dwelltime,0.7median_dwelltime,0.8offset_ETE,0.8simple_ETE,0.8median_ETE,0.8offset_dwelltime,0.8simple_dwelltime,0.8median_dwelltime,0.9offset_ETE,0.9simple_ETE,0.9median_ETE,0.9offset_dwelltime,0.9simple_dwelltime,0.9median_dwelltime,1.0offset_ETE,1.0simple_ETE,1.0median_ETE,1.0offset_dwelltime,1.0simple_dwelltime,1.0median_dwelltime
128,3,U,5,4,-0.06126023043959084,0.3387688251496651,0.09009586470381968,1.029899301783079,0.35077122823467,0.522595305261968,-0.21525639554810944,0.4501532962745113,-0.2956904618597403,0.7481832181450628,0.5133149977406566,0.5856823580132247,15,10,9,0.375,1.2100000000000002,1.085,14,8,9,0.775,2.545,1.91,15,4,8,1.39,3.205,2.65,14,5,6,1.9349999999999996,3.64,3.15,13,5,3,2.4000000000000004,4.0600000000000005,3.5149999999999997,13,4,5,2.74,4.505,3.715,12,5,6,3.0450000000000004,4.89,4.359999999999999,10,4,6,3.3,5.114999999999999,5.18,10,4,3,3.5250000000000004,5.395,5.515000000000001,9,3,3,3.7600000000000007,5.545,5.6
129,3,U,6,1,0.4063067859998529,0.4868763720626992,0.6351062846093273,0.7397216211806946,0.36386181523118694,0.3859664269306471,-0.014057483720816355,-0.4146726291455718,-0.09431621474778781,0.8280565164119369,0.42318342894945693,0.46370947599297296,13,4,3,0.7750000000000002,0.31000000000000005,0.42,11,8,3,1.3750000000000002,1.265,0.8600000000000001,9,6,3,1.875,2.2649999999999997,1.375,8,6,4,2.195,2.92,1.675,8,5,3,2.435,3.3949999999999996,2.25,9,4,3,2.8449999999999998,3.6750000000000003,2.5,8,6,7,3.35,4.24,3.2600000000000002,8,5,7,3.6350000000000002,4.775,4.005,8,5,6,3.935,4.97,4.6000000000000005,8,3,2,4.245,5.175,4.96
130,3,U,6,2,0.14683828109682118,0.377127273770259,-0.15868932292029975,1.0255215668949849,0.5581452775982756,0.6158058486020124,0.14191748836955023,0.24647074344772965,-0.10181024565160632,0.6737346711915829,0.36850568365332925,0.39776941643987257,10,6,3,0.16499999999999998,0.7750000000000001,0.07500000000000001,10,6,7,0.345,1.285,0.525,10,3,7,0.525,1.6199999999999999,1.1250000000000002,10,3,8,0.725,1.87,1.67,10,4,4,0.995,2.355,2.27,10,4,5,1.245,2.73,2.5700000000000003,10,3,4,1.49,2.9,2.92,10,3,3,1.7149999999999999,3.335,3.1100000000000003,11,2,3,2.08,3.42,3.24,9,2,3,2.295,3.455,3.355
131,3,U,6,3,0.5057625383331183,2.2309490015447238,0.5373845567068328,0.7319889652056775,0.30184679067231296,0.5603663814251176,-0.1563084341053504,1.0442800847422014,-0.17144669168217977,0.7496972552915037,0.5103055407105299,0.49111597105107124,12,0,4,0.655,0.0,0.8400000000000001,14,0,5,1.2100000000000002,0.0,1.32,12,0,5,1.9049999999999998,0.0,1.9650000000000003,11,0,3,2.48,0.0,2.5300000000000002,9,0,5,2.955,0.0,3.0,8,0,3,3.3,0.0,3.5900000000000003,6,0,3,3.6249999999999996,0.0,3.8,6,0,3,3.825,0.0,4.255,5,0,2,4.045,0.0,4.415,4,1,2,4.155,0.005,4.47
132,3,U,6,4,0.299698753005811,0.9702238162278213,0.2134846413154683,1.0051279058871607,0.6566011375525237,0.4087504314659573,0.16976155950138028,0.8914790144404702,0.2333634219065941,0.8094792966189069,0.4613062628970622,0.4890562742990764,13,1,6,0.52,0.125,1.18,13,3,8,0.9900000000000001,0.4,1.8199999999999998,12,2,9,1.38,0.895,2.4699999999999993,12,5,8,1.96,1.305,3.215,10,6,8,2.34,1.8099999999999998,3.775,10,4,4,2.6100000000000003,2.315,4.245000000000001,9,3,4,2.875,2.6399999999999997,4.68,9,2,4,3.1,2.7800000000000002,5.075,9,2,3,3.3499999999999996,2.84,5.285,8,2,1,3.5849999999999995,2.88,5.39
133,3,U,7,1,0.6221092902552898,-0.17408527599282164,0.6912996107250494,0.7530566786450859,0.18317157432634437,0.4271792608928261,0.15227610410114004,0.3211435507998656,0.3682592342903275,0.9323571132534311,0.5079236139402843,0.554882399422374,9,13,1,0.4650000000000001,1.5600000000000003,0.065,10,10,1,0.8500000000000002,2.9499999999999997,0.095,9,9,3,1.265,4.21,0.275,8,7,7,1.6650000000000003,4.77,0.79,9,3,7,1.995,5.08,1.47,8,2,8,2.335,5.175,2.165,10,2,9,2.685,5.205,3.3000000000000003,9,2,6,3.1399999999999997,5.245,4.185,7,1,2,3.48,5.285,4.4799999999999995,7,1,3,3.935,5.285,4.874999999999999
134,3,U,7,2,0.7273338456642168,0.12079232387387216,0.6761607595896628,0.8449514912768527,0.6115145271337191,0.6683543744281015,0.16527026217754726,0.970650706338074,0.3980367865060396,0.9470251510300701,0.5617392102406852,0.535874527560156,14,9,4,0.34500000000000014,1.015,0.165,14,9,6,0.6950000000000002,1.8150000000000002,0.895,12,8,5,1.0799999999999998,2.51,1.3050000000000002,11,8,3,1.425,3.1100000000000003,1.795,10,6,5,1.7600000000000002,3.695,2.3400000000000003,8,5,6,1.9749999999999999,4.03,2.7400000000000007,11,4,5,2.3349999999999995,4.25,3.145,12,4,5,2.845,4.46,3.395,10,3,4,3.235,4.5649999999999995,3.795,10,4,5,3.5100000000000002,4.655,4.035
135,3,U,7,3,0.4254736576464104,1.3781635729309394,0.7388958997860171,0.7936617422297298,0.43049293675533584,0.3087766941460745,-5.762198582388766e-05,0.4142233864904963,0.19508330446035818,1.0574635840620614,0.41835474144377743,0.6974099429654955,10,1,2,0.325,0.04,0.24000000000000002,11,1,2,0.7750000000000001,0.06,0.325,12,1,3,1.2400000000000002,0.085,0.45,12,1,5,1.665,0.185,0.855,11,2,6,2.09,0.275,1.38,11,2,6,2.45,0.32999999999999996,1.93,9,2,4,2.8150000000000004,0.375,2.195,10,2,7,3.165,0.42500000000000004,2.65,11,3,10,3.71,0.69,3.645,9,5,7,4.105,0.96,4.595000000000001
136,3,U,7,4,0.3491189959182529,1.3381216341438853,0.24076453718882943,0.7091783299707818,0.3268488718183732,0.3933208976557508,0.18886018640373486,0.5682972449846588,0.39627182676085576,0.7918359197939133,0.5442452262050425,0.5020610496667114,12,0,4,0.45500000000000007,0.0,0.34500000000000003,13,0,4,1.01,0.0,0.67,12,0,6,1.62,0.0,1.73,12,0,7,2.17,0.0,2.765,11,0,7,2.71,0.0,3.8249999999999997,9,0,3,3.0800000000000005,0.0,4.375,9,0,3,3.4,0.0,4.7250000000000005,8,1,2,3.7399999999999998,0.275,5.24,5,2,1,4.04,0.8700000000000001,5.4,7,3,1,4.315,1.015,5.4
137,3,W,0,1,0.07892965688217163,0.5343002467698676,0.1927752004540801,0.7308548399626291,0.3078779594311611,0.3461569624032542,0.2613044806443227,0.7021730320169702,0.23741637498491094,1.0240222472194809,0.5873370110307836,0.7508409090446009,17,7,13,0.6800000000000002,0.34,1.39,17,4,12,1.2300000000000002,0.76,2.7,16,6,8,2.025,1.17,3.4650000000000003,13,9,5,2.5400000000000005,2.19,3.885,12,8,4,2.895,2.9150000000000005,4.18,12,5,6,3.2900000000000005,3.4250000000000003,4.800000000000001,11,5,5,3.6399999999999997,3.7249999999999996,5.415,9,6,3,4.175,4.2700000000000005,5.7299999999999995,8,5,2,4.43,4.914999999999999,5.835,8,3,1,4.65,5.755,5.865
138,3,W,0,2,-0.04249030833896369,1.0219106574121763,-0.0042999548773196405,0.9463377991733868,0.2749002850569302,0.2895466035453683,0.2895126144474482,0.2700180789803932,0.22946758719113428,0.9995608693273589,0.4648819865006724,0.5346196941784147,15,0,15,0.6250000000000002,0.0,1.7599999999999998,14,2,12,1.1050000000000002,0.07,2.97,14,1,9,1.6050000000000002,0.23,3.85,15,1,8,2.0849999999999995,0.25,4.295000000000001,16,2,7,2.6000000000000005,0.29000000000000004,4.78,14,2,3,3.120000000000001,0.38,5.3100000000000005,10,4,2,3.5500000000000003,0.5900000000000001,5.39,9,6,1,3.815,1.0150000000000001,5.415,6,5,1,4.09,1.465,5.415,6,10,1,4.165,2.045,5.415
139,3,W,0,3,-0.07571504812739917,0.5135822732932901,0.17011618726534902,1.1336684143354547,0.41252086575959246,0.6004815494884035,0.15399758960999943,0.8126292305770106,0.10275935054987466,1.046939461600242,0.5877694901083986,0.5877245228139482,17,6,13,0.56,0.34500000000000003,1.295,16,6,11,1.0650000000000004,1.08,2.7049999999999996,15,7,6,1.55,1.4900000000000002,3.555,12,10,5,2.0300000000000002,2.35,4.07,11,8,4,2.3200000000000003,3.4449999999999994,4.3549999999999995,11,6,2,2.635,3.925,4.54,10,4,2,2.91,4.4399999999999995,4.58,8,3,2,3.2300000000000004,4.555,4.625,7,3,2,3.6000000000000005,4.83,4.82,7,3,2,3.7650000000000006,4.9,4.84
140,3,W,0,4,0.2726076656453881,-0.19368303099600934,0.3027089463977736,0.9396937927238164,0.36288797566166225,0.5681524133755737,0.6749872183000638,0.5785783400950548,0.79630272557199,1.1722465856725903,0.4659247013724677,0.559683914569794,13,13,7,0.6100000000000002,1.3499999999999999,0.665,10,11,6,1.0650000000000002,2.4699999999999998,1.435,11,10,6,1.4249999999999998,3.1999999999999997,1.8850000000000002,11,7,6,1.9050000000000002,4.075,2.375,11,7,7,2.21,4.59,2.8350000000000004,10,5,9,2.535,5.135,3.6599999999999997,10,2,7,2.795,5.41,4.32,11,2,6,3.205,5.59,4.87,10,2,4,3.545,5.635,5.14,8,2,3,3.875,5.699999999999999,5.26
141,3,W,1,1,0.1515435226175837,-0.7266193631313203,0.189047443101736,0.8898160911988269,0.3111742140860894,0.5921868912122074,-0.07831426968636568,0.6549571282958464,0.2007748760483922,1.1584708172925475,0.5997338263566243,0.607467481169176,12,0,5,0.4200000000000001,0.0,0.885,11,0,5,0.8850000000000002,0.0,1.3,11,2,6,1.2650000000000001,0.15000000000000002,1.9849999999999999,11,1,4,1.6250000000000002,0.295,2.5399999999999996,12,6,6,2.1550000000000002,1.1199999999999999,3.0599999999999996,12,8,2,2.715,2.3499999999999996,3.83,11,8,3,3.1600000000000006,3.175,4.055,8,6,3,3.5250000000000004,4.035,4.26,8,3,3,3.91,4.495,4.484999999999999,8,1,3,4.109999999999999,4.63,4.665000000000001
142,3,W,1,2,0.19813857889679773,-0.6296578748876588,0.16606492766343278,0.9316076389689911,0.333940651106759,0.6109898481541015,0.378952479946207,0.8549202742676556,0.2786145279765679,0.9359827480212134,0.42601114717178484,0.5757255703217983,14,3,6,0.3450000000000001,0.155,0.315,12,3,7,0.8150000000000002,0.305,1.065,11,4,6,1.2000000000000002,0.625,1.685,11,9,6,1.4849999999999999,1.31,1.9949999999999999,11,6,7,1.7799999999999998,2.315,2.555,11,6,4,2.095,2.685,3.2199999999999998,11,6,5,2.38,3.09,3.69,10,6,7,2.9000000000000004,3.535,3.98,10,6,6,3.17,4.135,4.565,10,5,4,3.4899999999999998,4.619999999999999,4.845
143,3,W,1,3,-0.061196665244888135,0.3820038247443241,0.02769019069180733,0.770638404593168,0.4103575967518281,0.3736480875262167,0.28723876197049064,1.3181615210048268,0.2526636643441183,1.3187234392536502,0.4990632165285108,0.6453877746617399,17,7,14,0.7000000000000003,0.535,1.09,18,8,14,1.3699999999999999,1.135,2.525,16,8,8,1.975,1.97,3.895000000000001,15,8,6,2.6650000000000005,2.635,4.3,13,9,5,3.170000000000001,3.46,4.675000000000001,12,8,5,3.645,4.13,5.045000000000001,11,5,4,4.035,4.79,5.295,7,4,4,4.384999999999999,4.93,5.425,6,4,4,4.5600000000000005,5.084999999999999,5.585,5,4,1,4.79,5.25,5.765
144,3,W,1,4,0.08615008577175098,-0.4070109644487738,0.0374681746222652,0.8709282422492338,0.4220981888543356,0.6851561201404187,0.6290867390043391,0.8433183757572158,0.4242985058331366,1.224259894005788,0.4890687141906907,0.5507640870573034,18,10,13,0.6200000000000002,0.895,0.7250000000000001,18,9,13,1.375,1.705,1.7750000000000001,16,8,12,1.955,2.035,2.8499999999999996,12,8,10,2.645,2.6900000000000004,3.71,12,9,9,3.185,3.465,4.345000000000001,9,7,4,3.785,4.025,4.76,7,6,5,4.16,4.34,4.9,5,6,4,4.415,4.84,5.085,5,6,3,4.53,5.115,5.185,5,3,3,4.64,5.49,5.2250000000000005
145,3,W,2,1,0.5769644087001009,0.8410846015484404,0.5625750760631619,0.8048108685987825,0.2611338934569426,0.2433274418841318,0.16519130946291247,0.9841398535098762,0.18885813630896628,0.8604661583809476,0.4681058115075083,0.5782142197131775,13,0,2,0.27999999999999997,0.0,0.09,14,1,6,0.7100000000000001,0.065,0.55,15,1,4,1.05,0.145,1.01,16,2,7,1.4899999999999998,0.26,1.3849999999999996,15,4,9,2.0150000000000006,0.61,2.0650000000000004,14,7,12,2.525,1.06,3.03,13,8,9,3.005,1.615,4.185,12,11,5,3.3300000000000005,2.58,4.99,12,10,4,3.605,3.495,5.39,11,9,2,3.93,4.265000000000001,5.66
146,3,W,2,2,0.28551831594613764,-0.2265472846501,0.08428195766631487,0.970628194088979,0.19921624146270514,0.2727723484673036,-0.313622391355835,-0.04474452317937888,-0.12643909736273104,1.2902472328095254,0.49857004841545977,0.652622015078622,14,13,11,0.42000000000000004,1.085,1.62,14,13,14,0.74,2.1050000000000004,2.9650000000000003,14,14,10,1.1600000000000001,3.34,3.8649999999999998,15,9,9,1.6100000000000003,4.720000000000001,4.605,14,5,5,2.18,5.305,5.24,13,2,2,2.7600000000000002,5.605,5.58,10,1,2,3.125,5.68,5.609999999999999,10,1,2,3.3550000000000004,5.68,5.675,9,1,1,3.605,5.68,5.68,8,1,1,3.7950000000000004,5.68,5.68
147,3,W,2,3,-0.40522118737904145,0.33191072117618625,-0.33576885023454284,0.880815084147828,0.19357724596997103,0.41169820908586685,-0.25257077942653133,0.49448413986661943,-0.192405675532004,0.6722143847895176,0.45237692467894414,0.47639711100801246,14,6,12,0.6850000000000002,0.525,1.1300000000000003,13,8,7,1.1050000000000002,1.39,2.305,13,12,4,1.49,2.66,2.805,13,12,5,2.035,3.8850000000000002,3.215,12,8,6,2.4299999999999997,4.634999999999999,3.7100000000000004,13,6,3,2.805,5.165,4.205,12,3,3,3.2,5.575,4.31,11,2,5,3.47,5.7299999999999995,4.609999999999999,9,1,6,3.83,5.78,5.04,9,1,5,4.050000000000001,5.78,5.475
148,3,W,2,4,-0.03738912517460198,0.21423129932468915,-0.16817845729536526,0.8496633849160792,0.1706599541342144,0.25259580652461383,-0.0034265152671357256,1.3368188238972498,0.26135649333202865,1.0947700685881174,0.48002331598856257,0.5977812912289071,16,13,16,0.40499999999999997,1.5150000000000001,1.525,16,14,15,0.77,2.6950000000000003,2.865,16,10,10,1.14,4.415,4.16,16,9,8,1.515,5.33,4.885,17,2,5,2.035,5.835,5.445,18,1,2,2.57,5.885,5.8100000000000005,16,2,3,3.0349999999999993,5.930000000000001,5.91,16,2,2,3.435,5.975,5.975,14,1,1,3.9749999999999996,6.05,6.05,12,1,1,4.4750000000000005,6.05,6.05
149,3,W,3,1,0.2757177614800528,0.4334511093084782,0.39328725866266395,0.8458775362331095,0.2612491635225744,0.3814949304862758,-0.029414453779375797,0.6736270614351726,0.12883814404010466,1.0327192285358795,0.5275856228984894,0.530207137090427,13,7,11,0.385,0.58,1.2799999999999998,13,6,6,0.8050000000000002,1.3099999999999998,2.1849999999999996,15,9,6,1.3649999999999998,2.1,2.4899999999999998,13,9,7,1.9000000000000004,2.6750000000000003,2.875,13,8,7,2.1999999999999997,3.375,3.4400000000000004,13,7,7,2.54,3.8600000000000008,3.9499999999999997,11,10,7,2.925,4.685,4.640000000000001,10,5,5,3.38,5.4,5.009999999999999,10,3,2,3.72,5.61,5.225,9,2,2,3.9349999999999996,5.695,5.27
150,3,W,3,2,0.3952257886688822,0.6132051500162929,0.22255008200750548,1.2009583756532103,0.36228098599366604,0.33491018331379707,-0.18574715440463402,0.45196340426733406,-0.15897775944298517,0.9745396748479822,0.5005798745256037,0.5387035292104333,12,3,15,0.385,0.07,1.07,12,4,14,0.7250000000000001,0.23,1.9350000000000003,14,3,13,1.1800000000000002,0.38,2.9849999999999994,15,8,11,1.7799999999999998,0.985,3.95,14,12,10,2.2550000000000003,1.7750000000000001,4.3950000000000005,12,13,8,2.765,2.5149999999999997,5.12,11,10,3,3.1649999999999996,3.1799999999999997,5.515000000000001,10,13,4,3.4799999999999995,4.030000000000001,5.67,9,9,3,3.77,4.695,5.865,7,6,1,4.065,5.2299999999999995,5.93
151,3,W,3,3,-0.3288577494638247,-0.3517995837780176,-0.4775343016036901,1.0242518712930668,0.2823029002013422,0.29165162266268696,0.06802374468117957,0.07068142847159659,0.060965288036366694,0.854667494156722,0.573752618079495,0.6235218035608976,11,6,5,0.32499999999999996,0.985,0.45499999999999996,11,9,5,0.72,2.115,1.135,14,6,5,1.2149999999999999,2.87,1.635,13,4,6,1.62,3.3850000000000002,2.38,12,3,4,1.995,3.6550000000000002,3.0649999999999995,12,5,5,2.48,4.0200000000000005,3.47,14,6,5,2.9850000000000003,4.625,4.43,11,4,3,3.4749999999999996,5.38,4.995,8,1,1,3.81,5.615,5.215,6,1,1,4.1450000000000005,5.615,5.255
152,3,W,3,4,-0.11808665702243487,-0.40253646203266913,0.028582628054986233,0.9861784195008143,0.3401271969959225,0.40113938881333056,-0.7409953417146767,-0.18957378128022068,-0.7429815440828604,0.9476972897490056,0.5632416578495582,0.6612409640034473,12,13,14,0.275,1.07,0.9700000000000001,13,9,14,0.6300000000000001,1.88,1.6700000000000002,14,10,11,1.115,2.475,2.6350000000000002,13,9,9,1.565,3.045,3.525,13,8,6,1.955,3.535,4.2250000000000005,13,6,6,2.39,4.08,4.865,10,3,4,2.8550000000000004,4.585,5.25,10,3,2,3.2,4.6899999999999995,5.5,9,4,1,3.4750000000000005,4.945,5.575,8,3,1,3.7150000000000003,5.1499999999999995,5.6
153,3,W,4,1,0.3822045273882602,0.6726867277223266,0.41280039880698666,1.0491706119599153,0.2319493759133829,0.34637144592235075,-0.5447248417492161,0.6396286638139712,-0.6373993050742117,1.0052407691581782,0.526418950312521,0.6954473466336061,14,0,7,0.4850000000000002,0.0,0.5349999999999999,12,3,9,0.9700000000000002,0.165,0.9550000000000001,12,4,9,1.25,0.335,1.475,12,7,9,1.565,0.5850000000000001,2.135,12,11,14,1.9200000000000002,1.1949999999999998,2.935,11,14,11,2.24,2.075,3.8349999999999995,11,12,6,2.525,3.0850000000000004,4.545,11,11,3,2.8700000000000006,3.6800000000000006,4.8100000000000005,11,8,3,3.215,4.225,4.97,10,5,2,3.6199999999999997,4.82,5.085
154,3,W,4,2,0.29474306232899117,1.309470822266491,0.2692784574317351,1.1135888094076536,0.4511247468501171,0.5713163999455789,-0.7892893707773472,0.5491469372065508,-0.9565531651303552,1.1768360833937597,0.5327605797855531,0.9341269511880127,11,0,7,0.195,0.0,0.43000000000000005,10,0,9,0.44000000000000006,0.0,0.865,10,0,10,0.6000000000000001,0.0,1.275,10,0,11,0.78,0.0,1.8149999999999997,11,1,11,1.045,0.035,2.5750000000000006,10,3,7,1.3250000000000002,0.155,3.3400000000000003,11,3,6,1.6200000000000003,0.28,3.5850000000000004,12,5,9,2.07,0.675,3.9699999999999998,12,5,7,2.44,0.94,4.414999999999999,11,5,6,2.895,1.2850000000000001,4.775
155,3,W,4,3,0.07118086111068622,0.15002322945136215,0.12334993936118671,1.0529411790188545,0.2863728251245623,0.5340358575992273,-1.0875924135645396,-0.21925322025567734,-1.2218228017043575,1.5609528994195525,0.5660608309410563,1.2293241328692877,13,15,15,0.41000000000000014,1.0650000000000002,0.915,13,16,13,0.7050000000000002,2.13,1.61,13,15,11,0.9900000000000002,3.41,2.4749999999999996,15,10,10,1.4749999999999999,4.47,3.1100000000000003,14,8,10,1.93,5.005,3.8900000000000006,13,6,8,2.305,5.355,4.58,12,1,3,2.665,5.715,4.98,11,1,3,2.9600000000000004,5.715,5.3100000000000005,11,1,1,3.1900000000000004,5.715,5.43,11,1,1,3.42,5.715,5.455
156,3,W,4,4,0.2294637181877441,0.19337447881166867,0.5581446436706462,1.2218508167252913,0.5014175913581428,0.49177153961876563,-0.5298310416445275,0.7940412484629806,-0.3390465296698051,0.93696353852543,0.4972210240240684,0.527567371700182,11,13,4,0.32500000000000007,1.495,0.565,11,12,4,0.555,2.69,1.105,11,8,9,0.7949999999999999,3.465,1.85,13,6,8,1.125,3.855,2.3800000000000003,13,5,7,1.4400000000000002,4.1899999999999995,2.83,12,4,6,1.8699999999999999,4.475,3.1449999999999996,11,3,7,2.19,4.645,3.55,10,2,6,2.5050000000000003,4.775,4.090000000000001,10,2,6,2.7199999999999998,4.8149999999999995,4.424999999999999,11,3,5,3.0149999999999997,5.03,4.715
157,3,W,5,1,0.1831247611731567,1.0692072734520988,0.28717052007667093,1.2430554000560592,1.4535436169807965,1.4590101908710407,-0.13073733698384493,-0.018746243233736096,-0.31444234076301064,1.156788870685792,1.1476090480088035,1.2482915393287668,14,10,14,0.6750000000000002,0.245,0.26499999999999996,12,10,14,1.2650000000000001,0.425,0.54,11,10,13,1.7599999999999998,0.595,0.8350000000000001,11,10,13,2.115,0.7600000000000001,1.0550000000000002,11,10,14,2.4050000000000002,0.9450000000000001,1.3,11,10,17,2.7150000000000003,1.2149999999999999,1.7,10,10,17,3.1,1.51,2.2600000000000007,10,9,14,3.365,1.7399999999999998,2.825,10,9,13,3.6599999999999997,1.9249999999999998,3.1950000000000003,8,9,11,4.0,2.245,3.5
158,3,W,5,2,-0.030273898696952857,0.2496464046863376,0.060227868384289805,0.8665849723652621,0.3872848998818238,0.32392710758259,-0.30461113302591103,0.8805076341695629,-0.46435216289133846,0.9323021485858681,0.49888082414306123,0.5467010675550834,14,8,14,0.465,0.9600000000000001,0.9500000000000001,14,6,13,0.8650000000000002,1.83,2.505,15,9,10,1.38,2.4349999999999996,3.6449999999999996,14,8,8,1.7600000000000002,3.215,4.425000000000001,15,8,5,2.1500000000000004,3.785,4.99,15,7,1,2.5650000000000004,4.8,5.26,13,3,2,3.075,5.35,5.4350000000000005,12,1,1,3.4050000000000002,5.49,5.545,11,1,1,3.7,5.5,5.55,10,1,1,4.035,5.505,5.56
159,3,W,5,3,0.16402370853301598,0.7726958807455144,0.2718759344972676,1.0395566551957067,0.46334765105794257,0.8033508626740431,-0.3780092456961692,0.8684351531611324,-0.40709582479410666,1.0942286882295078,0.48338270074488116,0.7001042600191889,11,2,8,0.245,0.025,0.8050000000000002,11,2,5,0.52,0.060000000000000005,1.48,11,3,4,0.9000000000000001,0.16,1.84,12,5,4,1.4049999999999998,0.81,2.06,12,3,5,1.9100000000000001,1.165,2.605,11,4,5,2.335,1.4249999999999998,3.085,11,5,4,2.84,1.7499999999999998,3.5749999999999997,9,7,4,3.2649999999999997,2.315,3.7800000000000002,8,8,3,3.49,3.3350000000000004,3.975,7,7,2,3.755,4.29,4.215
160,3,W,5,4,-0.09989342427577848,-0.280031661367007,0.08459739735195901,1.2546356312896836,0.24117263530015368,0.41192844862423494,-0.1166905724160627,1.0021812657806197,-0.08447355422569396,0.8627779586643745,0.46756140833355553,0.6050237268168832,13,12,10,0.255,0.8600000000000001,0.89,13,13,14,0.53,1.5699999999999998,1.8300000000000005,13,15,13,0.8300000000000002,2.525,2.73,12,12,12,1.17,3.6500000000000004,3.425,11,8,10,1.49,4.515000000000001,4.085,11,6,7,1.7300000000000002,5.035,4.67,12,3,4,2.05,5.3100000000000005,5.069999999999999,11,1,2,2.4050000000000002,5.485,5.25,8,1,2,2.755,5.485,5.34,8,1,1,2.9600000000000004,5.485,5.415
161,3,W,6,1,0.6808047685657781,0.20597368827187243,0.38415706849033776,1.0737066700679156,0.3251695391208465,0.5013208132139506,0.02499518017152296,0.3030974895981138,-0.06205404998763839,0.8313470328300396,0.4809197097317121,0.4963358888753243,11,11,4,0.24000000000000002,1.6750000000000003,0.34,12,9,3,0.52,2.505,0.8,13,6,5,1.0350000000000001,3.1050000000000004,1.255,12,6,6,1.5350000000000004,3.91,1.865,11,5,8,1.845,4.415,2.68,10,3,6,2.21,4.795,3.305,11,3,7,2.4550000000000005,4.915,3.75,11,5,6,2.8,5.21,4.295,11,1,5,3.135,5.53,4.825,10,1,5,3.4200000000000004,5.53,5.015
162,3,W,6,2,0.45299804102280916,0.9399432233964691,0.543275167869148,0.9350455394155139,0.4081716860085155,0.39719342648709816,-0.14812751473216706,0.8872538064499914,-0.11266457051878717,0.8441192045729551,0.44233451554177017,0.49764551538215107,14,0,4,0.4550000000000001,0.0,0.295,14,4,8,0.8450000000000002,0.225,0.905,13,3,9,1.2500000000000002,0.585,1.6099999999999999,14,3,8,1.665,0.72,2.19,11,4,7,2.02,0.9950000000000001,2.715,12,3,5,2.4000000000000004,1.245,3.075,11,5,6,2.69,1.6,3.58,11,5,6,2.9350000000000005,2.11,4.125,12,4,6,3.21,2.64,4.545,11,4,4,3.4899999999999998,3.03,4.895
163,3,W,6,3,-0.06476359830191808,-0.2638085587070281,-0.04581849213556462,1.2203965690927643,0.19720417939068347,0.7052216776653759,-0.7664326604583241,0.6833407446674525,-0.7611654891443337,0.7867685795215555,0.4148933661414335,0.5068926976236324,11,7,4,0.28,0.72,0.55,11,10,5,0.6400000000000001,2.04,1.075,11,13,7,0.9000000000000001,3.2199999999999998,1.5499999999999998,11,11,6,1.18,4.44,2.185,12,5,8,1.5550000000000002,5.275000000000001,2.725,12,2,7,1.8400000000000003,5.9,3.8200000000000003,13,1,5,2.17,5.965,4.595,12,1,3,2.6100000000000003,5.98,4.855,11,1,3,3.02,5.995,5.045,8,1,1,3.3800000000000003,6.0,5.38
164,3,W,6,4,0.37406139663762333,0.5199467285378923,0.5049857168367154,0.8378683818787274,0.5530361748027149,0.5722569369916798,-0.023683147012135704,0.05926327469211959,-0.10055555463226513,0.89535148435836,0.716453906107388,0.7484157446915243,12,5,2,0.4600000000000001,0.35,0.115,13,6,4,1.03,0.63,0.395,13,7,6,1.555,1.34,0.7350000000000001,12,5,7,2.0450000000000004,1.78,1.1700000000000002,10,5,7,2.485,2.085,1.9800000000000002,9,4,7,2.795,2.3000000000000003,2.35,6,4,7,3.08,2.755,2.79,6,6,8,3.24,3.0250000000000004,3.3,6,8,7,3.3850000000000002,3.505,3.8349999999999995,6,6,6,3.545,4.08,4.555
