,subject,env,target,block,Hoffset_mean,Hsimple_mean,Hmedian_mean,Hoffset_std,Hsimple_std,Hmedian_std,Voffset_mean,Vsimple_mean,Vmedian_mean,Voffset_std,Vsimple_std,Vmedian_std,0.1offset_ETE,0.1simple_ETE,0.1median_ETE,0.1offset_dwelltime,0.1simple_dwelltime,0.1median_dwelltime,0.2offset_ETE,0.2simple_ETE,0.2median_ETE,0.2offset_dwelltime,0.2simple_dwelltime,0.2median_dwelltime,0.3offset_ETE,0.3simple_ETE,0.3median_ETE,0.3offset_dwelltime,0.3simple_dwelltime,0.3median_dwelltime,0.4offset_ETE,0.4simple_ETE,0.4median_ETE,0.4offset_dwelltime,0.4simple_dwelltime,0.4median_dwelltime,0.5offset_ETE,0.5simple_ETE,0.5median_ETE,0.5offset_dwelltime,0.5simple_dwelltime,0.5median_dwelltime,0.6offset_ETE,0.6simple_ETE,0.6median_ETE,0.6offset_dwelltime,0.6simple_dwelltime,0.6median_dwelltime,0.7offset_ETE,0.7simple_ETE,0.7median_ETE,0.7offset_dwelltime,0.7simple_dwelltime,0.7median_dwelltime,0.8offset_ETE,0.8simple_ETE,0.8median_ETE,0.8offset_dwelltime,0.8simple_dwelltime,0.8median_dwelltime,0.9offset_ETE,0.9simple_ETE,0.9median_ETE,0.9offset_dwelltime,0.9simple_dwelltime,0.9median_dwelltime,1.0offset_ETE,1.0simple_ETE,1.0median_ETE,1.0offset_dwelltime,1.0simple_dwelltime,1.0median_dwelltime
18,1,U,7,1,0.1708010984944494,-0.6883147257439651,0.22583849469837333,0.48592859914441844,0.21491990181472514,0.17829496016397844,0.46704721585555725,-1.4667643828424832,0.46338765904780066,0.4936693288134472,0.4906091282164034,0.4100503032054054,13,0,9,0.6400000000000001,0.0,0.9300000000000002,12,1,9,1.1899999999999997,0.075,2.865,15,1,10,2.0549999999999997,0.225,3.9799999999999995,16,4,5,2.9400000000000004,0.72,5.0,13,3,4,3.76,1.135,5.355,9,6,2,4.465,1.945,5.785,7,6,1,4.835,2.6950000000000003,5.915,6,9,1,5.1499999999999995,4.234999999999999,5.915,6,6,1,5.44,5.039999999999999,5.915,3,3,1,5.705,5.51,5.915
19,1,U,7,4,0.3518183540157772,-0.35140427502795624,0.39192385372531213,0.602866973756062,0.18529787459007324,0.43380663141133646,0.4941233897852031,-0.10613080787319162,0.49281859276166684,0.6766398743110685,0.4416973705515688,0.4014717955596781,14,3,2,0.675,0.475,0.27,15,5,4,1.12,1.075,0.97,15,6,4,1.6150000000000002,1.955,1.545,15,9,7,2.13,2.93,2.215,14,8,8,2.66,4.515000000000001,3.49,14,3,4,3.119999999999999,5.4799999999999995,4.194999999999999,12,1,4,3.5850000000000004,5.765,4.430000000000001,12,1,4,3.9899999999999998,5.765,4.78,9,1,2,4.420000000000001,5.765,4.98,8,1,2,4.795,5.765,5.205
20,2,U,0,1,-0.2712378768152987,-0.48088850636254804,-0.34444181432691556,0.4885522011291896,0.2467487892244853,0.28129015977863964,-0.09625480670508757,-1.6029164965732905,-0.00037153967570329653,0.6437167481841539,0.43638479042856404,0.4004724360487737,12,3,8,0.7050000000000001,0.22499999999999998,0.895,13,4,7,1.29,0.7100000000000001,1.79,11,6,8,2.2,1.0050000000000001,2.965,12,8,4,2.84,1.75,3.7249999999999996,9,11,4,3.5049999999999994,2.64,4.39,10,8,3,3.9299999999999997,3.6399999999999997,5.22,8,8,3,4.525,4.9350000000000005,5.3549999999999995,6,4,3,4.99,5.63,5.44,6,2,3,5.28,5.800000000000001,5.51,4,1,3,5.56,5.88,5.595
21,2,U,0,2,-0.2895999994009211,-0.8156689405924169,-0.23983616593533508,0.4490386039760161,0.21683763582969007,0.16531765034492132,-0.14984209228813547,-1.6058118354111452,-0.2744674327605333,0.5852552675827833,0.3283057991582001,0.3937785305855645,11,0,10,0.7650000000000002,0.0,1.225,9,0,9,1.5250000000000001,0.0,2.37,9,0,10,2.175,0.0,3.22,9,2,8,3.035,0.14,4.2,8,3,5,3.695,0.38,4.845000000000001,5,6,2,4.1,0.915,5.1,4,8,1,4.3149999999999995,1.56,5.16,2,9,1,4.475,2.33,5.175,3,8,1,4.545,3.54,5.185,4,4,1,4.789999999999999,4.3149999999999995,5.185
22,2,U,0,3,-0.36946081414830223,-0.8238839244624233,-0.4391986059183479,0.5689480155315612,0.30693843287552314,0.3629986748766955,-0.05035796964147901,-1.3162239808394702,-0.07401001949051822,0.7081574837073654,0.36418171784833236,0.4370234383581313,11,1,6,0.645,0.105,1.21,11,1,6,1.26,0.185,1.6300000000000001,10,1,7,1.9250000000000003,0.225,2.13,10,1,5,2.4450000000000003,0.26,2.87,8,3,7,3.2800000000000002,0.39999999999999997,3.61,7,9,7,3.8,0.8800000000000001,4.185,8,10,4,4.17,1.8150000000000002,4.68,7,11,4,4.555,2.8999999999999995,5.16,4,7,2,4.975,4.22,5.395,5,4,2,5.175000000000001,4.91,5.64
23,2,U,1,1,-0.03197514744969211,1.1939055179177478,0.1031789720089757,0.6496353662579907,0.31213286007882957,0.4555252622053811,-0.33000669695825263,-1.733927176263291,-0.42946815880064493,0.5942108686155578,0.3948550823461216,0.3970255592483302,15,0,15,0.7000000000000002,0.0,1.2850000000000001,15,0,16,1.225,0.0,2.43,13,0,11,1.83,0.0,3.48,11,0,8,2.415,0.0,4.16,12,1,4,2.81,0.12,4.4399999999999995,10,1,5,3.2550000000000003,0.245,4.7250000000000005,11,3,5,3.655,0.36999999999999994,5.035,11,5,3,4.14,0.75,5.275,11,7,2,4.58,1.255,5.38,7,6,2,5.0600000000000005,1.625,5.425
24,2,U,1,2,0.047522396034950926,-0.03500464464628792,-0.002665416725098206,0.682627853069921,0.5394458998814861,0.5395985664098643,-0.058619179378246344,-0.6913449407190593,-0.07835641604233722,0.6498125421040125,0.6235311106455482,0.6017585218408391,17,18,17,0.905,1.2550000000000001,0.885,15,13,16,1.8050000000000002,2.185,2.0949999999999998,13,14,10,2.435,2.85,2.8149999999999995,11,10,11,2.8700000000000006,3.4750000000000005,3.29,9,8,8,3.3100000000000005,3.8800000000000003,3.7850000000000006,8,7,9,3.7700000000000005,4.195,4.279999999999999,9,6,7,4.055,4.5249999999999995,4.765,8,4,3,4.485,4.955,5.05,7,5,4,4.8,5.164999999999999,5.1850000000000005,4,3,3,4.99,5.300000000000001,5.305
25,2,U,1,3,-0.21772388307886464,0.2580673894411778,-0.32634160436910803,0.8068971389788959,0.440314613245464,0.5119898757876288,-0.2357430115688782,-0.3828883913730354,-0.17063727140764898,0.6549314146499273,0.5309191521987358,0.44459988191372374,13,12,16,0.62,1.03,1.7000000000000004,12,8,11,1.0750000000000002,1.8850000000000002,2.725,12,10,9,1.445,2.5599999999999996,3.47,12,8,7,1.94,3.47,4.315,12,5,2,2.4900000000000007,4.085,4.755,11,4,2,2.97,4.445,4.83,10,5,2,3.4050000000000007,4.859999999999999,4.94,8,2,2,3.8399999999999994,5.38,4.99,6,2,3,4.17,5.45,5.13,5,4,2,4.420000000000001,5.6000000000000005,5.27
26,2,U,1,4,-0.5246421424898379,-0.9411177767072002,-1.1777162261507057,0.6639825013232398,3.8529917146594905,3.8162802119787607,-0.08773256337771182,-0.7192524275679646,0.1316224803596367,0.5243729321697329,1.748802059194601,1.7362832393337784,10,12,6,0.7150000000000001,0.9500000000000001,0.33,8,13,6,1.44,2.175,0.63,8,10,5,1.905,3.42,0.93,10,9,8,2.4050000000000002,4.33,1.335,9,5,11,2.84,4.885,2.0,9,4,7,3.2750000000000004,5.074999999999999,2.755,10,4,9,3.7449999999999997,5.145,3.395,9,4,9,4.265,5.345,4.225,6,4,6,4.574999999999999,5.635,5.205,6,3,4,4.775,5.775,5.48
27,2,U,2,1,-0.21368890677900487,0.5459079516879203,-0.3556493164995476,0.648224911459714,0.7330362809523159,0.41544287558586696,-0.5073854452520652,0.9411997051791567,-0.5346030244542326,0.7140166948254286,0.7041448027367201,0.5510880760353416,12,2,10,0.545,0.06,1.6400000000000001,12,4,7,1.1600000000000001,0.29000000000000004,2.69,11,8,8,1.675,0.9049999999999999,3.355,11,15,4,2.18,2.6049999999999995,3.92,13,11,3,2.7600000000000002,3.8350000000000004,4.12,12,9,4,3.405,4.584999999999999,4.370000000000001,11,4,4,3.9,5.32,4.615,11,2,2,4.205,5.56,5.045,10,2,2,4.560000000000001,5.614999999999999,5.095,8,2,3,4.909999999999999,5.66,5.165
28,2,U,2,3,-0.3555781416695778,-0.3497005772158865,-0.39381379744418205,0.6968074305372585,0.2723180112144701,0.3585332913929215,-0.12341442139824955,-0.36444567250898513,-0.10414581106625173,0.6178540523434121,0.3681615493404842,0.39492419878861224,12,8,7,0.6150000000000001,0.38000000000000006,0.56,11,10,10,1.2699999999999998,1.43,1.1849999999999998,10,12,10,1.7,2.655,2.255,11,9,9,2.1500000000000004,3.5200000000000005,3.065,9,7,8,2.6900000000000004,4.3,3.82,9,6,7,3.0500000000000003,4.835,4.545,10,4,4,3.6999999999999997,5.35,4.745,7,4,4,4.085,5.665000000000001,5.05,7,2,5,4.26,5.88,5.3100000000000005,7,2,2,4.45,5.9350000000000005,5.635
29,2,U,2,4,-0.3691560825616399,-0.007643077171622799,-0.24819746518870617,0.5462548181861406,0.23899375651455346,0.3091553059399463,-0.44098103293922736,-0.23006529113068258,-0.2733281326711774,0.907234792862767,0.4858886463225593,0.48452625417975675,15,18,6,0.7200000000000001,2.13,0.525,15,11,9,1.6000000000000003,3.8,1.3,14,7,12,2.525,4.815,2.43,9,3,11,3.3649999999999993,5.31,3.5500000000000003,9,2,9,3.79,5.665,4.595,8,1,4,4.195,5.805,5.365,7,1,3,4.5249999999999995,5.855,5.705,5,1,2,4.81,5.89,5.85,4,1,1,5.050000000000001,5.91,5.915,4,1,1,5.155,5.915,5.915
30,2,U,3,1,0.19087959170958255,-0.1182688753994376,0.0817646919616987,0.6518866630602066,0.25262714593065816,0.2416281436031683,0.10309848537205604,0.20127132754136043,0.08520252053149749,0.6590694787823735,0.3474877870555653,0.39157737977772983,13,10,9,0.4350000000000001,1.395,0.885,14,9,14,1.065,2.335,2.09,13,7,13,1.6149999999999998,3.4000000000000004,3.9400000000000004,12,8,6,2.235,4.550000000000001,5.0249999999999995,11,5,2,3.0100000000000002,5.1,5.265000000000001,9,1,1,3.3549999999999995,5.325,5.335,9,1,1,3.7699999999999996,5.335,5.335,7,1,1,4.09,5.335,5.335,7,1,1,4.38,5.335,5.335,5,1,1,4.609999999999999,5.335,5.335
31,2,U,3,2,-0.22581621313522832,-0.018209280490621028,-0.25084110149613364,0.9701291699315935,0.38117965523710284,0.49416692104004717,-0.28236441433694176,-1.2112859274251608,-0.2954447722811049,0.8968135753003925,0.6812708118493386,0.6742825865574821,11,13,7,0.42000000000000004,0.845,0.445,9,10,7,0.7750000000000001,1.9149999999999998,1.1950000000000003,9,7,6,1.115,2.965,1.8349999999999997,10,6,6,1.6549999999999998,3.74,2.31,8,6,6,2.08,4.195,2.655,7,4,7,2.355,4.459999999999999,3.4349999999999996,6,4,6,2.51,4.845,3.9750000000000005,7,2,5,2.765000000000001,5.095000000000001,4.404999999999999,8,1,4,2.97,5.235,4.755,7,1,3,3.245,5.235,5.074999999999999
32,2,U,3,3,-0.286706305569096,-0.052684009548213485,-0.1380748516294197,0.5801360456050078,0.23580102150096982,0.29447150607445205,-0.1423304332185473,-0.2836979845374971,-0.21672606296942792,0.5974711909560164,0.31820135919887965,0.35498635722595917,16,12,6,0.6650000000000001,1.3250000000000002,0.885,13,11,7,1.54,3.035,1.5650000000000002,11,7,8,2.085,3.965,2.78,11,4,7,2.475,4.505,3.77,9,2,6,2.915,4.885000000000001,4.425,8,1,2,3.3000000000000003,4.965,4.93,7,1,1,3.61,4.97,5.0,8,1,1,3.935,4.975,5.0,7,1,1,4.275,4.985,5.0,4,1,1,4.495,4.99,5.0
33,2,U,3,4,-0.07959343729201244,-0.9207068050596534,-0.0766845506901453,0.6379388239795485,0.31590668752044077,0.33346817163572745,-0.333597782612025,-0.4127192027762503,-0.4417119156291203,0.6907635309046031,0.3738054841023029,0.5146365746701591,13,0,14,0.6950000000000001,0.0,1.1800000000000002,12,1,13,1.52,0.02,2.39,9,1,9,2.26,0.13,3.75,8,2,8,2.58,0.22,4.145,11,5,7,3.055,0.5800000000000001,4.535,9,5,5,3.555,0.955,4.97,8,7,3,3.87,1.38,5.154999999999999,8,6,3,4.220000000000001,1.785,5.285,6,5,2,4.58,2.49,5.35,5,6,1,4.77,3.245,5.415
34,2,U,4,1,0.010398694589343727,0.41461141077046293,0.2559071719154918,0.6430766625670659,1.3471808209229745,1.2613349375707086,-0.3884611059576469,1.0226425914678,0.04697574825417903,0.7073175692077542,2.566818053366744,2.4076802718131534,14,17,16,0.7350000000000002,1.5399999999999998,1.4799999999999998,11,12,13,1.525,2.995,2.9549999999999996,14,8,12,2.09,4.109999999999999,3.944999999999999,14,4,8,2.6850000000000005,4.640000000000001,4.5649999999999995,12,4,7,3.2599999999999993,4.859999999999999,4.879999999999999,11,3,7,3.6499999999999995,5.025,5.159999999999999,10,3,4,4.11,5.0600000000000005,5.4399999999999995,9,3,4,4.4799999999999995,5.08,5.515,9,3,3,4.7749999999999995,5.09,5.5600000000000005,7,3,3,5.175000000000001,5.114999999999999,5.575
35,2,U,4,2,0.22629840626544218,-0.23556945181846084,0.23211457760862753,0.7886163472147159,0.21536822720932247,0.3794356154445921,-0.34666517771210725,-0.4645120329588806,-0.290148039876547,0.7734257437839958,0.42005498254028,0.3875944574631649,11,11,10,0.39000000000000007,1.28,1.25,11,8,8,0.7850000000000001,2.31,2.09,13,7,9,1.2949999999999997,3.6350000000000002,3.1999999999999997,11,6,5,1.965,4.645,4.255,11,2,3,2.3699999999999997,5.0,4.395,9,1,4,2.7599999999999993,5.185,4.5249999999999995,8,2,2,3.11,5.285,4.78,7,1,2,3.57,5.32,4.825,6,1,2,3.815,5.335,4.885000000000001,7,1,2,4.05,5.345,5.04
