subject,target,env,pos,block,total_time,frame_rate,start_time,num_over,dur_over,mean_over,sd_over,angular_diff_mean,angular_diff_sd,angular_max,angular_min,head_rotation_x_max,head_rotation_y_max,head_rotation_z_max,head_rotation_x_min,head_rotation_y_min,head_rotation_z_min,head_rotation_x_range,head_rotation_y_range,head_rotation_z_range
201.0,3.5,W,W,2.0,6.493875000000003,60.21058477594363,0.6740500000000054,11.725,4.2353000000000405,0.4074140598694422,0.4235409887224444,1.534955126902759,0.8332972222525218,4.368983925,0.0889406535,6.364481897749999,1.2907169475,3.2573702275,-1.9547615825000002,-7.14535686,-1.556232279225,8.31924348025,8.4360738075,4.813602506725
201.0,3.5,U,W,2.0,6.494228749999996,60.207309734020484,0.6737172499999979,17.325,3.477521250000001,0.20635359493006095,0.17479332575048717,1.3943891009174953,0.8018534305929901,4.201450175,0.07213707999999999,3.2190369974999995,4.5457776775,2.8336138675,-2.5909181525,-4.5277162275,-1.5731458750000002,5.80995515,9.073493905000001,4.4067597425
201.0,3.5,U,S,2.0,6.494442500000014,60.20532239826275,0.7571325000000059,1.825,5.602142500000005,4.318301949404768,0.6746204851690379,0.4945527776126493,0.30934691390742797,1.573291625,0.0257674885,2.790234135,-0.09492911250000001,1.1927757257,0.9010722399999999,-1.99259749,-0.029817649999999966,1.8891618950000002,1.8976683775,1.2225933757
201.0,3.5,W,S,2.0,6.494150000000002,60.20803435113275,0.7791500000000042,2.025,5.460499999999939,3.793768888888876,1.0574632419579846,0.6258960649727767,0.36250751062397024,1.8867676750000002,0.09912160225,2.8362524424999997,0.12243250249999993,-0.313225723075,0.7120322466,-1.847267365,-1.4198085084999998,2.1242201959,1.9696998675,1.1065827854249999
202.0,3.5277777777777777,W,W,2.2222222222222223,6.4939305555555755,60.21006879347461,0.7507222222222177,15.527777777777779,3.6902972222223287,0.24951382885966045,0.19645540417409502,1.847664358676302,1.1012008648306226,5.5449785,0.08719055055555554,4.277286128888888,3.1053455000000003,-1.9299834416388895,-3.340318536111111,-3.891652602777778,-5.976982944444445,7.617604665000002,6.996998102777777,4.046999502805556
202.0,3.58974358974359,U,W,2.051282051282051,6.494615384615454,60.203720053883444,0.7770769230770057,19.17948717948718,3.264179487179729,0.17442456085192246,0.14553102002345797,1.4109775859715121,0.7585428127510037,3.8091793846153847,0.09421622230769232,3.242946151538462,4.465963464102565,-1.2805563592307694,-2.985990135384616,-2.415063969230769,-5.104323923076923,6.228936286923077,6.8810274333333314,3.8237675638461543
202.0,3.5,U,S,2.0,6.494399999999985,60.20571674995208,0.7850499999999954,1.175,5.690524999999985,5.251991666666655,0.3454404150480658,0.4486441838658207,0.21199217991926841,1.2403458325,0.08445895825000001,2.074649765,1.3268761924999999,-2.419110045,0.7398032096299998,0.2555601824999999,-3.0498894125,1.33484655537,1.0713160099999999,0.6307793675
202.0,3.5384615384615383,W,S,2.051282051282051,6.494368205128213,60.20601142523254,1.0070112820512842,1.5128205128205128,5.360458717948725,4.366192051282057,0.6323852764090808,0.5869160187886141,0.2694139942731156,1.4852187128205128,0.15313734256410255,1.1759663871794872,0.49752394102564124,0.21247440358974354,-0.3615294974358974,-0.8605331153846152,-0.4786934199999999,1.537495884615385,1.3580570564102565,0.6911678235897435
203.0,3.5,W,W,2.0,6.493656499999995,60.21261770836365,0.6573289999999998,5.075,5.357643249999998,1.354276426190475,1.233388629792989,1.015676519577434,0.5371902663370687,2.7063235999999997,0.0534719275,4.00348935,2.5240227149999996,1.1270328575000002,-3.469802825,-3.9305469250000002,-4.160182175000001,7.473292175,6.45456964,5.2872150325
203.0,3.5,U,W,2.0,6.494469999999995,60.20506761240565,0.5962725000000049,13.675,4.574704999999973,0.3623525556883011,0.33605323642775686,1.040531703317015,0.5666819449665637,2.81741395,0.054625626999999996,3.1664744275,0.7940236867500001,0.57396788745,-1.2669076875,-4.59327951,-4.888893125000001,4.433382114999999,5.38730319675,5.46286101245
203.0,3.5,U,S,2.0,6.4940297499999975,60.209154822520034,0.7518664999999903,1.35,5.681697750000009,4.865431416666673,0.6003927232239363,0.4822469110939128,0.2495092110147039,1.3587451849999999,0.07495985675,3.0419001999999997,1.1391017425,-0.25435681675,1.5601875250000001,-0.256222052,-1.5577645574999999,1.481712675,1.3953237944999999,1.30340774075
203.0,3.5,W,S,2.0,6.4943500000000025,60.2061801130081,0.68532500000004,1.25,5.774074999999965,5.185274999999969,0.4184917058783311,0.48671667252951173,0.24110424269144773,1.33930474,0.065262418,0.8867636950000002,0.3489906397500001,-0.75708492975,-0.602966736,-1.0595251525,-1.761452435,1.489730431,1.4085157922499998,1.00436750525
204.0,3.5,W,W,2.0789473684210527,6.494026315789459,60.2091811102579,0.6308421052631334,10.947368421052632,4.5627631578947305,0.44852732041350546,0.42598145273585974,1.363440884283185,0.7345060312741283,3.8204208157894746,0.07950750789473682,4.196507339473684,5.06450395,3.070521663157895,-2.6166516421052632,-2.153357339473684,-3.1039227947368424,6.8131589815789475,7.217861289473686,6.1744444578947375
204.0,3.5641025641025643,U,W,2.051282051282051,6.494251282051285,60.20709504188697,0.6724076923076999,15.282051282051283,3.4478384615385598,0.22994177484079514,0.1820184567932102,1.364098201229297,0.74393684952975,3.7915157435897444,0.08952130179487178,4.137957637948718,6.54172912051282,3.569538871794872,-0.8701400282051284,-1.7836603641025641,-1.715080205128205,5.008097666153847,8.325389484615386,5.284619076923077
204.0,3.5,U,S,2.0,6.4941620000000055,60.207928087488064,0.9955737500000044,1.35,5.425759000000004,4.75213604166667,0.453143411913344,0.5161299515329537,0.2725778262495703,1.3946038275,0.096309306,2.9177362725,0.060958715999999934,2.411279415,1.3053244425,-1.17382424,1.59813194125,1.6124118299999999,1.2347829559999999,0.81314747375
204.0,3.5,W,S,2.0,6.493974999999972,60.209656693375294,0.8172499999999673,1.3,5.600925000000018,4.88026250000002,0.5464256925003239,0.48370870960569723,0.2642344577710028,1.3643238175,0.07415171025,1.3656317025,0.7708773124999999,1.1960855769999998,-0.17174550005000006,-0.6075924979999999,0.14772482477499999,1.5373772025499999,1.3784698105,1.048360752225
205.0,3.5,W,W,2.0,6.493933249999992,60.21004949202902,0.8087007500000087,16.125,4.099411999999992,0.3036608733394414,0.3099199793282973,1.445050218317958,0.8592054771279809,4.588757225,0.0667116865,4.602573200749999,3.257160795,-1.476338406,-4.89435302025,-3.3992718425,-5.6039215,9.496926221,6.656432637499999,4.127583094
205.0,3.58974358974359,U,W,2.051282051282051,6.507453846153848,60.10054282056851,1.2734505128205091,17.487179487179485,3.2607687179487175,0.19104284163295762,0.16577382271725244,1.3418998283575516,0.7958319382840359,4.172566948717949,0.07388075307692309,3.148029399487179,0.9317008307692305,-1.1164970823589744,-2.7705006307692313,-4.263816791794871,-4.874900641025641,5.91853003025641,5.195517622564102,3.7584035586666666
