subject,target,env,pos,block,total_time,frame_rate,start_time,num_over,dur_over,mean_over,sd_over,angular_diff_mean,angular_diff_sd,angular_max,angular_min,head_rotation_x_max,head_rotation_y_max,head_rotation_z_max,head_rotation_x_min,head_rotation_y_min,head_rotation_z_min,head_rotation_x_range,head_rotation_y_range,head_rotation_z_range
201,0,W,S,3,6.494999999999891,60.200153964589155,1.16599999999994,1,5.328999999999951,5.328999999999951,0.0,0.44385128590625006,0.258759178219497,1.3201209999999999,0.09487279,-2.435638,-0.6204224,0.32514879999999996,-4.048369999999999,-1.325928,-0.30834959999999995,1.6127319999999994,0.7055056,0.6334983999999999
201,0,W,S,4,6.494000000000142,60.20942408376832,0.7990000000002055,1,5.694999999999936,5.694999999999936,0.0,0.467067415877193,0.2633824657403929,1.2583440000000001,0.01978234,-2.5032650000000003,-0.5447083,0.5468998,-3.908203,-1.174957,-0.2171326,1.4049379999999996,0.6302487,0.7640324000000001
201,0,W,W,0,6.496999999999844,60.18162228721093,1.4989999999997963,9,2.9670000000000982,0.3296666666666776,0.46417525425927403,1.9226934773333335,1.0335716837138447,5.001866000000001,0.23490250000000001,0.6085553000000001,0.6226379,2.72473,-11.524569999999999,-8.668854,-0.7201233,12.1331253,9.2914919,3.4448533
201,0,W,W,1,6.4939999999999145,60.20942408377043,0.58199999999988,6,5.34699999999998,0.8911666666666633,1.0570965608159346,1.093672829943662,0.5464090819711841,2.820292,0.03956468,-2.450989,0.6924927,2.407484,-11.19669,-8.076965,-1.4665219999999999,8.745701,8.7694577,3.874006
201,0,W,W,2,6.496000000000095,60.190886699506514,0.5339999999996508,12,4.630000000000564,0.3858333333333803,0.34636681743815595,1.3885210888268158,0.693404590297831,3.101983,0.0,-1.154724,1.893,6.818949000000001,-12.2966,-7.822205,-1.566315,11.141876,9.715205000000001,8.385264000000001
201,0,W,W,3,6.494000000000142,60.20942408376832,0.5660000000002583,17,3.349000000000615,0.19700000000003617,0.17018260089402093,1.9720353273595506,1.0008304219421893,5.463644,0.03956468,-0.153595,2.874466,4.58014,-11.04996,-4.4985349999999995,-2.026672,10.896365000000001,7.3730009999999995,6.606812
201,0,W,W,4,6.492999999999938,60.21869705837113,0.6979999999998654,11,4.362999999999829,0.3966363636363481,0.5885314964503254,1.5449671013505746,0.9825003080234491,5.827395,0.08392937,-1.578003,0.6614526,5.332232,-11.12381,-7.058502000000001,0.7703249,9.545807,7.7199546,4.5619071
201,1,U,S,0,6.496300000000019,60.188107076335584,0.8322000000000003,2,5.21550000000002,2.60775000000001,2.2405499999999847,0.6743363419117646,0.594482900416416,2.9331150000000004,0.01978234,-0.9255675999999999,5.632328,-0.01040649,-4.5243839999999995,3.496997,-1.4514770000000001,3.5988163999999996,2.1353310000000003,1.44107051
201,1,U,S,1,6.493100000000027,60.21776963237874,0.7313000000000329,5,4.761999999999944,0.9523999999999887,1.051669016373503,0.7798640800578034,0.7277959917623984,3.548507,0.03956468,-1.1260379999999999,5.4154480000000005,-0.5242614999999999,-3.7879940000000003,-0.41802979999999995,-2.449646,2.6619560000000004,5.833477800000001,1.9253845
201,1,U,S,2,6.49490000000003,60.201080848049735,0.4818000000000211,3,5.697499999999991,1.8991666666666636,1.566346494943676,0.47324447041551243,0.49223701184900126,3.109987,0.03956468,-1.2492370000000002,5.447426999999999,1.754025,-2.978607,1.118566,0.8765601999999999,1.7293699999999996,4.328861,0.8774648
201,1,U,S,3,6.494800000000055,60.20200776005369,0.48290000000008604,1,6.011899999999969,6.011899999999969,0.0,0.5827544165650971,0.32860291144490134,1.355086,0.0,-0.48196409999999995,3.762748,2.557427,-1.9396060000000002,1.599364,1.152907,1.4576419000000003,2.163384,1.4045200000000002
201,1,U,S,4,6.49389999999994,60.210351252714645,0.6652000000000271,1,5.8286999999999125,5.8286999999999125,0.0,0.2490518302857143,0.16416235396038992,1.209984,0.0,-0.7464905,2.328104,1.379319,-2.092377,1.221384,0.4327446,1.3458865,1.1067200000000001,0.9465744
201,1,U,W,0,6.494400000000013,60.20571569352045,0.5504999999999995,25,3.6633999999999958,0.14653599999999983,0.10551780467769063,1.3111911853501403,0.583289300248388,3.240149,0.01978234,-0.8321228,7.795775999999999,1.520358,-5.385895,-0.5198975,-2.046509,4.553772199999999,8.315673499999999,3.5668670000000002
201,1,U,W,1,6.4938999999999965,60.21035125271412,0.5158999999999878,17,4.2853000000000065,0.2520764705882357,0.2281961734210638,1.1213059274373258,0.5665651807275655,2.696169,0.05595291,-0.1997375,8.217111000000001,2.3850849999999997,-4.900482,0.6455835,-0.8647461,4.7007445,7.571527500000001,3.2498310999999998
201,1,U,W,2,6.493900000000053,60.21035125271359,0.44870000000003074,22,3.735900000000015,0.16981363636363705,0.12968862112928803,1.458801269972452,1.117153105089343,6.4784440000000005,0.04423466,0.707784,13.30915,1.2351290000000001,-6.531067,0.37204740000000003,-1.759216,7.238851,12.937102600000001,2.994345
201,1,U,W,3,6.4950999999999794,60.199227109667476,0.6003999999999223,18,3.2455999999997402,0.18031111111109668,0.15093310103370855,1.4697105492937852,0.7852509380943746,3.861938,0.06255726,-0.226593,10.68772,4.878729,-5.375854,-2.086639,-1.8887630000000002,5.149261,12.774359,6.767492
201,1,U,W,4,6.495600000000081,60.19459326313121,0.9341000000000577,14,3.7144000000001824,0.26531428571429877,0.2642640910073042,1.2323984229640719,0.6585811928545265,3.642606,0.03956468,-1.567505,8.026647,2.1295889999999997,-6.2499080000000005,-0.4615479,-2.515839,4.682403000000001,8.4881949,4.645428
201,1,W,S,0,6.4939999999999145,60.20942408377043,0.5989999999999327,2,5.36200000000008,2.68100000000004,2.4320000000000164,0.6685453389830509,0.617699981531814,2.910335,0.1356209,-1.647888,3.602185,-0.7215576,-4.910553,1.554489,-1.8409419999999999,3.262665,2.047696,1.1193844
201,1,W,S,1,6.494000000000142,60.20942408376832,0.7989999999999782,1,5.695000000000164,5.695000000000164,0.0,0.3654938547660818,0.2542298849076559,1.290133,0.01978234,-1.411316,3.395539,-1.083496,-2.397217,1.516578,-1.478851,0.9859009999999999,1.8789609999999999,0.3953549999999999
201,1,W,S,2,6.494000000000142,60.20942408376832,0.5160000000000764,2,5.645000000000209,2.8225000000001046,2.805500000000052,0.6112267657381615,0.6419407897793571,4.285235,0.04845664,-0.8370361,7.272469999999999,0.3836185,-2.982452,2.324001,-1.79538,2.1454158999999997,4.948468999999999,2.1789985
201,1,W,S,3,6.4939999999999145,60.20942408377043,0.7819999999999254,1,5.711999999999989,5.711999999999989,0.0,0.5639112062682216,0.327037332668956,1.362431,0.05934703,-0.9713745,3.5357279999999998,-0.33078,-2.595856,1.6843759999999999,-1.3321530000000001,1.6244815,1.8513519999999999,1.001373
201,1,W,S,4,6.494999999999891,60.200153964589155,0.6829999999999927,1,5.811999999999898,5.811999999999898,0.0,0.47821749492836674,0.2977302521015741,1.337791,0.03956468,-0.8825378,3.927576,-1.6569209999999999,-2.7951349999999997,2.0917060000000003,-2.807312,1.9125971999999996,1.83587,1.1503910000000002
201,1,W,W,0,6.4930000000001655,60.21869705836902,0.6980000000003201,11,4.194999999999936,0.3813636363636306,0.31942484468956456,1.4955249934195405,0.8259895374523183,3.780822,0.01978234,-0.9255981,5.828371,1.593261,-7.629913,0.39942,-2.808563,6.7043149,5.428951,4.4018239999999995
201,1,W,W,1,6.4939999999999145,60.20942408377043,0.5480000000002292,10,4.0269999999993615,0.40269999999993616,0.3730999999999328,1.5806196707843136,0.9460346301174477,4.92402,0.09691329,0.04168581,6.819027,2.3567400000000003,-8.323761,0.7431656,-2.188446,8.36544681,6.0758614,4.545186
201,1,W,W,2,6.492999999999938,60.21869705837113,0.4819999999999709,11,5.012000000000626,0.4556363636364205,0.43733205040792233,1.2854781717451524,0.6385378623171096,4.213938,0.1297215,-0.654541,4.8700529999999995,2.4552389999999997,-6.8166199999999995,-0.6065674,-1.382629,6.162078999999999,5.4766204,3.837868
201,1,W,W,3,6.491999999999734,60.22797288971287,0.5149999999998727,14,4.030000000000655,0.2878571428571896,0.38570378292574214,1.6929956937047355,0.891830616941405,4.398147,0.03956468,0.9116198,5.373989,1.970191,-8.799683,-0.6134949000000001,-3.324493,9.7113028,5.9874839,5.294684
201,1,W,W,4,6.492999999999938,60.21869705837113,0.4490000000000691,14,3.0629999999991924,0.2187857142856566,0.24311201961570855,2.2465136799449037,1.4574634507069857,6.688648,0.02797646,1.337456,9.583472,4.181297,-7.643616000000001,-0.1242371,-4.555573000000001,8.981072000000001,9.7077091,8.73687
201,2,U,S,0,6.494500000000016,60.204788667333744,0.9145000000000323,1,5.579999999999984,5.579999999999984,0.0,0.43220053602985076,0.23430384008108943,1.314773,0.0,2.518554,5.758724,0.8307435,0.9055824,3.7380809999999998,0.13186689999999998,1.6129715999999998,2.020643,0.6988766
201,2,U,S,1,6.494700000000023,60.202934700601816,0.6829000000000178,2,5.4611000000000445,2.7305500000000222,2.598150000000004,0.700700024670487,0.4523321472204526,2.105614,0.0656106,3.149668,4.376685,1.1388260000000001,0.9583023,2.5206720000000002,-0.1432495,2.1913657,1.856013,1.2820755000000001
201,2,U,S,2,6.494800000000055,60.20200776005369,0.9488000000000056,1,5.546000000000049,5.546000000000049,0.0,0.45376249888888887,0.28107693864752575,1.2510139999999998,0.01978234,2.218973,4.6104449999999995,0.5934283,0.5564922,2.875593,-0.6299438,1.6624808,1.7348519999999996,1.2233721000000002
201,2,U,S,3,6.4950000000000045,60.200153964588104,0.5499999999999545,2,5.878000000000043,2.9390000000000214,2.7724999999999795,0.536433471092437,0.26596689947154184,1.5059719999999999,0.01978234,3.0150419999999998,4.776078,2.290348,0.6504300000000001,2.750569,0.8732563,2.3646119999999997,2.025509,1.4170916999999998
201,2,U,S,4,6.494100000000003,60.208496943379345,0.4996999999999616,1,5.9944000000000415,5.9944000000000415,0.0,0.4564571343888889,0.21197747189850147,1.0772,0.04845664,2.700006,4.249716,1.7683919999999997,1.4496120000000001,2.721063,0.7354618,1.250394,1.5286530000000003,1.0329301999999996
201,2,U,W,0,6.494,60.20942408376963,0.9863,20,3.190300000000022,0.1595150000000011,0.12679760752869032,1.3810376287009063,0.7719262180833297,3.729722,0.10279210000000001,3.419024,11.03509,0.7424459,-1.050568,-1.100311,-2.738464,4.469592,12.135401,3.4809099
201,2,U,W,1,6.493600000000015,60.213132930885656,0.7823000000000206,16,3.4121000000000663,0.21325625000000414,0.21278746429462556,1.322889225947522,0.6815064634397896,3.236945,0.1678588,2.536632,9.286266,3.50209,-1.1885379999999999,-2.518524,-2.159363,3.72517,11.80479,5.661453
201,2,U,W,2,6.494100000000003,60.208496943379345,1.0819999999999936,13,3.17189999999988,0.24399230769229846,0.13799081051643564,1.5045616875999999,0.9958614645879389,4.920995,0.08392937,3.6747059999999996,9.551385,2.059952,-3.814575,-3.1492,-1.409973,7.489281,12.700585,3.469925
201,2,U,W,3,6.49490000000003,60.201080848049735,0.4998000000000502,16,4.163899999999785,0.26024374999998656,0.19103960966494854,1.2458307041666665,0.7181554632164823,3.355322,0.1101434,2.399496,11.009739999999999,3.644051,-2.4613650000000002,-1.3912959999999999,-2.9176330000000004,4.860861,12.401036,6.5616840000000005
201,2,U,W,4,6.494500000000016,60.204788667333744,0.532100000000014,12,1.9469999999997754,0.16224999999998127,0.1521364108292215,2.0408878382681563,1.2000294349579859,5.817969000000001,0.0,3.5072910000000004,11.05904,3.966594,-4.894958,-1.749084,-4.423615,8.402249000000001,12.808124,8.390209
201,2,W,S,0,6.492999999999938,60.21869705837113,0.5329999999999018,2,5.861000000000104,2.930500000000052,2.8635000000000446,0.5034304196089385,0.36157112049795803,1.5963040000000002,0.0,3.099152,5.465187,1.155524,1.225442,3.259903,-0.2647705,1.8737100000000002,2.2052840000000002,1.4202945
201,2,W,S,1,6.495999999999867,60.19088669950862,0.918999999999869,1,5.576999999999998,5.576999999999998,0.0,0.48005687220895515,0.24076041945155358,1.273493,0.03956468,2.864321,4.961358000000001,-0.7017517,0.8228851999999999,3.192717,-2.0279849999999997,2.0414358,1.7686410000000006,1.3262332999999997
201,2,W,S,2,6.492999999999938,60.21869705837113,1.365000000000009,1,5.028999999999996,5.028999999999996,0.0,0.4884662730519481,0.29276436413681517,1.5879459999999999,0.1545051,2.166969,5.811058999999999,-0.2583008,0.186098,4.150214,-0.5930481,1.9808709999999998,1.6608449999999992,0.33474729999999997
201,2,W,S,3,6.495000000000118,60.20015396458705,0.5160000000000764,5,4.660999999999376,0.9321999999998752,1.0210189812143793,1.1304716412256266,0.9082652532342641,4.517223,0.17245850000000001,2.604511,9.049642,-1.406311,0.08997606,3.611106,-3.2914120000000002,2.51453494,5.438536000000001,1.8851010000000001
201,2,W,S,4,6.495000000000118,60.20015396458705,1.150000000000091,3,5.0779999999999745,1.692666666666658,1.322956369483059,0.8569112566978192,0.26796469236605674,1.901354,0.2102893,1.826307,6.3070319999999995,-1.082703,0.6396168000000001,3.316096,-1.6724849999999998,1.1866901999999997,2.9909359999999996,0.5897819999999998
201,2,W,W,0,6.492999999999938,60.21869705837113,0.5320000000001528,11,4.473999999999933,0.4067272727272666,0.33434415880785756,1.4321296374022348,0.7845246926662279,3.6895010000000004,0.08156469,5.15318,7.795841,0.6976460999999999,0.49717799999999995,1.578748,-2.6514889999999998,4.656002,6.217093,3.3491351
201,2,W,W,1,6.4939999999999145,60.20942408377043,0.5700000000001637,8,3.355999999999767,0.4194999999999709,0.7513140155754817,1.7775934134831461,0.9953135804585687,4.865384,0.1153499,4.339443,8.407465,1.840612,-1.464813,2.242079,-4.552002,5.8042560000000005,6.165386,6.392614
201,2,W,W,2,6.494000000000142,60.20942408376832,0.4989999999997963,17,4.611000000000331,0.27123529411766656,0.18329774216761496,1.4676092063888888,0.7962325581253178,4.2283669999999995,0.1467098,5.259244,6.3841019999999995,1.345451,-1.982056,1.4018899999999999,-2.604034,7.2413,4.982212,3.949485
201,2,W,W,3,6.495000000000346,60.20015396458494,0.4830000000001746,10,4.658999999999651,0.46589999999996506,0.6277358441256188,1.3119619985595568,0.8074558225471598,4.26774,0.0,5.455603,6.895125999999999,3.5380050000000005,-0.3963623,1.7078099999999998,-2.262268,5.8519653,5.187315999999999,5.800273000000001
201,2,W,W,4,6.495000000000346,60.20015396458494,0.5489999999999782,10,4.5,0.45,0.6191773574672353,1.2899170803361344,0.7188845165680128,3.10053,0.03956468,5.234095,7.772621000000001,2.689591,-0.7850647,1.633282,-1.848572,6.0191596999999994,6.139339000000001,4.538163
201,3,U,S,0,6.495200000000011,60.19830028328602,1.4658999999999764,2,4.996100000000013,2.4980500000000063,1.4317499999999939,0.5041017657615894,0.31083923567947047,1.5595940000000001,0.01978234,6.556799000000001,5.057608,-0.7189331,4.095477,3.391716,-1.6989439999999998,2.461322000000001,1.665892,0.9800108999999998
201,3,U,S,1,6.494000000000028,60.20942408376937,1.1653000000000588,1,5.328699999999969,5.328699999999969,0.0,0.47113207709374993,0.15792804430529253,1.291649,0.01978234,5.946104,3.248943,0.18120250000000002,4.472412,1.981165,-1.237823,1.4736919999999998,1.267778,1.4190254999999998
201,3,U,S,2,6.4950000000000045,60.200153964588104,0.6660000000000537,1,5.828999999999951,5.828999999999951,0.0,0.4674398192285715,0.19895021628900947,1.084262,0.05595291,6.110425,2.454821,0.1807316,4.4223040000000005,1.31094,-0.8077698,1.6881209999999998,1.143881,0.9885014
201,3,U,S,3,6.494000000000028,60.20942408376937,0.7992000000000417,2,5.642800000000079,2.8214000000000397,2.0728000000000293,0.38979191450292394,0.2954080992724403,1.4707350000000001,0.03426402,7.051041000000001,3.298239,2.5217169999999998,4.724423000000001,1.661847,1.404066,2.326618,1.636392,1.1176509999999997
201,3,U,S,4,6.495300000000043,60.197373485442924,0.8835000000000264,1,5.6118000000000166,5.6118000000000166,0.0,0.37375237525222554,0.17361790664890728,1.18068,0.01978234,6.4292110000000005,2.843836,0.7225144,4.774015,0.9663245999999999,-0.7688599,1.6551960000000001,1.8775114000000002,1.4913743
201,3,U,W,0,6.494699999999995,60.20293470060208,0.7991999999999848,18,3.859700000000032,0.21442777777777955,0.20108740997540475,1.1594967131578948,0.5870370831685945,2.993298,0.10467830000000002,7.748399000000001,5.8068290000000005,1.980766,2.871397,-4.131775,-0.7456055,4.877002000000001,9.938604000000002,2.7263715
201,3,U,W,1,6.49490000000003,60.201080848049735,0.7857000000000198,21,2.8950000000001523,0.13785714285715012,0.1258218906361914,1.5266112857142855,0.707277289141454,3.4540010000000003,0.1384764,7.2583660000000005,9.800259,0.49824579999999996,2.051797,-2.4206849999999998,-2.5424189999999998,5.206569,12.220944,3.0406647999999996
201,3,U,W,2,6.495299999999986,60.19737348544345,0.6166000000000054,18,3.278999999999826,0.18216666666665698,0.2075191985763656,1.3642031713597733,0.759268541853284,3.466732,0.07132626,7.018236999999999,10.228810000000001,2.053274,1.4655479999999999,-0.9891052,-1.919647,5.552688999999999,11.2179152,3.9729210000000004
201,3,U,W,3,6.496700000000033,60.18440131143473,0.6657000000000153,18,3.775100000000407,0.20972777777780038,0.2110749808995094,1.3180845614285714,0.7590138379218063,3.966448,0.132704,5.787757,7.056744999999999,3.3762849999999998,-0.46456909999999996,-1.30423,-1.007416,6.2523261,8.360975,4.383701
201,3,U,W,4,6.495199999999954,60.19830028328654,0.7176000000000613,21,3.4774999999997362,0.16559523809522553,0.14254675582548793,1.266142257665706,0.6207769710811853,3.043561,0.02797646,6.642558,9.582127999999999,2.569334,1.7924380000000002,-0.42556759999999993,-1.7771299999999999,4.85012,10.007695599999998,4.346464
201,3,W,S,0,6.494999999999891,60.200153964589155,0.9329999999999927,2,5.511999999999716,2.755999999999858,2.240000000000009,0.44910572787425146,0.24730743921709025,1.6398439999999999,0.05233916,6.22446,4.33785,-0.03955078,4.837366,1.9981470000000001,-1.157745,1.3870939999999994,2.339703,1.1181942200000001
201,3,W,S,1,6.492999999999938,60.21869705837113,0.765999999999849,2,5.710000000000036,2.855000000000018,2.5399999999999636,0.4524100886918605,0.3362291885783562,1.4199620000000002,0.04423466,6.678700999999999,3.8612050000000004,0.107079,4.929947,1.76387,-0.8586425999999999,1.748753999999999,2.097335,0.9657216
201,3,W,S,2,6.4939999999999145,60.20942408377043,0.6320000000000618,3,5.626999999999953,1.8756666666666508,1.9221603008652586,0.7125938735795455,0.3181345774930706,1.5922530000000001,0.14401770000000003,6.418492,3.3211720000000002,-1.602875,4.1888760000000005,1.864023,-2.432709,2.229615999999999,1.4571490000000002,0.829834
201,3,W,S,3,6.494000000000142,60.20942408376832,0.8000000000001819,3,5.2769999999993615,1.7589999999997872,2.21833225644866,0.6451164819298246,0.40191110748880043,1.580163,0.03426402,6.169268,3.30827,-2.0289919999999997,4.508697,1.681686,-2.531128,1.660571,1.6265839999999998,0.5021360000000001
201,3,W,S,4,6.492999999999711,60.21869705837324,0.9489999999998417,1,5.543999999999869,5.543999999999869,0.0,0.6245280051051051,0.20598577418729294,1.1803489999999999,0.1356209,5.593195,3.3380940000000003,-1.895966,4.641787,2.220847,-3.4866639999999998,0.9514079999999998,1.1172470000000003,1.5906979999999997
201,3,W,W,0,6.4930000000001655,60.21869705836902,0.7470000000000709,14,4.319000000000415,0.30850000000002964,0.3273016847759554,1.3851769339130435,0.6525096541037981,3.192182,0.14537,12.06665,4.2707559999999996,2.5053970000000003,3.846084,0.8391091,-1.526123,8.220566,3.4316468999999996,4.03152
201,3,W,W,1,6.4939999999999145,60.20942408377043,0.6659999999997126,14,4.113000000000966,0.29378571428578326,0.23870519132878054,1.8036245536857145,1.0097641674956521,4.529866999999999,0.09487279,12.15895,5.061687,1.440898,4.606398,-0.7786255,-1.7059630000000001,7.552552,5.8403125,3.1468610000000004
201,3,W,W,2,6.494999999999891,60.200153964589155,0.6329999999998108,7,5.081000000000586,0.7258571428572266,1.2357875948526786,1.0812703436363635,0.6036272018575568,2.634257,0.07132626,11.99045,4.25946,3.253627,3.5406660000000003,-0.902832,-0.14511110000000002,8.449784,5.162292,3.3987380999999997
201,3,W,W,3,6.494000000000142,60.20942408376832,0.5320000000001528,17,3.980999999999767,0.2341764705882216,0.24374872193785227,1.7263643888268159,0.8619948689736441,4.069386,0.1480375,14.479479999999999,4.679254,1.129307,3.6408940000000003,-0.6253052,-3.4446410000000003,10.838586,5.3045592,4.573948000000001
201,3,W,W,4,6.492999999999938,60.21869705837113,0.6489999999998872,8,4.463000000000648,0.557875000000081,0.6493755534163475,1.3837262515669515,0.7348957319464048,4.655641999999999,0.1519511,11.22206,4.875525,1.8245930000000001,3.7616370000000003,-1.1344299999999998,-2.644653,7.4604230000000005,6.009955,4.469246
201,4,U,S,0,6.4938999999999965,60.21035125271412,0.6317999999999984,7,4.863999999999919,0.6948571428571313,0.8671262832024093,0.8755391928977272,0.5451614324371451,2.520259,0.12820430000000002,9.276695,2.361598,1.13711,4.819875,-0.571991,-1.103577,4.4568200000000004,2.933589,2.2406870000000003
201,4,U,S,1,6.493600000000015,60.213132930885656,0.5326000000000022,1,5.961000000000013,5.961000000000013,0.0,0.4461806050558659,0.21610429313351576,1.19321,0.08846933,7.982664999999999,-0.7886658000000001,0.4710508,6.181107,-1.562347,-0.4184875,1.801557999999999,0.7736811999999998,0.8895383
201,4,U,S,2,6.494599999999991,60.2038616696949,0.5996999999999844,2,5.828999999999951,2.9144999999999754,0.6159999999999854,0.381300193559322,0.27847775246231093,1.513749,0.0,7.654382000000001,-0.3052063,0.5006539000000001,5.863319000000001,-1.905487,-0.5583191,1.7910630000000003,1.6002807,1.058973
201,4,U,S,3,6.494800000000055,60.20200776005369,0.5167000000000144,3,5.278400000000033,1.7594666666666778,1.551222385375138,0.7474542847910863,0.4859332745377813,1.9255939999999998,0.01978234,8.735269,-0.9456177,1.881404,5.3693,-2.686096,0.5724600000000001,3.3659690000000007,1.7404783,1.3089439999999999
201,4,U,S,4,6.494800000000055,60.20200776005369,0.782799999999952,1,5.712000000000103,5.712000000000103,0.0,0.5300111000874635,0.27360810300894317,1.303563,0.01978234,8.41193,-1.157227,1.7065869999999999,6.283592,-2.152802,0.9359154000000001,2.1283380000000003,0.9955749999999999,0.7706715999999998
201,4,U,W,0,6.495200000000011,60.19830028328602,0.8496000000000095,14,3.8928999999999974,0.27806428571428554,0.18525816198384676,1.1855400680235988,0.7087072417869978,3.8845370000000004,0.0,8.225014,2.059765,2.1726919999999996,3.6112260000000003,-6.02417,-0.9473877,4.613788,8.083935,3.1200797
201,4,U,W,1,6.495400000000018,60.19644671613741,0.5840000000000032,14,3.4956999999999994,0.2496928571428571,0.2901847181766491,1.3635698421690141,0.8410790219740625,4.225958,0.05595291,8.735922,3.390164,1.8921919999999999,3.550363,-3.195343,-1.8707580000000001,5.1855590000000005,6.585507,3.76295
201,4,U,W,2,6.492899999999963,60.21962451292985,0.6145999999999958,20,2.5610999999998967,0.12805499999999484,0.09851571689330042,1.6964690458923513,0.9197705261319337,5.0948150000000005,0.10835239999999999,9.102088,4.719686,2.354002,1.0844260000000001,-5.712921,-3.5763550000000004,8.017662,10.432607,5.930357000000001
201,4,U,W,3,6.494399999999928,60.20571569352124,0.6488999999999123,14,4.028999999999996,0.28778571428571403,0.18964427925213767,1.2409846761538461,0.817696424315252,4.820523000000001,0.08622923,7.895621,6.049084,4.175634,2.014935,-4.015747,-1.268494,5.880686000000001,10.064831,5.444127999999999
