eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581655183.541445,"{'circle_3d': {'center': [-4.018197992763906, 2.053140539659716, 59.60893451510012], 'normal': [-0.16800699754798842, 0.6612645264730682, -0.731097035148727], 'radius': 2.5884061464340715}, 'confidence': 0.8341337876374669, 'timestamp': 1713.487496, 'diameter_3d': 5.176812292868143, 'ellipse': {'center': [118.31322337796804, 140.80805944085049], 'axes': [37.50768933188705, 53.94699004584228], 'angle': -72.7466857365242}, 'location': [118.31322337796804, 140.80805944085049], 'diameter': 53.94699004584228, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.9689313746586548, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.293299529754612, 'phi': -1.7966759227416167, 'norm_pos': [0.3697288230561501, 0.41329975232978966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.545046,"{'circle_3d': {'center': [-4.023898892123021, 2.0632845570540317, 59.61943367487212], 'normal': [-0.16848207249458128, 0.6621098612559279, -0.7302221051677269], 'radius': 2.593297917983051}, 'confidence': 0.9028487341135145, 'timestamp': 1713.495896, 'diameter_3d': 5.186595835966102, 'ellipse': {'center': [118.26175328084793, 140.90800675242608], 'axes': [37.515046867028964, 54.039625562101165], 'angle': -72.73331014751554}, 'location': [118.26175328084793, 140.90800675242608], 'diameter': 54.039625562101165, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.9688847739711903, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.294426973705393, 'phi': -1.797555230885118, 'norm_pos': [0.36956797900264976, 0.4128833051982247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.5582678,"{'circle_3d': {'center': [-4.021081728107035, 2.0655661758330366, 59.62085334187853], 'normal': [-0.16824730882658243, 0.6622999961541782, -0.7301037995838593], 'radius': 2.6104079834154548}, 'confidence': 0.9931597428531134, 'timestamp': 1713.504296, 'diameter_3d': 5.2208159668309095, 'ellipse': {'center': [118.29324996189146, 140.923934009157], 'axes': [37.75536834654441, 54.395102270832794], 'angle': -72.75913327078429}, 'location': [118.29324996189146, 140.923934009157], 'diameter': 54.395102270832794, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.9681126186811162, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2946807160236458, 'phi': -1.7972854153830555, 'norm_pos': [0.36966640613091084, 0.41281694162851257], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.5652218,"{'circle_3d': {'center': [-4.0233539766325315, 2.052212913821484, 59.60928191613229], 'normal': [-0.16843666287037384, 0.6611872243198822, -0.7310680850627127], 'radius': 2.5891056130325754}, 'confidence': 0.9789329604035755, 'timestamp': 1713.512696, 'diameter_3d': 5.178211226065151, 'ellipse': {'center': [118.26020765074202, 140.79807883103646], 'axes': [37.5143305239239, 53.961415976117884], 'angle': -72.70782791766612}, 'location': [118.26020765074202, 140.79807883103646], 'diameter': 53.961415976117884, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.9678819267332162, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.293196485891451, 'phi': -1.7972427351476938, 'norm_pos': [0.3695631489085688, 0.41334133820401475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.575875,"{'circle_3d': {'center': [-4.02864501022653, 2.0805843822608923, 59.636249396209514], 'normal': [-0.16887758233654038, 0.6635515133564995, -0.7288207950562774], 'radius': 2.6049047276456183}, 'confidence': 0.8343150321815479, 'timestamp': 1713.521096, 'diameter_3d': 5.209809455291237, 'ellipse': {'center': [118.22497913744525, 141.07728901393003], 'axes': [37.58215813839341, 54.266450052251706], 'angle': -72.74558525287183}, 'location': [118.22497913744525, 141.07728901393003], 'diameter': 54.266450052251706, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.967843106856725, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2963523368673293, 'phi': -1.7984914689234552, 'norm_pos': [0.36945305980451637, 0.41217796244195826], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.582073,"{'circle_3d': {'center': [-4.0357882403455605, 2.067380054662171, 59.62590176623999], 'normal': [-0.16947285151312624, 0.6624511527232727, -0.7296830975537375], 'radius': 2.6231045691771357}, 'confidence': 0.7755348135705926, 'timestamp': 1713.529496, 'diameter_3d': 5.2462091383542715, 'ellipse': {'center': [118.14571572282472, 140.93588751405383], 'axes': [37.90494961222292, 54.65569224119647], 'angle': -72.66031800455312}, 'location': [118.14571572282472, 140.93588751405383], 'diameter': 54.65569224119647, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.9678321142558066, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2948824808809736, 'phi': -1.7990057558119068, 'norm_pos': [0.3692053616338272, 0.41276713535810905], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.590421,"{'circle_3d': {'center': [-4.0335562035819095, 2.0699797941334905, 59.627744431155335], 'normal': [-0.16928684844948869, 0.662667797679216, -0.7295295421441256], 'radius': 2.5927251843819925}, 'confidence': 0.7609890291180351, 'timestamp': 1713.537895, 'diameter_3d': 5.185450368763985, 'ellipse': {'center': [118.1674812860026, 140.97518718845345], 'axes': [37.454932052768456, 54.02038791731514], 'angle': -72.68303885926885}, 'location': [118.1674812860026, 140.97518718845345], 'diameter': 54.02038791731514, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.9678293956602024, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2951717228923556, 'phi': -1.7988102176597047, 'norm_pos': [0.3692733790187581, 0.41260338671477725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.5987709,"{'circle_3d': {'center': [-4.04737868255881, 2.057983632572186, 59.620077709532254], 'normal': [-0.1704387216975637, 0.6616681175491074, -0.730168435612716], 'radius': 2.6144011044652706}, 'confidence': 0.7920120954335718, 'timestamp': 1713.546295, 'diameter_3d': 5.228802208930541, 'ellipse': {'center': [118.02125870925582, 140.8440679573385], 'axes': [37.810299175219896, 54.4798768044011], 'angle': -72.55377797752162}, 'location': [118.02125870925582, 140.8440679573385], 'diameter': 54.4798768044011, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.9678026839098908, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2938376692426137, 'phi': -1.8001140939527174, 'norm_pos': [0.36881643346642445, 0.4131497168444229], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.605551,"{'circle_3d': {'center': [-4.034769317710202, 2.0529880244595766, 59.61262110500651], 'normal': [-0.1693879412935131, 0.6612518168730566, -0.7307898193231944], 'radius': 2.605017134477838}, 'confidence': 0.9395135094389044, 'timestamp': 1713.554695, 'diameter_3d': 5.210034268955676, 'ellipse': {'center': [118.14577160372684, 140.79843978230545], 'axes': [37.722201889100276, 54.29061301949411], 'angle': -72.62930663414282}, 'location': [118.14577160372684, 140.79843978230545], 'diameter': 54.29061301949411, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.9676457185967324, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.29328258719961, 'phi': -1.798561737477264, 'norm_pos': [0.36920553626164637, 0.413339834240394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.614295,"{'circle_3d': {'center': [-4.03750909991089, 2.0569482243005917, 59.61684185882619], 'normal': [-0.16961625647690376, 0.6615818335264745, -0.7304380898382213], 'radius': 2.594928750586117}, 'confidence': 0.7577967148350091, 'timestamp': 1713.563095, 'diameter_3d': 5.189857501172234, 'ellipse': {'center': [118.11945097311282, 140.8425199248759], 'axes': [37.55012616864627, 54.07640445278955], 'angle': -72.62058298793038}, 'location': [118.11945097311282, 140.8425199248759], 'diameter': 54.07640445278955, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.967652777538941, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2937225985494782, 'phi': -1.7989642583585366, 'norm_pos': [0.36912328429097757, 0.4131561669796838], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655183.620832,"{'circle_3d': {'center': [-4.036720340422385, 2.054960658902777, 59.61485898133989], 'normal': [-0.16955052651952832, 0.6614162030766566, -0.7306033296287457], 'radius': 2.628382773638654}, 'confidence': 0.8583311074540844, 'timestamp': 1713.571495, 'diameter_3d': 5.256765547277308, 'ellipse': {'center': [118.129085333282, 140.80824391974437], 'axes': [38.04719580036685, 54.77600304183336], 'angle': -72.62071569508979}, 'location': [118.129085333282, 140.80824391974437], 'diameter': 54.77600304183336, 'sphere': {'center': [-2.0021140221880454, -5.882033778017102, 68.38209893688484], 'radius': 12.0}, 'projected_sphere': {'center': [141.84743210496814, 66.66936231751859], 'axes': [217.60080827197055, 217.60080827197055], 'angle': 90.0}, 'model_confidence': 0.9675395516135499, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.293501742055563, 'phi': -1.7988290584182676, 'norm_pos': [0.3691533916665063, 0.41329898366773177], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
