eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656527.785011,"{'circle_3d': {'center': [1.262972970625135, -0.10204772324266909, 39.45675898904813], 'normal': [0.16769663159730516, -0.4677492445805651, -0.8678067088616154], 'radius': 1.2165846922138197}, 'confidence': 0.9998318662383359, 'timestamp': 3057.74147, 'diameter_3d': 2.4331693844276394, 'ellipse': {'center': [179.76446518667436, 118.63542232617084], 'axes': [32.921978543518584, 38.253482474794666], 'angle': -67.50716928391262}, 'location': [179.76446518667436, 118.63542232617084], 'diameter': 38.253482474794666, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9381744410491555, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0840537729531068, 'phi': -1.379907288508754, 'norm_pos': [0.5617639537083574, 0.5056857403076215], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.901289,"{'circle_3d': {'center': [1.2318364119248542, -0.14452605884943193, 39.47378509732424], 'normal': [0.16510191837228175, -0.47128910588112866, -0.866387866505273], 'radius': 1.2075892801786516}, 'confidence': 0.522595935548922, 'timestamp': 3058.85867, 'diameter_3d': 2.4151785603573033, 'ellipse': {'center': [179.2694918124778, 117.96643439863443], 'axes': [32.60013955106738, 37.95315585299028], 'angle': -68.04238942243644}, 'location': [179.2694918124778, 117.96643439863443], 'diameter': 37.95315585299028, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0800445121358293, 'phi': -1.382490554321129, 'norm_pos': [0.5602171619139932, 0.5084731900056898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.909726,"{'circle_3d': {'center': [1.2351143130107038, -0.14304804617492728, 39.473606374289744], 'normal': [0.16537507679610255, -0.4711659381582533, -0.8664027600914809], 'radius': 1.2027513596246162}, 'confidence': 0.5337397639825591, 'timestamp': 3058.86707, 'diameter_3d': 2.4055027192492324, 'ellipse': {'center': [179.32156540456532, 117.98769775253689], 'axes': [32.46995300086973, 37.801324381579526], 'angle': -68.00037124266343}, 'location': [179.32156540456532, 117.98769775253689], 'diameter': 37.801324381579526, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0801841562293975, 'phi': -1.3821895018002452, 'norm_pos': [0.5603798918892666, 0.508384592697763], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.917423,"{'circle_3d': {'center': [1.2384138854231375, -0.14156299160793484, 39.47342921273979], 'normal': [0.16565004116380536, -0.4710421836110039, -0.8664175235539773], 'radius': 1.2012706158907767}, 'confidence': 0.5434499911843118, 'timestamp': 3058.87547, 'diameter_3d': 2.4025412317815533, 'ellipse': {'center': [179.37354268269758, 118.01038581944927], 'axes': [32.43042672364735, 37.75502844080132], 'angle': -67.95807380432696}, 'location': [179.37354268269758, 118.01038581944927], 'diameter': 37.75502844080132, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0803244551574733, 'phi': -1.381886455644794, 'norm_pos': [0.5605423208834299, 0.5082900590856281], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.925216,"{'circle_3d': {'center': [1.2417351324605739, -0.14007089361963398, 39.47325363604506], 'normal': [0.16592681175025842, -0.4709178421119789, -0.8664321549452049], 'radius': 1.1940501769524967}, 'confidence': 0.5376196956211617, 'timestamp': 3058.88387, 'diameter_3d': 2.3881003539049934, 'ellipse': {'center': [179.42660313228907, 118.03095852048207], 'axes': [32.23586194158757, 37.52829434968942], 'angle': -67.91553263391107}, 'location': [179.42660313228907, 118.03095852048207], 'diameter': 37.52829434968942, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0804654089200492, 'phi': -1.3815814158547917, 'norm_pos': [0.5607081347884033, 0.5082043394979914], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.933362,"{'circle_3d': {'center': [1.2450780574195845, -0.13857175067474437, 39.47307966772645], 'normal': [0.16620538883017597, -0.47079291353323804, -0.8664466523050885], 'radius': 1.1958634249016835}, 'confidence': 0.5458972896303772, 'timestamp': 3058.89227, 'diameter_3d': 2.391726849803367, 'ellipse': {'center': [179.4788337693303, 118.05514783488627], 'axes': [32.2852787955568, 37.58554730094819], 'angle': -67.87269021559571}, 'location': [179.4788337693303, 118.05514783488627], 'diameter': 37.58554730094819, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0806070175171183, 'phi': -1.3812743824302547, 'norm_pos': [0.5608713555291571, 0.5081035506879739], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.941965,"{'circle_3d': {'center': [1.2484426635951493, -0.1370655612313305, 39.47290733145515], 'normal': [0.16648577267813974, -0.470667397746287, -0.8664610136610309], 'radius': 1.188494116568033}, 'confidence': 0.4851955530349783, 'timestamp': 3058.90067, 'diameter_3d': 2.376988233136066, 'ellipse': {'center': [179.532592204375, 118.07589881862962], 'axes': [32.08666398155581, 37.354128231894315], 'angle': -67.82961764494783}, 'location': [179.532592204375, 118.07589881862962], 'diameter': 37.354128231894315, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0807492809486945, 'phi': -1.3809653553711498, 'norm_pos': [0.5610393506386718, 0.5080170882557099], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.949467,"{'circle_3d': {'center': [1.2518289542792767, -0.13555232374124948, 39.47273665105264], 'normal': [0.16676796356848367, -0.4705412946221135, -0.8664752370279062], 'radius': 1.1939998299654428}, 'confidence': 0.5011775929261107, 'timestamp': 3058.90907, 'diameter_3d': 2.3879996599308857, 'ellipse': {'center': [179.58502444274038, 118.10173234226045], 'axes': [32.23579158951561, 37.52745978162116], 'angle': -67.78622888315248}, 'location': [179.58502444274038, 118.10173234226045], 'diameter': 37.52745978162116, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0808921992147718, 'phi': -1.3806543346774938, 'norm_pos': [0.5612032013835637, 0.5079094485739148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.961847,"{'circle_3d': {'center': [1.151159716940442, -0.134032036649951, 39.45304163843987], 'normal': [0.15837886045691407, -0.4704146040311719, -0.8681164880789703], 'radius': 1.2029257118402008}, 'confidence': 0.4695290603440411, 'timestamp': 3058.91747, 'diameter_3d': 2.4058514236804016, 'ellipse': {'center': [178.01522128507483, 118.12865206667901], 'axes': [32.58279131838859, 37.82477978974748], 'angle': -68.86598631859951}, 'location': [178.01522128507483, 118.12865206667901], 'diameter': 37.82477978974748, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0810357723153416, 'phi': -1.3903413203493036, 'norm_pos': [0.5562975665158588, 0.5077972830555042], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.970193,"{'circle_3d': {'center': [1.1618190589388155, -0.13250469839623502, 39.45416431745824], 'normal': [0.15926713895677855, -0.47028732584336225, -0.868022931494106], 'radius': 1.1946829338438147}, 'confidence': 0.46372512133563604, 'timestamp': 3058.92587, 'diameter_3d': 2.3893658676876295, 'ellipse': {'center': [178.18285294999, 118.14940781089435], 'axes': [32.35291420274622, 37.564699529872335], 'angle': -68.74304671330904}, 'location': [178.18285294999, 118.14940781089435], 'diameter': 37.564699529872335, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0811800002504195, 'phi': -1.3893321048333498, 'norm_pos': [0.5568214154687188, 0.5077108007879403], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.977618,"{'circle_3d': {'center': [1.1638778027508527, -0.13097030741274285, 39.45371106775444], 'normal': [0.15943870094111495, -0.4701594599280712, -0.8680607023027561], 'radius': 1.1880417363031741}, 'confidence': 0.42972970460465465, 'timestamp': 3058.93427, 'diameter_3d': 2.3760834726063482, 'ellipse': {'center': [178.21615839143112, 118.1708857686426], 'axes': [32.17491257843749, 37.35631481778616], 'angle': -68.713679691154}, 'location': [178.21615839143112, 118.1708857686426], 'diameter': 37.35631481778616, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.081324883019998, 'phi': -1.3891486333584053, 'norm_pos': [0.5569254949732223, 0.5076213092973225], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.98576,"{'circle_3d': {'center': [1.165951502763408, -0.12942886212573423, 39.453257400986274], 'normal': [0.15961150927549456, -0.4700310061541538, -0.86809850786677], 'radius': 1.191341048282843}, 'confidence': 0.43764228149120243, 'timestamp': 3058.94267, 'diameter_3d': 2.382682096565686, 'ellipse': {'center': [178.24846261292842, 118.19631760171951], 'axes': [32.26623831035757, 37.460565651464165], 'angle': -68.68407242865875}, 'location': [178.24846261292842, 118.19631760171951], 'diameter': 37.460565651464165, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0814704206240688, 'phi': -1.388963808556552, 'norm_pos': [0.5570264456654013, 0.5075153433261688], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656528.992757,"{'circle_3d': {'center': [1.1680401620792975, -0.12788036095483868, 39.45280332898667], 'normal': [0.15978556421848536, -0.46990196438991255, -0.8681363472000706], 'radius': 1.196914460850676}, 'confidence': 0.4446637850030131, 'timestamp': 3058.95107, 'diameter_3d': 2.393828921701352, 'ellipse': {'center': [178.28071537830982, 118.22274606372133], 'axes': [32.41919808196961, 37.63634435823992], 'angle': -68.65425315188004}, 'location': [178.28071537830982, 118.22274606372133], 'diameter': 37.63634435823992, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.081616613062648, 'phi': -1.3887776304277704, 'norm_pos': [0.5571272355572182, 0.5074052247344945], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.003084,"{'circle_3d': {'center': [1.2742269780674156, -0.1263248023136514, 39.47206474786113], 'normal': [0.16863446555082853, -0.469772334503147, -0.8665312289605319], 'radius': 1.18330410206878}, 'confidence': 0.4045569545615369, 'timestamp': 3058.95947, 'diameter_3d': 2.36660820413756, 'ellipse': {'center': [179.93772253200262, 118.24220090022587], 'axes': [31.947450937671455, 37.19241550127445], 'angle': -67.50314777070015}, 'location': [179.93772253200262, 118.24220090022587], 'diameter': 37.19241550127445, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0817634603357194, 'phi': -1.3785900989720798, 'norm_pos': [0.5623053829125082, 0.5073241629157256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.009813,"{'circle_3d': {'center': [1.1650293263096008, -0.12476218460907607, 39.450562513670064], 'normal': [0.15953466123767734, -0.4696421163610991, -0.8683230818097877], 'radius': 1.191894166092088}, 'confidence': 0.4282332736930042, 'timestamp': 3058.96787, 'diameter_3d': 2.383788332184176, 'ellipse': {'center': [178.23515033618344, 118.26965066867795], 'axes': [32.294152720501444, 37.48053606327879], 'angle': -68.67274231889331}, 'location': [178.23515033618344, 118.26965066867795], 'diameter': 37.48053606327879, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.081910962443299, 'phi': -1.389095416880583, 'norm_pos': [0.5569848448005732, 0.5072097888805085], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.018646,"{'circle_3d': {'center': [1.2798766401048494, -0.12319250624191991, 39.47146813379465], 'normal': [0.16910527072061465, -0.4695113098305026, -0.8665809467994052], 'radius': 1.1783243598865558}, 'confidence': 0.45241564768093057, 'timestamp': 3058.97627, 'diameter_3d': 2.3566487197731116, 'ellipse': {'center': [180.02719971600575, 118.28937519071472], 'axes': [31.815081677263162, 37.03657246781709], 'angle': -67.42790909782723}, 'location': [180.02719971600575, 118.28937519071472], 'diameter': 37.03657246781709, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0820591193853792, 'phi': -1.3780774424026412, 'norm_pos': [0.562584999112518, 0.507127603372022], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.025472,"{'circle_3d': {'center': [1.3787217335206523, -0.12161576560665655, 39.49038967607876], 'normal': [0.17734236183859828, -0.4693799147775641, -0.8650041516090626], 'radius': 1.2103305373334472}, 'confidence': 0.41416001878790404, 'timestamp': 3058.98467, 'diameter_3d': 2.4206610746668944, 'ellipse': {'center': [181.56172096956786, 118.32669503467909], 'axes': [32.5760601614654, 38.026894213546825], 'angle': -66.37530066838377}, 'location': [181.56172096956786, 118.32669503467909], 'diameter': 38.026894213546825, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0822079311619512, 'phi': -1.3685794122909898, 'norm_pos': [0.5673803780298996, 0.5069721040221704], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.033622,"{'circle_3d': {'center': [1.271159005264872, -0.12003196109116487, 39.46805928575945], 'normal': [0.1683788011506166, -0.4692479310679398, -0.8668650174690054], 'radius': 1.1838200809964454}, 'confidence': 0.3950623546988633, 'timestamp': 3058.99307, 'diameter_3d': 2.367640161992891, 'ellipse': {'center': [179.89154800908932, 118.34095357856765], 'axes': [31.980646959722627, 37.21239681857061], 'angle': -67.5058311463316}, 'location': [179.89154800908932, 118.34095357856765], 'diameter': 37.21239681857061, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0823573977730319, 'phi': -1.3789464915448943, 'norm_pos': [0.5621610875284041, 0.5069126934226348], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.0464041,"{'circle_3d': {'center': [1.398501725571231, -0.012184962729810067, 39.43580337941628], 'normal': [0.17899069450947983, -0.46026068120449354, -0.8695530096642697], 'radius': 1.2067066701871205}, 'confidence': 0.37764722609519163, 'timestamp': 3059.00147, 'diameter_3d': 2.413413340374241, 'ellipse': {'center': [181.901548736302, 120.04077480549486], 'axes': [32.73783125252134, 37.967056184060645], 'angle': -65.60955894481062}, 'location': [181.901548736302, 120.04077480549486], 'diameter': 37.967056184060645, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0925075192186133, 'phi': -1.3677896410637058, 'norm_pos': [0.5684423398009437, 0.4998301049771048], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.053344,"{'circle_3d': {'center': [1.3941151691210947, -0.017973439157535687, 39.43796707525831], 'normal': [0.17862514813863511, -0.46074305424013723, -0.869372701677434], 'radius': 1.195223914403609}, 'confidence': 0.39041932895358267, 'timestamp': 3059.00987, 'diameter_3d': 2.390447828807218, 'ellipse': {'center': [181.83319804115496, 119.94552966888136], 'axes': [32.41647070556172, 37.603456889792284], 'angle': -65.68634115328115}, 'location': [181.83319804115496, 119.94552966888136], 'diameter': 37.603456889792284, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0919640974875462, 'phi': -1.3681520915649212, 'norm_pos': [0.5682287438786092, 0.5002269597129942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.061065,"{'circle_3d': {'center': [1.3993075568027198, -0.01493816855951735, 39.437427065851836], 'normal': [0.1790578471121039, -0.4604901150236358, -0.8694177024613067], 'radius': 1.208785573101301}, 'confidence': 0.4219331746446009, 'timestamp': 3059.01827, 'diameter_3d': 2.417571146202602, 'ellipse': {'center': [181.91301235197824, 119.9983514946112], 'axes': [32.78633993816807, 38.03090612950025], 'angle': -65.61537325216973}, 'location': [181.91301235197824, 119.9983514946112], 'diameter': 38.03090612950025, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0922490675669443, 'phi': -1.3676848114091888, 'norm_pos': [0.568478163599932, 0.5000068687724533], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.0697331,"{'circle_3d': {'center': [1.393256206582958, -0.11814632964005511, 39.491497704333106], 'normal': [0.17855356792712374, -0.4690907951136806, -0.8649118159212007], 'radius': 1.209911001541142}, 'confidence': 0.37831824764934224, 'timestamp': 3059.02667, 'diameter_3d': 2.419822003082284, 'ellipse': {'center': [181.78881871738542, 118.38088225163031], 'axes': [32.55752902727242, 38.01302294980654], 'angle': -66.20596683021675}, 'location': [181.78881871738542, 118.38088225163031], 'diameter': 38.01302294980654, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0825353328811504, 'phi': -1.3672148971721756, 'norm_pos': [0.5680900584918295, 0.5067463239515404], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.07903,"{'circle_3d': {'center': [1.410557480112931, -0.0014267963978840115, 39.43260358810102], 'normal': [0.17999534072128826, -0.4593641673434999, -0.8698196589405419], 'radius': 1.197788076297379}, 'confidence': 0.4075391100322424, 'timestamp': 3059.03507, 'diameter_3d': 2.395576152594758, 'ellipse': {'center': [182.09363576330483, 120.20618688270801], 'axes': [32.50935891546044, 37.68985552883696], 'angle': -65.42528180726472}, 'location': [182.09363576330483, 120.20618688270801], 'diameter': 37.68985552883696, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.093517088711151, 'phi': -1.366742348853907, 'norm_pos': [0.5690426117603276, 0.4991408879887166], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.085015,"{'circle_3d': {'center': [1.2256738699693104, 0.20703955815731678, 39.288958401518784], 'normal': [0.16458837320931977, -0.44199197113056626, -0.8817900911557276], 'radius': 1.213428633878498}, 'confidence': 0.37111100965563026, 'timestamp': 3059.04347, 'diameter_3d': 2.426857267756996, 'ellipse': {'center': [179.26002077079622, 123.49842670277205], 'axes': [33.65381551916524, 38.319166313522956], 'angle': -66.34353782599884}, 'location': [179.26002077079622, 123.49842670277205], 'diameter': 38.319166313522956, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.1129782086159763, 'phi': -1.3862671664543318, 'norm_pos': [0.5601875649087382, 0.4854232220717831], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.0946088,"{'circle_3d': {'center': [1.2443363177642515, 0.19521421571026476, 39.29839645092083], 'normal': [0.16614357719223152, -0.4429774163344873, -0.8810035870388901], 'radius': 1.2094668998403595}, 'confidence': 0.4081021968659908, 'timestamp': 3059.05187, 'diameter_3d': 2.418933799680719, 'ellipse': {'center': [179.5497379059137, 123.30972935695068], 'axes': [33.49585251533206, 38.185217158174524], 'angle': -66.19569332995938}, 'location': [179.5497379059137, 123.30972935695068], 'diameter': 38.185217158174524, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.1118793330579273, 'phi': -1.3844009629920984, 'norm_pos': [0.5610929309559803, 0.48620946101270546], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.102109,"{'circle_3d': {'center': [1.2471418597827761, 0.20121707470945527, 39.29590960394222], 'normal': [0.16637737236044192, -0.4424771780845547, -0.8812108242871078], 'radius': 1.2130305106164447}, 'confidence': 0.389136251114161, 'timestamp': 3059.06027, 'diameter_3d': 2.4260610212328895, 'ellipse': {'center': [179.59461280354233, 123.40583479656715], 'axes': [33.606254649144674, 38.30031129722113], 'angle': -66.13130715304194}, 'location': [179.59461280354233, 123.40583479656715], 'diameter': 38.30031129722113, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.112437226037601, 'phi': -1.384187598742261, 'norm_pos': [0.5612331650110698, 0.4858090216809702], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656529.110754,"{'circle_3d': {'center': [1.1440963436690823, 0.20724931670362334, 39.27395171038977], 'normal': [0.15779024601763406, -0.4419744912517073, -0.8830406487498121], 'radius': 1.217729464008478}, 'confidence': 0.39570117245222924, 'timestamp': 3059.06867, 'diameter_3d': 2.435458928016956, 'ellipse': {'center': [177.98208460786458, 123.50512079486845], 'axes': [33.85664832961648, 38.46762898744541], 'angle': -67.27930801504434}, 'location': [177.98208460786458, 123.50512079486845], 'diameter': 38.46762898744541, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9427590192986335, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.1129976951539668, 'phi': -1.3939728813038297, 'norm_pos': [0.5561940143995768, 0.48539533002138147], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
