eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656701.0421262,"{'circle_3d': {'center': [3.7059216921922276, 0.6527636566941446, 116.0586881904578], 'normal': [0.12850980903225148, -0.5707349398956628, -0.8110159414985554], 'radius': 3.323662996565284}, 'confidence': 0.25672515014367475, 'timestamp': 3230.999554, 'diameter_3d': 6.647325993130568, 'ellipse': {'center': [179.75004478613505, 123.72355093211307], 'axes': [28.761212707907074, 35.53435160758463], 'angle': -74.75914136220341}, 'location': [179.75004478613505, 123.72355093211307], 'diameter': 35.53435160758463, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9633957196696743, 'phi': -1.4136475274978362, 'norm_pos': [0.5617188899566721, 0.4844852044495289], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.1344728,"{'circle_3d': {'center': [3.688005744688732, 0.38511471319830726, 116.24977425718377], 'normal': [0.12701681340696022, -0.593039018520316, -0.7950921026047245], 'radius': 3.2564913978348176}, 'confidence': 0.22406034942892533, 'timestamp': 3231.091954, 'diameter_3d': 6.512982795669635, 'ellipse': {'center': [179.62593261959898, 122.28401611255985], 'axes': [27.540812445130378, 34.75828758520556], 'angle': -75.56181100725156}, 'location': [179.62593261959898, 122.28401611255985], 'diameter': 34.75828758520556, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9359683450892151, 'phi': -1.4123837913871464, 'norm_pos': [0.5613310394362468, 0.49048326619766724], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.143276,"{'circle_3d': {'center': [3.703718116180118, 0.4437337442912863, 116.20884268722311], 'normal': [0.12832617769790908, -0.588154099262568, -0.7985030667681133], 'radius': 3.298523199105977}, 'confidence': 0.2006438613988257, 'timestamp': 3231.100354, 'diameter_3d': 6.597046398211954, 'ellipse': {'center': [179.7147301545234, 122.60277381903808], 'axes': [28.0337843779774, 35.219651696508976], 'angle': -75.29469323466883}, 'location': [179.7147301545234, 122.60277381903808], 'diameter': 35.219651696508976, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9420218005971285, 'phi': -1.411450389913518, 'norm_pos': [0.5616085317328856, 0.4891551090873414], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.151756,"{'circle_3d': {'center': [3.7074134382282495, 0.3987533279398514, 116.24273404448093], 'normal': [0.12863412120191997, -0.5919024672918538, -0.7956787869966282], 'radius': 3.252628899498608}, 'confidence': 0.18347323893260759, 'timestamp': 3231.108754, 'diameter_3d': 6.505257798997216, 'ellipse': {'center': [179.73009058746064, 122.35611564623791], 'axes': [27.52972114886855, 34.71933440718056], 'angle': -75.37192227014472}, 'location': [179.73009058746064, 122.35611564623791], 'diameter': 34.71933440718056, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9373791728046236, 'phi': -1.4105171779581385, 'norm_pos': [0.5616565330858145, 0.49018285147400875], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.157899,"{'circle_3d': {'center': [3.627362509731219, 0.4586600034023789, 116.18592071629895], 'normal': [0.12196321049383417, -0.5869102443366435, -0.8004132310117931], 'radius': 3.309970511612}, 'confidence': 0.1597403931769965, 'timestamp': 3231.117154, 'diameter_3d': 6.619941023224, 'ellipse': {'center': [179.31311357718488, 122.68470321498933], 'axes': [28.217049135913015, 35.3482268684009], 'angle': -75.8868395375279}, 'location': [179.31311357718488, 122.68470321498933], 'diameter': 35.3482268684009, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9435589409834105, 'phi': -1.419584155520907, 'norm_pos': [0.5603534799287028, 0.4888137366042111], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.170607,"{'circle_3d': {'center': [3.627240348505562, 0.3183726682169281, 116.29036138344728], 'normal': [0.1219530303916961, -0.5986008556020979, -0.7917098420827661], 'radius': 3.198733543670719}, 'confidence': 0.10391016783343443, 'timestamp': 3231.125554, 'diameter_3d': 6.397467087341438, 'ellipse': {'center': [179.29872508161287, 121.92025287620758], 'axes': [26.92448896125222, 34.129138812696624], 'angle': -76.20722057820912}, 'location': [179.29872508161287, 121.92025287620758], 'diameter': 34.129138812696624, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9290430038558523, 'phi': -1.4179600502360925, 'norm_pos': [0.5603085158800403, 0.4919989463491351], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.1786938,"{'circle_3d': {'center': [3.737875865916622, 0.3858215431593308, 116.2573472197562], 'normal': [0.1311726568426177, -0.592980116023564, -0.7944610223903558], 'radius': 3.300344425028926}, 'confidence': 0.25135207945432014, 'timestamp': 3231.133954, 'diameter_3d': 6.600688850057852, 'ellipse': {'center': [179.88791981909048, 122.29365342957189], 'axes': [27.88106598849625, 35.224636355992025], 'angle': -75.15561893700131}, 'location': [179.88791981909048, 122.29365342957189], 'diameter': 35.224636355992025, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9360414981348425, 'phi': -1.4071636086364516, 'norm_pos': [0.5621497494346578, 0.49044311071011715], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.184938,"{'circle_3d': {'center': [3.638512635344222, 0.3421779689902902, 116.2741492243518], 'normal': [0.12289238762825107, -0.5966170805376508, -0.7930608553407221], 'radius': 3.2766519996023753}, 'confidence': 0.10134865763640555, 'timestamp': 3231.142354, 'diameter_3d': 6.553303999204751, 'ellipse': {'center': [179.35908853973507, 122.05814026855197], 'axes': [27.634243142672474, 34.96573327003371], 'angle': -76.06238426857557}, 'location': [179.35908853973507, 122.05814026855197], 'diameter': 34.96573327003371, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9315171954721633, 'phi': -1.4170594855936154, 'norm_pos': [0.5604971516866721, 0.4914244155477001], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.194231,"{'circle_3d': {'center': [3.660899028441264, 0.4029785991070405, 116.23219114204632], 'normal': [0.12475792038633787, -0.5915503613612548, -0.7965573621995123], 'radius': 3.292078799498017}, 'confidence': 0.22141344979667751, 'timestamp': 3231.150754, 'diameter_3d': 6.584157598996034, 'ellipse': {'center': [179.48407216094546, 122.3846101410548], 'axes': [27.904266385777703, 35.143340587914835], 'angle': -75.74091346757446}, 'location': [179.48407216094546, 122.3846101410548], 'diameter': 35.143340587914835, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9378159535608643, 'phi': -1.4154370675689405, 'norm_pos': [0.5608877255029545, 0.49006412441227165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.203816,"{'circle_3d': {'center': [3.7588157703096177, 0.3605076175973654, 116.27978172289411], 'normal': [0.1329176488753673, -0.5950896098203944, -0.7925914804621959], 'radius': 3.2782141100005147}, 'confidence': 0.17229264354905965, 'timestamp': 3231.159154, 'diameter_3d': 6.556428220001029, 'ellipse': {'center': [179.99587732988445, 122.15528041383276], 'axes': [27.61622188390038, 34.98177219646213], 'angle': -75.04737045399592}, 'location': [179.99587732988445, 122.15528041383276], 'diameter': 34.98177219646213, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.933419180454196, 'phi': -1.4046423420711946, 'norm_pos': [0.5624871166558889, 0.4910196649423635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.209287,"{'circle_3d': {'center': [3.7673489334361983, 0.42263542884717786, 116.23487897601967], 'normal': [0.1336287458025824, -0.5899122922162435, -0.7963333760350663], 'radius': 3.327922132147656}, 'confidence': 0.20913369778242213, 'timestamp': 3231.167554, 'diameter_3d': 6.655844264295312, 'ellipse': {'center': [180.0470707665668, 122.49384898922735], 'axes': [28.187982237417632, 35.526234045822434], 'angle': -74.82740258593606}, 'location': [180.0470707665668, 122.49384898922735], 'diameter': 35.526234045822434, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9398461111724519, 'phi': -1.4045402578091948, 'norm_pos': [0.5626470961455212, 0.48960896254488606], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.2188969,"{'circle_3d': {'center': [3.675856181979659, 0.38134303315444384, 116.25065507368656], 'normal': [0.12600434984787076, -0.5933533251906379, -0.7950187012294923], 'radius': 3.2871503610871575}, 'confidence': 0.12107828231910071, 'timestamp': 3231.175954, 'diameter_3d': 6.574300722174315, 'ellipse': {'center': [179.56055083543896, 122.26833180187003], 'axes': [27.798509913923706, 35.08524772020348], 'angle': -75.66933991741361}, 'location': [179.56055083543896, 122.26833180187003], 'diameter': 35.08524772020348, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9355779301186516, 'phi': -1.4136114666931197, 'norm_pos': [0.5611267213607467, 0.49054861749220824], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.226793,"{'circle_3d': {'center': [3.6986646150226026, 0.44482360453520187, 116.20722931805145], 'normal': [0.12790505260144938, -0.5880632775755745, -0.7986375141990847], 'radius': 3.3006540023884847}, 'confidence': 0.15037123961898452, 'timestamp': 3231.184354, 'diameter_3d': 6.601308004776969, 'ellipse': {'center': [179.68813100116088, 122.60893675193057], 'axes': [28.05790536138086, 35.24285557166662], 'angle': -75.33343888568645}, 'location': [179.68813100116088, 122.60893675193057], 'diameter': 35.24285557166662, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9421340950074056, 'phi': -1.4119908387755646, 'norm_pos': [0.5615254093786277, 0.4891294302002893], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.23503,"{'circle_3d': {'center': [3.7970652560755656, 0.4047166394498358, 116.25322011135476], 'normal': [0.1361051060225297, -0.591405524666022, -0.7948049480904753], 'radius': 3.296530687415748}, 'confidence': 0.13083527658673702, 'timestamp': 3231.192754, 'diameter_3d': 6.593061374831496, 'ellipse': {'center': [180.2025063510332, 122.3934752989671], 'axes': [27.85664066969461, 35.185713705796125], 'angle': -74.63110206698485}, 'location': [180.2025063510332, 122.3934752989671], 'diameter': 35.185713705796125, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9379955801161384, 'phi': -1.4011979380365724, 'norm_pos': [0.5631328323469788, 0.49002718625430375], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.242538,"{'circle_3d': {'center': [3.805995312837422, 0.46957639601746415, 116.20682545748151], 'normal': [0.13684927741935107, -0.586000544952053, -0.7986711692465795], 'radius': 3.348336448120143}, 'confidence': 0.16801425833872294, 'timestamp': 3231.201154, 'diameter_3d': 6.696672896240286, 'ellipse': {'center': [180.2560134507019, 122.74707258081519], 'axes': [28.453476045329072, 35.75326526001237], 'angle': -74.39627401355392}, 'location': [180.2560134507019, 122.74707258081519], 'diameter': 35.75326526001237, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9446820524125429, 'phi': -1.4010980646032773, 'norm_pos': [0.5633000420334434, 0.4885538642466034], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656701.254229,"{'circle_3d': {'center': [3.703062985093614, 0.33406305966831873, 116.2904931511729], 'normal': [0.12827158344070042, -0.5972933229811487, -0.7916988614389646], 'radius': 3.265787881446853}, 'confidence': 0.09160826501270672, 'timestamp': 3231.209554, 'diameter_3d': 6.531575762893706, 'ellipse': {'center': [179.69893463298277, 122.01286251670675], 'axes': [27.481201381388363, 34.84541287107875], 'angle': -75.55905384719964}, 'location': [179.69893463298277, 122.01286251670675], 'diameter': 34.84541287107875, 'sphere': {'center': [2.1638039838052094, 7.5015829354421, 125.79087948844047], 'radius': 12.0}, 'projected_sphere': {'center': [170.66498998508482, 156.97391606520648], 'axes': [118.29156502055775, 118.29156502055775], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3224.010755, 'theta': 0.9306742889145984, 'phi': -1.4101714517172472, 'norm_pos': [0.5615591707280712, 0.49161307284705524], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
