imu_packets,1179
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1581655170.1947908,0.04504,-0.02057,-0.99707,0.05865,0.0122
1581655170.2008462,0.04498,-0.02063,-0.99707,0.05853,0.0122
1581655170.20533,0.04492,-0.02063,-0.99707,0.05835,0.0122
1581655170.2104378,0.04486,-0.02063,-0.99707,0.05829,0.0122
1581655170.217716,0.04486,-0.02063,-0.99707,0.05817,0.0122
1581655170.223758,0.04480,-0.02063,-0.99707,0.05811,0.0122
1581655170.228585,0.04480,-0.02063,-0.99707,0.05804,0.0122
1581655170.2343419,0.04474,-0.02063,-0.99707,0.05798,0.0122
1581655170.240452,0.04474,-0.02063,-0.99713,0.05798,0.0122
1581655170.24508,0.04468,-0.02069,-0.99713,0.05792,0.0122
1581655170.250276,0.04468,-0.02069,-0.99713,0.05792,0.0122
1581655170.255819,0.04474,-0.02081,-0.99713,0.05786,0.0122
1581655170.262039,0.04474,-0.02087,-0.99713,0.05786,0.0122
1581655170.267046,0.04480,-0.02094,-0.99707,0.05786,0.0122
1581655170.2724538,0.04486,-0.02100,-0.99707,0.05786,0.0122
1581655170.2780612,0.04486,-0.02100,-0.99707,0.05786,0.0122
1581655170.283788,0.04492,-0.02106,-0.99707,0.05786,0.0122
1581655170.288935,0.04492,-0.02112,-0.99707,0.05786,0.0122
1581655170.295233,0.04498,-0.02112,-0.99707,0.05786,0.0122
1581655170.300471,0.04498,-0.02118,-0.99707,0.05792,0.0122
1581655170.305898,0.04504,-0.02118,-0.99707,0.05792,0.0122
1581655170.31121,0.04504,-0.02118,-0.99707,0.05798,0.0121
1581655170.316421,0.04504,-0.02118,-0.99707,0.05798,0.0121
1581655170.3240252,0.04510,-0.02118,-0.99707,0.05798,0.0121
1581655170.328013,0.04510,-0.02112,-0.99707,0.05798,0.0121
1581655170.333556,0.04517,-0.02112,-0.99707,0.05798,0.0121
1581655170.3390348,0.04523,-0.02106,-0.99707,0.05798,0.0121
1581655170.34415,0.04523,-0.02106,-0.99707,0.05798,0.0121
1581655170.349952,0.04529,-0.02100,-0.99707,0.05798,0.0121
1581655170.355885,0.04535,-0.02100,-0.99707,0.05792,0.0121
1581655170.361592,0.04535,-0.02100,-0.99707,0.05792,0.0121
1581655170.3674262,0.04541,-0.02094,-0.99707,0.05786,0.0121
1581655170.373058,0.04547,-0.02094,-0.99707,0.05786,0.0121
1581655170.378591,0.04547,-0.02100,-0.99707,0.05786,0.0121
1581655170.383872,0.04553,-0.02100,-0.99707,0.05780,0.0121
1581655170.390406,0.04553,-0.02100,-0.99707,0.05780,0.0121
1581655170.395216,0.04559,-0.02100,-0.99707,0.05774,0.0121
1581655170.400432,0.04559,-0.02100,-0.99707,0.05768,0.0121
1581655170.405396,0.04559,-0.02106,-0.99707,0.05762,0.0121
1581655170.410974,0.04559,-0.02106,-0.99707,0.05762,0.0121
1581655170.416545,0.04559,-0.02112,-0.99707,0.05756,0.0120
1581655170.4232209,0.04565,-0.02118,-0.99707,0.05756,0.0120
1581655170.42798,0.04565,-0.02124,-0.99707,0.05750,0.0120
1581655170.433773,0.04565,-0.02130,-0.99707,0.05750,0.0120
1581655170.438878,0.04565,-0.02136,-0.99707,0.05743,0.0120
1581655170.44434,0.04565,-0.02142,-0.99707,0.05737,0.0120
1581655170.4502988,0.04565,-0.02148,-0.99707,0.05737,0.0120
1581655170.4555929,0.04565,-0.02161,-0.99707,0.05731,0.0120
1581655170.4617841,0.04565,-0.02167,-0.99707,0.05725,0.0120
1581655170.467593,0.04565,-0.02173,-0.99707,0.05725,0.0120
1581655170.472707,0.04565,-0.02179,-0.99707,0.05725,0.0120
1581655170.4783292,0.04565,-0.02185,-0.99707,0.05725,0.0120
1581655170.48387,0.04565,-0.02191,-0.99707,0.05719,0.0120
1581655170.488757,0.04565,-0.02197,-0.99707,0.05719,0.0120
1581655170.4942222,0.04565,-0.02203,-0.99707,0.05719,0.0120
1581655170.5003,0.04565,-0.02216,-0.99707,0.05719,0.0120
1581655170.505285,0.04565,-0.02234,-0.99707,0.05713,0.0120
1581655170.5105011,0.04565,-0.02246,-0.99707,0.05713,0.0120
1581655170.516382,0.04572,-0.02264,-0.99707,0.05713,0.0120
1581655170.5222678,0.04572,-0.02283,-0.99707,0.05713,0.0120
1581655170.5278232,0.04578,-0.02301,-0.99707,0.05713,0.0120
1581655170.533153,0.04578,-0.02319,-0.99707,0.05713,0.0120
1581655170.5383759,0.04578,-0.02344,-0.99701,0.05719,0.0120
1581655170.5439591,0.04584,-0.02362,-0.99701,0.05719,0.0120
1581655170.5494678,0.04584,-0.02386,-0.99701,0.05719,0.0120
1581655170.555476,0.04584,-0.02429,-0.99701,0.05725,0.0120
1581655170.560065,0.04590,-0.02448,-0.99701,0.05725,0.0120
1581655170.5654762,0.04590,-0.02466,-0.99701,0.05725,0.0120
1581655170.571407,0.04596,-0.02478,-0.99701,0.05725,0.0120
1581655170.577162,0.04596,-0.02490,-0.99701,0.05725,0.0120
1581655170.5845702,0.04602,-0.02509,-0.99701,0.05725,0.0120
1581655170.587894,0.04608,-0.02515,-0.99695,0.05725,0.0120
1581655170.594094,0.04614,-0.02527,-0.99695,0.05725,0.0120
1581655170.59873,0.04620,-0.02533,-0.99695,0.05725,0.0120
1581655170.604594,0.04633,-0.02539,-0.99695,0.05719,0.0120
1581655170.609934,0.04645,-0.02545,-0.99695,0.05713,0.0120
1581655170.615293,0.04663,-0.02545,-0.99695,0.05701,0.0120
1581655170.621047,0.04675,-0.02545,-0.99695,0.05688,0.0120
1581655170.62699,0.04687,-0.02545,-0.99695,0.05682,0.0120
1581655170.632119,0.04700,-0.02545,-0.99695,0.05670,0.0120
1581655170.6398861,0.04718,-0.02545,-0.99695,0.05658,0.0120
1581655170.6429172,0.04730,-0.02539,-0.99695,0.05646,0.0120
1581655170.648295,0.04742,-0.02533,-0.99695,0.05627,0.0120
1581655170.653614,0.04761,-0.02533,-0.99695,0.05609,0.0120
1581655170.6591942,0.04773,-0.02527,-0.99695,0.05591,0.0120
1581655170.66483,0.04791,-0.02521,-0.99695,0.05573,0.0120
1581655170.670176,0.04822,-0.02509,-0.99701,0.05530,0.0120
1581655170.6761222,0.04840,-0.02502,-0.99701,0.05505,0.0120
1581655170.682016,0.04858,-0.02496,-0.99701,0.05481,0.0120
1581655170.687712,0.04877,-0.02484,-0.99701,0.05450,0.0120
1581655170.692908,0.04895,-0.02472,-0.99701,0.05420,0.0120
1581655170.6988318,0.04913,-0.02460,-0.99701,0.05389,0.0120
1581655170.704128,0.04938,-0.02448,-0.99707,0.05353,0.0120
1581655170.708967,0.04962,-0.02435,-0.99707,0.05316,0.0120
1581655170.715134,0.04987,-0.02423,-0.99707,0.05280,0.0120
1581655170.720403,0.05042,-0.02386,-0.99707,0.05188,0.0120
1581655170.725933,0.05072,-0.02368,-0.99713,0.05145,0.0120
1581655170.731135,0.05103,-0.02350,-0.99713,0.05096,0.0120
1581655170.736969,0.05127,-0.02325,-0.99713,0.05048,0.0120
1581655170.744054,0.05157,-0.02307,-0.99713,0.04999,0.0120
1581655170.748275,0.05188,-0.02283,-0.99719,0.04944,0.0120
1581655170.753422,0.05212,-0.02258,-0.99719,0.04889,0.0120
1581655170.7591228,0.05243,-0.02240,-0.99719,0.04828,0.0120
1581655170.7644532,0.05273,-0.02216,-0.99725,0.04767,0.0120
1581655170.769959,0.05322,-0.02173,-0.99725,0.04651,0.0120
1581655170.775247,0.05353,-0.02155,-0.99725,0.04584,0.0120
1581655170.781128,0.05377,-0.02136,-0.99731,0.04529,0.0120
1581655170.786432,0.05396,-0.02118,-0.99731,0.04468,0.0120
1581655170.792516,0.05420,-0.02100,-0.99731,0.04407,0.0120
1581655170.797607,0.05444,-0.02081,-0.99738,0.04346,0.0120
1581655170.802973,0.05463,-0.02069,-0.99738,0.04272,0.0120
1581655170.808293,0.05487,-0.02051,-0.99738,0.04205,0.0120
1581655170.813586,0.05505,-0.02032,-0.99744,0.04144,0.0120
1581655170.819919,0.05530,-0.02014,-0.99744,0.04071,0.0120
1581655170.82514,0.05560,-0.01984,-0.99750,0.03937,0.0120
1581655170.830671,0.05579,-0.01971,-0.99750,0.03864,0.0120
1581655170.835955,0.05597,-0.01959,-0.99750,0.03796,0.0120
1581655170.8420749,0.05609,-0.01941,-0.99756,0.03723,0.0120
1581655170.847473,0.05621,-0.01929,-0.99756,0.03650,0.0120
1581655170.853715,0.05634,-0.01917,-0.99756,0.03589,0.0120
1581655170.858424,0.05652,-0.01904,-0.99762,0.03510,0.0120
1581655170.8641841,0.05664,-0.01898,-0.99762,0.03442,0.0120
1581655170.869581,0.05676,-0.01886,-0.99762,0.03369,0.0120
1581655170.8760262,0.05695,-0.01874,-0.99768,0.03223,0.0120
1581655170.881155,0.05707,-0.01868,-0.99768,0.03156,0.0120
1581655170.888882,0.05719,-0.01855,-0.99774,0.03076,0.0120
1581655170.89259,0.05731,-0.01849,-0.99774,0.03009,0.0121
1581655170.8990772,0.05743,-0.01843,-0.99774,0.02936,0.0120
1581655170.904157,0.05756,-0.01837,-0.99774,0.02856,0.0120
1581655170.908894,0.05762,-0.01825,-0.99780,0.02783,0.0121
1581655170.915212,0.05774,-0.01819,-0.99780,0.02710,0.0121
1581655170.920578,0.05798,-0.01807,-0.99780,0.02570,0.0121
1581655170.926076,0.05811,-0.01801,-0.99786,0.02502,0.0121
1581655170.930607,0.05823,-0.01788,-0.99786,0.02435,0.0121
1581655170.936768,0.05829,-0.01782,-0.99786,0.02362,0.0121
1581655170.942235,0.05841,-0.01776,-0.99786,0.02295,0.0121
1581655170.949169,0.05853,-0.01764,-0.99786,0.02234,0.0121
1581655170.95522,0.05865,-0.01758,-0.99786,0.02173,0.0121
1581655170.9585001,0.05878,-0.01746,-0.99792,0.02100,0.0121
1581655170.964872,0.05884,-0.01740,-0.99792,0.02045,0.0121
1581655170.969981,0.05896,-0.01727,-0.99792,0.01984,0.0121
1581655170.975255,0.05908,-0.01721,-0.99792,0.01929,0.0121
1581655170.980611,0.05933,-0.01703,-0.99792,0.01825,0.0121
1581655170.985302,0.05945,-0.01691,-0.99792,0.01770,0.0122
1581655170.991254,0.05957,-0.01685,-0.99792,0.01721,0.0122
1581655170.997015,0.05975,-0.01672,-0.99792,0.01666,0.0122
1581655171.0032809,0.05981,-0.01666,-0.99792,0.01624,0.0122
1581655171.008254,0.05994,-0.01660,-0.99792,0.01575,0.0122
1581655171.0134149,0.06006,-0.01648,-0.99792,0.01532,0.0122
1581655171.02044,0.06024,-0.01642,-0.99792,0.01483,0.0122
1581655171.0239801,0.06036,-0.01636,-0.99792,0.01440,0.0122
1581655171.030091,0.06049,-0.01630,-0.99792,0.01404,0.0122
1581655171.036375,0.06067,-0.01611,-0.99792,0.01331,0.0122
1581655171.041458,0.06079,-0.01605,-0.99792,0.01294,0.0122
1581655171.047822,0.06091,-0.01599,-0.99792,0.01257,0.0122
1581655171.052589,0.06104,-0.01593,-0.99792,0.01227,0.0122
1581655171.058741,0.06116,-0.01581,-0.99792,0.01196,0.0122
1581655171.0637472,0.06128,-0.01575,-0.99792,0.01166,0.0122
1581655171.068676,0.06140,-0.01569,-0.99792,0.01141,0.0122
1581655171.074537,0.06152,-0.01556,-0.99792,0.01111,0.0122
1581655171.0797482,0.06171,-0.01544,-0.99792,0.01068,0.0122
1581655171.0863628,0.06183,-0.01538,-0.99792,0.01050,0.0122
1581655171.090561,0.06189,-0.01532,-0.99792,0.01031,0.0122
1581655171.096527,0.06201,-0.01526,-0.99792,0.01019,0.0122
1581655171.104195,0.06213,-0.01514,-0.99792,0.01007,0.0122
1581655171.1082828,0.06219,-0.01508,-0.99792,0.00995,0.0122
1581655171.113087,0.06232,-0.01501,-0.99792,0.00983,0.0122
1581655171.1209211,0.06238,-0.01495,-0.99786,0.00970,0.0122
1581655171.123764,0.06250,-0.01489,-0.99786,0.00964,0.0122
1581655171.129684,0.06256,-0.01477,-0.99786,0.00952,0.0122
1581655171.134977,0.06268,-0.01465,-0.99786,0.00946,0.0122
1581655171.141906,0.06268,-0.01453,-0.99786,0.00940,0.0122
1581655171.148329,0.06274,-0.01447,-0.99786,0.00940,0.0122
1581655171.152607,0.06274,-0.01440,-0.99786,0.00940,0.0122
1581655171.1573691,0.06281,-0.01428,-0.99786,0.00940,0.0122
1581655171.162544,0.06281,-0.01422,-0.99786,0.00940,0.0122
1581655171.167982,0.06287,-0.01416,-0.99786,0.00940,0.0122
1581655171.173664,0.06287,-0.01410,-0.99786,0.00940,0.0122
1581655171.1787992,0.06293,-0.01404,-0.99786,0.00940,0.0121
1581655171.184648,0.06293,-0.01404,-0.99786,0.00940,0.0122
1581655171.1917892,0.06299,-0.01392,-0.99786,0.00940,0.0122
1581655171.195501,0.06305,-0.01392,-0.99786,0.00940,0.0121
1581655171.202671,0.06305,-0.01385,-0.99786,0.00940,0.0121
1581655171.208148,0.06311,-0.01373,-0.99786,0.00940,0.0121
1581655171.2126138,0.06311,-0.01367,-0.99786,0.00934,0.0121
1581655171.220277,0.06305,-0.01361,-0.99786,0.00934,0.0121
1581655171.224108,0.06305,-0.01355,-0.99786,0.00934,0.0121
1581655171.2291431,0.06305,-0.01343,-0.99786,0.00940,0.0121
1581655171.234781,0.06305,-0.01337,-0.99786,0.00934,0.0121
1581655171.240713,0.06299,-0.01318,-0.99786,0.00940,0.0121
1581655171.245468,0.06293,-0.01312,-0.99786,0.00934,0.0121
1581655171.2509701,0.06293,-0.01300,-0.99786,0.00940,0.0121
1581655171.258037,0.06287,-0.01288,-0.99792,0.00940,0.0121
1581655171.264103,0.06281,-0.01276,-0.99792,0.00940,0.0121
1581655171.268415,0.06281,-0.01270,-0.99792,0.00940,0.0121
1581655171.2735739,0.06274,-0.01257,-0.99792,0.00946,0.0121
1581655171.2784572,0.06268,-0.01245,-0.99792,0.00946,0.0121
1581655171.285038,0.06262,-0.01233,-0.99792,0.00952,0.0121
1581655171.2901928,0.06250,-0.01215,-0.99792,0.00958,0.0121
1581655171.295041,0.06244,-0.01202,-0.99792,0.00964,0.0121
1581655171.301673,0.06238,-0.01196,-0.99792,0.00970,0.0121
1581655171.3081942,0.06232,-0.01184,-0.99792,0.00977,0.0121
1581655171.313248,0.06226,-0.01178,-0.99792,0.00989,0.0121
1581655171.318014,0.06219,-0.01172,-0.99792,0.00995,0.0120
1581655171.3239648,0.06213,-0.01160,-0.99792,0.01001,0.0120
1581655171.330375,0.06207,-0.01154,-0.99792,0.01013,0.0120
1581655171.334094,0.06195,-0.01147,-0.99799,0.01025,0.0120
1581655171.340482,0.06189,-0.01141,-0.99799,0.01038,0.0120
1581655171.348114,0.06189,-0.01141,-0.99799,0.01044,0.0120
1581655171.35253,0.06183,-0.01135,-0.99799,0.01056,0.0120
1581655171.3573928,0.06183,-0.01135,-0.99799,0.01068,0.0120
1581655171.3641422,0.06177,-0.01129,-0.99799,0.01074,0.0120
1581655171.368633,0.06177,-0.01129,-0.99799,0.01086,0.0120
1581655171.375437,0.06177,-0.01129,-0.99799,0.01093,0.0120
1581655171.379342,0.06177,-0.01129,-0.99799,0.01105,0.0120
1581655171.385112,0.06183,-0.01123,-0.99799,0.01129,0.0120
1581655171.3923311,0.06183,-0.01123,-0.99799,0.01135,0.0120
1581655171.397141,0.06189,-0.01123,-0.99792,0.01147,0.0120
1581655171.401908,0.06195,-0.01123,-0.99792,0.01160,0.0120
1581655171.407962,0.06201,-0.01123,-0.99792,0.01172,0.0120
1581655171.412535,0.06201,-0.01123,-0.99792,0.01178,0.0120
1581655171.4181728,0.06207,-0.01123,-0.99792,0.01190,0.0120
