eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656765.3035882,"{'circle_3d': {'center': [2.538746816737617, 1.0281085520692805, 80.53161541061498], 'normal': [-0.24404403979001577, 0.5066422375845833, -0.8268954890058693], 'radius': 2.5264008766987134}, 'confidence': 0.7500767383832974, 'timestamp': 3295.25725, 'diameter_3d': 5.052801753397427, 'ellipse': {'center': [179.67466356970934, 127.6619955616325], 'axes': [32.20588330562993, 38.9292808992763], 'angle': -67.15251661469432}, 'location': [179.67466356970934, 127.6619955616325], 'diameter': 38.9292808992763, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.1020820308130013, 'phi': -1.857781905643115, 'norm_pos': [0.5614833236553417, 0.468075018493198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.30976,"{'circle_3d': {'center': [2.5402904753543454, 1.027409299441615, 80.53073157535147], 'normal': [-0.24391540157195526, 0.5065839665322783, -0.8269691419444957], 'radius': 2.5323326130920476}, 'confidence': 0.7304637654684205, 'timestamp': 3295.26565, 'diameter_3d': 5.064665226184095, 'ellipse': {'center': [179.68732051803053, 127.65550647368426], 'axes': [32.28497739262051, 39.02115724871796], 'angle': -67.16387556298365}, 'location': [179.68732051803053, 127.65550647368426], 'diameter': 39.02115724871796, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.1020144445887485, 'phi': -1.8576146276891135, 'norm_pos': [0.5615228766188454, 0.46810205635964897], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.319145,"{'circle_3d': {'center': [2.541852680248936, 1.026703296728619, 80.52983850720152], 'normal': [-0.24378521783073925, 0.5065251329728616, -0.8270435642903243], 'radius': 2.522611179423127}, 'confidence': 0.7332413909571475, 'timestamp': 3295.27405, 'diameter_3d': 5.045222358846254, 'ellipse': {'center': [179.69851953220603, 127.65210756074951], 'axes': [32.16441384042288, 38.87175987236971], 'angle': -67.17534635340932}, 'location': [179.69851953220603, 127.65210756074951], 'diameter': 38.87175987236971, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.1019462086581355, 'phi': -1.8574453913790459, 'norm_pos': [0.5615578735381439, 0.468116218496877], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.326613,"{'circle_3d': {'center': [2.5434334389196454, 1.025990543125153, 80.52893621615321], 'normal': [-0.24365348794151342, 0.5064657368392395, -0.8271187552110163], 'radius': 2.528159022463546}, 'confidence': 0.6691396619303084, 'timestamp': 3295.28245, 'diameter_3d': 5.056318044927092, 'ellipse': {'center': [179.71142535977808, 127.6455948676392], 'axes': [32.23869120456168, 38.95772947211257], 'angle': -67.18699849773603}, 'location': [179.71142535977808, 127.6455948676392], 'diameter': 38.95772947211257, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.1018773230211654, 'phi': -1.8572741967129203, 'norm_pos': [0.5615982042493065, 0.46814335471817003], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.33389,"{'circle_3d': {'center': [2.5450327589424333, 1.0252710378185572, 80.52802471231202], 'normal': [-0.24352021127294773, 0.5064057780636897, -0.8271947138644491], 'radius': 2.5240330456812643}, 'confidence': 0.6344540520734713, 'timestamp': 3295.29085, 'diameter_3d': 5.048066091362529, 'ellipse': {'center': [179.72348716498877, 127.64097044756004], 'axes': [32.18957032697613, 38.89458859714416], 'angle': -67.19877635298523}, 'location': [179.72348716498877, 127.64097044756004], 'diameter': 38.89458859714416, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.101807787677841, 'phi': -1.8571010436907462, 'norm_pos': [0.5616358973905899, 0.46816262313516654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.342643,"{'circle_3d': {'center': [2.546650647971125, 1.024544779988581, 80.52710400590078], 'normal': [-0.24338538718722344, 0.5063452565778583, -0.8272714393987187], 'radius': 2.5235550700977005}, 'confidence': 0.706037261718855, 'timestamp': 3295.29925, 'diameter_3d': 5.047110140195401, 'ellipse': {'center': [179.73606683344096, 127.6355631940812], 'axes': [32.187030982737625, 38.88768374301483], 'angle': -67.2107100198853}, 'location': [179.73606683344096, 127.6355631940812], 'diameter': 38.88768374301483, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.1017376026281553, 'phi': -1.8569259323125058, 'norm_pos': [0.561675208854503, 0.46818515335799504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.3532171,"{'circle_3d': {'center': [2.5482871137367855, 1.023811768807585, 80.52617410726012], 'normal': [-0.24324901504008523, 0.5062841723127757, -0.827348930952108], 'radius': 2.527892962907981}, 'confidence': 0.6423370689549139, 'timestamp': 3295.30765, 'diameter_3d': 5.055785925815962, 'ellipse': {'center': [179.74928306547866, 127.62913919818273], 'axes': [32.24599512055778, 38.95501939632269], 'angle': -67.22280238588857}, 'location': [179.74928306547866, 127.62913919818273], 'diameter': 38.95501939632269, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.1016667678721124, 'phi': -1.8567488625782076, 'norm_pos': [0.5617165095796208, 0.46821192000757195], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.3610518,"{'circle_3d': {'center': [2.549942164047833, 1.0230720034404346, 80.52523502684832], 'normal': [-0.2431110941808311, 0.5062225251988461, -0.8274271876530904], 'radius': 2.5192180201876213}, 'confidence': 0.6713690125078162, 'timestamp': 3295.31605, 'diameter_3d': 5.038436040375243, 'ellipse': {'center': [179.76131679026852, 127.6252714815595], 'axes': [32.138892863553004, 38.82176783559238], 'angle': -67.2350136522109}, 'location': [179.76131679026852, 127.6252714815595], 'diameter': 38.82176783559238, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.1015952834097162, 'phi': -1.8565698344878614, 'norm_pos': [0.5617541149695892, 0.4682280354935021], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.3702688,"{'circle_3d': {'center': [2.5516158067902124, 1.0223254830443773, 80.52428677524142], 'normal': [-0.24297162395229968, 0.5061603151658418, -0.8275062086203329], 'radius': 2.5196451875754473}, 'confidence': 0.6891167493293384, 'timestamp': 3295.32445, 'diameter_3d': 5.039290375150895, 'ellipse': {'center': [179.77442387419154, 127.619529257251], 'axes': [32.1480058168831, 38.82882885286265], 'angle': -67.24739373467098}, 'location': [179.77442387419154, 127.619529257251], 'diameter': 38.82882885286265, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.101523149240959, 'phi': -1.8563888480414488, 'norm_pos': [0.5617950746068485, 0.46825196142812087], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.3776681,"{'circle_3d': {'center': [2.5533080499266294, 1.0215722067693545, 80.5233293631335], 'normal': [-0.24283060369093137, 0.5060975421429228, -0.827585992962659], 'radius': 2.5236650057619143}, 'confidence': 0.6433057600784067, 'timestamp': 3295.33285, 'diameter_3d': 5.047330011523829, 'ellipse': {'center': [179.78804179491522, 127.6130165062697], 'axes': [32.203027054762515, 38.89127689519147], 'angle': -67.25993053651705}, 'location': [179.78804179491522, 127.6130165062697], 'diameter': 38.89127689519147, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.1014503653658476, 'phi': -1.8562059032389877, 'norm_pos': [0.5618376306091101, 0.4682790978905429], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656765.385396,"{'circle_3d': {'center': [2.5550189014971494, 1.0208121737576414, 80.52236280133654], 'normal': [-0.24268803272672143, 0.5060342060586135, -0.8276665397790722], 'radius': 2.520305213088063}, 'confidence': 0.6620194382356996, 'timestamp': 3295.34125, 'diameter_3d': 5.040610426176126, 'ellipse': {'center': [179.80105363598324, 127.60792977883594], 'axes': [32.16385924050675, 38.839969987856755], 'angle': -67.27259963745404}, 'location': [179.80105363598324, 127.60792977883594], 'diameter': 38.839969987856755, 'sphere': {'center': [5.467275294217807, -5.051598298945722, 90.45436127868541], 'radius': 12.0}, 'projected_sphere': {'center': [197.4742647507234, 85.37490397287934], 'axes': [164.5028475095353, 164.5028475095353], 'angle': 90.0}, 'model_confidence': 0.7847763618428427, 'model_id': 1, 'model_birth_timestamp': 3242.606159, 'theta': 2.1013769317843756, 'phi': -1.8560210000804602, 'norm_pos': [0.5618782926124476, 0.4683002925881836], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
