eye_packets,763
norm_X,norm_Y,phi,theta,confidence,timestamp
1595911031.494445,"{'circle_3d': {'center': [6.782026908747336, 7.371928391874105, 74.21743851470777], 'normal': [-0.24414839316167042, 0.581610394282815, -0.775964503942521], 'radius': 1.709008395433069}, 'confidence': 0.9978643871040044, 'timestamp': 1169.850636, 'diameter_3d': 3.418016790866138, 'ellipse': {'center': [216.7301629869546, 181.4484453522649], 'axes': [21.011662362203317, 28.742492938527736], 'angle': -74.26234813968173}, 'location': [216.7301629869546, 181.4484453522649], 'diameter': 28.742492938527736, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8258833941799826, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.1915032861534463, 'phi': -1.8756283496474833, 'norm_pos': [0.6772817593342332, 0.24396481103222956], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.494724,"{'circle_3d': {'center': [6.805727278435921, 7.34609085061322, 74.19071973590873], 'normal': [-0.24217336235428838, 0.5794572658444079, -0.7781910688424416], 'radius': 1.6878033490961941}, 'confidence': 0.9988094951219818, 'timestamp': 1169.859036, 'diameter_3d': 3.3756066981923882, 'ellipse': {'center': [216.94647189152766, 181.2579210646722], 'axes': [20.828940886101538, 28.3962112504495], 'angle': -74.40862953583829}, 'location': [216.94647189152766, 181.2579210646722], 'diameter': 28.3962112504495, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8260885719431066, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.188858930359864, 'phi': -1.8724967690905325, 'norm_pos': [0.677957724661024, 0.24475866223053255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.502126,"{'circle_3d': {'center': [6.82462049676757, 7.365769468176665, 74.19953727692294], 'normal': [-0.24059892749331765, 0.5810971506413617, -0.7774562737579239], 'radius': 1.7856469551485779}, 'confidence': 0.988356972796041, 'timestamp': 1169.867436, 'diameter_3d': 3.5712939102971557, 'ellipse': {'center': [217.10573481938124, 181.399090119219], 'axes': [22.00061618444833, 30.039463510294645], 'angle': -74.58039810193513}, 'location': [217.10573481938124, 181.399090119219], 'diameter': 30.039463510294645, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8263169924114022, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.1908724951577296, 'phi': -1.8709178453895512, 'norm_pos': [0.6784554213105664, 0.24417045783658742], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.5082939,"{'circle_3d': {'center': [6.880085142302289, 7.36538022264596, 74.18226260358105], 'normal': [-0.2359768736987577, 0.581064713513803, -0.7788958298697475], 'radius': 1.7325235387040123}, 'confidence': 0.9997502851920661, 'timestamp': 1169.875836, 'diameter_3d': 3.4650470774080246, 'ellipse': {'center': [217.57683858479692, 181.4184432035977], 'axes': [21.384484011129416, 29.153011093466112], 'angle': -75.00560090721784}, 'location': [217.57683858479692, 181.4184432035977], 'diameter': 29.153011093466112, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8267481852841208, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.19083263855536, 'phi': -1.8649695497001721, 'norm_pos': [0.6799276205774903, 0.24408981998500967], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.516361,"{'circle_3d': {'center': [6.83896346772587, 7.3582535958787885, 74.18950040046461], 'normal': [-0.23940367991345923, 0.5804708279498719, -0.7782926801294512], 'radius': 1.7382549191099976}, 'confidence': 0.9992500578968557, 'timestamp': 1169.884236, 'diameter_3d': 3.4765098382199953, 'ellipse': {'center': [217.22886868371194, 181.3522750307299], 'axes': [21.444886695344433, 29.246122847370643], 'angle': -74.68031900424805}, 'location': [217.22886868371194, 181.3522750307299], 'diameter': 29.246122847370643, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8265591882146817, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.190103111462176, 'phi': -1.869211931367089, 'norm_pos': [0.6788402146365998, 0.24436552070529205], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.555269,"{'circle_3d': {'center': [6.8279332748881, 7.38156549934894, 74.21033877558938], 'normal': [-0.24032286264994016, 0.5824134865723846, -0.7765561488690543], 'radius': 1.707574519575382}, 'confidence': 0.9960916006230102, 'timestamp': 1169.892636, 'diameter_3d': 3.415149039150764, 'ellipse': {'center': [217.11812986307316, 181.5347234082066], 'axes': [21.002183144303917, 28.721683850697968], 'angle': -74.62641880166221}, 'location': [217.11812986307316, 181.5347234082066], 'diameter': 28.721683850697968, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8257118088840554, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.192490880703567, 'phi': -1.8709207789689652, 'norm_pos': [0.6784941558221036, 0.24360531913247252], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.5554938,"{'circle_3d': {'center': [6.826850849149417, 7.355789990891947, 74.191397206923], 'normal': [-0.24041306479483038, 0.5802655275343018, -0.7781346129245859], 'radius': 1.7315593294986793}, 'confidence': 0.9972890728441037, 'timestamp': 1169.901036, 'diameter_3d': 3.4631186589973586, 'ellipse': {'center': [217.1258365012466, 181.33129108998827], 'axes': [21.359982257003242, 29.13255064963984], 'angle': -74.58401413427876}, 'location': [217.1258365012466, 181.33129108998827], 'diameter': 29.13255064963984, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8262184571133036, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.1898510093491295, 'phi': -1.8704535971894394, 'norm_pos': [0.6785182390663956, 0.2444529537917155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.555697,"{'circle_3d': {'center': [6.823874579851465, 7.344106938732323, 74.18361557262025], 'normal': [-0.24066108723632637, 0.5792919398543331, -0.7787830824498135], 'radius': 1.7253592880410131}, 'confidence': 0.99935065370219, 'timestamp': 1169.909436, 'diameter_3d': 3.4507185760820263, 'ellipse': {'center': [217.10650441115848, 181.2411386488506], 'axes': [21.309971724947307, 29.031191799786505], 'angle': -74.54550088628346}, 'location': [217.10650441115848, 181.2411386488506], 'diameter': 29.031191799786505, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8263669691512598, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.1886560916623092, 'phi': -1.8705094742057689, 'norm_pos': [0.6784578262848703, 0.24482858896312243], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.555885,"{'circle_3d': {'center': [6.859854255267765, 7.371126474345092, 74.1927080841415], 'normal': [-0.2376627809516347, 0.581543567822064, -0.7780253731563771], 'radius': 1.7308237401456654}, 'confidence': 0.9991006643438822, 'timestamp': 1169.917836, 'diameter_3d': 3.461647480291331, 'ellipse': {'center': [217.39989182365466, 181.45820816578424], 'axes': [21.335760343468035, 29.120085464203168], 'angle': -74.85754281575828}, 'location': [217.39989182365466, 181.45820816578424], 'diameter': 29.120085464203168, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8265407418435622, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.1914211384344195, 'phi': -1.867263143788707, 'norm_pos': [0.6793746619489208, 0.24392413264256563], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.5570061,"{'circle_3d': {'center': [6.847131730380539, 7.370125388614602, 74.19585540366413], 'normal': [-0.23872299135890354, 0.5814601440111897, -0.7777630965294916], 'radius': 1.7360271742540958}, 'confidence': 0.9988320284037129, 'timestamp': 1169.926236, 'diameter_3d': 3.4720543485081916, 'ellipse': {'center': [217.2918391479274, 181.4464869704662], 'axes': [21.393732271916907, 29.206260113665433], 'angle': -74.75861664679582}, 'location': [217.2918391479274, 181.4464869704662], 'diameter': 29.206260113665433, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8273816678099788, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.1913185948712264, 'phi': -1.8686036239054975, 'norm_pos': [0.6790369973372731, 0.2439729709563908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911031.587303,"{'circle_3d': {'center': [6.858194424862496, 7.378285972756065, 74.19857129022768], 'normal': [-0.23780110015207376, 0.582140192689645, -0.7775367726491952], 'radius': 1.738485545011457}, 'confidence': 0.9999421487891512, 'timestamp': 1169.943036, 'diameter_3d': 3.476971090022914, 'ellipse': {'center': [217.38216076038347, 181.51192600650268], 'axes': [21.4114236619034, 29.246708950319498], 'angle': -74.85410307703943}, 'location': [217.38216076038347, 181.51192600650268], 'diameter': 29.246708950319498, 'sphere': {'center': [9.711807626687381, 0.39260366048032513, 83.52901256201802], 'radius': 12.0}, 'projected_sphere': {'center': [232.08657858939142, 122.91412842115275], 'axes': [178.1416964429216, 178.1416964429216], 'angle': 90.0}, 'model_confidence': 0.8275318731030712, 'model_id': 160, 'model_birth_timestamp': 1147.573854, 'theta': 2.192154721966965, 'phi': -1.8676013926005828, 'norm_pos': [0.6793192523761984, 0.2437003083062389], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
