imu_packets,1270
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595910378.8803651,B566004,0.03888,0.01276,-0.99469,0.09442,0.0211
1595910378.966323,B566009,0.03894,0.01282,-0.99469,0.09430,0.0211
1595910378.966342,B566014,0.03900,0.01288,-0.99469,0.09418,0.0211
1595910378.9663491,B566019,0.03900,0.01288,-0.99475,0.09406,0.0211
1595910378.966358,B566024,0.03906,0.01294,-0.99475,0.09387,0.0211
1595910378.966366,B566029,0.03912,0.01294,-0.99475,0.09375,0.0211
1595910378.966372,B566034,0.03918,0.01294,-0.99475,0.09363,0.0211
1595910378.967844,B566039,0.03925,0.01294,-0.99475,0.09344,0.0211
1595910378.967873,B566044,0.03931,0.01294,-0.99475,0.09332,0.0211
1595910378.967884,B566049,0.03937,0.01294,-0.99481,0.09314,0.0211
1595910378.967892,B566054,0.03949,0.01294,-0.99481,0.09302,0.0211
1595910378.9678998,B566059,0.03955,0.01294,-0.99481,0.09290,0.0211
1595910378.967905,B566064,0.03967,0.01294,-0.99481,0.09271,0.0211
1595910378.967911,B566069,0.03973,0.01288,-0.99481,0.09259,0.0211
1595910378.967917,B566074,0.03986,0.01288,-0.99481,0.09247,0.0211
1595910378.967923,B566079,0.03992,0.01282,-0.99487,0.09235,0.0211
1595910378.96793,B566084,0.04004,0.01270,-0.99487,0.09216,0.0211
1595910378.967935,B566089,0.04010,0.01263,-0.99487,0.09204,0.0211
1595910378.967941,B566095,0.04022,0.01251,-0.99487,0.09192,0.0211
1595910378.9679492,B566100,0.04028,0.01245,-0.99487,0.09180,0.0211
1595910378.967956,B566105,0.04034,0.01233,-0.99487,0.09167,0.0211
1595910378.967963,B566110,0.04047,0.01221,-0.99487,0.09155,0.0211
1595910378.9679701,B566116,0.04053,0.01208,-0.99493,0.09143,0.0211
1595910378.967977,B566122,0.04059,0.01196,-0.99493,0.09137,0.0211
1595910378.98127,B566127,0.04071,0.01184,-0.99493,0.09125,0.0211
1595910378.981296,B566132,0.04077,0.01172,-0.99493,0.09119,0.0211
1595910378.9841878,B566137,0.04083,0.01160,-0.99493,0.09113,0.0211
1595910378.9881861,B566143,0.04089,0.01147,-0.99493,0.09106,0.0211
1595910378.994818,B566148,0.04102,0.01141,-0.99493,0.09094,0.0211
1595910379.0043762,B566153,0.04108,0.01129,-0.99493,0.09088,0.0211
1595910379.0044081,B566158,0.04120,0.01117,-0.99493,0.09088,0.0211
1595910379.009695,B566163,0.04132,0.01111,-0.99493,0.09082,0.0211
1595910379.015311,B566168,0.04144,0.01099,-0.99493,0.09082,0.0211
1595910379.035281,B566173,0.04163,0.01080,-0.99493,0.09082,0.0211
1595910379.035367,B566178,0.04181,0.01062,-0.99493,0.09082,0.0211
1595910379.0353768,B566183,0.04193,0.01050,-0.99493,0.09082,0.0211
1595910379.0353842,B566189,0.04218,0.01025,-0.99493,0.09088,0.0211
1595910379.0392268,B566194,0.04236,0.01007,-0.99493,0.09094,0.0211
1595910379.05151,B566199,0.04260,0.00989,-0.99487,0.09100,0.0211
1595910379.051578,B566203,0.04279,0.00964,-0.99487,0.09106,0.0211
1595910379.0543182,B566209,0.04303,0.00946,-0.99487,0.09119,0.0211
1595910379.0808299,B566214,0.04327,0.00928,-0.99481,0.09131,0.0211
1595910379.080846,B566219,0.04358,0.00909,-0.99481,0.09143,0.0211
1595910379.080852,B566224,0.04376,0.00897,-0.99481,0.09155,0.0211
1595910379.080857,B566229,0.04431,0.00867,-0.99475,0.09180,0.0211
1595910379.080862,B566234,0.04456,0.00854,-0.99475,0.09192,0.0211
1595910379.087418,B566239,0.04474,0.00842,-0.99469,0.09204,0.0211
1595910379.100352,B566244,0.04504,0.00830,-0.99469,0.09216,0.0211
1595910379.100367,B566249,0.04529,0.00824,-0.99469,0.09229,0.0211
1595910379.100373,B566254,0.04553,0.00812,-0.99463,0.09235,0.0211
1595910379.1063712,B566259,0.04572,0.00806,-0.99463,0.09247,0.0211
1595910379.110164,B566264,0.04602,0.00800,-0.99463,0.09253,0.0211
1595910379.115048,B566269,0.04626,0.00793,-0.99463,0.09259,0.0211
1595910379.119959,B566274,0.04651,0.00787,-0.99457,0.09265,0.0211
1595910379.1246111,B566279,0.04669,0.00781,-0.99457,0.09265,0.0211
1595910379.129733,B566284,0.04694,0.00781,-0.99457,0.09271,0.0210
1595910379.140255,B566289,0.04718,0.00775,-0.99457,0.09271,0.0210
1595910379.140269,B566294,0.04736,0.00769,-0.99457,0.09271,0.0210
1595910379.144643,B566299,0.04755,0.00763,-0.99451,0.09271,0.0210
1595910379.1507,B566304,0.04773,0.00757,-0.99451,0.09265,0.0210
1595910379.154761,B566309,0.04785,0.00751,-0.99451,0.09265,0.0210
1595910379.161298,B566314,0.04797,0.00739,-0.99451,0.09259,0.0210
1595910379.1653929,B566319,0.04810,0.00726,-0.99451,0.09253,0.0210
1595910379.171068,B566324,0.04822,0.00714,-0.99451,0.09241,0.0210
1595910379.175369,B566329,0.04834,0.00702,-0.99451,0.09235,0.0210
1595910379.183372,B566334,0.04846,0.00684,-0.99451,0.09222,0.0210
1595910379.187979,B566339,0.04852,0.00671,-0.99457,0.09216,0.0210
1595910379.191309,B566344,0.04865,0.00653,-0.99457,0.09204,0.0210
1595910379.195337,B566350,0.04871,0.00635,-0.99457,0.09186,0.0210
1595910379.2001312,B566355,0.04883,0.00610,-0.99457,0.09174,0.0210
1595910379.2068439,B566360,0.04889,0.00592,-0.99457,0.09155,0.0210
1595910379.210641,B566365,0.04901,0.00562,-0.99457,0.09137,0.0210
1595910379.2167091,B566370,0.04907,0.00543,-0.99463,0.09125,0.0210
1595910379.2202408,B566375,0.04919,0.00513,-0.99463,0.09106,0.0210
1595910379.225077,B566380,0.04926,0.00488,-0.99463,0.09088,0.0210
1595910379.2311401,B566385,0.04932,0.00452,-0.99463,0.09064,0.0210
1595910379.235359,B566390,0.04938,0.00421,-0.99469,0.09045,0.0210
1595910379.24078,B566395,0.04944,0.00385,-0.99469,0.09027,0.0210
1595910379.245544,B566400,0.04950,0.00354,-0.99469,0.09009,0.0210
1595910379.25071,B566405,0.04956,0.00317,-0.99469,0.08984,0.0210
1595910379.2563992,B566410,0.04962,0.00269,-0.99475,0.08966,0.0210
1595910379.259948,B566415,0.04968,0.00226,-0.99475,0.08942,0.0210
1595910379.2653491,B566420,0.04974,0.00189,-0.99475,0.08923,0.0210
1595910379.270899,B566425,0.04980,0.00140,-0.99481,0.08905,0.0210
1595910379.2764192,B566430,0.04987,0.00092,-0.99481,0.08881,0.0210
1595910379.2843678,B566435,0.04993,0.00043,-0.99481,0.08862,0.0210
1595910379.2849789,B566440,0.04999,-0.00012,-0.99481,0.08844,0.0210
1595910379.289975,B566445,0.05005,-0.00067,-0.99487,0.08820,0.0210
1595910379.295199,B566450,0.05011,-0.00128,-0.99487,0.08801,0.0210
1595910379.3027399,B566455,0.05017,-0.00189,-0.99487,0.08777,0.0210
1595910379.304863,B566460,0.05023,-0.00244,-0.99487,0.08759,0.0210
1595910379.310664,B566465,0.05029,-0.00317,-0.99487,0.08740,0.0210
1595910379.314914,B566470,0.05035,-0.00385,-0.99493,0.08716,0.0210
1595910379.320283,B566475,0.05042,-0.00458,-0.99493,0.08698,0.0210
1595910379.3276439,B566480,0.05048,-0.00519,-0.99493,0.08679,0.0210
1595910379.329995,B566485,0.05054,-0.00598,-0.99493,0.08655,0.0210
1595910379.335875,B566490,0.05060,-0.00671,-0.99493,0.08630,0.0210
1595910379.3399,B566495,0.05066,-0.00745,-0.99500,0.08612,0.0210
1595910379.344867,B566500,0.05072,-0.00818,-0.99500,0.08594,0.0210
1595910379.3751612,B566505,0.05084,-0.00897,-0.99500,0.08569,0.0210
1595910379.375177,B566510,0.05096,-0.00977,-0.99500,0.08545,0.0210
