imu_packets,1273
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595911236.618028,B1425013,0.03986,-0.00177,-0.99677,0.07001,0.0207
1595911236.622965,B1425018,0.03986,-0.00177,-0.99677,0.07001,0.0207
1595911236.628644,B1425023,0.03992,-0.00177,-0.99677,0.07007,0.0207
1595911236.633693,B1425028,0.03998,-0.00177,-0.99677,0.07007,0.0207
1595911236.637917,B1425033,0.03998,-0.00177,-0.99677,0.07013,0.0207
1595911236.6439,B1425038,0.04004,-0.00177,-0.99670,0.07013,0.0207
1595911236.647922,B1425043,0.04010,-0.00177,-0.99670,0.07019,0.0207
1595911236.653095,B1425048,0.04016,-0.00177,-0.99670,0.07019,0.0207
1595911236.6592581,B1425053,0.04022,-0.00177,-0.99670,0.07019,0.0207
1595911236.6633139,B1425058,0.04022,-0.00177,-0.99670,0.07025,0.0207
1595911236.6679869,B1425063,0.04028,-0.00171,-0.99670,0.07025,0.0207
1595911236.672958,B1425068,0.04034,-0.00165,-0.99670,0.07031,0.0207
1595911236.6798878,B1425073,0.04034,-0.00165,-0.99670,0.07031,0.0207
1595911236.6840472,B1425078,0.04041,-0.00159,-0.99670,0.07037,0.0207
1595911236.6881568,B1425083,0.04047,-0.00159,-0.99670,0.07037,0.0207
1595911236.693351,B1425088,0.04047,-0.00159,-0.99670,0.07043,0.0207
1595911236.702288,B1425093,0.04053,-0.00153,-0.99670,0.07043,0.0207
1595911236.70305,B1425098,0.04059,-0.00153,-0.99670,0.07050,0.0207
1595911236.7082,B1425103,0.04059,-0.00159,-0.99670,0.07050,0.0207
1595911236.7130308,B1425108,0.04065,-0.00159,-0.99670,0.07056,0.0207
1595911236.717946,B1425113,0.04065,-0.00159,-0.99670,0.07056,0.0207
1595911236.723983,B1425118,0.04065,-0.00159,-0.99670,0.07062,0.0207
1595911236.729227,B1425123,0.04065,-0.00165,-0.99664,0.07062,0.0207
1595911236.73413,B1425128,0.04065,-0.00165,-0.99664,0.07068,0.0207
1595911236.738889,B1425133,0.04071,-0.00165,-0.99664,0.07068,0.0207
1595911236.743604,B1425138,0.04065,-0.00171,-0.99664,0.07074,0.0207
1595911236.748296,B1425143,0.04065,-0.00171,-0.99664,0.07080,0.0207
1595911236.752924,B1425148,0.04065,-0.00171,-0.99664,0.07080,0.0207
1595911236.759536,B1425153,0.04065,-0.00171,-0.99664,0.07086,0.0207
1595911236.763412,B1425158,0.04059,-0.00171,-0.99664,0.07092,0.0207
1595911236.76797,B1425163,0.04053,-0.00165,-0.99664,0.07098,0.0207
1595911236.7729359,B1425168,0.04053,-0.00159,-0.99664,0.07104,0.0207
1595911236.778603,B1425173,0.04047,-0.00159,-0.99664,0.07117,0.0207
1595911236.783427,B1425178,0.04041,-0.00153,-0.99664,0.07123,0.0207
1595911236.7881742,B1425184,0.04041,-0.00146,-0.99664,0.07129,0.0207
1595911236.792907,B1425188,0.04034,-0.00140,-0.99664,0.07135,0.0207
1595911236.798068,B1425193,0.04028,-0.00134,-0.99664,0.07141,0.0207
1595911236.8031528,B1425198,0.04022,-0.00128,-0.99664,0.07147,0.0207
1595911236.8082602,B1425203,0.04022,-0.00122,-0.99664,0.07153,0.0207
1595911236.812981,B1425208,0.04016,-0.00116,-0.99664,0.07159,0.0207
1595911236.8188002,B1425214,0.04004,-0.00116,-0.99664,0.07166,0.0207
1595911236.8241699,B1425219,0.03998,-0.00116,-0.99664,0.07172,0.0207
1595911236.829222,B1425224,0.03992,-0.00116,-0.99664,0.07172,0.0207
1595911236.8345118,B1425230,0.03986,-0.00116,-0.99664,0.07178,0.0207
1595911236.839627,B1425235,0.03979,-0.00110,-0.99664,0.07178,0.0207
1595911236.84636,B1425241,0.03973,-0.00116,-0.99664,0.07178,0.0207
1595911236.8517609,B1425246,0.03961,-0.00116,-0.99664,0.07178,0.0207
1595911236.858567,B1425251,0.03955,-0.00116,-0.99664,0.07172,0.0207
1595911236.861202,B1425256,0.03949,-0.00116,-0.99664,0.07172,0.0207
1595911236.867938,B1425262,0.03943,-0.00122,-0.99664,0.07172,0.0207
1595911236.871053,B1425267,0.03937,-0.00122,-0.99664,0.07166,0.0207
1595911236.876574,B1425272,0.03937,-0.00122,-0.99664,0.07159,0.0207
1595911236.881403,B1425277,0.03931,-0.00116,-0.99664,0.07153,0.0207
1595911236.886917,B1425282,0.03925,-0.00116,-0.99664,0.07147,0.0207
1595911236.891787,B1425287,0.03925,-0.00110,-0.99664,0.07147,0.0207
1595911236.898154,B1425292,0.03918,-0.00110,-0.99670,0.07141,0.0207
1595911236.902963,B1425298,0.03918,-0.00104,-0.99670,0.07135,0.0207
1595911236.907373,B1425303,0.03918,-0.00104,-0.99670,0.07129,0.0207
1595911236.912151,B1425308,0.03912,-0.00098,-0.99670,0.07123,0.0207
1595911236.91755,B1425313,0.03912,-0.00098,-0.99670,0.07117,0.0207
1595911236.922524,B1425318,0.03918,-0.00104,-0.99670,0.07104,0.0207
1595911236.927625,B1425323,0.03918,-0.00110,-0.99670,0.07098,0.0207
1595911236.932578,B1425328,0.03918,-0.00116,-0.99670,0.07092,0.0207
1595911236.937991,B1425333,0.03918,-0.00122,-0.99670,0.07086,0.0207
1595911236.942842,B1425338,0.03925,-0.00128,-0.99670,0.07080,0.0207
1595911236.947495,B1425343,0.03925,-0.00140,-0.99670,0.07074,0.0207
1595911236.95276,B1425348,0.03931,-0.00146,-0.99670,0.07068,0.0207
1595911236.959214,B1425353,0.03937,-0.00159,-0.99670,0.07056,0.0206
1595911236.9634671,B1425358,0.03943,-0.00171,-0.99677,0.07043,0.0207
1595911236.9676712,B1425363,0.03949,-0.00189,-0.99677,0.07031,0.0207
1595911236.973763,B1425368,0.03955,-0.00208,-0.99677,0.07025,0.0207
1595911236.97907,B1425373,0.03961,-0.00226,-0.99677,0.07007,0.0206
1595911236.98334,B1425378,0.03967,-0.00250,-0.99677,0.06989,0.0207
1595911236.988238,B1425384,0.03973,-0.00269,-0.99677,0.06970,0.0207
1595911236.9955242,B1425388,0.03986,-0.00293,-0.99677,0.06946,0.0207
1595911236.998635,B1425393,0.03992,-0.00323,-0.99683,0.06921,0.0207
1595911237.003757,B1425398,0.03998,-0.00354,-0.99683,0.06897,0.0207
1595911237.00794,B1425403,0.04004,-0.00385,-0.99683,0.06866,0.0207
1595911237.013084,B1425408,0.04010,-0.00415,-0.99683,0.06830,0.0207
1595911237.017725,B1425413,0.04016,-0.00452,-0.99689,0.06793,0.0207
1595911237.023444,B1425419,0.04022,-0.00488,-0.99689,0.06757,0.0207
1595911237.028237,B1425424,0.04028,-0.00525,-0.99689,0.06714,0.0207
1595911237.033133,B1425429,0.04034,-0.00562,-0.99695,0.06671,0.0207
1595911237.0380402,B1425434,0.04041,-0.00604,-0.99695,0.06622,0.0207
1595911237.0429142,B1425439,0.04041,-0.00641,-0.99701,0.06573,0.0207
1595911237.047961,B1425444,0.04047,-0.00690,-0.99701,0.06519,0.0207
1595911237.052893,B1425449,0.04047,-0.00726,-0.99707,0.06464,0.0207
1595911237.058909,B1425454,0.04053,-0.00775,-0.99707,0.06403,0.0207
1595911237.063424,B1425459,0.04053,-0.00830,-0.99713,0.06335,0.0207
1595911237.0688589,B1425464,0.04053,-0.00873,-0.99719,0.06281,0.0207
1595911237.07321,B1425469,0.04053,-0.00922,-0.99719,0.06213,0.0207
1595911237.078994,B1425474,0.04053,-0.00970,-0.99725,0.06152,0.0207
1595911237.083112,B1425479,0.04053,-0.01019,-0.99725,0.06079,0.0207
1595911237.0886688,B1425484,0.04053,-0.01074,-0.99731,0.06006,0.0207
1595911237.095634,B1425489,0.04047,-0.01123,-0.99738,0.05939,0.0207
1595911237.0994508,B1425495,0.04047,-0.01172,-0.99738,0.05865,0.0207
1595911237.104854,B1425501,0.04041,-0.01233,-0.99744,0.05780,0.0207
1595911237.1099908,B1425506,0.04041,-0.01282,-0.99750,0.05701,0.0207
1595911237.11684,B1425512,0.04034,-0.01324,-0.99750,0.05634,0.0207
1595911237.121299,B1425517,0.04028,-0.01373,-0.99756,0.05548,0.0207
1595911237.130185,B1425522,0.04028,-0.01422,-0.99762,0.05469,0.0207
1595911237.1332,B1425527,0.04022,-0.01465,-0.99762,0.05383,0.0207
1595911237.1364942,B1425533,0.04016,-0.01501,-0.99768,0.05310,0.0207
1595911237.14204,B1425538,0.04016,-0.01550,-0.99768,0.05219,0.0207
1595911237.148339,B1425543,0.04010,-0.01587,-0.99774,0.05139,0.0207
1595911237.152016,B1425548,0.04004,-0.01624,-0.99780,0.05054,0.0207
1595911237.156596,B1425553,0.03998,-0.01654,-0.99780,0.04980,0.0207
1595911237.162049,B1425558,0.03992,-0.01691,-0.99786,0.04895,0.0207
1595911237.1666849,B1425563,0.03986,-0.01721,-0.99786,0.04816,0.0207
1595911237.171749,B1425568,0.03979,-0.01758,-0.99792,0.04742,0.0207
1595911237.178323,B1425573,0.03973,-0.01788,-0.99799,0.04669,0.0207
1595911237.183994,B1425578,0.03967,-0.01819,-0.99799,0.04590,0.0207
1595911237.188722,B1425583,0.03961,-0.01849,-0.99805,0.04517,0.0207
1595911237.1924648,B1425589,0.03943,-0.01904,-0.99805,0.04388,0.0207
1595911237.197618,B1425594,0.03931,-0.01935,-0.99811,0.04321,0.0207
1595911237.202872,B1425599,0.03918,-0.01959,-0.99811,0.04260,0.0207
1595911237.207753,B1425604,0.03906,-0.01978,-0.99817,0.04199,0.0207
1595911237.212518,B1425609,0.03888,-0.01996,-0.99817,0.04144,0.0207
1595911237.219583,B1425614,0.03870,-0.02014,-0.99823,0.04089,0.0207
1595911237.223704,B1425619,0.03851,-0.02026,-0.99823,0.04041,0.0207
1595911237.22858,B1425624,0.03833,-0.02039,-0.99829,0.03986,0.0207
1595911237.234399,B1425629,0.03821,-0.02045,-0.99829,0.03937,0.0207
1595911237.238423,B1425635,0.03802,-0.02051,-0.99829,0.03888,0.0207
1595911237.2444532,B1425640,0.03790,-0.02057,-0.99835,0.03851,0.0207
1595911237.249962,B1425646,0.03778,-0.02057,-0.99835,0.03802,0.0207
1595911237.2571342,B1425651,0.03766,-0.02057,-0.99835,0.03772,0.0207
1595911237.2599812,B1425656,0.03754,-0.02057,-0.99841,0.03735,0.0207
1595911237.265028,B1425662,0.03735,-0.02063,-0.99841,0.03699,0.0207
1595911237.271334,B1425667,0.03723,-0.02069,-0.99841,0.03668,0.0207
