,target_size,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,longest_dwell,error
0,3.5,0,STAND,HEAD,4,0,SMALL,1.1357804692857143,0.4026086551374385,4.355077657388889,4.355077657388889,0.4513550000000066,1.0,1.0347289999999987,1.0347289999999987,0.5639908258475453,-0.7815495285393795,0.17475115968209798,0.7092857223401712,1.0347289999999987,
1,3.5,0,STAND,HEAD,4,1,SMALL,0.7010392833582089,0.5841599963229256,3.818519896818182,3.818519896818182,0.5314169999999763,1.0,1.0997630000000242,1.0997630000000242,0.44932003174786533,-0.20118951669559565,0.6004969136604643,0.48733429967281805,1.0997630000000242,
2,3.5,0,STAND,HEAD,4,2,SMALL,0.7423726515538462,0.5887974079060531,3.920117223774194,3.920117223774194,0.46746799999999666,1.0,1.0661169999999913,1.0661169999999913,0.4704821302571774,0.3886427324737393,0.6854345847025954,0.2414321853107066,1.0661169999999913,
3,3.5,0,STAND,HEAD,4,3,SMALL,1.2806582964059408,0.6851486742141958,3.254506740635037,3.254506740635037,0.5976789999999994,1.0,1.6675800000000152,1.6675800000000152,0.5693863431167455,0.4801039497236436,1.2145497514441361,0.30788447908799554,1.6675800000000152,
4,3.5,0,STAND,HEAD,4,4,SMALL,0.985852013234375,0.33901037564586445,3.837990724678161,3.837990724678161,0.38218700000001604,1.0,1.050216999999975,1.050216999999975,0.7771220676680166,0.2876847307465664,0.11299124166406598,0.6315896296988124,1.050216999999975,
5,3.5,0,STAND,HEAD,4,5,SMALL,1.340092122607143,0.7099546171807418,3.8870425966875004,3.8870425966875004,0.4672999999999945,1.0,1.380347999999998,1.380347999999998,-0.04090885212215972,0.1003112130259358,0.5710744899456007,1.409460136217585,1.380347999999998,
6,3.5,0,STAND,HEAD,4,6,SMALL,0.596108460115625,0.558977207599879,4.366451528442857,4.366451528442857,0.5691839999999786,1.0,1.0481259999999963,1.0481259999999963,-0.09252830590026473,0.3885928296462257,0.5644982045987926,0.4396851216240817,1.0481259999999963,
7,3.5,0,STAND,HEAD,4,7,SMALL,1.70852388505814,1.2958268516581868,3.91568694581081,3.91568694581081,0.4157859999999971,2.0,1.1663190000000156,0.5831595000000078,0.361003007083613,-0.3509392924392293,2.031589197164894,0.4939757405751542,1.102339999999998,
8,3.5,0,STAND,HEAD,4,8,SMALL,0.7742905747878787,0.5207216515040208,3.1635015928275863,3.1635015928275863,0.34890799999999444,1.0,1.0824890000000096,1.0824890000000096,-0.11540752146767214,-0.6361306604921323,0.48527937939274796,0.4706700275470727,1.0824890000000096,
9,3.5,0,WALK,HEAD,4,0,SMALL,2.4728957344773663,1.1031322661921603,4.285601071355482,4.285601071355482,0.9666750000000093,3.0,3.367403999999965,1.1224679999999883,0.4233615123690977,-0.6035078171351773,2.190693957796242,1.441665468793624,1.384999999999991,
10,3.5,0,WALK,HEAD,4,1,SMALL,2.290508244970149,1.38004999395658,3.1429071668066664,3.1429071668066664,0.5340999999999667,6.0,3.3998830000000453,0.5666471666666743,0.8934119236506389,-0.6517330367579975,2.2824515504606655,0.8800363254101704,2.033900000000017,
11,3.5,0,WALK,HEAD,4,2,SMALL,4.366461076717742,3.1925497135006156,6.484493495053333,6.484493495053333,0.8663999999999987,5.0,1.7814090000000533,0.35628180000001064,2.7322001441676074,-0.18530680341013045,4.504961529487277,1.1331854318130903,0.5335420000000113,
12,3.5,0,WALK,HEAD,4,3,SMALL,4.626531002796992,2.6798384061581175,4.953090128413333,4.953090128413333,0.5667390000000978,7.0,1.468103999999812,0.209729142857116,-0.4375885663519437,0.8044881776544102,5.147239986587642,1.0939176375086792,0.43474400000002333,
13,3.5,0,WALK,HEAD,4,4,SMALL,3.332231988254629,1.8919211141233452,6.033536952435215,6.033536952435215,1.416400000000067,6.0,1.8683919999999716,0.31139866666666194,1.2141518907617401,-0.019519509491460713,3.496103028236546,1.061735098481234,0.4343580000000884,
14,3.5,0,WALK,HEAD,4,5,SMALL,3.9131077278703708,2.7850057731208984,4.548598087201987,4.548598087201987,0.5305999999999358,6.0,2.284901999999988,0.380816999999998,2.4539357574092584,-0.08989125236097914,3.95991080557646,1.2230619490891728,0.6345469999999978,
