cursor_type,target_type,subject_num,posture,repetition,target_num,longest_dwell_time,mean_dwell_time,initial_contact_time,mean_offset,total_dwell_time,success_time,std_offset,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,success_trial,trial_time,drop_count,abs_mean_offset_horizontal,abs_mean_offset_vertical,drop_out_count,walking_speed,straight_length,walk_length,straightness_simple,straightness
HEAD,GRID,2.0,,2.0,3.5,0.4640832000000046,0.1589519387373735,0.7845872749999927,3.72341013734923,1.1476566750000046,4.407917874999995,2.0968025546970925,-0.11161432572617158,0.002468295169705553,3.4435135953238345,1.485878458486613,0.05,4.965949375000003,7.4,3.237730481288813,1.3014207232489687,7.35,0.7615296518454272,3.3575746348808826,3.780477256186373,1.1316104421663606,0.4879033611939928
HEAD,MENU,2.0,,2.0,3.5,0.4720971750000075,0.14949408277704937,0.6857747000000017,4.856443765977745,1.5809709749999996,4.652687000000009,2.972727232577923,0.31198174724387717,0.09742704816294034,4.480910432626354,1.5095827297005457,0.025,4.99458802500001,11.025,4.455086810467829,1.281187691767539,11.0,0.764245186829659,3.3164170558338726,3.8147584895818056,1.1617646396540988,0.4100005167455607
HEAD,PIE,2.0,,2.0,3.5,0.5425840750000048,0.20805281334145498,0.8262682999999924,3.4258597013454555,1.4024041750000464,4.364515099999991,1.9976544532182845,0.33358033993134356,-0.08979430359891363,3.4708664127713833,1.1435464877525043,0.075,4.868113224999999,7.875,3.0830485786724027,1.003904331969452,7.8,0.7316030750402229,3.0828050777495557,3.553959311861562,1.15874536562974,0.4374065878498855
NEWSPEED,GRID,2.0,,2.0,3.5,0.595521117499999,0.21827466433116777,0.7773207775000028,3.8313635666073766,1.425785497499994,4.304067872500001,2.578186960749926,-0.7412130202103475,-0.06560219997090108,3.895477929670085,1.1700383111163348,0.2,4.927151480000001,6.775,3.475886327583619,1.0546982502904068,6.35,0.7242343622258194,3.1675562877571273,3.565915405261845,1.1322152895216808,0.43184330380728914
NEWSPEED,MENU,2.0,,2.0,3.5,0.6979560275000016,0.26000483780808115,0.8771467649999991,4.813671522987238,1.919372769750002,4.487344759999996,3.02357753817143,0.1866947302115844,-0.136802927596335,4.8703701403241455,1.2923465839196369,0.225,5.107275989999998,7.7,4.487080126590717,1.0962978783157147,7.05,0.7276154046501104,3.247576003628491,3.7153574999745915,1.1539679104087643,0.4304628752128738
NEWSPEED,PIE,2.0,,2.0,3.5,0.5598551750000034,0.21595150754960435,1.374093824999997,4.522434044158637,1.1049288500000052,4.155022399999997,3.110419117090962,0.27597315364890995,-0.09169765201116016,4.974248336083672,0.8324255312954356,0.2,4.813401525000001,5.825,4.295394411080593,0.8673071828141057,5.35,0.6782401272508232,2.872482920856716,3.268251385182743,1.139336705763928,0.45665192031068874
NEWSPEEDSTICKY,GRID,2.0,,2.0,3.5,0.8843069000000028,0.6345367958333338,1.0210984999999995,3.1793019796083315,1.4717291500000003,2.788610124999998,1.9389508321849873,0.04186669412656101,-0.08823712295357689,3.0213175440976774,1.0404023950167365,0.725,3.7408369499999994,2.625,2.803297131988194,1.0327134461515297,1.85,0.7253910471415683,2.4859708424029843,2.7026748597252124,1.0782073345324261,0.5094921262670578
NEWSPEEDSTICKY,MENU,2.0,,2.0,3.5,0.897908700000005,0.5767961058333375,1.0820846250000002,3.637478814934641,1.5728797000000099,2.8026798750000013,2.063970325298449,0.43253661792737164,-0.06149800309047961,3.3046595199918167,1.0885605377070713,0.775,3.7014262000000047,3.025,3.312484063399166,1.0223536758160923,2.225,0.7623199426537733,2.51572467232193,2.8035066256577514,1.1027010830249107,0.4095577682226571
NEWSPEEDSTICKY,PIE,2.0,,2.0,3.5,0.8649244500000137,0.6117883129166717,1.3972394999999964,3.49944776000937,1.3699888000000087,2.569712324999999,2.038566184831646,0.46841689691512595,-0.11622104177906283,3.5881119770000742,0.8454100598416829,0.725,3.5752837250000113,2.575,3.204467491370239,0.8997955326044572,1.8,0.70051593305569,2.24469855714288,2.483711385583546,1.0972809099636904,0.37928550971663205
NEWSTICKY,GRID,2.0,,2.0,3.5,0.9391154999999998,0.6861636329166693,0.8023904500000072,2.7030065653056576,1.5727932000000067,2.3013295749999996,1.4313969150868355,0.22804918546715217,0.007089057787408562,2.5358822733929793,1.0869964629243076,0.925,3.2687025500000004,2.575,2.270065999296406,1.0619458829534265,1.65,0.7400952706647994,2.2463231183988297,2.3965105102988997,1.0579448211405995,0.3960582119337063
NEWSTICKY,MENU,2.0,,2.0,3.5,0.9197032749999863,0.6067409675595302,0.9928009999999858,3.1634676254879692,1.6140189500000104,2.6834199999999897,1.7291860899545863,-0.3684653407859279,-0.32271304046730953,2.9019125804706603,1.3151521515870956,0.85,3.638192524999988,3.125,2.721167799206684,1.1673091322851818,2.25,0.7526961569884144,2.5114278868728404,2.720905941625655,1.0761590195555362,0.48935592928579547
NEWSTICKY,PIE,2.0,,2.0,3.5,0.9672434999999723,0.7173409999999787,0.8610147500000096,2.8201969471372244,1.326823999999982,1.777023000000014,1.4790051460152183,0.041287045645543,-0.02592292288946129,2.557523802603769,1.0416978373621677,0.975,2.735118999999986,2.15,2.4318792480760525,1.0068193706923194,1.175,0.7869840054832586,1.998833224305334,2.1490881161044624,1.0631483607922685,0.45927513864212804
