posture,cursor_type,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed
STAND,EYE,LARGE,0.8173011848360899,0.4414376414089923,8.240074743315438,10.593414579317859,0.7282437407407382,1.6666666666666667,1.1359197407407424,0.7813716882716116,-0.036897185752602465,-0.032700367719733094,0.42491131880428173,0.5213188313899619,0.41296659712956124,0.6119692506735789,0.3064217460696049,0.3661092949793264,0.9149654197530994,27.34328325843357,0.019573500749380687
STAND,EYE,SMALL,0.8017393302445375,0.37704659046463845,3.7547130986888924,4.970870992857796,0.5018280740740693,1.6296296296296295,1.2214670617284022,0.8089299104938276,-0.13324125548374308,0.0709200873030531,0.432578503466614,0.5102159040443387,0.44826703509324134,0.5575491187141494,0.2869055213143043,0.36039333836726295,0.9150995185185167,13.78327831707302,0.010601815654524373
STAND,HAND,LARGE,0.8816950736870866,0.33501023755835413,11.141064496952039,13.303701696237217,1.1303099259259346,1.1111111111111112,0.964538777777779,0.8895232407407426,0.09546234220093928,0.21664956918687647,0.4432907786176091,0.38168119849432064,0.5807097348394166,0.525205285833473,0.2991529447516804,0.2912568850629753,0.9236695679012334,33.78441546598393,0.024189098415253546
STAND,HAND,SMALL,0.9637177232872799,0.48902704736653885,5.200819414161658,6.2894471669987615,0.7167930370370305,1.3333333333333333,1.06032118518519,0.8481566296296277,-0.11613786253424105,0.05611139217965072,0.47318620134783024,0.48089019728960564,0.5601894850374252,0.6598155293159038,0.3425506773970181,0.3909190136636475,0.9283869012345691,16.03674388701692,0.010846946421261987
STAND,HEAD,LARGE,0.7286083551618037,0.30344986128544915,7.9951937477038335,10.533970425975363,0.8573520370370328,1.1851851851851851,0.9676906913580282,0.8626974074074059,-0.11736335598099909,0.14349178699124177,0.2641678943404193,0.30750445868137066,0.5009703932976918,0.4242657355816163,0.22252041883236906,0.24442503151376554,0.9183254074074112,26.431065380381057,0.028897701650076338
STAND,HEAD,SMALL,0.6756979790522935,0.35969619625478627,4.532650514393129,5.463125809975556,0.6265852962962981,1.2592592592592593,0.9522557901234625,0.8201401111111097,-0.10804078598939268,-0.012273406361038379,0.38338646418997163,0.3594708946847166,0.41496203917857954,0.43702780682572523,0.2687554481297179,0.27770230565109505,0.9107134938271629,12.8768840780845,0.019770211860276846
WALK,EYE,LARGE,2.799254921982704,1.6731730644676048,5.89534970117183,7.47141998012896,1.4403583846153958,4.269230769230769,1.10693849999998,0.251930883150176,-0.04288710811873047,-0.02289836028295123,2.105676420661135,0.7319106697864728,2.5965175339081723,0.6631369129415449,1.7631047440668104,0.4924604970143814,0.49756938461537603,41.092796497196915,0.9983717943218801
WALK,EYE,SMALL,3.0122954960504966,1.7701161949543287,4.181934641151444,3.564620729439189,0.9421845185185284,4.666666666666667,1.328043148148144,0.2732883812850724,-0.5074428957465936,0.06949999131607537,2.2004742829094743,0.6999183558829732,2.8533732376891887,0.6054729126773954,1.843101264047831,0.4562118197582031,0.5728598271604969,22.666286494672747,0.9962320274004083
WALK,HAND,LARGE,3.551353475931639,2.449982567890931,8.161090975061901,9.607641784333465,1.7953047407407452,4.37037037037037,0.9921816790123517,0.2384967919753097,-0.3202532652031056,-0.011734599561492752,3.3710692053356532,0.9707271613998487,3.277122970322919,0.8678965244658046,2.531288671562108,0.6201812706112244,0.4289861481481491,55.84549151125863,0.9810817979540716
WALK,HAND,SMALL,3.5807678698508707,2.3489155893354936,5.349198747066048,4.578335396625451,1.1600600370370389,5.333333333333333,1.1112508148147988,0.2054358025573165,-0.5465268849081818,-0.10170851992825429,3.3697244659431025,0.9379243767311272,3.341636538326182,0.8052539524636061,2.4739067311683645,0.5832707741188112,0.3697149999999975,27.695495252771888,0.990208456755216
WALK,HEAD,LARGE,3.1876989384219745,2.0828481305960964,6.45117622953674,7.930302129298911,1.2155199259259273,4.851851851851852,1.1805641728395158,0.24780942619047863,-0.34783114639473695,0.03740199222712989,2.7720759460559115,0.7216221857564036,2.999871806976902,0.6799411808932375,2.1679358329456893,0.4843084295531036,0.4992160617284012,36.00666681465524,1.0176204883457123
WALK,HEAD,SMALL,2.903516466724624,1.803185975596033,4.377546221329406,3.8834154642702963,1.1835641481481514,4.592592592592593,1.2559761234567741,0.28274566962080694,-0.7625788254424402,0.17264419104203427,2.439710092952248,0.7056411604294789,2.6833505350919262,0.6949217301451859,1.9028627075256492,0.49683040263252287,0.5105490617283879,24.223872513449905,1.0085346891372107
