,target_size,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,longest_dwell,error
0,2.0,0,STAND,HEAD,4,0,SMALL,1.0793188894262296,0.24567053330996375,4.355077657388889,4.355077657388889,0.4852910000000179,1.0,1.0007929999999874,1.0007929999999874,0.5740512052135756,-0.7138908286282521,0.16808654761545958,0.6068565769078741,1.0007929999999874,
1,2.0,0,STAND,HEAD,4,1,SMALL,0.5739871937301588,0.2835146564592178,3.818519896818182,3.818519896818182,0.5987250000000017,1.0,1.0324549999999988,1.0324549999999988,0.335225136436917,-0.1179687845576256,0.39552381802007036,0.3641938389560884,1.0324549999999988,
2,2.0,0,STAND,HEAD,4,2,SMALL,0.6118113154262295,0.2623412313035611,3.920117223774194,3.920117223774194,0.5343019999999967,1.0,0.9992829999999913,0.9992829999999913,0.3223044293409826,0.4211155671426387,0.3448728240495829,0.21127959018095852,0.9992829999999913,
3,2.0,0,STAND,HEAD,4,3,SMALL,1.1332066357282609,0.49976807347773267,3.254506740635037,3.254506740635037,0.7479250000000093,2.0,1.348587000000009,0.6742935000000045,0.8862885326857205,0.46172286434736426,0.6719087899885627,0.3002206179010007,1.0988159999999993,
4,2.0,0,STAND,HEAD,4,4,SMALL,0.9354617393064517,0.17428666911240243,3.837990724678161,3.837990724678161,0.4161410000000103,1.0,1.0162629999999808,1.0162629999999808,0.7730997653881659,0.2201642230967988,0.11227431931817146,0.5075361704569525,1.0162629999999808,
5,2.0,0,STAND,HEAD,4,5,SMALL,1.2980619732804877,0.6613779120457569,3.8870425966875004,3.8870425966875004,0.4999620000000107,2.0,1.134001999999981,0.5670009999999905,0.014281831263786716,0.053422973931135584,0.4513938891058739,1.392279148060645,1.066634999999991,
6,2.0,0,STAND,HEAD,4,6,SMALL,0.4964637797934427,0.32485825235104093,4.366451528442857,4.366451528442857,0.6152809999999818,1.0,1.0020289999999932,1.0020289999999932,0.0011158713835962692,0.3242747699881197,0.37078656101058954,0.3348953693393009,1.0020289999999932,
7,2.0,0,STAND,HEAD,4,7,SMALL,1.6992531344117647,1.3006451845388798,3.91568694581081,3.91568694581081,0.43261699999999337,2.0,1.0342020000000218,0.5171010000000109,0.38400419772041167,-0.33246933774777254,2.032350727369373,0.4660790730894324,1.0196300000000065,
8,2.0,0,STAND,HEAD,4,8,SMALL,0.6763858659682541,0.2458125028765952,3.1635015928275863,3.1635015928275863,0.39785799999998517,1.0,1.0335390000000189,1.0335390000000189,-0.05120966108038461,-0.5510563403830857,0.38782863026163733,0.25473802849521404,1.0335390000000189,
9,2.0,0,WALK,HEAD,4,0,SMALL,2.464942161890295,1.1141991758379275,4.285601071355482,4.285601071355482,1.0663399999999683,9.0,1.251435000000015,0.139048333333335,0.36491211781561106,-0.6342742195514217,2.1857605178024335,1.4463550448855407,0.38482599999997547,
10,2.0,0,WALK,HEAD,4,1,SMALL,2.2887946901203007,1.384821166398668,3.1429071668066664,3.1429071668066664,0.5666999999999689,7.0,2.2335069999999178,0.3190724285714168,0.8961050154359569,-0.6381337718353816,2.290824449937951,0.8687327125093055,1.1841999999999189,
11,2.0,0,WALK,HEAD,4,2,SMALL,4.431590814371309,3.250107644982181,6.484493495053333,6.484493495053333,1.0512999999999693,6.0,0.9029269999999769,0.1504878333333295,2.7499759423297245,-0.2712203261718413,4.606441290164451,1.076944762360882,0.28290000000004056,
12,2.0,0,WALK,HEAD,4,3,SMALL,4.6405963399393935,2.6848740528363884,4.953090128413333,4.953090128413333,0.599700000000098,6.0,0.6070850000000974,0.10118083333334955,-0.4496848436173083,0.7915302534382125,5.164868403698963,1.087339094117374,0.21630000000004657,
13,2.0,0,WALK,HEAD,4,4,SMALL,3.3386473415560745,1.8988672188219948,6.033536952435215,6.033536952435215,1.4501999999999953,6.0,0.9841590000002043,0.16402650000003405,1.2012227072539883,-0.024237240273267627,3.509569009273665,1.0650188640214682,0.31593100000009144,
14,2.0,0,WALK,HEAD,4,5,SMALL,3.9558457573552124,2.835189519574584,4.548598087201987,4.548598087201987,0.7159000000000333,7.0,1.1941799999999603,0.17059714285713717,2.465258845788824,-0.17209508438034676,4.042480780668736,1.1753965994850197,0.2847550000000183,
15,2.0,0,WALK,HEAD,4,6,SMALL,4.187551961854961,3.676880758071507,4.663361255961038,4.663361255961038,0.7658000000000129,7.0,1.1343809999998484,0.16205442857140692,-3.2438530996400132,0.47008511064128844,4.258372253659134,1.3610382346332572,0.39855099999999766,
16,2.0,0,WALK,HEAD,4,7,SMALL,1.8899491463811322,1.0215653523385368,2.694979924754153,2.694979924754153,0.5991360000000441,8.0,2.4371980000000804,0.30464975000001004,0.3849315418793528,-0.02419222344564568,1.9606168650886022,0.7966071104756486,0.6508000000000038,
17,2.0,0,WALK,HEAD,4,8,SMALL,2.636598413274074,1.4453079544594412,3.3095331438006643,3.3095331438006643,0.5174400000000787,9.0,1.7262190000000146,0.19180211111111273,-0.3252762047810275,-0.20324397125000537,2.899956557374108,0.7599267682743059,0.583699999999908,
18,2.0,0,STAND,HEAD,5,0,LARGE,0.38806550125079375,0.36243817275127227,7.024922203408547,7.024922203408547,0.8973689999999976,1.0,1.0340510000000052,1.0340510000000052,0.06843685279839987,0.060154682628709766,0.40142682889105474,0.35179834886492917,1.0340510000000052,
19,2.0,0,STAND,HEAD,5,1,LARGE,0.9889425626603773,0.4057550804133307,5.704988574948717,5.704988574948717,0.8322300000000098,1.0,1.747936999999979,1.747936999999979,0.48288575291675007,-0.8419544909412288,0.23540914815552438,0.3927157974676142,1.747936999999979,
20,2.0,0,STAND,HEAD,5,2,LARGE,0.6066542943442622,0.28697566233144495,8.411919550252525,8.411919550252525,0.6321470000000033,1.0,1.0023999999999944,1.0023999999999944,0.011496128429246893,-0.3075946341857913,0.5137464643266486,0.3109359583476489,1.0023999999999944,
21,2.0,0,STAND,HEAD,5,3,LARGE,1.1177262242717392,0.5250575644602408,6.32781763429771,6.32781763429771,0.6483000000000061,2.0,1.351333000000011,0.6756665000000055,0.4219363428374974,0.4230136852080905,0.9482241168346587,0.5397517393123595,1.0358270000000118,
22,2.0,0,STAND,HEAD,5,4,LARGE,0.7415015378032787,0.311922705277972,6.879474581402062,6.879474581402062,0.5988920000000064,1.0,1.0007629999999779,1.0007629999999779,0.4109904386352822,-0.37401170660287764,0.2051911318437882,0.5570129861256987,1.0007629999999779,
23,2.0,0,STAND,HEAD,5,5,LARGE,0.7238725853709679,0.3900433404467076,8.00729490469524,8.00729490469524,0.7174380000000156,1.0,1.0159819999999797,1.0159819999999797,-0.5754420268181275,-0.31114649624014246,0.440906373723219,0.2841708803974891,1.0159819999999797,
24,2.0,0,STAND,HEAD,5,6,LARGE,0.6947230573125001,0.29842663624601135,7.503342431263999,7.503342431263999,1.0154119999999978,1.0,1.0507959999999912,1.0507959999999912,-0.5291837585445323,0.42346640817514575,0.27573277876946056,0.20245773682454332,1.0507959999999912,
25,2.0,0,STAND,HEAD,5,7,LARGE,0.5248677854611942,0.4740862269398311,6.871251285847899,6.871251285847899,0.8653259999999818,1.0,1.1006470000000093,1.1006470000000093,0.08192773134942204,-0.23008603056388802,0.3813290241370621,0.5464338944742645,1.1006470000000093,
26,2.0,0,STAND,HEAD,5,8,LARGE,0.7935711176935485,0.30224620060987156,7.8317034260666665,7.8317034260666665,0.7149200000000064,1.0,1.0188289999999824,1.0188289999999824,-0.4609000862836166,-0.5795414638856315,0.31327405555328125,0.29275421898744125,1.0188289999999824,
