,subject_num,posture,cursor_type,repetition,target_num,wide,target_size,extra_times_over_target,error
0,23,STAND,HEAD,4,0,SMALL,0.5,2,
1,23,STAND,HEAD,4,0,SMALL,1.0,2,
2,23,STAND,HEAD,4,0,SMALL,1.5,2,
3,23,STAND,HEAD,4,0,SMALL,2.0,1,
4,23,STAND,HEAD,4,0,SMALL,2.5,1,
5,23,STAND,HEAD,4,0,SMALL,3.0,1,
6,23,STAND,HEAD,4,0,SMALL,3.5,1,
7,23,STAND,HEAD,4,0,SMALL,4.0,1,
8,23,STAND,HEAD,4,1,SMALL,0.5,2,
9,23,STAND,HEAD,4,1,SMALL,1.0,1,
10,23,STAND,HEAD,4,1,SMALL,1.5,1,
11,23,STAND,HEAD,4,1,SMALL,2.0,1,
12,23,STAND,HEAD,4,1,SMALL,2.5,1,
13,23,STAND,HEAD,4,1,SMALL,3.0,1,
14,23,STAND,HEAD,4,1,SMALL,3.5,1,
15,23,STAND,HEAD,4,1,SMALL,4.0,1,
16,23,STAND,HEAD,4,2,SMALL,0.5,2,
17,23,STAND,HEAD,4,2,SMALL,1.0,1,
18,23,STAND,HEAD,4,2,SMALL,1.5,1,
19,23,STAND,HEAD,4,2,SMALL,2.0,1,
20,23,STAND,HEAD,4,2,SMALL,2.5,1,
21,23,STAND,HEAD,4,2,SMALL,3.0,1,
22,23,STAND,HEAD,4,2,SMALL,3.5,1,
23,23,STAND,HEAD,4,2,SMALL,4.0,1,
24,23,STAND,HEAD,4,3,SMALL,0.5,2,
25,23,STAND,HEAD,4,3,SMALL,1.0,1,
26,23,STAND,HEAD,4,3,SMALL,1.5,1,
27,23,STAND,HEAD,4,3,SMALL,2.0,1,
28,23,STAND,HEAD,4,3,SMALL,2.5,1,
29,23,STAND,HEAD,4,3,SMALL,3.0,1,
30,23,STAND,HEAD,4,3,SMALL,3.5,1,
31,23,STAND,HEAD,4,3,SMALL,4.0,1,
32,23,STAND,HEAD,4,4,SMALL,0.5,1,
33,23,STAND,HEAD,4,4,SMALL,1.0,1,
34,23,STAND,HEAD,4,4,SMALL,1.5,1,
35,23,STAND,HEAD,4,4,SMALL,2.0,1,
36,23,STAND,HEAD,4,4,SMALL,2.5,1,
37,23,STAND,HEAD,4,4,SMALL,3.0,1,
38,23,STAND,HEAD,4,4,SMALL,3.5,1,
39,23,STAND,HEAD,4,4,SMALL,4.0,1,
40,23,STAND,HEAD,4,5,SMALL,0.5,3,
41,23,STAND,HEAD,4,5,SMALL,1.0,1,
42,23,STAND,HEAD,4,5,SMALL,1.5,1,
43,23,STAND,HEAD,4,5,SMALL,2.0,1,
44,23,STAND,HEAD,4,5,SMALL,2.5,1,
45,23,STAND,HEAD,4,5,SMALL,3.0,1,
46,23,STAND,HEAD,4,5,SMALL,3.5,1,
47,23,STAND,HEAD,4,5,SMALL,4.0,1,
48,23,STAND,HEAD,4,6,SMALL,0.5,1,
49,23,STAND,HEAD,4,6,SMALL,1.0,1,
50,23,STAND,HEAD,4,6,SMALL,1.5,1,
51,23,STAND,HEAD,4,6,SMALL,2.0,2,
52,23,STAND,HEAD,4,6,SMALL,2.5,1,
53,23,STAND,HEAD,4,6,SMALL,3.0,1,
54,23,STAND,HEAD,4,6,SMALL,3.5,1,
55,23,STAND,HEAD,4,6,SMALL,4.0,1,
56,23,STAND,HEAD,4,7,SMALL,0.5,2,
57,23,STAND,HEAD,4,7,SMALL,1.0,2,
58,23,STAND,HEAD,4,7,SMALL,1.5,2,
59,23,STAND,HEAD,4,7,SMALL,2.0,1,
60,23,STAND,HEAD,4,7,SMALL,2.5,1,
61,23,STAND,HEAD,4,7,SMALL,3.0,1,
62,23,STAND,HEAD,4,7,SMALL,3.5,1,
63,23,STAND,HEAD,4,7,SMALL,4.0,1,
64,23,STAND,HEAD,4,8,SMALL,0.5,2,
65,23,STAND,HEAD,4,8,SMALL,1.0,1,
66,23,STAND,HEAD,4,8,SMALL,1.5,1,
67,23,STAND,HEAD,4,8,SMALL,2.0,1,
68,23,STAND,HEAD,4,8,SMALL,2.5,1,
69,23,STAND,HEAD,4,8,SMALL,3.0,1,
70,23,STAND,HEAD,4,8,SMALL,3.5,1,
71,23,STAND,HEAD,4,8,SMALL,4.0,1,
72,23,WALK,HEAD,4,0,SMALL,0.5,3,
73,23,WALK,HEAD,4,0,SMALL,1.0,10,
74,23,WALK,HEAD,4,0,SMALL,1.5,10,
75,23,WALK,HEAD,4,0,SMALL,2.0,12,
76,23,WALK,HEAD,4,0,SMALL,2.5,8,
77,23,WALK,HEAD,4,0,SMALL,3.0,6,
78,23,WALK,HEAD,4,0,SMALL,3.5,6,
79,23,WALK,HEAD,4,0,SMALL,4.0,4,
80,23,WALK,HEAD,4,1,SMALL,0.5,6,
81,23,WALK,HEAD,4,1,SMALL,1.0,9,
82,23,WALK,HEAD,4,1,SMALL,1.5,9,
83,23,WALK,HEAD,4,1,SMALL,2.0,6,
84,23,WALK,HEAD,4,1,SMALL,2.5,8,
85,23,WALK,HEAD,4,1,SMALL,3.0,6,
86,23,WALK,HEAD,4,1,SMALL,3.5,5,
87,23,WALK,HEAD,4,1,SMALL,4.0,4,
88,23,WALK,HEAD,4,2,SMALL,0.5,1,
89,23,WALK,HEAD,4,2,SMALL,1.0,3,
90,23,WALK,HEAD,4,2,SMALL,1.5,10,
91,23,WALK,HEAD,4,2,SMALL,2.0,9,
92,23,WALK,HEAD,4,2,SMALL,2.5,6,
93,23,WALK,HEAD,4,2,SMALL,3.0,5,
94,23,WALK,HEAD,4,2,SMALL,3.5,4,
95,23,WALK,HEAD,4,2,SMALL,4.0,4,
96,23,WALK,HEAD,4,3,SMALL,0.5,1,
97,23,WALK,HEAD,4,3,SMALL,1.0,4,
98,23,WALK,HEAD,4,3,SMALL,1.5,6,
99,23,WALK,HEAD,4,3,SMALL,2.0,10,
100,23,WALK,HEAD,4,3,SMALL,2.5,10,
101,23,WALK,HEAD,4,3,SMALL,3.0,8,
102,23,WALK,HEAD,4,3,SMALL,3.5,6,
103,23,WALK,HEAD,4,3,SMALL,4.0,3,
104,23,WALK,HEAD,4,4,SMALL,0.5,3,
105,23,WALK,HEAD,4,4,SMALL,1.0,4,
106,23,WALK,HEAD,4,4,SMALL,1.5,5,
107,23,WALK,HEAD,4,4,SMALL,2.0,9,
108,23,WALK,HEAD,4,4,SMALL,2.5,10,
109,23,WALK,HEAD,4,4,SMALL,3.0,9,
110,23,WALK,HEAD,4,4,SMALL,3.5,5,
111,23,WALK,HEAD,4,4,SMALL,4.0,3,
112,23,WALK,HEAD,4,5,SMALL,0.5,4,
113,23,WALK,HEAD,4,5,SMALL,1.0,10,
114,23,WALK,HEAD,4,5,SMALL,1.5,9,
115,23,WALK,HEAD,4,5,SMALL,2.0,8,
116,23,WALK,HEAD,4,5,SMALL,2.5,5,
117,23,WALK,HEAD,4,5,SMALL,3.0,5,
118,23,WALK,HEAD,4,5,SMALL,3.5,3,
119,23,WALK,HEAD,4,5,SMALL,4.0,2,
120,23,WALK,HEAD,4,6,SMALL,0.5,0,
121,23,WALK,HEAD,4,6,SMALL,1.0,3,
122,23,WALK,HEAD,4,6,SMALL,1.5,4,
123,23,WALK,HEAD,4,6,SMALL,2.0,9,
124,23,WALK,HEAD,4,6,SMALL,2.5,9,
125,23,WALK,HEAD,4,6,SMALL,3.0,7,
126,23,WALK,HEAD,4,6,SMALL,3.5,5,
127,23,WALK,HEAD,4,6,SMALL,4.0,7,
128,23,WALK,HEAD,4,7,SMALL,0.5,3,
129,23,WALK,HEAD,4,7,SMALL,1.0,7,
130,23,WALK,HEAD,4,7,SMALL,1.5,8,
131,23,WALK,HEAD,4,7,SMALL,2.0,9,
132,23,WALK,HEAD,4,7,SMALL,2.5,8,
133,23,WALK,HEAD,4,7,SMALL,3.0,6,
134,23,WALK,HEAD,4,7,SMALL,3.5,6,
135,23,WALK,HEAD,4,7,SMALL,4.0,6,
136,23,WALK,HEAD,4,8,SMALL,0.5,6,
137,23,WALK,HEAD,4,8,SMALL,1.0,10,
138,23,WALK,HEAD,4,8,SMALL,1.5,11,
139,23,WALK,HEAD,4,8,SMALL,2.0,10,
140,23,WALK,HEAD,4,8,SMALL,2.5,9,
141,23,WALK,HEAD,4,8,SMALL,3.0,7,
142,23,WALK,HEAD,4,8,SMALL,3.5,4,
143,23,WALK,HEAD,4,8,SMALL,4.0,3,
144,23,STAND,HEAD,5,0,LARGE,0.5,1,
145,23,STAND,HEAD,5,0,LARGE,1.0,3,
146,23,STAND,HEAD,5,0,LARGE,1.5,2,
147,23,STAND,HEAD,5,0,LARGE,2.0,1,
148,23,STAND,HEAD,5,0,LARGE,2.5,1,
149,23,STAND,HEAD,5,0,LARGE,3.0,1,
150,23,STAND,HEAD,5,0,LARGE,3.5,1,
151,23,STAND,HEAD,5,0,LARGE,4.0,1,
152,23,STAND,HEAD,5,1,LARGE,0.5,1,
153,23,STAND,HEAD,5,1,LARGE,1.0,1,
154,23,STAND,HEAD,5,1,LARGE,1.5,1,
155,23,STAND,HEAD,5,1,LARGE,2.0,1,
156,23,STAND,HEAD,5,1,LARGE,2.5,1,
157,23,STAND,HEAD,5,1,LARGE,3.0,1,
158,23,STAND,HEAD,5,1,LARGE,3.5,1,
159,23,STAND,HEAD,5,1,LARGE,4.0,1,
160,23,STAND,HEAD,5,2,LARGE,0.5,2,
161,23,STAND,HEAD,5,2,LARGE,1.0,1,
162,23,STAND,HEAD,5,2,LARGE,1.5,1,
163,23,STAND,HEAD,5,2,LARGE,2.0,1,
164,23,STAND,HEAD,5,2,LARGE,2.5,1,
165,23,STAND,HEAD,5,2,LARGE,3.0,1,
166,23,STAND,HEAD,5,2,LARGE,3.5,1,
167,23,STAND,HEAD,5,2,LARGE,4.0,1,
168,23,STAND,HEAD,5,3,LARGE,0.5,2,
169,23,STAND,HEAD,5,3,LARGE,1.0,1,
170,23,STAND,HEAD,5,3,LARGE,1.5,1,
171,23,STAND,HEAD,5,3,LARGE,2.0,1,
172,23,STAND,HEAD,5,3,LARGE,2.5,1,
173,23,STAND,HEAD,5,3,LARGE,3.0,1,
174,23,STAND,HEAD,5,3,LARGE,3.5,1,
175,23,STAND,HEAD,5,3,LARGE,4.0,1,
176,23,STAND,HEAD,5,4,LARGE,0.5,2,
177,23,STAND,HEAD,5,4,LARGE,1.0,2,
178,23,STAND,HEAD,5,4,LARGE,1.5,1,
179,23,STAND,HEAD,5,4,LARGE,2.0,1,
180,23,STAND,HEAD,5,4,LARGE,2.5,1,
181,23,STAND,HEAD,5,4,LARGE,3.0,1,
182,23,STAND,HEAD,5,4,LARGE,3.5,1,
183,23,STAND,HEAD,5,4,LARGE,4.0,1,
184,23,STAND,HEAD,5,5,LARGE,0.5,2,
185,23,STAND,HEAD,5,5,LARGE,1.0,2,
186,23,STAND,HEAD,5,5,LARGE,1.5,1,
187,23,STAND,HEAD,5,5,LARGE,2.0,1,
188,23,STAND,HEAD,5,5,LARGE,2.5,1,
189,23,STAND,HEAD,5,5,LARGE,3.0,1,
190,23,STAND,HEAD,5,5,LARGE,3.5,1,
191,23,STAND,HEAD,5,5,LARGE,4.0,1,
192,23,STAND,HEAD,5,6,LARGE,0.5,3,
193,23,STAND,HEAD,5,6,LARGE,1.0,1,
194,23,STAND,HEAD,5,6,LARGE,1.5,1,
195,23,STAND,HEAD,5,6,LARGE,2.0,1,
196,23,STAND,HEAD,5,6,LARGE,2.5,1,
197,23,STAND,HEAD,5,6,LARGE,3.0,1,
198,23,STAND,HEAD,5,6,LARGE,3.5,1,
199,23,STAND,HEAD,5,6,LARGE,4.0,1,
200,23,STAND,HEAD,5,7,LARGE,0.5,3,
201,23,STAND,HEAD,5,7,LARGE,1.0,2,
202,23,STAND,HEAD,5,7,LARGE,1.5,1,
203,23,STAND,HEAD,5,7,LARGE,2.0,1,
204,23,STAND,HEAD,5,7,LARGE,2.5,1,
205,23,STAND,HEAD,5,7,LARGE,3.0,1,
206,23,STAND,HEAD,5,7,LARGE,3.5,1,
207,23,STAND,HEAD,5,7,LARGE,4.0,1,
208,23,STAND,HEAD,5,8,LARGE,0.5,1,
209,23,STAND,HEAD,5,8,LARGE,1.0,2,
210,23,STAND,HEAD,5,8,LARGE,1.5,1,
211,23,STAND,HEAD,5,8,LARGE,2.0,1,
212,23,STAND,HEAD,5,8,LARGE,2.5,1,
213,23,STAND,HEAD,5,8,LARGE,3.0,1,
214,23,STAND,HEAD,5,8,LARGE,3.5,1,
215,23,STAND,HEAD,5,8,LARGE,4.0,1,
216,23,WALK,HEAD,5,0,LARGE,0.5,7,
217,23,WALK,HEAD,5,0,LARGE,1.0,8,
218,23,WALK,HEAD,5,0,LARGE,1.5,8,
219,23,WALK,HEAD,5,0,LARGE,2.0,9,
220,23,WALK,HEAD,5,0,LARGE,2.5,9,
221,23,WALK,HEAD,5,0,LARGE,3.0,8,
222,23,WALK,HEAD,5,0,LARGE,3.5,7,
223,23,WALK,HEAD,5,0,LARGE,4.0,6,
224,23,WALK,HEAD,5,1,LARGE,0.5,6,
225,23,WALK,HEAD,5,1,LARGE,1.0,8,
226,23,WALK,HEAD,5,1,LARGE,1.5,9,
227,23,WALK,HEAD,5,1,LARGE,2.0,6,
228,23,WALK,HEAD,5,1,LARGE,2.5,9,
229,23,WALK,HEAD,5,1,LARGE,3.0,7,
230,23,WALK,HEAD,5,1,LARGE,3.5,4,
231,23,WALK,HEAD,5,1,LARGE,4.0,3,
232,23,WALK,HEAD,5,2,LARGE,0.5,8,
233,23,WALK,HEAD,5,2,LARGE,1.0,9,
234,23,WALK,HEAD,5,2,LARGE,1.5,11,
235,23,WALK,HEAD,5,2,LARGE,2.0,9,
236,23,WALK,HEAD,5,2,LARGE,2.5,7,
237,23,WALK,HEAD,5,2,LARGE,3.0,4,
238,23,WALK,HEAD,5,2,LARGE,3.5,3,
239,23,WALK,HEAD,5,2,LARGE,4.0,2,
240,23,WALK,HEAD,5,3,LARGE,0.5,5,
241,23,WALK,HEAD,5,3,LARGE,1.0,8,
242,23,WALK,HEAD,5,3,LARGE,1.5,8,
243,23,WALK,HEAD,5,3,LARGE,2.0,10,
244,23,WALK,HEAD,5,3,LARGE,2.5,8,
245,23,WALK,HEAD,5,3,LARGE,3.0,7,
246,23,WALK,HEAD,5,3,LARGE,3.5,6,
247,23,WALK,HEAD,5,3,LARGE,4.0,7,
248,23,WALK,HEAD,5,4,LARGE,0.5,4,
249,23,WALK,HEAD,5,4,LARGE,1.0,7,
250,23,WALK,HEAD,5,4,LARGE,1.5,8,
251,23,WALK,HEAD,5,4,LARGE,2.0,10,
252,23,WALK,HEAD,5,4,LARGE,2.5,9,
253,23,WALK,HEAD,5,4,LARGE,3.0,7,
254,23,WALK,HEAD,5,4,LARGE,3.5,5,
255,23,WALK,HEAD,5,4,LARGE,4.0,4,
256,23,WALK,HEAD,5,5,LARGE,0.5,3,
257,23,WALK,HEAD,5,5,LARGE,1.0,7,
258,23,WALK,HEAD,5,5,LARGE,1.5,11,
259,23,WALK,HEAD,5,5,LARGE,2.0,12,
260,23,WALK,HEAD,5,5,LARGE,2.5,8,
261,23,WALK,HEAD,5,5,LARGE,3.0,5,
262,23,WALK,HEAD,5,5,LARGE,3.5,4,
263,23,WALK,HEAD,5,5,LARGE,4.0,2,
264,23,WALK,HEAD,5,6,LARGE,0.5,3,
265,23,WALK,HEAD,5,6,LARGE,1.0,6,
266,23,WALK,HEAD,5,6,LARGE,1.5,6,
267,23,WALK,HEAD,5,6,LARGE,2.0,11,
268,23,WALK,HEAD,5,6,LARGE,2.5,11,
269,23,WALK,HEAD,5,6,LARGE,3.0,9,
270,23,WALK,HEAD,5,6,LARGE,3.5,6,
271,23,WALK,HEAD,5,6,LARGE,4.0,4,
272,23,WALK,HEAD,5,7,LARGE,0.5,6,
273,23,WALK,HEAD,5,7,LARGE,1.0,7,
274,23,WALK,HEAD,5,7,LARGE,1.5,11,
275,23,WALK,HEAD,5,7,LARGE,2.0,10,
276,23,WALK,HEAD,5,7,LARGE,2.5,4,
277,23,WALK,HEAD,5,7,LARGE,3.0,3,
278,23,WALK,HEAD,5,7,LARGE,3.5,3,
279,23,WALK,HEAD,5,7,LARGE,4.0,1,
280,23,WALK,HEAD,5,8,LARGE,0.5,3,
281,23,WALK,HEAD,5,8,LARGE,1.0,9,
282,23,WALK,HEAD,5,8,LARGE,1.5,11,
283,23,WALK,HEAD,5,8,LARGE,2.0,9,
284,23,WALK,HEAD,5,8,LARGE,2.5,5,
285,23,WALK,HEAD,5,8,LARGE,3.0,8,
286,23,WALK,HEAD,5,8,LARGE,3.5,5,
287,23,WALK,HEAD,5,8,LARGE,4.0,3,
288,23,STAND,HEAD,6,0,SMALL,0.5,2,
289,23,STAND,HEAD,6,0,SMALL,1.0,2,
290,23,STAND,HEAD,6,0,SMALL,1.5,2,
291,23,STAND,HEAD,6,0,SMALL,2.0,2,
292,23,STAND,HEAD,6,0,SMALL,2.5,1,
293,23,STAND,HEAD,6,0,SMALL,3.0,1,
294,23,STAND,HEAD,6,0,SMALL,3.5,1,
295,23,STAND,HEAD,6,0,SMALL,4.0,1,
296,23,STAND,HEAD,6,1,SMALL,0.5,1,
297,23,STAND,HEAD,6,1,SMALL,1.0,1,
298,23,STAND,HEAD,6,1,SMALL,1.5,1,
299,23,STAND,HEAD,6,1,SMALL,2.0,1,
300,23,STAND,HEAD,6,1,SMALL,2.5,1,
301,23,STAND,HEAD,6,1,SMALL,3.0,1,
302,23,STAND,HEAD,6,1,SMALL,3.5,1,
303,23,STAND,HEAD,6,1,SMALL,4.0,1,
304,23,STAND,HEAD,6,2,SMALL,0.5,2,
305,23,STAND,HEAD,6,2,SMALL,1.0,1,
306,23,STAND,HEAD,6,2,SMALL,1.5,1,
307,23,STAND,HEAD,6,2,SMALL,2.0,1,
308,23,STAND,HEAD,6,2,SMALL,2.5,1,
309,23,STAND,HEAD,6,2,SMALL,3.0,1,
310,23,STAND,HEAD,6,2,SMALL,3.5,1,
311,23,STAND,HEAD,6,2,SMALL,4.0,1,
312,23,STAND,HEAD,6,3,SMALL,0.5,1,
313,23,STAND,HEAD,6,3,SMALL,1.0,2,
314,23,STAND,HEAD,6,3,SMALL,1.5,2,
315,23,STAND,HEAD,6,3,SMALL,2.0,1,
316,23,STAND,HEAD,6,3,SMALL,2.5,1,
317,23,STAND,HEAD,6,3,SMALL,3.0,1,
318,23,STAND,HEAD,6,3,SMALL,3.5,1,
319,23,STAND,HEAD,6,3,SMALL,4.0,1,
320,23,STAND,HEAD,6,4,SMALL,0.5,2,
321,23,STAND,HEAD,6,4,SMALL,1.0,2,
322,23,STAND,HEAD,6,4,SMALL,1.5,1,
323,23,STAND,HEAD,6,4,SMALL,2.0,1,
324,23,STAND,HEAD,6,4,SMALL,2.5,1,
325,23,STAND,HEAD,6,4,SMALL,3.0,1,
326,23,STAND,HEAD,6,4,SMALL,3.5,1,
327,23,STAND,HEAD,6,4,SMALL,4.0,1,
328,23,STAND,HEAD,6,5,SMALL,0.5,3,
329,23,STAND,HEAD,6,5,SMALL,1.0,1,
330,23,STAND,HEAD,6,5,SMALL,1.5,1,
331,23,STAND,HEAD,6,5,SMALL,2.0,1,
332,23,STAND,HEAD,6,5,SMALL,2.5,1,
333,23,STAND,HEAD,6,5,SMALL,3.0,1,
334,23,STAND,HEAD,6,5,SMALL,3.5,1,
335,23,STAND,HEAD,6,5,SMALL,4.0,1,
336,23,STAND,HEAD,6,6,SMALL,0.5,1,
337,23,STAND,HEAD,6,6,SMALL,1.0,1,
338,23,STAND,HEAD,6,6,SMALL,1.5,1,
339,23,STAND,HEAD,6,6,SMALL,2.0,1,
340,23,STAND,HEAD,6,6,SMALL,2.5,1,
341,23,STAND,HEAD,6,6,SMALL,3.0,1,
342,23,STAND,HEAD,6,6,SMALL,3.5,1,
343,23,STAND,HEAD,6,6,SMALL,4.0,1,
344,23,STAND,HEAD,6,7,SMALL,0.5,2,
345,23,STAND,HEAD,6,7,SMALL,1.0,2,
346,23,STAND,HEAD,6,7,SMALL,1.5,2,
347,23,STAND,HEAD,6,7,SMALL,2.0,2,
348,23,STAND,HEAD,6,7,SMALL,2.5,1,
349,23,STAND,HEAD,6,7,SMALL,3.0,1,
350,23,STAND,HEAD,6,7,SMALL,3.5,1,
351,23,STAND,HEAD,6,7,SMALL,4.0,1,
352,23,STAND,HEAD,6,8,SMALL,0.5,1,
353,23,STAND,HEAD,6,8,SMALL,1.0,1,
354,23,STAND,HEAD,6,8,SMALL,1.5,1,
355,23,STAND,HEAD,6,8,SMALL,2.0,1,
356,23,STAND,HEAD,6,8,SMALL,2.5,1,
357,23,STAND,HEAD,6,8,SMALL,3.0,1,
358,23,STAND,HEAD,6,8,SMALL,3.5,1,
359,23,STAND,HEAD,6,8,SMALL,4.0,1,
360,23,WALK,HEAD,6,0,SMALL,0.5,6,
361,23,WALK,HEAD,6,0,SMALL,1.0,9,
362,23,WALK,HEAD,6,0,SMALL,1.5,8,
363,23,WALK,HEAD,6,0,SMALL,2.0,10,
364,23,WALK,HEAD,6,0,SMALL,2.5,7,
365,23,WALK,HEAD,6,0,SMALL,3.0,6,
366,23,WALK,HEAD,6,0,SMALL,3.5,7,
367,23,WALK,HEAD,6,0,SMALL,4.0,4,
368,23,WALK,HEAD,6,1,SMALL,0.5,7,
369,23,WALK,HEAD,6,1,SMALL,1.0,11,
370,23,WALK,HEAD,6,1,SMALL,1.5,11,
371,23,WALK,HEAD,6,1,SMALL,2.0,8,
372,23,WALK,HEAD,6,1,SMALL,2.5,8,
373,23,WALK,HEAD,6,1,SMALL,3.0,6,
374,23,WALK,HEAD,6,1,SMALL,3.5,5,
375,23,WALK,HEAD,6,1,SMALL,4.0,5,
376,23,WALK,HEAD,6,2,SMALL,0.5,3,
377,23,WALK,HEAD,6,2,SMALL,1.0,6,
378,23,WALK,HEAD,6,2,SMALL,1.5,5,
379,23,WALK,HEAD,6,2,SMALL,2.0,7,
380,23,WALK,HEAD,6,2,SMALL,2.5,8,
381,23,WALK,HEAD,6,2,SMALL,3.0,6,
382,23,WALK,HEAD,6,2,SMALL,3.5,5,
383,23,WALK,HEAD,6,2,SMALL,4.0,5,
384,23,WALK,HEAD,6,3,SMALL,0.5,3,
385,23,WALK,HEAD,6,3,SMALL,1.0,8,
386,23,WALK,HEAD,6,3,SMALL,1.5,7,
387,23,WALK,HEAD,6,3,SMALL,2.0,8,
388,23,WALK,HEAD,6,3,SMALL,2.5,8,
389,23,WALK,HEAD,6,3,SMALL,3.0,11,
390,23,WALK,HEAD,6,3,SMALL,3.5,9,
391,23,WALK,HEAD,6,3,SMALL,4.0,5,
392,23,WALK,HEAD,6,4,SMALL,0.5,2,
393,23,WALK,HEAD,6,4,SMALL,1.0,4,
394,23,WALK,HEAD,6,4,SMALL,1.5,7,
395,23,WALK,HEAD,6,4,SMALL,2.0,10,
396,23,WALK,HEAD,6,4,SMALL,2.5,6,
397,23,WALK,HEAD,6,4,SMALL,3.0,6,
398,23,WALK,HEAD,6,4,SMALL,3.5,4,
399,23,WALK,HEAD,6,4,SMALL,4.0,3,
400,23,WALK,HEAD,6,5,SMALL,0.5,2,
401,23,WALK,HEAD,6,5,SMALL,1.0,5,
402,23,WALK,HEAD,6,5,SMALL,1.5,9,
403,23,WALK,HEAD,6,5,SMALL,2.0,10,
404,23,WALK,HEAD,6,5,SMALL,2.5,9,
405,23,WALK,HEAD,6,5,SMALL,3.0,11,
406,23,WALK,HEAD,6,5,SMALL,3.5,7,
407,23,WALK,HEAD,6,5,SMALL,4.0,4,
