posture,cursor_type,wide,subject_num,repetition,target_num,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed,total_time,success_trial,error_frame_count
STAND,EYE,LARGE,4.0,5.0,4.0,1.1872365012578385,0.658355102874434,6.399253390870748,9.538751525431294,0.7623804733333341,3.2888888888888888,1.4307767244444385,0.646830485026453,0.25249204069906034,-0.02766732848836006,0.7160948105876583,0.5043501234219869,0.9072305800800607,0.5815572505358539,0.6239091557548511,0.37593424761521954,0.9372470844444425,34.421441757979274,0.012127845786185785,2.864909093333333,0.8444444444444444,
STAND,EYE,SMALL,4.0,4.0,4.0,1.5307187626426566,0.8388822469349964,4.153029541994213,5.2468327571201865,0.5518312155555568,2.422222222222222,1.2902412044444438,0.7469630990476195,0.748022862788628,0.04987922957934426,0.7869066444047699,0.7282049234171277,1.183013411787636,0.8217301753604402,0.7021444305753244,0.6224680066960917,0.9557419911111108,19.75617438203352,0.012114075469609398,2.3954614044444464,0.9333333333333333,
STAND,HAND,LARGE,4.0,5.0,4.0,0.8654231735943723,0.34418637410988834,10.47518426405833,12.157146424619803,1.4082901357142827,1.1666666666666667,1.0506992523809562,0.936819710714288,0.22633239700115415,0.1740672934726842,0.4405494176999741,0.30659602758128873,0.6260627094210993,0.46493504573376637,0.34346185613683167,0.2433099389971673,0.987197092857145,31.243196542083,0.021400608923034165,2.5391628976190477,1.0,66.33333333333333
STAND,HAND,SMALL,4.0,4.0,4.0,0.949942597945647,0.37708272025696543,5.722012224430889,6.269787968657875,1.0497025666666657,1.2820512820512822,1.0389661743589715,0.881808438461536,-0.2343491549359303,-0.2057808521654995,0.4547022134384419,0.34354382636457165,0.6562832680356107,0.5529925774630554,0.34005758202613334,0.26118931069782786,0.9888495538461515,16.33591534358652,0.01150770841930381,2.220763307692305,1.0,65.5
STAND,HEAD,LARGE,4.0,5.0,4.0,0.8339045605748924,0.36728165738469537,7.940619489035282,10.112390018059301,1.1679095777777788,1.3555555555555556,1.1063336222222158,0.8812391259259217,-0.08537990722978821,-0.03751545835014637,0.41294289093069997,0.3950765295970579,0.5154848030412595,0.5315154796452138,0.3151315772276837,0.29572019827413576,0.9889381555555512,28.280392828411387,0.02427529148437072,2.4165092888888866,1.0,
STAND,HEAD,SMALL,4.0,4.0,4.0,0.8894401484939466,0.2966245411577335,4.5872531393637495,5.145014772098208,0.9410364090909127,1.3409090909090908,1.0576532499999975,0.8747227992424225,0.04252175225585727,-0.04835083504852299,0.3589850264236748,0.3348449796445569,0.5520518079594734,0.5793684024674246,0.2684911719066307,0.2542797225866896,0.9878193636363612,14.22379380023067,0.018869907120484097,2.0918666818181832,1.0,
WALK,EYE,LARGE,4.0,5.0,4.0,3.8521588368319315,3.267723616212716,6.894635724461076,7.735873386821593,1.3115379024390188,11.975609756097562,0.6370303902439315,0.05301964356969898,0.635838402189925,0.1359957015710111,3.4500498554319563,2.3907753268973,2.986974835244453,1.8075829709900557,2.828601817822285,1.8587118019807223,0.17299656097561333,89.69145300123918,0.9622757564474061,5.0011403902439,0.0,55.25
WALK,EYE,SMALL,4.0,4.0,4.0,3.3651539860384663,2.385932671036212,4.420551047003996,3.711844111119508,0.9596093170731772,13.341463414634147,0.7206326585365903,0.054378284867431494,0.724174352020817,0.08527401370332038,2.8286966043719555,2.126368395995021,2.5423165929394407,1.660589840047593,2.0919132449681497,1.5455063133164835,0.17921629268293668,55.32300584504344,0.9588310505506161,5.004993463414635,0.0,48.75
WALK,HAND,LARGE,4.0,5.0,4.0,4.172766357335747,2.2005730852045486,9.611495454662327,9.76374376250187,2.2658817142857197,6.142857142857143,0.4047646428571617,0.06357200707586466,-0.2973307598011961,-0.3264841672094093,3.6840503228651515,1.3019330733518013,3.690868822139754,1.2999105015378063,2.333332578217006,0.9275718845639914,0.21335764285716355,93.33177249548713,0.917312181109222,4.935992071428582,0.0,180.48387096774192
WALK,HAND,SMALL,4.0,4.0,4.0,4.309216486130029,3.0962705111351947,6.0556829526165075,4.856258754803574,1.3052507600000058,7.32,0.6377765999999769,0.08984415585680719,-0.20268476492765153,-0.419022559768451,4.54908769744704,1.4024721471381714,3.852123335378409,1.2951668408045396,3.1589288496494565,0.9931525560113805,0.2592544799999928,44.46691215032777,0.938266571203555,4.988379000000006,0.0,159.95
WALK,HEAD,LARGE,4.0,5.0,4.0,5.200521040670824,3.489947571981952,8.531351260884614,7.952736441085978,1.8539110789473745,5.5,0.43657586842102386,0.08222580750265196,0.7979842001900374,0.17995707470224478,4.423887722153426,1.9304888117374102,4.295019285579062,2.0009840607646594,3.353882659605473,1.4656173895091194,0.21659955263157976,60.06391466776542,0.9367564231616544,5.0101482631578795,0.0,
WALK,HEAD,SMALL,4.0,4.0,4.0,6.3116261748238225,4.137846076018705,8.707875557215228,6.877208200927746,1.547525923076931,5.3076923076923075,0.4329567948718092,0.07933596533374318,-0.07278459286786387,0.42927168830200263,5.29067595105758,1.8829494127239657,5.6267678179173375,1.8401809148864385,4.272265819573755,1.2994623795862286,0.20792538461538848,46.939343044292066,0.9018965983169317,5.004559358974361,0.02564102564102564,0.0
