,subject_num,posture,cursor_type,repetition,target_num,wide,target_size,extra_times_over_target,error
0,6,STAND,HEAD,4,0,SMALL,0.5,0,
1,6,STAND,HEAD,4,0,SMALL,1.0,1,
2,6,STAND,HEAD,4,0,SMALL,1.5,1,
3,6,STAND,HEAD,4,0,SMALL,2.0,1,
4,6,STAND,HEAD,4,0,SMALL,2.5,1,
5,6,STAND,HEAD,4,0,SMALL,3.0,1,
6,6,STAND,HEAD,4,0,SMALL,3.5,1,
7,6,STAND,HEAD,4,0,SMALL,4.0,1,
8,6,STAND,HEAD,4,1,SMALL,0.5,2,
9,6,STAND,HEAD,4,1,SMALL,1.0,1,
10,6,STAND,HEAD,4,1,SMALL,1.5,1,
11,6,STAND,HEAD,4,1,SMALL,2.0,1,
12,6,STAND,HEAD,4,1,SMALL,2.5,1,
13,6,STAND,HEAD,4,1,SMALL,3.0,1,
14,6,STAND,HEAD,4,1,SMALL,3.5,1,
15,6,STAND,HEAD,4,1,SMALL,4.0,1,
16,6,STAND,HEAD,4,2,SMALL,0.5,1,
17,6,STAND,HEAD,4,2,SMALL,1.0,1,
18,6,STAND,HEAD,4,2,SMALL,1.5,1,
19,6,STAND,HEAD,4,2,SMALL,2.0,1,
20,6,STAND,HEAD,4,2,SMALL,2.5,1,
21,6,STAND,HEAD,4,2,SMALL,3.0,1,
22,6,STAND,HEAD,4,2,SMALL,3.5,1,
23,6,STAND,HEAD,4,2,SMALL,4.0,1,
24,6,STAND,HEAD,4,3,SMALL,0.5,2,
25,6,STAND,HEAD,4,3,SMALL,1.0,2,
26,6,STAND,HEAD,4,3,SMALL,1.5,2,
27,6,STAND,HEAD,4,3,SMALL,2.0,1,
28,6,STAND,HEAD,4,3,SMALL,2.5,1,
29,6,STAND,HEAD,4,3,SMALL,3.0,1,
30,6,STAND,HEAD,4,3,SMALL,3.5,1,
31,6,STAND,HEAD,4,3,SMALL,4.0,1,
32,6,STAND,HEAD,4,4,SMALL,0.5,2,
33,6,STAND,HEAD,4,4,SMALL,1.0,1,
34,6,STAND,HEAD,4,4,SMALL,1.5,1,
35,6,STAND,HEAD,4,4,SMALL,2.0,1,
36,6,STAND,HEAD,4,4,SMALL,2.5,1,
37,6,STAND,HEAD,4,4,SMALL,3.0,1,
38,6,STAND,HEAD,4,4,SMALL,3.5,1,
39,6,STAND,HEAD,4,4,SMALL,4.0,1,
40,6,STAND,HEAD,4,5,SMALL,0.5,1,
41,6,STAND,HEAD,4,5,SMALL,1.0,3,
42,6,STAND,HEAD,4,5,SMALL,1.5,1,
43,6,STAND,HEAD,4,5,SMALL,2.0,1,
44,6,STAND,HEAD,4,5,SMALL,2.5,1,
45,6,STAND,HEAD,4,5,SMALL,3.0,1,
46,6,STAND,HEAD,4,5,SMALL,3.5,1,
47,6,STAND,HEAD,4,5,SMALL,4.0,1,
48,6,STAND,HEAD,4,6,SMALL,0.5,0,
49,6,STAND,HEAD,4,6,SMALL,1.0,2,
50,6,STAND,HEAD,4,6,SMALL,1.5,1,
51,6,STAND,HEAD,4,6,SMALL,2.0,1,
52,6,STAND,HEAD,4,6,SMALL,2.5,1,
53,6,STAND,HEAD,4,6,SMALL,3.0,1,
54,6,STAND,HEAD,4,6,SMALL,3.5,1,
55,6,STAND,HEAD,4,6,SMALL,4.0,1,
56,6,STAND,HEAD,4,7,SMALL,0.5,1,
57,6,STAND,HEAD,4,7,SMALL,1.0,1,
