,dwell_time,subject_num,posture,cursor_type,repetition,target_num,wide,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,first_dwell_time,required_target_size,mean_final_speed,min_target_size,best_record,error
0,1.0,0,STAND,HEAD,4,0,SMALL,0.5024109999999951,1.0,1.0170063333333437,1.0170063333333437,0.5024109999999951,1.3087393448935978,0.478322707898528,1.2882724394639695,1.0170063333333437,
1,1.0,0,STAND,HEAD,4,1,SMALL,0.6323549999999898,1.0,1.0321583333333442,1.0321583333333442,0.6323549999999898,1.3141365061370203,0.4078320587240943,0.920546996372473,1.0321583333333442,
2,1.0,0,STAND,HEAD,4,2,SMALL,0.5502929999999822,1.0,1.0166253333333393,1.0166253333333393,0.5502929999999822,1.463931473151459,0.15893665524175973,1.0458438916085901,1.0166253333333393,
3,1.0,0,STAND,HEAD,4,3,SMALL,0.8015440000000069,1.0,1.0165033333333346,1.0165033333333346,1.2820890000000134,2.200344267034527,0.4740530148654793,1.2746839901398388,1.0165033333333346,
4,1.0,0,STAND,HEAD,4,4,SMALL,0.43246500000000765,1.0,1.033272333333317,1.033272333333317,0.43246500000000765,1.1399170404514634,0.07415774349941125,1.1399170404514634,1.033272333333317,
5,1.0,0,STAND,HEAD,4,5,SMALL,0.5153880000000015,1.0,1.031532333333333,1.031532333333333,0.8494489999999928,3.0476421930609447,4.413918714254579,1.405851321704833,1.031532333333333,
6,1.0,0,STAND,HEAD,4,6,SMALL,0.6324619999999754,1.0,1.018181333333333,1.018181333333333,0.6324619999999754,1.458376535966611,1.0201443517937159,0.9960852288387249,1.018181333333333,
7,1.0,0,STAND,HEAD,4,7,SMALL,0.8452650000000119,1.0,1.0206633333333193,1.0206633333333193,0.8452650000000119,1.379560544335185,0.3225929334375391,1.2976127508463502,1.0206633333333193,
8,1.0,0,STAND,HEAD,4,8,SMALL,0.43331899999998313,1.0,1.0314113333333543,1.0314113333333543,0.43331899999998313,1.2363317755714882,2.22854404953389,0.8853770342662473,1.0314113333333543,
9,1.0,0,WALK,HEAD,4,0,SMALL,,,,,,4.217935521110308,,2.884803535955874,0.28389533333327865,no success dwell
10,1.0,0,WALK,HEAD,4,1,SMALL,,,,,,5.678127537999471,,1.8957331371451924,0.5847253333334114,no success dwell
