posture,cursor_type,subject_num,repetition,target_num,parameter,target_in_count,time_sum,target_in_total_time,target_in_mean_time,longest_dwell_time,initial_contact_time,error_frame_count
WALK,EYE,11.5,6.5,4.0,0.029999999999999995,2.158450704225352,2.9292420463036315,2.9292420463036315,1.8422794555521074,2.3452690079436116,1.3963163273198016,68.22330097087378
WALK,HAND,11.5,6.5,4.0,0.029999999999999995,2.97215777262181,1.5301042955910586,1.5301042955910586,0.6090071767390182,0.9691296286105042,2.008516571697011,118.17032967032966
WALK,HEAD,11.5,6.5,4.0,0.029999999999999995,2.5108225108225106,1.8751083523809522,1.8751083523809522,0.933787700597814,1.3204637688311671,1.717981293506495,0.0
