posture,cursor_type,wide,subject_num,repetition,target_num,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed,total_time,success_trial,error_frame_count
STAND,EYE,LARGE,1.0,5.0,4.0,0.804427487515525,0.40433169049998063,6.399925160306725,9.61241204413409,0.6264228000000078,2.2,1.1353396222222323,0.7452437007407428,-0.04887853344521033,-0.0321686109553095,0.37862186879157106,0.5524374011665335,0.39588832248120615,0.6149433831373698,0.27153616337869524,0.39015940119219633,0.9860867333333418,34.2228816156081,0.01944300874741756,1.9339356000000079,0.9555555555555556,
STAND,EYE,SMALL,1.0,4.0,4.0,0.7836724865852907,0.3610980723523687,3.022146528725145,4.602164281859663,0.3986943111111158,2.111111111111111,1.2237021777777803,0.7661125399999943,-0.13361757251081446,0.11402491765814327,0.4081652107575703,0.4887753693395085,0.44198360254683255,0.5485773406661131,0.2736350613849704,0.3503172109899788,0.9795383111111076,18.399375951174044,0.010167324275097431,1.825160577777779,0.9555555555555556,
STAND,HAND,LARGE,1.0,5.0,4.0,0.994229162317385,0.38614291296745074,9.481950913336592,12.721249340092013,0.9985594888888879,1.2444444444444445,1.0453796444444505,0.8958721333333364,0.07442440068440487,0.19173996337972826,0.47517375306092036,0.41001237648557126,0.6510904656953316,0.5905831396978847,0.33421657296187124,0.3194672207174028,0.9879977777777792,34.11078503278191,0.021560418924045748,2.144632133333337,1.0,
STAND,HAND,SMALL,1.0,4.0,4.0,0.9680768208055741,0.4824106757511991,4.673471489585207,6.073681566391461,0.6804849555555695,1.4,1.061348599999984,0.8303105925925816,-0.16999282923133235,0.03735090580867043,0.4789498598785523,0.46934913029381725,0.6151302605949974,0.6045334879957911,0.3597851066255261,0.3740670409454884,0.9888465999999906,16.819129917281323,0.01129336829995446,1.8963285333333362,1.0,
STAND,HEAD,LARGE,1.0,5.0,4.0,0.7173199284254191,0.32796198763417983,6.52443617789361,9.871558390544964,0.7372904888888823,1.2444444444444445,1.019537777777777,0.8828483444444449,-0.19987325847432572,0.07648247214119659,0.3270180650446414,0.32023995898196234,0.4906953790627122,0.41436701948805416,0.27645547358150563,0.2438332800706419,0.9880389555555565,27.32890421377601,0.029158134447698464,1.8249803777777718,1.0,
STAND,HEAD,SMALL,1.0,4.0,4.0,0.7307899702861029,0.412977859938683,3.7011390958595594,5.082275341556548,0.48667866666667375,1.4222222222222223,1.0108667555555435,0.7913810444444355,-0.1781715304479463,-0.0330204069063279,0.45498668714961266,0.3853586685788788,0.4929363953354016,0.4420014316140583,0.3330492218565915,0.300244821296848,0.9894658222222107,13.601178277975542,0.01961048412308274,1.6003498000000036,1.0,
WALK,EYE,LARGE,1.0,5.0,4.0,1.7152370114391648,1.0191272918689716,4.415893745364518,7.329281765023101,0.8711580533333378,16.88888888888889,1.6852589844444543,0.10408040615679622,0.042155420257324036,0.0689956363211141,1.5338581373151616,0.9211236204338495,1.3422643581271174,0.8070394113375904,1.0371914013443848,0.632919944244511,0.40724100666666946,56.21963174020684,0.9981474186314137,5.0436377511111115,0.0,
WALK,EYE,SMALL,1.0,4.0,4.0,1.573782426673839,0.9294796854610891,2.715960895560612,3.386267359514662,0.7237427139534881,16.906976744186046,2.000328427906965,0.1303043961824446,0.0014342303709580487,0.07295830148607878,1.4054616869401502,0.8279988048000285,1.2383756426642671,0.7297772397416327,0.9656529583511398,0.5491575780749449,0.5307794534883696,33.23170709452245,0.9914073019207122,5.040757525581397,0.046511627906976744,62.5
WALK,HAND,LARGE,1.0,5.0,4.0,3.009683462231103,1.7609757971221083,6.902990586827669,9.045926794194697,1.3555767088888877,11.266666666666667,0.8060628666666563,0.07889261585958984,0.026219476581943246,-0.17872459831635207,2.9853644181196537,1.317994876591861,2.564291362062877,1.1192838988574823,1.8626476164831312,0.8130656662720185,0.23991299999999505,59.34645908077961,0.9776965476546028,5.038587417777775,0.0,
WALK,HAND,SMALL,1.0,4.0,4.0,3.0170197177718094,1.7894035146038194,4.643920261027162,4.330351422074733,0.9741894666666676,11.666666666666666,0.9425657600000127,0.08654541355473837,-0.09048999689973132,-0.11461571945560814,3.0010589780496577,1.2731570907956817,2.607122851757686,1.0773821065727218,1.9074172842383752,0.7766557303392978,0.31462237777778296,35.97071083618212,0.9804865462709189,5.0075150555555545,0.0,
WALK,HEAD,LARGE,1.0,5.0,4.0,2.399253752285136,1.4744618136041117,5.319000648850899,7.519166338205449,1.0651755047619091,11.404761904761905,1.2152488642857122,0.10967682510584324,-0.2349711757053694,0.24626222932543934,2.2187103704330333,0.9295401685346862,2.0573053873025677,0.8698317659976085,1.5225297473685555,0.6614381970589229,0.3909113095238138,41.853651866484824,1.0041882042826067,5.038744295238104,0.023809523809523808,0.0
WALK,HEAD,SMALL,1.0,4.0,4.0,2.2793405068712214,1.3991842050707888,3.6125176774859917,3.6831166057854072,0.8387056822222202,12.266666666666667,1.3130803088888865,0.12083265366866437,-0.38199788978347965,0.23385293421186892,2.131880968835322,0.8077269063518189,1.9955337850359494,0.7477128539349771,1.4801189165242568,0.545709680267281,0.43952645999999773,24.75900186697612,1.0012588669317057,4.89673134222222,0.1111111111111111,
