,subject_num,posture,cursor_type,repetition,target_num,wide,target_size,extra_times_over_target,error
0,11,STAND,HEAD,4,0,SMALL,0.5,0,
1,11,STAND,HEAD,4,0,SMALL,1.0,1,
2,11,STAND,HEAD,4,0,SMALL,1.5,1,
3,11,STAND,HEAD,4,0,SMALL,2.0,2,
4,11,STAND,HEAD,4,0,SMALL,2.5,2,
5,11,STAND,HEAD,4,0,SMALL,3.0,2,
6,11,STAND,HEAD,4,0,SMALL,3.5,2,
7,11,STAND,HEAD,4,0,SMALL,4.0,1,
8,11,STAND,HEAD,4,1,SMALL,0.5,0,
9,11,STAND,HEAD,4,1,SMALL,1.0,2,
10,11,STAND,HEAD,4,1,SMALL,1.5,3,
11,11,STAND,HEAD,4,1,SMALL,2.0,1,
12,11,STAND,HEAD,4,1,SMALL,2.5,1,
13,11,STAND,HEAD,4,1,SMALL,3.0,1,
14,11,STAND,HEAD,4,1,SMALL,3.5,1,
15,11,STAND,HEAD,4,1,SMALL,4.0,1,
16,11,STAND,HEAD,4,2,SMALL,0.5,1,
17,11,STAND,HEAD,4,2,SMALL,1.0,2,
18,11,STAND,HEAD,4,2,SMALL,1.5,3,
19,11,STAND,HEAD,4,2,SMALL,2.0,2,
20,11,STAND,HEAD,4,2,SMALL,2.5,2,
21,11,STAND,HEAD,4,2,SMALL,3.0,1,
22,11,STAND,HEAD,4,2,SMALL,3.5,1,
23,11,STAND,HEAD,4,2,SMALL,4.0,1,
24,11,STAND,HEAD,4,3,SMALL,0.5,2,
25,11,STAND,HEAD,4,3,SMALL,1.0,2,
26,11,STAND,HEAD,4,3,SMALL,1.5,2,
27,11,STAND,HEAD,4,3,SMALL,2.0,2,
28,11,STAND,HEAD,4,3,SMALL,2.5,1,
29,11,STAND,HEAD,4,3,SMALL,3.0,1,
30,11,STAND,HEAD,4,3,SMALL,3.5,1,
31,11,STAND,HEAD,4,3,SMALL,4.0,1,
32,11,STAND,HEAD,4,4,SMALL,0.5,2,
33,11,STAND,HEAD,4,4,SMALL,1.0,1,
34,11,STAND,HEAD,4,4,SMALL,1.5,1,
