posture,cursor_type,subject_num,repetition,target_num,parameter,target_in_count,time_sum,target_in_total_time,target_in_mean_time,longest_dwell_time,initial_contact_time,error_frame_count
WALK,EYE,11.5,6.5,4.0,0.02,1.7379679144385027,3.039573808772627,3.039573808772627,2.2651134062064635,2.655990461320865,1.4676536050026612,68.22330097087378
WALK,HAND,11.5,6.5,4.0,0.02,2.600467289719626,1.6699416414655166,1.6699416414655166,0.7745289201237953,1.135715761023244,2.114972632881689,118.17032967032966
WALK,HEAD,11.5,6.5,4.0,0.02,2.1703442188879083,2.012702015004414,2.012702015004414,1.1728366592380117,1.5466189955869387,1.8140818755516328,0.0
