,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,entering_position,walking_speed,error
0,19,STAND,HEAD,4,0,SMALL,1.1731514011865831,0.20116617310788676,5.0904130184119465,4.921586424742785,0.9307670000000599,1.0,0.9843663333332718,0.9843663333332718,0.910227924670634,-0.3328826423421384,0.15412178596103726,0.6792192019174259,0.910227924670634,0.6481631617035876,0.15412178596103726,0.3828938450903477,0.9843663333332718,12.766678098456223,"(-1.4285105030489689, -0.2549984601190687)",0.011698415703556697,
1,19,STAND,HEAD,4,1,SMALL,1.1813327201669224,0.3364364743658333,2.926026351093196,3.898960227417548,1.0319480000000567,2.0,2.8831586666667057,1.4415793333333529,0.8058673333791778,-0.5234511802967892,0.7308032303780672,0.2312748287565224,1.0204482911018713,0.5234511802967892,0.37458597237258145,0.2312748287565224,1.0,13.379690621589395,"(0.24828848348514043, -1.422331319987535)",0.012662918566476913,
2,19,STAND,HEAD,4,2,SMALL,0.7096905505723181,0.24665064373135476,4.7928283643877325,4.832545517900247,0.7668650000000525,1.0,0.7501333333332544,0.7501333333332544,0.37998223471656023,0.5204598676525081,0.323348670245637,0.21617954715611842,0.38432706436933634,0.5204598676525081,0.3180508466934857,0.21617954715611842,0.7501333333332544,11.712334477968826,"(-1.4062519462200385, 0.32142324020264823)",0.026482216285418466,
3,19,STAND,HEAD,4,3,SMALL,4.111568573558517,4.84853686762184,5.048261745558691,5.294123983509337,1.282100000000014,3.0,2.3194700000000013,0.773156666666667,3.2411698246983702,2.0958420534125586,4.514319024055124,2.2679644359059994,3.469319359524306,2.0958420534125586,4.340807923172368,2.2679644359059994,1.0,17.210940556025015,"(1.4488169392034678, 0.025468089402252758)",0.01792738652817044,
4,19,STAND,HEAD,4,4,SMALL,1.105228726726144,0.4325161407891938,3.9037125757835245,4.687685785105109,1.08003999999994,2.0,1.5981266666665912,0.7990633333332956,0.48874300937842075,0.9172961943615175,0.14729643379645796,0.554752803330665,0.48874300937842075,0.9172961943615175,0.14729643379645796,0.554752803330665,0.8818333333332778,12.479238252391607,"(-0.8219482701450431, 1.1904852943475959)",0.013115858480076504,
5,19,STAND,HEAD,4,5,SMALL,0.8394417284723795,0.22965182978432552,5.683648740862653,5.158370555949829,1.2331380000000536,1.0,0.7990973333333234,0.7990973333333234,-0.39586332568670757,0.48118110031785233,0.5495673643171554,0.27205468016588047,0.5670890112984779,0.48118110031785233,0.36545549485727324,0.27205468016588047,0.7990973333333234,12.451456671771012,"(1.233620260826342, 0.7924776573142509)",0.012677807768134344,
6,19,STAND,HEAD,4,6,SMALL,0.8420431059507133,0.40658180794529564,4.815779290710178,5.33707953329484,1.1176550000000134,1.0,1.248778333333265,1.248778333333265,-0.6377113783759053,-0.2855565172737254,0.35553192090749625,0.5125904731142807,0.6377113783759053,0.5019160192651316,0.35553192090749625,0.30006314920607996,1.0,13.201085745050946,"(0.9026726976573514, 1.1549270672593082)",0.01761743945830828,
7,19,STAND,HEAD,4,7,SMALL,0.7138446743385365,0.259560748966676,5.317563925095085,5.355880335751928,0.7649999999999864,1.0,0.7486843333332748,0.7486843333332748,-0.1508613336116185,0.382088293718626,0.6323874819255803,0.12730906702296726,0.5801184146405496,0.382088293718626,0.2807819902705315,0.12730906702296726,0.7486843333332748,12.234255600206184,"(1.3337397695974573, 0.1617278547900156)",0.017457066834484954,
8,19,STAND,HEAD,4,8,SMALL,0.6212610844276387,0.32640358376142,4.681495872327199,4.376934925693013,1.8511419999999816,1.0,0.8352673333334072,0.8352673333334072,0.5956779652068155,0.018416999309546236,0.33507944560692104,0.1603013267654279,0.5956779652068155,0.14422440553715365,0.33507944560692104,0.06934508608107672,0.8352673333334072,16.308994830240138,"(-1.4638158936418364, -0.24104590519155522)",0.013754078791753829,
9,19,WALK,HEAD,4,0,SMALL,3.6602875597881823,2.3488504870767053,4.4315896500215,2.955189535324558,0.8811830000000214,6.0,0.787714999999946,0.13128583333332433,-0.46805983009739227,0.4413034312941085,4.063955829859438,1.4265959156917052,3.3349160449544155,1.254846657865816,2.3603429719827167,0.8062116444862238,0.28487333333331055,15.374610170613204,"(-1.0922187819829645, -0.8482707267479839)",0.5284025572839205,
10,19,WALK,HEAD,4,1,SMALL,4.105106336402997,3.654118957023594,6.186732036949448,6.024841537469774,1.0830690000000232,7.0,1.1001483333333075,0.15716404761904393,2.2052796164288075,0.16652736846185157,4.952485250429011,0.9133604504156485,3.9161507135129923,0.7667010957790775,3.7432926706988505,0.5214285279289763,0.3641133333333376,26.16626354204607,"(0.07605384377581004, -1.3683059527674146)",0.5182341444717641,
11,19,WALK,HEAD,4,2,SMALL,3.383065792008606,2.4075913394159496,3.383065792008606,2.4075913394159496,0.0,4.0,1.2350633333333654,0.30876583333334134,1.0049595740768402,0.8623705756476905,3.7793231786007055,1.1122161623392386,3.028377157886208,1.198239996379087,2.468796361633344,0.736628621259315,0.665627333333335,0.0,"(-0.6252193081342412, 0.539426068648055)",0.5564641920361871,
12,19,WALK,HEAD,4,3,SMALL,7.66258912347713,3.880158554540688,7.767157828379061,3.272415382018552,3.1499000000000024,1.0,0.09906133333336886,0.09906133333336886,-7.4812734361247815,0.8145268858956705,4.0443714170525205,0.8943243834788333,7.504368717408336,0.9809359948751329,4.000965451205189,0.7059341333029209,0.09906133333336886,65.36293241688584,"(-0.8514893697683448, -1.035030864844643)",0.5129825858300957,
13,19,WALK,HEAD,4,4,SMALL,8.069894125986698,5.737836208011336,7.761745347873123,5.096770640896358,4.015015000000005,1.0,0.03333333333333333,0.03333333333333333,0.5173009083929903,6.572516568851978,4.734009138740127,5.704087745140941,3.9337194546588723,6.572516568851978,2.635631972992559,5.704087745140941,0.03333333333333333,72.53906459128946,"(0.28087937961385023, 1.442899032044096)",0.5529094002454271,
14,19,WALK,HEAD,4,5,SMALL,6.069244433168746,3.4766816885160785,8.046804245751114,4.564786486321244,2.2965090000000146,2.0,0.25120666666669345,0.12560333333334672,4.836130035180608,1.123821348859998,4.762985412464333,1.2888362779830824,5.614591889032759,1.3999468488270734,3.807928913748405,0.9797553203179601,0.15042933333333697,45.198535781591005,"(1.1318956491821268, 0.7556100884529116)",0.5323678660379842,
15,19,WALK,HEAD,4,6,SMALL,6.774422834904158,4.318561491189824,6.757082591890016,3.831792493692413,1.4812619999999583,3.0,0.283146000000022,0.09438200000000734,4.680366143886715,1.118968048700291,6.376906905604164,0.9097625877539125,6.409205584825898,1.1272020887165817,4.626228454587507,0.8994916658833927,0.11681033333334956,28.27786287558097,"(1.0663194903201934, 0.2291693695408128)",0.509882513312112,
16,19,WALK,HEAD,4,7,SMALL,7.911245364229932,4.77972870046434,8.479838597968993,5.584699147479529,2.9359130000000278,2.0,0.16621466666658002,0.08310733333329001,-6.186573295181713,2.09525983703228,6.481135060952891,0.9626415769393573,7.4046527550311785,2.0968600979682686,5.031433525846505,0.959122400607247,0.1004413333332953,61.33791455605986,"(-1.4351045719321396, -0.09921617803129834)",0.48905049934232264,
17,19,WALK,HEAD,4,8,SMALL,3.1739067641698457,2.381348025104464,3.346802483157059,2.4112134441004245,0.4504999999999768,5.0,1.2549856666666226,0.2509971333333245,-0.6445161061287922,0.5326574024042988,3.7103762223424304,1.1458408374956601,2.7410219542266026,1.022197734537741,2.5774011163633306,0.7409375996346896,0.6359153333333741,10.278202919163395,"(-0.9650505464053083, -1.068537438289141)",0.5159196430093599,
18,19,STAND,HEAD,5,0,LARGE,1.6635823247923398,0.6118082206563701,14.892389523904948,11.660170024426874,2.349792999999977,2.0,0.8316806666666177,0.41584033333330883,-0.010751485897184752,1.3934018734334,0.813324032415738,0.7408309009151169,0.7114604098870377,1.4132916959561257,0.38624862852956715,0.701652758656907,0.7653913333332715,30.464798203327327,"(1.3218496808784579, -0.5984615569693545)",0.02138458046971027,
