posture,cursor_type,wide,subject_num,repetition,target_num,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed,total_time,success_trial,error_frame_count
STAND,EYE,LARGE,22.0,5.0,4.0,0.9928524950258596,0.6911429030789001,5.869875908556978,9.581607980770555,0.684734546666667,2.022222222222222,1.2196577777777764,0.7876340285185178,-0.030223015592662033,0.429725281290523,0.8149083921761513,0.448319187583138,0.6450962367562788,0.5803301774032887,0.6494657459089248,0.33394090420642575,0.9885180555555558,34.32872600461595,0.013690561638171938,2.1239422022222225,1.0,
STAND,EYE,SMALL,22.0,4.0,4.0,0.7413612895555317,0.33774912931656664,3.307958089025479,5.126994026287587,0.37376321333333207,1.4,1.069893131111111,0.8836775529629629,0.10465747195216973,0.37160131749523767,0.254666529638911,0.37809239101715614,0.3654272210806036,0.5616010605731951,0.20509779985439927,0.3159664904306816,0.9887953533333332,15.865322002420115,0.008295964692120393,1.5109843266666645,0.9777777777777777,
STAND,HAND,LARGE,22.0,5.0,4.0,0.8114282191413202,0.2695324107918213,9.722629246857924,11.19626104689091,1.4599293409090948,1.1590909090909092,1.0312661363636346,0.9407244318181784,0.04371342106261021,0.11496697636220725,0.3608535219687056,0.3618832182438133,0.5368441878088449,0.5006099465065273,0.24724760093024997,0.2507829543441655,0.9850725681818155,29.743470555269013,0.014293603738254166,2.5358371363636376,0.9772727272727273,46.0
STAND,HAND,SMALL,22.0,4.0,4.0,0.765344550579672,0.25889903411457366,5.487412936899629,5.912562891274164,1.090724366666665,1.0444444444444445,1.009979322222224,0.9795377074074095,-0.171293030057656,0.10609022440107438,0.3124608219823953,0.3043913347615378,0.5312855335393621,0.43068063775752147,0.23702070646977635,0.2152485137860559,0.9866038777777795,14.566706689830335,0.009507726449066391,2.1043302,1.0,
STAND,HEAD,LARGE,22.0,5.0,4.0,0.8099172622590703,0.33634869343673296,6.625818452470699,9.21447966396703,0.9569988088888869,1.4666666666666666,1.1234750266666675,0.8484100314814831,-0.06845194098260952,-0.17369733164721582,0.39138760018952184,0.4594698795861785,0.46966651476662613,0.5681993235954925,0.2701349736004328,0.2959641469412568,0.9909336866666691,27.241967832787225,0.02151365481484935,2.22680066888889,1.0,
STAND,HEAD,SMALL,22.0,4.0,4.0,0.9480749378008811,0.5274145039439517,3.697899592996121,4.655098642049366,0.7021961488888893,1.3555555555555556,1.1206540177777775,0.8900360340740737,-0.14998435526808468,-0.13701684556319474,0.5179152172542665,0.5220225372459022,0.6291015455742018,0.5993962003471371,0.4219371602466383,0.41070111724484093,0.9889602799999999,13.173991446457002,0.017119308135795663,1.9607037533333338,1.0,
WALK,EYE,LARGE,22.0,5.0,4.0,2.050963629174973,1.1613713452882624,4.786988458537138,7.304684186595258,0.9213722954545563,16.181818181818183,1.2219175909090891,0.07866620672057517,0.17606241600515274,0.48467439007818064,1.8751012957055868,1.129513604432642,1.6091803130623248,0.9829087895291333,1.1535570520938268,0.7803105026407301,0.28313536363637193,53.843478564492464,0.8790754397249768,5.046989977272734,0.0,18.0
WALK,EYE,SMALL,22.0,4.0,4.0,2.2002957177465707,1.270020421424168,3.2512535772114557,3.3694249577826474,0.7121663111111085,15.755555555555556,1.2751171111111124,0.0824210056807604,0.2757850000222981,0.43639923111560386,2.0117026218186553,1.2214446109803399,1.7344291131799312,1.0357391806069636,1.2752518078381196,0.8173168738518711,0.2886321333333449,35.75447812973538,0.8773572634235802,5.027786777777788,0.0,
WALK,HAND,LARGE,22.0,5.0,4.0,4.11249615219531,2.6104353290211746,8.978125897960807,9.29729026978872,1.729602833333339,5.916666666666667,0.533694694444457,0.09629171929012487,-0.24887425517651923,-0.3059701033011554,4.49822856883826,0.8662358044772979,3.900102213707344,0.8222127953232048,2.7254600318203224,0.5576004210305232,0.23513341666666399,54.01029520129237,0.7193313134040875,4.989221055555564,0.0,98.22222222222223
WALK,HAND,SMALL,22.0,4.0,4.0,3.9827305263359287,2.4015036579970284,6.894441597144477,5.07472904514901,1.846981100000002,6.6,0.66559634999998,0.10025628527236455,-0.3410969982268378,-0.07425665584864542,4.172375431741979,0.7835493985638995,3.763432965827003,0.8350348225287387,2.514835333072687,0.5157597082799191,0.28157312499999276,48.10864016396308,0.7102749090340796,5.01816852500001,0.0,76.66666666666667
WALK,HEAD,LARGE,22.0,5.0,4.0,3.034871997471066,1.6512540719749185,6.309441527201463,7.349906080446539,1.6764492727272682,7.409090909090909,0.5522042045454676,0.07551058626865675,0.2543204722864502,0.04899189515496598,2.556344204753843,1.3180547452609135,2.505105881603657,1.236308758384748,1.7231406499771227,0.8997712524220577,0.20262954545455356,51.23957714016432,0.9127640777375003,5.020843068181821,0.0,
WALK,HEAD,SMALL,22.0,4.0,4.0,3.174851431133783,1.796788291079527,4.514046105875969,3.635828683951958,1.190057659090911,7.545454545454546,0.6291504545454581,0.08925325723777362,0.1269507901750087,0.1706157482552954,2.680358064630791,1.2686562853631655,2.7025966090638565,1.178574793245878,1.9104892385310812,0.851004301083892,0.24725197727273177,32.923495050263035,0.904585177303851,5.010432045454545,0.0,
