cursor_type,target_type,subject_num,posture,repetition,target_num,longest_dwell_time,mean_dwell_time,initial_contact_time,mean_offset,total_dwell_time,success_time,std_offset,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,success_trial,trial_time,drop_count,abs_mean_offset_horizontal,abs_mean_offset_vertical,drop_out_count,walking_speed,straight_length,walk_length,straightness_simple,straightness
HEAD,GRID,4.0,,2.0,3.5,0.3874605388888876,0.16248655728615446,1.5699484638888928,5.257937355450212,0.7780044805555545,3.5654883444444483,3.4013455284201197,-0.03615254069815485,1.1762838652211516,4.287520497247624,1.5675194511611286,0.05555555555555555,4.870629322222223,4.972222222222222,4.578705652635552,1.6720507342975943,4.916666666666667,0.8331279221991108,3.626909348801009,4.051991369568031,1.1257413374024223,0.45637340517775304
HEAD,MENU,4.0,,2.0,3.5,0.37744831750000235,0.12005317487681502,1.158308217499998,5.2950042994794035,1.3756282975000018,4.503632519999998,3.1261203421994463,0.8927171704664199,0.8545815820639415,4.105519254993096,1.8614248350584959,0.0,5.047306727499996,11.025,4.711412010409058,1.6636047684083395,11.025,0.772879839818082,3.5458789339404233,3.90181413625917,1.107661576252386,0.481471889938592
HEAD,PIE,4.0,,2.0,3.5,0.370988571428569,0.17297900433106417,2.0197072571428563,4.175052191761834,0.9108791142857017,4.571767057142855,2.4887929451194517,0.022709741951280053,0.27962472917906994,4.048280723830399,1.2511681557028178,0.0,5.020645428571427,5.228571428571429,3.783684326100218,1.18780986874694,5.228571428571429,0.7223815894039625,3.312028850466531,3.6270909688389437,1.098119770245526,0.48991391795371003
NEWSPEED,GRID,4.0,,2.0,3.5,0.4867833421052559,0.2068680863199585,1.2296137894736903,5.476310227187909,0.9163273947368081,3.7954113947368544,4.061630191791903,-0.08047849088442167,0.8956528611727427,5.441080476342357,1.2725903949751403,0.13157894736842105,4.9502259473684225,4.7631578947368425,5.006609527696068,1.3873703217698565,4.526315789473684,0.8332615722805186,3.739668044557968,4.120055524010841,1.1072388763623373,0.48914732608092165
NEWSPEED,MENU,4.0,,2.0,3.5,0.7357638205128296,0.3221586862230308,1.25299312820513,4.82932365595082,1.5994593846153584,3.7572325128205093,3.45900235414064,0.29675509327563987,0.39434074761810023,4.493458499092368,1.3049058826079896,0.28205128205128205,4.596283743589739,5.846153846153846,4.506015861081949,1.1100634534188758,5.384615384615385,0.8185738940987619,3.427687924949545,3.7495565842148277,1.091551051499313,0.5062419630728856
NEWSPEED,PIE,4.0,,2.0,3.5,0.4308117837837644,0.20872943336550054,1.3327927567567552,3.9048082033909743,0.864221621621611,3.8721323513513433,2.102866559807745,0.3991047910139509,0.7443160736478429,3.855113307239958,1.1997327661251498,0.21621621621621623,4.546868810810799,5.1891891891891895,3.459613166473233,1.2671785664234905,4.783783783783784,0.7407702977573638,2.9998724881803986,3.3564854147798235,1.1172052919917048,0.5000683279120562
NEWSPEEDSTICKY,GRID,4.0,,2.0,3.5,0.770553305555571,0.5806515162037176,1.462149916666669,4.308032548368981,1.20180538888893,3.0337279166666695,2.601443017382492,-0.6197630112994598,0.5315839242093723,3.8715744898420414,0.9592144803448632,0.5,4.062081250000012,2.5833333333333335,3.9488159471154916,1.056563147537752,1.8888888888888888,0.7268850839437274,2.6423664588644242,2.912198964022376,1.0942664250581728,0.5629604388842178
NEWSPEEDSTICKY,MENU,4.0,,2.0,3.5,0.8439849736842067,0.6122284780701716,1.6308153684210627,3.9085698357864627,1.1882992105262995,2.8918106842105304,2.329900835981611,0.10902927925096219,0.48867348506970715,3.46959062161791,1.2385980549005344,0.631578947368421,3.8611948157894713,2.3421052631578947,3.5243452261678136,1.2093848803416742,1.631578947368421,0.8079206037684273,2.847617101703591,3.0962763962737667,1.0782111068484383,0.5338836837796276
NEWSPEEDSTICKY,PIE,4.0,,2.0,3.5,0.783087894736851,0.5677031359649154,1.4054297368421,3.917552794313648,1.3241452631578903,3.1062497368420976,2.021486336737354,0.8168415151221969,0.9368307197892098,3.325561017955756,1.2861945948696343,0.5526315789473685,4.061355263157901,2.789473684210526,3.3385114581343616,1.4826861201766157,2.0,0.7473104411261522,2.7560278851907363,3.0195429037915518,1.088570400830744,0.49680017548992583
NEWSTICKY,GRID,4.0,,2.0,3.5,0.802523897435903,0.6193475145299188,1.3455333333333301,5.046268487035667,1.2210865384615481,2.581570179487177,3.407170065601555,-1.5241319899724601,0.751171781675652,4.255082862756189,1.4059491979516041,0.5128205128205128,3.9815904615384623,2.1794871794871793,4.479430550457057,1.4531957943495637,1.5897435897435896,0.8141516947961386,2.86099140891047,3.2145485991795772,1.1099448715142177,0.5088325455770265
NEWSTICKY,MENU,4.0,,2.0,3.5,0.7706390750000025,0.48832592190476476,1.582429849999997,4.097547308711151,1.2343892750000094,3.1226951750000027,2.2040888518333652,0.2999854434650687,0.6046102577294482,3.1100272703220098,1.4465869627974008,0.6,4.1801883,3.1,3.5848426732403125,1.345054645140672,2.4,0.7811667829327698,2.9995345138429417,3.251068477041046,1.0778686427272144,0.5398117367632629
NEWSTICKY,PIE,4.0,,2.0,3.5,0.8335897500000016,0.4942037492063555,1.4468690999999978,3.802770655769809,1.618599800000024,3.576432300000002,1.9782646595699542,0.24027653365079957,0.7847897682828358,3.6760305631170476,1.2901400020161724,0.525,4.442808950000005,3.6,3.303539644488462,1.326792441973125,2.825,0.7313311751426453,2.9551459520880963,3.2374213648177106,1.09309858439468,0.5132956617140119
