posture,cursor_type,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed
STAND,EYE,LARGE,0.7638009850073677,0.2513123153669141,9.448910787124655,10.318346867491679,1.2106735925925893,1.037037037037037,0.9507244938271637,0.9100090555555591,-0.21596769602402371,0.033551783366252794,0.28608309688906103,0.31125616542818824,0.45322244411087775,0.5213812319267832,0.20332458411285956,0.24583667366189366,0.8370967160493866,27.147178395084875,0.018654003467262727
STAND,EYE,SMALL,0.8929654724734908,0.26352040037860314,4.620670707351371,4.909054905171779,1.0599630740740695,1.4074074074074074,1.2432917654321012,0.8707695555555576,-0.4341389249622637,0.17395059827485412,0.3331471535679987,0.3138568088558811,0.5718111425949902,0.5652949000017782,0.2303498629010844,0.24357394378623348,0.8466198641975311,13.654771612783831,0.01437048025791398
STAND,HAND,LARGE,0.921892792969185,0.3348991144754657,14.392650121136477,13.332914977197982,1.695962185185185,1.037037037037037,0.8613503086419791,0.834467981481485,0.0028613445162269605,0.13817571734466802,0.408717785881563,0.40379709826311266,0.5633079114480011,0.6048648781082229,0.27661832089535826,0.2892266062473049,0.7952706172839527,32.600982296943236,0.018870493953889584
STAND,HAND,SMALL,1.01816205159932,0.2951974156966708,8.11042350990482,7.091976253538759,1.3012231111111154,1.0,0.8748119629629579,0.8748119629629579,0.11706696115333487,0.4554324752560041,0.48255511233954507,0.41722062660981485,0.654591516238981,0.6216405194614159,0.30946645142924545,0.31501173375497654,0.8075294814814776,16.707719255456887,0.016141730526164067
STAND,HEAD,LARGE,0.6399585656725019,0.2773530154860708,10.667120897297055,10.768515716763716,1.3655752592592612,1.0,0.8318622962962947,0.8318622962962947,-0.08967490926030317,-0.16832076548911618,0.256031878374357,0.3280668562162155,0.34767368404568905,0.45567673097458045,0.21151138647144377,0.2473816140249507,0.8059443827160476,27.117374203948472,0.025106068441106997
STAND,HEAD,SMALL,0.6470846092776941,0.24606476647069928,5.977903932072689,5.4426726595931365,1.1475407777777817,1.0,0.7818510740740704,0.7818510740740704,0.14394689831686114,0.14235766958692764,0.2609225660892034,0.30122117935061005,0.39728401138645997,0.4438123696386952,0.19444728232574737,0.2264265875818609,0.7799651604938247,12.812833371213989,0.017243879562173253
WALK,EYE,LARGE,5.298543350950644,3.6355347525244386,10.988760661223727,8.756125781862494,2.6211572962962886,2.7777777777777777,0.5211019629629499,0.1881018265432004,0.0162459409622908,0.20425235837289576,4.528240335209296,0.6159635669839384,5.156293246528754,0.6854037064207025,3.7121657857042187,0.436123998883933,0.2828198888888672,57.70187215549158,0.615165514453273
WALK,EYE,SMALL,5.485656224797617,3.5565800560505485,7.769505877823095,4.979453022469765,2.315471185185187,3.074074074074074,0.4866853950617189,0.16867853650793954,0.5942709040452739,0.67079515914153,4.783851703924023,0.6786711000321369,5.1765229233787124,0.9696822994088649,3.68529539731242,0.5410224472792945,0.23445688888889762,43.5258064322063,0.6254490306465826
WALK,HAND,LARGE,6.117927870331038,4.206037120803281,12.622691610866148,10.776006284010116,2.3379949166666827,3.125,0.612627166666641,0.2073379124999916,-0.004277724975713122,0.3099458015678778,5.519708623157064,0.5970246076222575,5.991286413019203,0.6409601813664415,4.278667458274856,0.4067982238253533,0.33649258333332166,59.375256268117546,0.583610504161596
WALK,HAND,SMALL,6.336209575075549,4.90898296494487,8.786324496080042,6.527182532521381,1.8427712222222343,3.5925925925925926,0.670529975308635,0.18888747654320834,0.7485991044217623,0.2983363867341424,6.362542326784643,0.6752158896734303,6.205679113263547,0.6769645850298589,4.993401961436515,0.4788948659204417,0.31196339506173126,42.072996915971125,0.6026523007957457
WALK,HEAD,LARGE,5.207515554306561,3.7690362788502254,10.033315487810878,8.894069267966668,2.148556692307702,2.8846153846153846,0.6176027307692623,0.2162795487179608,0.3346016378519182,0.04254692634226597,4.866075354312996,0.684812789343069,5.022154785200574,0.7561761538462032,3.885620205510441,0.519223953774424,0.31351801282052527,46.30798698330595,0.5935657575483855
WALK,HEAD,SMALL,4.765672733735122,3.3216036334719785,6.565677857418929,4.742191948712194,1.7055806666666773,3.2962962962962963,0.7877970246913497,0.24863819074073806,0.16148005576667684,0.21938021048767542,4.311880269016224,0.6961570820564447,4.584369086102026,0.7499109199996442,3.428793267771093,0.5200080182938062,0.3978191111110921,31.143645996735653,0.5909441403461513
