,subject_num,posture,cursor_type,repetition,target_num,wide,target_size,extra_times_over_target,error
0,8,STAND,HEAD,4,0,SMALL,0.5,1,
1,8,STAND,HEAD,4,0,SMALL,1.0,2,
2,8,STAND,HEAD,4,0,SMALL,1.5,2,
3,8,STAND,HEAD,4,0,SMALL,2.0,1,
4,8,STAND,HEAD,4,0,SMALL,2.5,1,
5,8,STAND,HEAD,4,0,SMALL,3.0,1,
6,8,STAND,HEAD,4,0,SMALL,3.5,1,
7,8,STAND,HEAD,4,0,SMALL,4.0,1,
8,8,STAND,HEAD,4,1,SMALL,0.5,1,
9,8,STAND,HEAD,4,1,SMALL,1.0,2,
10,8,STAND,HEAD,4,1,SMALL,1.5,2,
11,8,STAND,HEAD,4,1,SMALL,2.0,2,
12,8,STAND,HEAD,4,1,SMALL,2.5,2,
13,8,STAND,HEAD,4,1,SMALL,3.0,1,
14,8,STAND,HEAD,4,1,SMALL,3.5,1,
15,8,STAND,HEAD,4,1,SMALL,4.0,1,
16,8,STAND,HEAD,4,2,SMALL,0.5,0,
17,8,STAND,HEAD,4,2,SMALL,1.0,1,
18,8,STAND,HEAD,4,2,SMALL,1.5,1,
19,8,STAND,HEAD,4,2,SMALL,2.0,1,
20,8,STAND,HEAD,4,2,SMALL,2.5,1,
21,8,STAND,HEAD,4,2,SMALL,3.0,1,
22,8,STAND,HEAD,4,2,SMALL,3.5,1,
23,8,STAND,HEAD,4,2,SMALL,4.0,1,
24,8,STAND,HEAD,4,3,SMALL,0.5,1,
25,8,STAND,HEAD,4,3,SMALL,1.0,1,
26,8,STAND,HEAD,4,3,SMALL,1.5,1,
27,8,STAND,HEAD,4,3,SMALL,2.0,1,
28,8,STAND,HEAD,4,3,SMALL,2.5,1,
29,8,STAND,HEAD,4,3,SMALL,3.0,1,
30,8,STAND,HEAD,4,3,SMALL,3.5,1,
31,8,STAND,HEAD,4,3,SMALL,4.0,1,
32,8,STAND,HEAD,4,4,SMALL,0.5,1,
33,8,STAND,HEAD,4,4,SMALL,1.0,1,
34,8,STAND,HEAD,4,4,SMALL,1.5,1,
35,8,STAND,HEAD,4,4,SMALL,2.0,1,
36,8,STAND,HEAD,4,4,SMALL,2.5,1,
37,8,STAND,HEAD,4,4,SMALL,3.0,1,
38,8,STAND,HEAD,4,4,SMALL,3.5,1,
39,8,STAND,HEAD,4,4,SMALL,4.0,1,
40,8,STAND,HEAD,4,5,SMALL,0.5,3,
41,8,STAND,HEAD,4,5,SMALL,1.0,1,
42,8,STAND,HEAD,4,5,SMALL,1.5,1,
43,8,STAND,HEAD,4,5,SMALL,2.0,1,
44,8,STAND,HEAD,4,5,SMALL,2.5,1,
45,8,STAND,HEAD,4,5,SMALL,3.0,1,
46,8,STAND,HEAD,4,5,SMALL,3.5,1,
47,8,STAND,HEAD,4,5,SMALL,4.0,1,
48,8,STAND,HEAD,4,6,SMALL,0.5,1,
49,8,STAND,HEAD,4,6,SMALL,1.0,2,
50,8,STAND,HEAD,4,6,SMALL,1.5,2,
51,8,STAND,HEAD,4,6,SMALL,2.0,2,
52,8,STAND,HEAD,4,6,SMALL,2.5,1,
53,8,STAND,HEAD,4,6,SMALL,3.0,1,
54,8,STAND,HEAD,4,6,SMALL,3.5,1,
55,8,STAND,HEAD,4,6,SMALL,4.0,1,
56,8,STAND,HEAD,4,7,SMALL,0.5,1,
57,8,STAND,HEAD,4,7,SMALL,1.0,2,
58,8,STAND,HEAD,4,7,SMALL,1.5,1,
59,8,STAND,HEAD,4,7,SMALL,2.0,1,
60,8,STAND,HEAD,4,7,SMALL,2.5,1,
61,8,STAND,HEAD,4,7,SMALL,3.0,1,
62,8,STAND,HEAD,4,7,SMALL,3.5,1,
63,8,STAND,HEAD,4,7,SMALL,4.0,1,
64,8,STAND,HEAD,4,8,SMALL,0.5,2,
65,8,STAND,HEAD,4,8,SMALL,1.0,2,
66,8,STAND,HEAD,4,8,SMALL,1.5,2,
67,8,STAND,HEAD,4,8,SMALL,2.0,2,
68,8,STAND,HEAD,4,8,SMALL,2.5,1,
69,8,STAND,HEAD,4,8,SMALL,3.0,1,
70,8,STAND,HEAD,4,8,SMALL,3.5,1,
71,8,STAND,HEAD,4,8,SMALL,4.0,1,
72,8,WALK,HEAD,4,0,SMALL,0.5,5,
73,8,WALK,HEAD,4,0,SMALL,1.0,5,
74,8,WALK,HEAD,4,0,SMALL,1.5,7,
75,8,WALK,HEAD,4,0,SMALL,2.0,7,
76,8,WALK,HEAD,4,0,SMALL,2.5,4,
77,8,WALK,HEAD,4,0,SMALL,3.0,4,
78,8,WALK,HEAD,4,0,SMALL,3.5,4,
79,8,WALK,HEAD,4,0,SMALL,4.0,3,
80,8,WALK,HEAD,4,1,SMALL,0.5,3,
81,8,WALK,HEAD,4,1,SMALL,1.0,6,
82,8,WALK,HEAD,4,1,SMALL,1.5,5,
83,8,WALK,HEAD,4,1,SMALL,2.0,6,
84,8,WALK,HEAD,4,1,SMALL,2.5,7,
85,8,WALK,HEAD,4,1,SMALL,3.0,9,
86,8,WALK,HEAD,4,1,SMALL,3.5,5,
87,8,WALK,HEAD,4,1,SMALL,4.0,2,
88,8,WALK,HEAD,4,2,SMALL,0.5,3,
89,8,WALK,HEAD,4,2,SMALL,1.0,6,
