,subject_num,posture,cursor_type,repetition,target_num,wide,target_size,extra_times_over_target,error
0,19,STAND,HEAD,4,0,SMALL,0.5,0,
1,19,STAND,HEAD,4,0,SMALL,1.0,1,
2,19,STAND,HEAD,4,0,SMALL,1.5,1,
3,19,STAND,HEAD,4,0,SMALL,2.0,1,
4,19,STAND,HEAD,4,0,SMALL,2.5,1,
5,19,STAND,HEAD,4,0,SMALL,3.0,1,
6,19,STAND,HEAD,4,0,SMALL,3.5,1,
7,19,STAND,HEAD,4,0,SMALL,4.0,1,
8,19,STAND,HEAD,4,1,SMALL,0.5,1,
9,19,STAND,HEAD,4,1,SMALL,1.0,2,
10,19,STAND,HEAD,4,1,SMALL,1.5,4,
11,19,STAND,HEAD,4,1,SMALL,2.0,1,
12,19,STAND,HEAD,4,1,SMALL,2.5,1,
13,19,STAND,HEAD,4,1,SMALL,3.0,1,
14,19,STAND,HEAD,4,1,SMALL,3.5,1,
15,19,STAND,HEAD,4,1,SMALL,4.0,1,
16,19,STAND,HEAD,4,2,SMALL,0.5,2,
17,19,STAND,HEAD,4,2,SMALL,1.0,2,
18,19,STAND,HEAD,4,2,SMALL,1.5,1,
19,19,STAND,HEAD,4,2,SMALL,2.0,1,
20,19,STAND,HEAD,4,2,SMALL,2.5,1,
21,19,STAND,HEAD,4,2,SMALL,3.0,1,
22,19,STAND,HEAD,4,2,SMALL,3.5,1,
23,19,STAND,HEAD,4,2,SMALL,4.0,1,
24,19,STAND,HEAD,4,3,SMALL,0.5,2,
25,19,STAND,HEAD,4,3,SMALL,1.0,2,
26,19,STAND,HEAD,4,3,SMALL,1.5,5,
27,19,STAND,HEAD,4,3,SMALL,2.0,4,
28,19,STAND,HEAD,4,3,SMALL,2.5,4,
29,19,STAND,HEAD,4,3,SMALL,3.0,3,
30,19,STAND,HEAD,4,3,SMALL,3.5,2,
31,19,STAND,HEAD,4,3,SMALL,4.0,2,
32,19,STAND,HEAD,4,4,SMALL,0.5,1,
33,19,STAND,HEAD,4,4,SMALL,1.0,2,
34,19,STAND,HEAD,4,4,SMALL,1.5,2,
35,19,STAND,HEAD,4,4,SMALL,2.0,2,
36,19,STAND,HEAD,4,4,SMALL,2.5,1,
37,19,STAND,HEAD,4,4,SMALL,3.0,1,
38,19,STAND,HEAD,4,4,SMALL,3.5,1,
39,19,STAND,HEAD,4,4,SMALL,4.0,1,
40,19,STAND,HEAD,4,5,SMALL,0.5,0,
41,19,STAND,HEAD,4,5,SMALL,1.0,1,
42,19,STAND,HEAD,4,5,SMALL,1.5,1,
43,19,STAND,HEAD,4,5,SMALL,2.0,1,
44,19,STAND,HEAD,4,5,SMALL,2.5,1,
45,19,STAND,HEAD,4,5,SMALL,3.0,1,
46,19,STAND,HEAD,4,5,SMALL,3.5,1,
47,19,STAND,HEAD,4,5,SMALL,4.0,1,
48,19,STAND,HEAD,4,6,SMALL,0.5,1,
49,19,STAND,HEAD,4,6,SMALL,1.0,1,
50,19,STAND,HEAD,4,6,SMALL,1.5,2,
51,19,STAND,HEAD,4,6,SMALL,2.0,1,
52,19,STAND,HEAD,4,6,SMALL,2.5,1,
53,19,STAND,HEAD,4,6,SMALL,3.0,1,
54,19,STAND,HEAD,4,6,SMALL,3.5,1,
55,19,STAND,HEAD,4,6,SMALL,4.0,1,
56,19,STAND,HEAD,4,7,SMALL,0.5,1,
57,19,STAND,HEAD,4,7,SMALL,1.0,2,
58,19,STAND,HEAD,4,7,SMALL,1.5,1,
59,19,STAND,HEAD,4,7,SMALL,2.0,1,
60,19,STAND,HEAD,4,7,SMALL,2.5,1,
61,19,STAND,HEAD,4,7,SMALL,3.0,1,
