,target_size,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,longest_dwell,error
12,1.0,0,WALK,HEAD,4,3,SMALL,3.8083923276582916,1.6773682764726823,4.953090128413333,4.953090128413333,1.682700000000068,5.0,0.1689529999999877,0.03379059999999754,1.6721301106660742,0.9256839347439878,3.5512753012510294,1.0470723378177016,0.05016799999998511,
13,1.0,0,WALK,HEAD,4,4,SMALL,3.347642325976526,1.8987649564053235,6.033536952435215,6.033536952435215,1.4662450000000717,6.0,0.3026129999998375,0.05043549999997291,1.2007569880271969,-0.021569520612194946,3.517829928400242,1.0668108194417607,0.116800000000012,
14,1.0,0,WALK,HEAD,4,5,SMALL,3.9852261543164067,2.83853569684399,4.548598087201987,4.548598087201987,0.7655469999999696,7.0,0.32948099999998703,0.04706871428571243,2.477776475491443,-0.17175676745270985,4.064379601514444,1.181795277577627,0.11440000000004602,
15,1.0,0,WALK,HEAD,4,6,SMALL,4.534895027839285,3.866737745119431,4.663361255961038,4.663361255961038,1.3990999999999758,4.0,0.31121699999994235,0.07780424999998559,-4.034457340791435,0.4382161334635625,4.098056650774946,1.3639254408874177,0.14865799999995488,
16,1.0,0,WALK,HEAD,4,7,SMALL,1.894582161068441,1.0238978561217964,2.694979924754153,2.694979924754153,0.6318970000000945,11.0,0.8104289999997718,0.07367536363634289,0.39655861621609056,-0.028669442199969225,1.963474883688693,0.7977861681291281,0.18195199999991019,
17,1.0,0,WALK,HEAD,4,8,SMALL,2.3557910823879307,1.240608192917254,3.3095331438006643,3.3095331438006643,1.1495400000000018,8.0,0.3184279999999262,0.03980349999999078,0.31155797850413053,-0.18470202796893273,2.5516643567144404,0.7243128907051619,0.0993389999999863,
18,1.0,0,STAND,HEAD,5,0,LARGE,0.3077141232000001,0.17816695453857218,7.024922203408547,7.024922203408547,0.9640650000000051,1.0,0.9673549999999977,0.9673549999999977,-0.0183391767493637,0.1227503653839871,0.22173277085046691,0.2571124680175793,0.9673549999999977,
19,1.0,0,STAND,HEAD,5,1,LARGE,0.9626206107199999,0.3955744200668425,5.704988574948717,5.704988574948717,0.9292140000000018,2.0,0.9181799999999782,0.4590899999999891,0.5122627964421127,-0.808017561509186,0.1995651391659041,0.3705127648380056,0.7656529999999862,
20,1.0,0,STAND,HEAD,5,2,LARGE,0.5716412372033898,0.2114606890402816,8.411919550252525,8.411919550252525,0.6631769999999904,2.0,0.9062310000000195,0.4531155000000098,-0.038815979015753344,-0.2957360612593981,0.4374219515299288,0.30924313087275085,0.8375810000000001,
21,1.0,0,STAND,HEAD,5,3,LARGE,1.1024895411704545,0.526276003803174,6.32781763429771,6.32781763429771,0.7158199999999795,2.0,0.581025000000011,0.2905125000000055,0.37902731488204805,0.41948045071489193,0.9453228695799281,0.5491813034146792,0.417145000000005,
22,1.0,0,STAND,HEAD,5,4,LARGE,0.7169785189152543,0.2831186690148818,6.879474581402062,6.879474581402062,0.633529999999979,2.0,0.7456430000000012,0.3728215000000006,0.381245385378267,-0.4114782031806543,0.12477059621259644,0.5246264687897606,0.6824649999999792,
23,1.0,0,STAND,HEAD,5,5,LARGE,0.6848109603898306,0.35258151020875855,8.00729490469524,8.00729490469524,0.7663880000000063,2.0,0.6978979999999808,0.3489489999999904,-0.5360702847470024,-0.3613725491841917,0.41288826098702003,0.16788615099041018,0.5472169999999892,
24,1.0,0,STAND,HEAD,5,6,LARGE,0.6082709582413793,0.09823179781211772,7.503342431263999,7.503342431263999,1.1137999999999977,1.0,0.9524079999999913,0.9524079999999913,-0.45897727275627986,0.3691853660617522,0.1587456020479599,0.10439377239247048,0.9524079999999913,
25,1.0,0,STAND,HEAD,5,7,LARGE,0.34767526133157894,0.19053450190205165,6.871251285847899,6.871251285847899,1.0330510000000004,1.0,0.9329219999999907,0.9329219999999907,0.1968784173343919,-0.027797555242538227,0.2249575998762825,0.2620333387197417,0.9329219999999907,
26,1.0,0,STAND,HEAD,5,8,LARGE,0.7479974283965517,0.24179152256409445,7.8317034260666665,7.8317034260666665,0.7835839999999905,2.0,0.7014650000000131,0.35073250000000655,-0.5003392970703817,-0.5195489519663858,0.2836541052313213,0.1682477816197523,0.38481500000000324,
