posture,cursor_type,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed
STAND,EYE,LARGE,0.6865710508377534,0.25783874292849934,11.115057258395487,10.40342217269094,1.1629862222222216,1.1851851851851851,0.8253851728395082,0.7454580370370422,-0.07079828153335044,-0.12842440779244782,0.25749267757491506,0.2465246135476352,0.4098977658351178,0.4755980929288874,0.20876398961911805,0.20460210654057956,0.6879269012345675,26.64340563370192,0.017216484547176118
STAND,EYE,SMALL,0.841725738412666,0.2679052371209558,5.497327317709501,4.760273481132715,0.9883298148147964,1.0740740740740742,0.6615883950617402,0.620192074074085,-0.16824414300887225,-0.06107188321537346,0.23932369886768548,0.28427978814961424,0.43870103675521793,0.6351457464768477,0.2086861675020927,0.2337660998136472,0.5776579135802603,13.443959872152549,0.006824115182394123
STAND,HAND,LARGE,0.8536470092442144,0.3339071869897721,14.178513276037167,12.838091791876426,1.4211128888888889,1.037037037037037,0.6230914938271767,0.6070571296296444,0.2277947531218077,0.08621331674381162,0.36490803875164074,0.34528937157517375,0.5470798409684119,0.5378176135637541,0.26865971038037106,0.2805355893674768,0.6119451358024811,35.36492574989559,0.018907866433857584
STAND,HAND,SMALL,0.9576562986973582,0.32522528946169443,7.04451608606568,6.2442099376653,1.132955148148148,1.037037037037037,0.763816864197534,0.7428012777777809,0.07191543934479336,-0.011385865087448432,0.3877351298122249,0.380919980284082,0.5775343402357408,0.6282445588582642,0.2564058780598265,0.26716116524627126,0.7032065925925955,15.90502075278358,0.009668337452218038
STAND,HEAD,LARGE,0.5211062794159982,0.26613773295212345,11.777802057553346,10.605970895686418,1.1181652222222316,1.0,0.5792594074074031,0.5792594074074031,-0.03582560126157089,-0.029362546545772288,0.2907206881015057,0.2541683235689138,0.3490779318138115,0.31894682788549966,0.23616595293461082,0.18941603403092172,0.5735915061728323,26.332728879544796,0.028779557516659192
STAND,HEAD,SMALL,0.541728872449497,0.2684611798814681,6.148577014013289,5.253726767098203,1.015242962962976,1.0,0.5589344814814736,0.5589344814814736,-0.028585325359339372,0.015367754551863158,0.2830641163308408,0.2790907962009234,0.33325154853338795,0.35734781959960066,0.20115754940865613,0.19538598876508254,0.5589344814814736,12.730331714107498,0.01726503472493144
WALK,EYE,LARGE,7.410318846967194,3.179863142598691,11.975828933507785,7.156582865416836,2.398539999999992,1.0,0.5123492500000111,0.5123492500000111,-2.4990108811661362,-0.19245750050882493,3.387120331164839,0.46390679310882404,7.327990672801277,0.47168947537364864,3.231620253446108,0.3173931597770076,0.48591063888890007,49.55413897253203,1.0556835412000167
WALK,EYE,SMALL,7.928499068590291,3.4919954288664297,10.502338442734535,5.207055303954541,2.443975416666665,1.25,0.46102225000000385,0.4185646666666727,1.8578591082166371,-0.1560964983840857,3.846350352532291,0.4633984820632883,7.862213570415981,0.4547442064844858,3.5259705392565777,0.30710280519577876,0.4217414722222271,35.6342467972483,1.053320196476469
WALK,HAND,LARGE,5.819658353357652,3.9664609803042152,11.749682599808244,8.940742809449054,2.884526312499986,1.875,0.6895205000000039,0.4296328552083407,2.019738607091283,-0.014377898364064718,4.777749382353105,0.4075883019726247,5.694274779729765,0.4877273646953288,4.07497081039622,0.3075285386694475,0.534334312500004,57.14172454203471,1.0193162087722327
WALK,HAND,SMALL,4.880556961027727,3.492111123242542,9.13974019491392,5.34523654818003,3.4906826923076872,1.2307692307692308,0.6582141025641002,0.551750564102563,-0.14316025593586193,0.4077669056655045,3.9976307483122038,0.34613121510026923,4.586457706945239,0.7693379609771311,3.6807019173650155,0.3078274746896112,0.608033512820506,48.83825272641287,1.0281747378334587
WALK,HEAD,LARGE,4.3037772970348795,1.709155164398431,13.684072398996763,8.324607118957948,3.6052904285714606,1.1428571428571428,0.4255498095237829,0.3897950476190214,-3.695723822551518,0.41613627454224356,1.9872453493614473,0.35690069717027345,4.097311888725857,0.5674354753385562,1.7766752640575272,0.27063679068435675,0.4066307619047322,59.88845653465274,1.0454803305750853
WALK,HEAD,SMALL,4.958447166056324,3.4139706243729746,8.796950578715935,5.786551651542056,3.141796499999991,1.25,0.631035041666666,0.5444737083333334,-0.3938309452695251,0.4745005222268565,3.936476815656847,0.4574503628821616,4.83116246337425,0.5973124048543914,3.4801399777552664,0.3353108386302527,0.5582075833333296,44.29997631207843,1.0348972289876155
