,subject_num,posture,cursor_type,repetition,target_num,parameter,target_in_count,time_sum,target_in_total_time,target_in_mean_time,longest_dwell_time,initial_contact_time,error,error_frame_count
74,0,WALK,EYE,6,2,0.01,1.0,4.0998369999999795,4.0998369999999795,4.0998369999999795,4.0998369999999795,0.899552999999969,,
75,0,WALK,EYE,6,3,0.01,1.0,4.3491690000000744,4.3491690000000744,4.3491690000000744,4.3491690000000744,0.6499999999999773,,
76,0,WALK,EYE,6,4,0.01,2.0,4.147645999999895,4.147645999999895,2.0738229999999476,4.11934599999995,0.8034999999999854,,
77,0,WALK,EYE,6,5,0.01,1.0,4.268055000000004,4.268055000000004,4.268055000000004,4.268055000000004,0.7341450000000123,,
78,0,WALK,EYE,6,6,0.01,2.0,3.5682879999999386,3.5682879999999386,1.7841439999999693,3.4157000000000153,1.213754999999992,,
79,0,WALK,EYE,6,7,0.01,1.0,3.8834229999999934,3.8834229999999934,3.8834229999999934,3.8834229999999934,1.301939999999945,,
80,0,WALK,EYE,6,8,0.01,1.0,3.9016110000000026,3.9016110000000026,3.9016110000000026,3.9016110000000026,1.0844119999999293,,
81,0,WALK,EYE,7,0,0.01,1.0,4.148599999999988,4.148599999999988,4.148599999999988,4.148599999999988,0.8673999999999751,,
82,0,WALK,EYE,7,1,0.01,1.0,4.233200000000011,4.233200000000011,4.233200000000011,4.233200000000011,0.7487409999999954,,
83,0,WALK,EYE,7,2,0.01,1.0,3.050938999999971,3.050938999999971,3.050938999999971,3.050938999999971,1.9321539999999686,,
84,0,WALK,EYE,7,3,0.01,1.0,3.748941000000059,3.748941000000059,3.748941000000059,3.748941000000059,1.2487999999999602,,
85,0,WALK,EYE,7,4,0.01,1.0,3.697499999999991,3.697499999999991,3.697499999999991,3.697499999999991,1.3018690000000106,,
86,0,WALK,EYE,7,5,0.01,2.0,3.1141000000000076,3.1141000000000076,1.5570500000000038,2.1147999999999456,1.6970000000000027,,
87,0,WALK,EYE,7,6,0.01,3.0,3.917683000000011,3.917683000000011,1.305894333333337,2.483737000000019,0.8642409999999927,,
88,0,WALK,EYE,7,7,0.01,2.0,3.7644310000000587,3.7644310000000587,1.8822155000000294,3.7644310000000587,0.4840639999999894,,
89,0,WALK,EYE,7,8,0.01,1.0,3.9845000000000255,3.9845000000000255,3.9845000000000255,3.9845000000000255,1.1983999999999924,,
90,0,WALK,EYE,8,0,0.01,1.0,3.965599999999995,3.965599999999995,3.965599999999995,3.965599999999995,1.031940000000077,,
91,0,WALK,EYE,8,1,0.01,1.0,4.3140679999999065,4.3140679999999065,4.3140679999999065,4.3140679999999065,0.6853000000000975,,
92,0,WALK,EYE,8,2,0.01,1.0,3.9146999999999252,3.9146999999999252,3.9146999999999252,3.9146999999999252,1.0836000000000467,,
93,0,WALK,EYE,8,3,0.01,1.0,4.115099999999984,4.115099999999984,4.115099999999984,4.115099999999984,0.8842480000000705,,
94,0,WALK,EYE,8,4,0.01,1.0,3.96774199999993,3.96774199999993,3.96774199999993,3.96774199999993,1.1825999999999794,,
95,0,WALK,EYE,8,5,0.01,2.0,3.710337000000095,3.710337000000095,1.8551685000000475,3.5523370000000796,0.8161999999999807,,
96,0,WALK,EYE,8,6,0.01,3.0,3.632981000000086,3.632981000000086,1.2109936666666954,3.1979430000000093,0.7666320000000724,,
97,0,WALK,EYE,8,7,0.01,2.0,3.6832150000000183,3.6832150000000183,1.8416075000000092,3.2342409999999973,0.9168640000000323,,
98,0,WALK,EYE,8,8,0.01,1.0,4.116200000000049,4.116200000000049,4.116200000000049,4.116200000000049,0.8817999999999984,,
99,0,WALK,EYE,9,0,0.01,1.0,3.8160540000000083,3.8160540000000083,3.8160540000000083,3.8160540000000083,1.2496999999999616,,
100,0,WALK,EYE,9,1,0.01,1.0,3.833945000000085,3.833945000000085,3.833945000000085,3.833945000000085,1.1796659999999974,,
101,0,WALK,EYE,9,2,0.01,2.0,3.8971860000000333,3.8971860000000333,1.9485930000000167,3.8815000000000737,0.6845090000000482,,
102,0,WALK,EYE,9,3,0.01,1.0,4.030999999999949,4.030999999999949,4.030999999999949,4.030999999999949,0.9658580000000256,,
103,0,WALK,EYE,9,4,0.01,1.0,4.249459000000002,4.249459000000002,4.249459000000002,4.249459000000002,0.7347330000000056,,
104,0,WALK,EYE,9,5,0.01,1.0,3.9828999999999724,3.9828999999999724,3.9828999999999724,3.9828999999999724,1.1154999999999973,,
105,0,WALK,EYE,9,6,0.01,1.0,4.0350610000000415,4.0350610000000415,4.0350610000000415,4.0350610000000415,0.9516999999999598,,
106,0,WALK,EYE,9,7,0.01,1.0,4.168299999999931,4.168299999999931,4.168299999999931,4.168299999999931,0.8183520000000044,,
107,0,WALK,EYE,9,8,0.01,1.0,3.8512590000000273,3.8512590000000273,3.8512590000000273,3.8512590000000273,1.5618999999999232,,
108,0,WALK,HAND,4,0,0.01,4.0,2.1030260000001135,2.1030260000001135,0.5257565000000284,1.3839410000000498,1.9140650000000505,,
109,0,WALK,HAND,4,1,0.01,2.0,1.1340000000001282,1.1340000000001282,0.5670000000000641,0.8332000000000335,2.401299999999992,,
110,0,WALK,HAND,4,2,0.01,4.0,0.8704020000001265,0.8704020000001265,0.21760050000003162,0.2845000000000937,1.1978410000000395,,
111,0,WALK,HAND,4,3,0.01,3.0,1.3858929999998963,1.3858929999998963,0.4619643333332988,0.6831589999999323,1.783441000000039,,
112,0,WALK,HAND,4,4,0.01,,,,,,,LOSS,46.0
113,0,WALK,HAND,4,5,0.01,4.0,2.4194459999999935,2.4194459999999935,0.6048614999999984,1.199100000000044,0.9144900000000007,,
114,0,WALK,HAND,4,6,0.01,2.0,2.2316110000000435,2.2316110000000435,1.1158055000000218,2.0502460000000156,0.948835000000031,,
115,0,WALK,HAND,4,7,0.01,3.0,1.9149499999999762,1.9149499999999762,0.6383166666666588,1.367750000000001,2.532656999999972,,
116,0,WALK,HAND,4,8,0.01,,,,,,,"('division by zero',)",
117,0,WALK,HAND,5,0,0.01,1.0,3.498299999999972,3.498299999999972,3.498299999999972,3.498299999999972,1.5514590000000226,,
118,0,WALK,HAND,5,1,0.01,1.0,1.3812330000000657,1.3812330000000657,1.3812330000000657,1.3812330000000657,3.6185299999999643,,
119,0,WALK,HAND,5,2,0.01,3.0,2.463899999999967,2.463899999999967,0.8212999999999889,1.430599999999913,1.116800000000012,,
120,0,WALK,HAND,5,3,0.01,2.0,1.068300000000022,1.068300000000022,0.534150000000011,0.8011999999999944,1.0483689999999797,,
121,0,WALK,HAND,5,4,0.01,3.0,1.531641000000036,1.531641000000036,0.510547000000012,1.0002000000000635,1.552699999999959,,
122,0,WALK,HAND,5,5,0.01,1.0,2.515899999999988,2.515899999999988,2.515899999999988,2.515899999999988,2.466699999999946,,
123,0,WALK,HAND,5,6,0.01,4.0,2.050946000000067,2.050946000000067,0.5127365000000168,1.1156009999999696,1.3669489999999769,,
124,0,WALK,HAND,5,7,0.01,2.0,2.9840209999999843,2.9840209999999843,1.4920104999999921,2.552462999999989,1.5995420000000422,,
125,0,WALK,HAND,5,8,0.01,,,,,,,LOSS,53.0
126,0,WALK,HAND,6,0,0.01,3.0,3.070524999999975,3.070524999999975,1.023508333333325,2.1717619999999442,1.8818999999999733,,
127,0,WALK,HAND,6,1,0.01,2.0,1.290918857142937,1.290918857142937,0.6454594285714685,0.8244000000000824,3.364781142857201,,
128,0,WALK,HAND,6,2,0.01,1.0,1.302500000000009,1.302500000000009,1.302500000000009,1.302500000000009,3.6837999999999056,,
129,0,WALK,HAND,6,3,0.01,1.0,2.0498640000000705,2.0498640000000705,2.0498640000000705,2.0498640000000705,2.932899999999904,,
130,0,WALK,HAND,6,4,0.01,3.0,2.309383000000139,2.309383000000139,0.7697943333333797,1.2241000000000213,1.3150019999999358,,
131,0,WALK,HAND,6,5,0.01,1.0,3.0153000000000247,3.0153000000000247,3.0153000000000247,3.0153000000000247,1.9683649999999489,,
132,0,WALK,HAND,6,6,0.01,2.0,1.1827979999999343,1.1827979999999343,0.5913989999999671,1.1177979999999934,1.1180000000000518,,
133,0,WALK,HAND,6,7,0.01,1.0,2.4494999999999436,2.4494999999999436,2.4494999999999436,2.4494999999999436,1.7161000000000968,,
134,0,WALK,HAND,6,8,0.01,3.0,2.6596550000000434,2.6596550000000434,0.8865516666666812,2.050100000000043,1.5125120000000152,,
135,0,WALK,HAND,7,0,0.01,2.0,1.4858689999999797,1.4858689999999797,0.7429344999999898,1.135599999999954,3.4488999999999805,,
136,0,WALK,HAND,7,1,0.01,1.0,0.3519459999999981,0.3519459999999981,0.3519459999999981,0.3519459999999981,4.6312999999998965,,
137,0,WALK,HAND,7,2,0.01,2.0,2.9348569999999654,2.9348569999999654,1.4674284999999827,1.7663380000000188,1.881334000000038,,
138,0,WALK,HAND,7,3,0.01,3.0,2.982037000000105,2.982037000000105,0.9940123333333682,1.2841789999999946,1.2310180000000628,,
139,0,WALK,HAND,7,4,0.01,1.0,3.884200000000078,3.884200000000078,3.884200000000078,3.884200000000078,1.2173999999999978,,
140,0,WALK,HAND,7,5,0.01,3.0,2.083507000000054,2.083507000000054,0.6945023333333514,1.1986090000000331,1.8661520000000564,,
141,0,WALK,HAND,7,6,0.01,2.0,2.353151999999909,2.353151999999909,1.1765759999999545,1.5534999999999854,2.149499999999989,,
142,0,WALK,HAND,7,7,0.01,2.0,3.2971070000000964,3.2971070000000964,1.6485535000000482,3.0476070000000846,1.354133999999931,,
143,0,WALK,HAND,7,8,0.01,4.0,1.7352050000000645,1.7352050000000645,0.4338012500000161,0.6170000000000755,0.9637360000000399,,
144,0,WALK,HAND,8,0,0.01,2.0,2.9665489999999863,2.9665489999999863,1.4832744999999932,2.5836490000000367,1.599800000000073,,
145,0,WALK,HAND,8,1,0.01,1.0,0.2660529999999426,0.2660529999999426,0.2660529999999426,0.2660529999999426,4.836599999999976,,
146,0,WALK,HAND,8,2,0.01,,,,,,,LOSS,54.0
147,0,WALK,HAND,8,3,0.01,2.0,3.1647559999998975,3.1647559999998975,1.5823779999999488,1.8973989999999503,1.6315430000000788,,
148,0,WALK,HAND,8,4,0.01,1.0,3.462042999999994,3.462042999999994,3.462042999999994,3.462042999999994,1.5384460000000217,,
149,0,WALK,HAND,8,5,0.01,2.0,3.366355999999996,3.366355999999996,1.683177999999998,2.101199999999949,1.3973560000000589,,
150,0,WALK,HAND,8,6,0.01,1.0,3.5180599999999913,3.5180599999999913,3.5180599999999913,3.5180599999999913,1.4821779999999762,,
151,0,WALK,HAND,8,7,0.01,1.0,3.264660000000049,3.264660000000049,3.264660000000049,3.264660000000049,1.7333999999999605,,
152,0,WALK,HAND,8,8,0.01,1.0,1.0825999999999567,1.0825999999999567,1.0825999999999567,1.0825999999999567,3.0007000000000517,,
153,0,WALK,HAND,9,0,0.01,5.0,2.6474269999999933,2.6474269999999933,0.5294853999999987,1.0659789999999703,1.3999310000000378,,
154,0,WALK,HAND,9,1,0.01,2.0,1.6006509999999707,1.6006509999999707,0.8003254999999854,1.0842509999999947,2.33299999999997,,
155,0,WALK,HAND,9,2,0.01,2.0,3.4832440000000133,3.4832440000000133,1.7416220000000067,2.3497599999999466,1.3166559999999663,,
156,0,WALK,HAND,9,3,0.01,2.0,0.7479390000000876,0.7479390000000876,0.3739695000000438,0.46698000000003503,3.8851999999999407,,
157,0,WALK,HAND,9,4,0.01,2.0,3.1322813809524956,3.1322813809524956,1.5661406904762478,2.6995520000000397,1.7171106190475842,,
158,0,WALK,HAND,9,5,0.01,3.0,2.021297000000004,2.021297000000004,0.673765666666668,1.1987389999999323,1.515502999999967,,
159,0,WALK,HAND,9,6,0.01,2.0,3.0495109999999386,3.0495109999999386,1.5247554999999693,2.4830619999999044,1.7976509999999735,,
160,0,WALK,HAND,9,7,0.01,,,,,,,LOSS,52.0
161,0,WALK,HAND,9,8,0.01,1.0,2.718399999999974,2.718399999999974,2.718399999999974,2.718399999999974,2.2490000000000236,,
162,1,WALK,HEAD,4,0,0.01,1.0,3.7345280000000116,3.7345280000000116,3.7345280000000116,3.7345280000000116,1.2497859999999719,,
163,1,WALK,HEAD,4,1,0.01,1.0,3.9010620000000245,3.9010620000000245,3.9010620000000245,3.9010620000000245,1.0986330000000066,,
164,1,WALK,HEAD,4,2,0.01,2.0,2.9516190000000506,2.9516190000000506,1.4758095000000253,2.133751000000018,1.7164609999999811,,
165,1,WALK,HEAD,4,3,0.01,1.0,2.882171999999997,2.882171999999997,2.882171999999997,2.882171999999997,2.1014249999999777,,
166,1,WALK,HEAD,4,4,0.01,1.0,3.5006139999999846,3.5006139999999846,3.5006139999999846,3.5006139999999846,1.5998650000000225,,
167,1,WALK,HEAD,4,5,0.01,2.0,2.9978639999999928,2.9978639999999928,1.4989319999999964,2.898559999999975,1.5850829999999974,,
168,1,WALK,HEAD,4,6,0.01,2.0,2.9507030000000327,2.9507030000000327,1.4753515000000164,1.9145510000000172,0.9144679999999994,,
169,1,WALK,HEAD,4,7,0.01,1.0,3.9699400000000082,3.9699400000000082,3.9699400000000082,3.9699400000000082,1.1322179999999946,,
170,1,WALK,HEAD,4,8,0.01,1.0,4.01281800000001,4.01281800000001,4.01281800000001,4.01281800000001,0.9869079999999997,,
171,1,WALK,HEAD,5,0,0.01,1.0,3.6987000000000307,3.6987000000000307,3.6987000000000307,3.6987000000000307,1.285459000000003,,
172,1,WALK,HEAD,5,1,0.01,1.0,3.777526000000023,3.777526000000023,3.777526000000023,3.777526000000023,1.2193609999999921,,
173,1,WALK,HEAD,5,2,0.01,1.0,1.3852540000000317,1.3852540000000317,1.3852540000000317,1.3852540000000317,3.634003000000007,,
174,1,WALK,HEAD,5,3,0.01,1.0,3.884551999999985,3.884551999999985,3.884551999999985,3.884551999999985,1.1148000000000025,,
175,1,WALK,HEAD,5,4,0.01,1.0,2.7082829999999944,2.7082829999999944,2.7082829999999944,2.7082829999999944,1.0989680000000135,,
176,1,WALK,HEAD,5,5,0.01,1.0,4.164489000000003,4.164489000000003,4.164489000000003,4.164489000000003,0.8193969999999808,,
177,1,WALK,HEAD,5,6,0.01,2.0,3.167812999999967,3.167812999999967,1.5839064999999835,2.831255999999996,0.9323550000000296,,
178,1,WALK,HEAD,5,7,0.01,2.0,3.5839480000000776,3.5839480000000776,1.7919740000000388,3.401300000000049,1.284482999999966,,
179,1,WALK,HEAD,5,8,0.01,1.0,4.036132000000009,4.036132000000009,4.036132000000009,4.036132000000009,1.4181520000000205,,
180,1,WALK,HEAD,6,0,0.01,1.0,3.6996649999999818,3.6996649999999818,3.6996649999999818,3.6996649999999818,1.2994079999999713,,
181,1,WALK,HEAD,6,1,0.01,1.0,3.230591000000004,3.230591000000004,3.230591000000004,3.230591000000004,1.8203420000000392,,
182,1,WALK,HEAD,6,2,0.01,2.0,0.8482250000000136,0.8482250000000136,0.4241125000000068,0.7159730000000195,1.5160830000000374,,
183,1,WALK,HEAD,6,3,0.01,2.0,1.0138549999999782,1.0138549999999782,0.5069274999999891,0.7133789999999749,0.6995850000000132,,
184,1,WALK,HEAD,6,4,0.01,1.0,3.6489860000000363,3.6489860000000363,3.6489860000000363,3.6489860000000363,1.4330139999999574,,
185,1,WALK,HEAD,6,5,0.01,1.0,4.001664000000005,4.001664000000005,4.001664000000005,4.001664000000005,0.997558999999967,,
186,1,WALK,HEAD,6,6,0.01,2.0,2.565306000000021,2.565306000000021,1.2826530000000105,1.9316769999999792,0.9670789999999556,,
187,1,WALK,HEAD,6,7,0.01,2.0,3.365936999999974,3.365936999999974,1.682968499999987,2.1803899999999885,1.4171139999999696,,
188,1,WALK,HEAD,6,8,0.01,1.0,3.91752699999995,3.91752699999995,3.91752699999995,3.91752699999995,1.0169830000000388,,
189,1,WALK,HEAD,7,0,0.01,1.0,3.3499850000000038,3.3499850000000038,3.3499850000000038,3.3499850000000038,1.6491300000000138,,
190,1,WALK,HEAD,7,1,0.01,1.0,3.7515189999999734,3.7515189999999734,3.7515189999999734,3.7515189999999734,1.3336250000000405,,
191,1,WALK,HEAD,7,2,0.01,2.0,2.9043529999999578,2.9043529999999578,1.4521764999999789,1.7843319999999494,1.7158559999999738,,
192,1,WALK,HEAD,7,3,0.01,2.0,3.8504350000000045,3.8504350000000045,1.9252175000000022,3.700806,0.7790210000000002,,
193,1,WALK,HEAD,7,4,0.01,1.0,3.6842960000000176,3.6842960000000176,3.6842960000000176,3.6842960000000176,1.3159350000000245,,
194,1,WALK,HEAD,7,5,0.01,1.0,3.8512570000000323,3.8512570000000323,3.8512570000000323,3.8512570000000323,1.5489499999999907,,
195,1,WALK,HEAD,7,6,0.01,2.0,2.2834980000000655,2.2834980000000655,1.1417490000000328,1.4656270000000404,0.8827519999999822,,
196,1,WALK,HEAD,7,7,0.01,1.0,4.349120999999968,4.349120999999968,4.349120999999968,4.349120999999968,0.8354219999999941,,
197,1,WALK,HEAD,7,8,0.01,1.0,3.601836999999989,3.601836999999989,3.601836999999989,3.601836999999989,1.3813780000000406,,
198,1,WALK,HEAD,8,0,0.01,1.0,4.132598999999971,4.132598999999971,4.132598999999971,4.132598999999971,1.0017740000000117,,
199,1,WALK,HEAD,8,1,0.01,1.0,4.1127010000000155,4.1127010000000155,4.1127010000000155,4.1127010000000155,1.2879030000000284,,
200,1,WALK,HEAD,8,2,0.01,1.0,1.9013970000000313,1.9013970000000313,1.9013970000000313,1.9013970000000313,3.3005569999999693,,
