,subject_num,posture,cursor_type,repetition,target_num,wide,target_size,extra_times_over_target,error
0,16,STAND,HEAD,4,0,SMALL,0.5,1,
1,16,STAND,HEAD,4,0,SMALL,1.0,3,
2,16,STAND,HEAD,4,0,SMALL,1.5,1,
3,16,STAND,HEAD,4,0,SMALL,2.0,1,
4,16,STAND,HEAD,4,0,SMALL,2.5,1,
5,16,STAND,HEAD,4,0,SMALL,3.0,1,
6,16,STAND,HEAD,4,0,SMALL,3.5,1,
7,16,STAND,HEAD,4,0,SMALL,4.0,1,
8,16,STAND,HEAD,4,1,SMALL,0.5,1,
9,16,STAND,HEAD,4,1,SMALL,1.0,1,
10,16,STAND,HEAD,4,1,SMALL,1.5,1,
11,16,STAND,HEAD,4,1,SMALL,2.0,2,
12,16,STAND,HEAD,4,1,SMALL,2.5,1,
13,16,STAND,HEAD,4,1,SMALL,3.0,1,
14,16,STAND,HEAD,4,1,SMALL,3.5,1,
15,16,STAND,HEAD,4,1,SMALL,4.0,1,
16,16,STAND,HEAD,4,2,SMALL,0.5,2,
17,16,STAND,HEAD,4,2,SMALL,1.0,1,
18,16,STAND,HEAD,4,2,SMALL,1.5,1,
19,16,STAND,HEAD,4,2,SMALL,2.0,1,
20,16,STAND,HEAD,4,2,SMALL,2.5,1,
21,16,STAND,HEAD,4,2,SMALL,3.0,1,
22,16,STAND,HEAD,4,2,SMALL,3.5,1,
23,16,STAND,HEAD,4,2,SMALL,4.0,1,
24,16,STAND,HEAD,4,3,SMALL,0.5,1,
25,16,STAND,HEAD,4,3,SMALL,1.0,1,
26,16,STAND,HEAD,4,3,SMALL,1.5,1,
27,16,STAND,HEAD,4,3,SMALL,2.0,1,
28,16,STAND,HEAD,4,3,SMALL,2.5,1,
29,16,STAND,HEAD,4,3,SMALL,3.0,1,
30,16,STAND,HEAD,4,3,SMALL,3.5,1,
31,16,STAND,HEAD,4,3,SMALL,4.0,1,
32,16,STAND,HEAD,4,4,SMALL,0.5,5,
33,16,STAND,HEAD,4,4,SMALL,1.0,4,
34,16,STAND,HEAD,4,4,SMALL,1.5,3,
35,16,STAND,HEAD,4,4,SMALL,2.0,1,
36,16,STAND,HEAD,4,4,SMALL,2.5,1,
37,16,STAND,HEAD,4,4,SMALL,3.0,1,
38,16,STAND,HEAD,4,4,SMALL,3.5,1,
39,16,STAND,HEAD,4,4,SMALL,4.0,1,
40,16,STAND,HEAD,4,5,SMALL,0.5,1,
41,16,STAND,HEAD,4,5,SMALL,1.0,1,
42,16,STAND,HEAD,4,5,SMALL,1.5,1,
43,16,STAND,HEAD,4,5,SMALL,2.0,1,
44,16,STAND,HEAD,4,5,SMALL,2.5,1,
45,16,STAND,HEAD,4,5,SMALL,3.0,1,
46,16,STAND,HEAD,4,5,SMALL,3.5,1,
47,16,STAND,HEAD,4,5,SMALL,4.0,1,
48,16,STAND,HEAD,4,6,SMALL,0.5,1,
49,16,STAND,HEAD,4,6,SMALL,1.0,2,
50,16,STAND,HEAD,4,6,SMALL,1.5,1,
51,16,STAND,HEAD,4,6,SMALL,2.0,1,
52,16,STAND,HEAD,4,6,SMALL,2.5,1,
53,16,STAND,HEAD,4,6,SMALL,3.0,1,
54,16,STAND,HEAD,4,6,SMALL,3.5,1,
55,16,STAND,HEAD,4,6,SMALL,4.0,1,
56,16,STAND,HEAD,4,7,SMALL,0.5,1,
57,16,STAND,HEAD,4,7,SMALL,1.0,3,
58,16,STAND,HEAD,4,7,SMALL,1.5,3,
59,16,STAND,HEAD,4,7,SMALL,2.0,1,
60,16,STAND,HEAD,4,7,SMALL,2.5,1,
61,16,STAND,HEAD,4,7,SMALL,3.0,1,
62,16,STAND,HEAD,4,7,SMALL,3.5,2,
63,16,STAND,HEAD,4,7,SMALL,4.0,1,
64,16,STAND,HEAD,4,8,SMALL,0.5,1,
65,16,STAND,HEAD,4,8,SMALL,1.0,4,
66,16,STAND,HEAD,4,8,SMALL,1.5,1,
67,16,STAND,HEAD,4,8,SMALL,2.0,1,
68,16,STAND,HEAD,4,8,SMALL,2.5,1,
69,16,STAND,HEAD,4,8,SMALL,3.0,1,
70,16,STAND,HEAD,4,8,SMALL,3.5,1,
71,16,STAND,HEAD,4,8,SMALL,4.0,1,
72,16,WALK,HEAD,4,0,SMALL,0.5,4,
73,16,WALK,HEAD,4,0,SMALL,1.0,5,
74,16,WALK,HEAD,4,0,SMALL,1.5,6,
75,16,WALK,HEAD,4,0,SMALL,2.0,6,
76,16,WALK,HEAD,4,0,SMALL,2.5,5,
77,16,WALK,HEAD,4,0,SMALL,3.0,5,
78,16,WALK,HEAD,4,0,SMALL,3.5,6,
79,16,WALK,HEAD,4,0,SMALL,4.0,5,
80,16,WALK,HEAD,4,1,SMALL,0.5,3,
81,16,WALK,HEAD,4,1,SMALL,1.0,5,
82,16,WALK,HEAD,4,1,SMALL,1.5,7,
83,16,WALK,HEAD,4,1,SMALL,2.0,8,
84,16,WALK,HEAD,4,1,SMALL,2.5,8,
85,16,WALK,HEAD,4,1,SMALL,3.0,6,
86,16,WALK,HEAD,4,1,SMALL,3.5,6,
87,16,WALK,HEAD,4,1,SMALL,4.0,4,
88,16,WALK,HEAD,4,2,SMALL,0.5,2,
89,16,WALK,HEAD,4,2,SMALL,1.0,5,
90,16,WALK,HEAD,4,2,SMALL,1.5,7,
