,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,entering_position,walking_speed,total_time,success_trial,error
10,9,WALK,HEAD,0,1,SMALL,2.492472393205289,1.1103989418675275,3.1953899875168803,2.1461007470487106,0.7150324999999995,9.0,1.6677308000000082,0.18530342222222312,0.2416741511266103,0.22426386702680745,2.465963044370003,1.1311819816774753,2.1108359559974192,0.9461085678353648,1.2909589651900681,0.6568450575121841,0.5351219,17.695929640265256,"(-2.08927396412507, 0.691930200515543)",0.7522312721670842,4.98424,0.0,
11,9,WALK,HEAD,0,2,SMALL,4.6179499423357235,3.06797355787145,6.125548642103893,4.0689040328996215,1.3828499999999977,6.0,0.6115457000000077,0.10192428333333463,2.0131924344185617,0.723838374483619,4.968394077848966,1.2464500157549974,4.260659365595785,1.0947618335064355,3.243360327311556,0.9359237106916329,0.2836150000000046,26.247918033743648,"(-0.7233524612199738, 1.9666684203357931)",0.7235285068645827,4.985370000000003,0.0,
12,9,WALK,HEAD,0,3,SMALL,3.409933076437572,2.0325046289253796,4.079745545606267,2.4662181508805645,0.8693533000000002,7.0,1.0979327999999953,0.15684754285714217,2.104154341057644,0.7638903777175412,3.0624829208454907,1.1814021613138843,3.009500967771727,1.137886005989959,2.1749546231549446,0.8255758197373427,0.5000900000000001,19.4121198384052,"(-1.3972747585696226, 1.5743987684813021)",0.7340976611685188,4.985965700000001,0.0,
13,9,WALK,HEAD,0,4,SMALL,4.42674835244189,3.405695088012238,6.266703856945588,4.716793457916973,1.3983592999999992,4.0,1.2671306000000016,0.3167826500000004,-1.187345205602234,2.3217444803012253,2.5662485588940696,4.2270772594173875,2.419392984009205,3.024051299097598,1.4564976239087772,3.7545188639239484,0.4992528000000007,34.62193744676815,"(-1.9886858081086842, -0.7637234088093692)",0.6877363357180367,4.997125800000003,0.0,
14,9,WALK,HEAD,0,5,SMALL,2.4187133662869975,1.1788500783379001,4.228197458904299,3.5880937255168757,1.331630000000004,6.0,1.783760199999989,0.29729336666666484,0.7389117889039741,-0.0036952450474485627,2.060011476616523,1.5729971865709649,1.7829767032479704,1.2406828007143527,1.2643827505618357,0.9633500214463407,0.8181955999999957,30.270762906014493,"(1.8391722563820991, -0.31614893824962564)",0.8228094657928732,5.000693800000008,0.0,
15,9,WALK,HEAD,0,6,SMALL,2.6148374192638912,1.2181698058250279,4.5371670370379595,3.7142130495514,1.597514099999998,6.0,1.535940900000007,0.2559901500000012,-1.5292796375541673,1.444464114702014,1.5917488772966994,1.1723052705880521,1.7616768264505613,1.4910037053001168,1.3285730666706523,1.1122115325838522,0.4692050000000023,34.689163945225836,"(0.7858272207198524, 1.8330359564336476)",0.8327978260606417,4.9974518,0.0,
16,9,WALK,HEAD,0,7,SMALL,3.8556967767084465,2.1212592536664907,4.4079697925841534,2.738865507801925,0.5171878000000021,5.0,1.1019662000000068,0.22039324000000135,2.1779372179062952,0.8596237899459119,3.5487625336698567,1.151062220022505,3.4817889277988088,1.1573555381741998,2.2774632888138204,0.8498194167200914,0.5029472000000013,15.141494475038103,"(1.6325872353578177, 0.25216122153787524)",0.7833494034602483,4.996179999999995,0.0,
17,9,WALK,HEAD,0,8,SMALL,4.299593199385455,3.070951033024741,5.213308005503563,3.927777746031939,0.6332149999999999,3.0,1.0881280999999987,0.36270936666666626,-2.772615014703802,-0.22372813618124546,4.286346766209792,1.3594307447838807,3.8806785276045392,1.138413201817939,3.312455032646595,0.772894657375551,0.5537358000000054,26.063388017200896,"(1.581857038272588, -1.1366899976510467)",0.655783023395539,5.001394999999995,0.0,
18,9,STAND,HEAD,1,0,LARGE,1.0395173607071493,0.2942697726315144,8.353926770214272,10.315200843893315,0.9175310000000536,1.0,1.0817369999999755,1.0817369999999755,0.06108138564692998,-0.9575227782960117,0.4155136838131924,0.276442384083529,0.3479091011065782,0.9575227782960117,0.23138074296458788,0.276442384083529,1.0,25.86487764417543,"(-1.2506857434668541, -1.7698944606611065)",0.017664889832152676,1.9992680000000291,1.0,
19,9,STAND,HEAD,1,1,LARGE,0.6480485228262796,0.5564447642452072,6.717116942532713,9.76544389230151,0.7310999999999694,1.0,1.151399999999967,1.151399999999967,-0.31309390657949737,-0.5004113317411368,0.4129190849521897,0.46010089043717367,0.32659293035771103,0.5273334197573346,0.40217145078366484,0.42851230346486296,1.0,27.364781166136975,"(1.092755127928136, -1.8175358544034879)",0.02773040933924218,1.8824999999999363,1.0,
20,9,STAND,HEAD,1,2,LARGE,4.1150281942998586,6.1762311402278485,6.460179983680398,8.44652084686795,1.0188999999999169,2.0,2.518327999999997,1.2591639999999984,3.7393521516462105,0.5502198008607372,6.376241852996985,0.3871449379409223,3.9673800849943883,0.5744019440600686,6.236247370740706,0.35008077498680723,1.0,25.65502018248048,"(-1.5915588380219923, 1.3748522742756961)",0.02156615709933437,4.534963999999945,1.0,
21,9,STAND,HEAD,1,3,LARGE,0.6067986399174601,0.37109741006098745,8.641796061128423,10.549714883159666,1.0697020000000066,1.0,1.0479589999999916,1.0479589999999916,0.4075616563557841,0.21401349041873496,0.3336229399542827,0.43033269352681347,0.43007461909897626,0.398910696095526,0.30355767761530295,0.26468736479673205,1.0,25.876045746698644,"(-1.4602172208871735, 1.4586893536157817)",0.019861529957995044,2.1176609999999982,1.0,
22,9,STAND,HEAD,1,4,LARGE,0.8082594827256814,0.4616411830421156,8.166588241693127,10.29071628491411,0.900600000000054,1.0,1.066699999999969,1.066699999999969,0.7256042877933482,0.301889050107802,0.41612473346063533,0.2759611360715156,0.7256042877933482,0.301889050107802,0.41612473346063533,0.2759611360715156,1.0,25.425949641720305,"(-1.6038946189160868, 1.2899054046676781)",0.020680099114716417,1.967300000000023,1.0,
23,9,STAND,HEAD,1,5,LARGE,1.1222187962707744,0.4186155283640753,7.834563316499337,10.409035455690407,0.9011229999999841,1.0,1.3505860000000212,1.3505860000000212,0.07091781688894712,0.5404531443720627,0.9962367470540652,0.3960897598963973,0.9319972052424226,0.5404531443720627,0.3438554989498834,0.3960897598963973,1.0,26.00066403468467,"(0.6554504697069903, 2.0487085617230747)",0.021090356693550638,2.2517090000000053,1.0,
24,9,STAND,HEAD,1,6,LARGE,0.7059020583051062,0.39385553856235583,8.139335523292669,10.522551125427348,1.1345999999999776,1.0,1.098600000000033,1.098600000000033,-0.2318660408628566,-0.1910873134673125,0.3945686259339128,0.6431496110344783,0.36273981162178387,0.5599369519281785,0.27692422291648655,0.363908224696535,1.0,28.45325783681252,"(0.9559756473515972, 1.8654610190125425)",0.020807457291468226,2.2332000000000107,1.0,
25,9,STAND,HEAD,1,7,LARGE,1.2802537244110619,0.6392172643616283,6.069568354204113,9.237416773618586,0.6844999999999573,3.0,1.648309000000154,0.5494363333333846,-0.7635917933105092,-0.020223926639889783,1.165945555962887,0.33694842010402104,1.231547856930973,0.26690982254885093,0.6465377237462576,0.20521239305063838,1.0,25.78954242420898,"(1.8273341901234028, 0.4102566565833854)",0.021692151743924623,2.6825549999999794,1.0,
26,9,STAND,HEAD,1,8,LARGE,0.8530728802029947,0.30636752582602306,7.936526764411258,9.574750356893666,1.149000000000001,1.0,1.0649000000000797,1.0649000000000797,-0.7466198492078995,0.09158800735418009,0.2025388576509076,0.4661250853015083,0.7466198492078995,0.347532196172421,0.2025388576509076,0.3211327342121379,1.0,25.131309085881927,"(1.2686658120285839, -1.7392557185445412)",0.019322857390663365,2.2139000000000806,1.0,
27,9,WALK,HEAD,1,0,LARGE,1.953860196549046,1.1676364246420616,6.896319854974678,8.221638580301018,3.0855299999999914,3.0,1.3162080000000174,0.4387360000000058,-0.78573974579965,0.15970203639218103,1.664503092672935,1.3398993641997738,1.4792485141505531,1.1208194290398152,1.0890374071797055,0.7441793897757834,0.8840490000000045,71.67562460538036,"(-1.8554953859318744, -1.0693200660971485)",0.8879335110910881,4.984390000000005,0.0,
28,9,WALK,HEAD,1,1,LARGE,2.6057580248256706,0.9841415509273727,6.243383310880278,7.572815555255168,1.2001999999999953,10.0,1.0349900000000218,0.10349900000000219,1.6381556780807418,0.040154410254949646,2.013778051194973,1.0178627512644083,2.3401200956652177,0.8167224315917132,1.118233303968691,0.6063851121241967,0.2504729999999995,31.737691749754223,"(-1.6693556056185486, -0.8500616602648137)",0.8951087719532502,5.000050999999999,0.0,
29,9,WALK,HEAD,1,2,LARGE,2.4052114338321844,1.2146851072244338,5.586648562884892,7.44040207070064,1.4183960000000013,6.0,1.6690829999999863,0.2781804999999977,-1.162143247052007,0.7126572454108137,1.7778985739794146,1.5031249185087021,1.7552547146102537,1.3083684529760211,1.1926998992504798,1.0246155887846626,0.5337299999999914,40.6645110952096,"(-1.9584493247988775, 0.781958080982605)",0.9106466723375785,4.999451000000008,0.0,
30,9,WALK,HEAD,1,3,LARGE,5.885274842464395,3.194653625312181,10.310346927396102,7.70987624906444,3.4471510999999992,2.0,0.18486989999999537,0.09243494999999768,5.281965559554807,1.5159615825808028,3.4989271130973334,1.5653159516022512,5.384728587668564,1.880054532366693,3.3368492146589026,1.0956519407663303,0.15122989999998993,77.50169031755166,"(-1.7730755637223297, 1.040098870379481)",0.8629322938890435,4.996849299999994,0.0,
31,9,WALK,HEAD,1,4,LARGE,2.9776406761866863,1.5234142174744059,6.496859763594955,6.936512697310146,1.8804699999999883,6.0,1.0577502000000294,0.1762917000000049,-0.1401190946648764,0.3839255739724163,3.122773763567312,1.1465860735552198,2.6359488168852776,0.9298727556843743,1.6692120766486478,0.7704413618044132,0.4692059000000057,50.913035939153836,"(1.7836805187658342, 0.3406054305640538)",0.8185641187047364,5.0129599999999925,0.0,
32,9,WALK,HEAD,1,5,LARGE,2.7847491536312727,1.2162399423951622,7.254910901927188,7.850096760342398,1.8486410000000006,4.0,0.908529999999999,0.22713249999999974,-0.6220229610863696,0.3610986694722147,2.171092541713061,2.0103267348633684,1.9469844705007606,1.643587672946887,1.136572543365812,1.206988930862224,0.5707629999999995,60.598634070123765,"(-1.9239407811675306, 0.297184870018242)",0.8452709890764346,4.999245000000002,0.0,
33,9,WALK,HEAD,1,6,LARGE,2.6505793999641893,1.59189593307957,8.25077642725749,7.853291033802847,2.6329729999999927,4.0,1.0665119999999888,0.2666279999999972,-0.18123254905958874,1.076582935993265,2.502093615764496,1.4658543667184643,1.9923781587903706,1.4210879222973112,1.5151986445088421,1.132327870340089,0.4158769999999947,63.2254505931224,"(1.2810020472936006, 1.6009942100681087)",0.8283262078317079,4.984023999999991,0.0,
34,9,WALK,HEAD,1,7,LARGE,4.10857701631539,1.4313962250149126,6.579990022580345,6.475904789071129,1.2021689999999978,4.0,0.3091059999999999,0.07727649999999997,-0.43227327247312886,2.8689389758077315,2.590451517176438,1.959159874749865,2.287787171038783,2.9416531133542745,1.2810904174893496,1.8476856060436413,0.13053100000000484,43.913434282403784,"(-1.4708530628450234, -1.2286634232011409)",0.8681727263586511,4.998702999999992,0.0,
35,9,WALK,HEAD,1,8,LARGE,2.9565890381447892,1.6631872295592363,9.699579552169562,9.158610097871717,2.517564500000006,3.0,1.1329700000000003,0.37765666666666675,-2.3773391554947887,-0.03888000193012059,2.1528907044400727,1.113680827230547,2.677626716957009,0.9021672059294038,1.762594291377062,0.6499244750743686,1.0,49.11427034288394,"(1.3274033460240418, -1.5651123825278717)",0.8392810914199431,4.982214499999998,1.0,
36,9,STAND,HEAD,2,0,SMALL,0.9619532566774267,0.40396298606509246,4.332494407821758,4.7313784015022256,0.9820999999999458,1.0,1.2181000000000495,1.2181000000000495,0.16704219723461114,-0.9018043822984733,0.339992389271451,0.3646155785181961,0.2938196959328477,0.9018043822984733,0.2374184869820429,0.3646155785181961,1.0,13.785222921224994,"(1.4841285161127464, -1.4340716552691646)",0.01178322083835822,2.2001999999999953,1.0,
37,9,STAND,HEAD,2,1,SMALL,0.606431744873097,0.534128826647441,4.7283305638246995,5.793460836013965,0.7842509999999265,1.0,1.268148999999994,1.268148999999994,-0.33478352384995813,-0.1131417443515895,0.6700902940235584,0.28696126699093405,0.476570109146195,0.25848525619691537,0.576600614982249,0.16620015187777407,1.0,12.440217417520033,"(-1.5757214913579176, -1.1543869283969315)",0.015567928143885464,2.0523999999999205,1.0,
38,9,STAND,HEAD,2,2,SMALL,0.8914712692939816,0.4716066081157128,4.099262365153839,5.100840941483368,0.5973999999999933,1.0,1.2870000000000346,1.2870000000000346,0.050224536188720796,0.016478024450089508,0.9171245801173632,0.4283772381660062,0.7945013164288363,0.3776782456863241,0.45193206885046683,0.19821395975183714,1.0,11.933408270660397,"(-1.4391230738507623, 0.900998878010796)",0.01732528757269813,1.8844000000000278,1.0,
39,9,STAND,HEAD,2,3,SMALL,1.2115320868457626,0.2774346444606584,4.611446542805899,5.057912393717845,0.7650500000000875,1.0,1.1328999999999496,1.1328999999999496,1.019986194843777,0.4735771470389047,0.18232403660097185,0.4998784473426421,1.019986194843777,0.4735771470389047,0.18232403660097185,0.4998784473426421,1.0,12.340640787327828,"(-0.5144968803434686, 2.1130090590037582)",0.012320849840021878,1.897950000000037,1.0,
40,9,STAND,HEAD,2,4,SMALL,0.6871701908497084,0.4264809404526062,4.342653825555403,5.165499980956206,0.6962890000000925,1.0,1.018055000000004,1.018055000000004,-0.009686359566613807,0.25739964712539537,0.5572733681136826,0.5327665576721752,0.4725944346385703,0.44693663211075324,0.2892093864476128,0.3849077059250055,1.0,11.392825606352496,"(0.3261742526524305, 1.95194580965601)",0.007868094705083994,1.7143440000000965,1.0,
41,9,STAND,HEAD,2,5,SMALL,0.8939617213780494,0.40628837912696447,4.716448132193088,5.398444513760103,0.8181769999999915,1.0,1.1027579999999944,1.1027579999999944,-0.2912755709748627,0.568644738928967,0.6149892049130276,0.4286625286642867,0.6311938297278257,0.568644738928967,0.24473773126979684,0.4286625286642867,1.0,13.472223342361392,"(-1.3698602679609784, 1.6905579546375975)",0.013888641750712926,1.9209349999999858,1.0,
42,9,STAND,HEAD,2,6,SMALL,2.925941193579887,3.7684446775761655,3.86447051201534,4.443165584700193,0.5647490000000062,3.0,2.8996120000000474,0.9665373333333491,-1.270155770549511,1.3693480517335237,3.5487540136625273,2.5885864240825964,2.212216273640786,1.7391361305317112,3.0495521125762366,2.3551317403563763,1.0,11.638108228094758,"(0.7636888319645103, 1.8152640415680565)",0.018803006033704092,4.6812490000000935,1.0,
43,9,STAND,HEAD,2,7,SMALL,1.0897040661841615,0.24604922764500806,4.53569556221275,4.85058199103049,0.6648400000000265,1.0,1.068298000000027,1.068298000000027,-0.8226025623796177,0.6823577980198674,0.29738484070715004,0.13407474671413144,0.8226025623796177,0.6823577980198674,0.29738484070715004,0.13407474671413144,1.0,11.115523692518215,"(2.1702380655202207, 0.5042073368891806)",0.01422972356175581,1.7331380000000536,1.0,
44,9,STAND,HEAD,2,8,SMALL,1.041548025817567,0.2375770605253748,4.531735550364663,4.514359571745618,0.8337000000000216,1.0,1.0336999999999534,1.0336999999999534,-0.9801402789205452,-0.0805616007524937,0.13736125442986233,0.39639575386081094,0.9801402789205452,0.1754475677869616,0.13736125442986233,0.36393147006255994,1.0,10.8263478798288,"(0.9134439045472633, -1.8886705147069307)",0.011184622308309933,1.867399999999975,1.0,
45,9,WALK,HEAD,2,0,SMALL,3.2029199577576923,1.5718403228550064,4.279640521880854,2.9040015025373265,1.5002589999999998,5.0,1.1957099999999912,0.23914199999999824,-1.9092177940634387,1.0397676757883834,2.6064414806729066,1.111792603257785,2.7752746511424307,1.150403934179326,1.6483594052018244,0.996298655555477,0.38217199999999707,36.94357995512473,"(-0.48611956611843254, 1.9459005567520933)",0.8306037669166417,4.982619999999997,0.0,
46,9,WALK,HEAD,2,1,SMALL,3.0272810778777184,1.6802315826719931,4.7619312054696765,3.1883007801198455,1.7349389999999971,6.0,1.1888450000000148,0.1981408333333358,1.4481294389327226,0.8742285623407877,2.75151491809292,1.2600569702793194,2.601847645947934,1.2289571087582367,1.695387961370467,0.9153456307304518,0.41784699999999475,38.2966116380175,"(-1.143412569887591, 1.8253666313377863)",0.8406437488209021,4.984526999999986,0.0,
47,9,WALK,HEAD,2,2,SMALL,5.483424741713985,2.323570530851842,6.650644042117785,3.6766329212064517,1.1674649999999929,3.0,0.21661399999999276,0.07220466666666425,1.0172797982233024,3.359802017017649,3.200374442089548,3.602622774030159,2.9665834166270533,4.044863842944203,1.5629222560257126,2.807861394446339,0.11772200000001476,31.498369502264076,"(0.02034510052205185, 1.9554661236338546)",0.8669106014242969,4.986953999999997,0.0,
48,9,WALK,HEAD,2,3,SMALL,2.449766009173041,1.2092571874685494,6.568126489115983,4.694239085179551,2.6981660000000147,5.0,0.8692310000000134,0.17384620000000267,-0.44998956800044093,0.45036939799441805,2.4888399833262835,0.951239040952358,2.142946613779131,0.8211059483154745,1.3313726235230634,0.6557686954989672,0.2837370000000021,62.02485299296265,"(-1.7962924103920273, -0.5310185918048802)",0.8611583649441846,4.984039000000024,0.0,
49,9,WALK,HEAD,2,4,SMALL,2.9086328445761613,1.6804672018492486,5.3229287743058515,4.002204291739975,1.7321910000000003,5.0,1.0644170000000202,0.21288340000000402,0.8663552408641106,1.4371726679254389,2.198007629733305,1.9145854096930086,2.038624671503564,1.6604553815575551,1.1867787514892076,1.7235027369025324,0.5183409999999924,52.763341646589815,"(-1.411367117226888, 1.6698018213048869)",0.8745327132787634,4.998307000000011,0.0,
50,9,WALK,HEAD,2,5,SMALL,2.6015624165430173,1.2116836272235438,3.878460944567222,3.2627876528534525,1.0175079999999923,7.0,1.6513450000000205,0.2359064285714315,0.11455547974351762,0.9728302214666797,2.086885812460921,1.7163898205203478,1.7422804692660836,1.6541828753895194,1.1489247220911198,1.071719392247054,0.8503270000000214,23.16663120377454,"(2.0774832053785985, 0.6844388602764724)",0.9481416630283042,5.001494999999977,0.0,
51,9,WALK,HEAD,2,6,SMALL,2.0927445007155576,1.0426957091869502,3.728385494781127,3.837426026454403,0.9962010000000134,9.0,2.120711000000057,0.23563455555556187,0.8235695052399262,0.38443798698787873,1.695630098597623,1.334308620422683,1.5411871830234782,1.0950462660654097,1.0821734756662935,0.8512726814720876,0.5171840000000145,27.16429248839423,"(-1.5563801418276455, 1.318103535419496)",0.9133918865922206,4.996414000000016,0.0,
52,9,WALK,HEAD,2,7,SMALL,3.198691183165923,2.0562094667421804,5.665277683969471,3.8699492797755157,3.729586999999981,2.0,0.6172180000000083,0.30860900000000413,-1.8024012847780941,0.3320238843362222,3.196604580126283,0.9863479546757455,2.8984224024638525,0.8730969327740394,2.235684834218189,0.5587881331323098,0.5161740000000066,67.08593045260591,"(1.2149554997968153, 1.55966643206213)",0.8630922642971938,4.996999999999986,0.0,
53,9,WALK,HEAD,2,8,SMALL,6.593135286498229,4.282247580869083,6.978274689775306,4.137921295911127,0.8142849999999839,4.0,0.5173800000000028,0.1293450000000007,5.679969379785019,-1.0419613565438066,4.978466731714238,1.9273550312396217,6.04401578250981,1.902074831888475,4.52769081059622,1.0827573126427865,0.28440899999998237,19.506934354933573,"(-1.7009958616074528, -1.389433690887742)",0.7830734424888751,4.982742000000002,0.0,
54,9,STAND,HEAD,3,0,LARGE,1.5286727144781929,1.1077905036377553,6.2700440071495125,8.375228952696673,0.9806599999999435,2.0,1.1735439999999926,0.5867719999999963,-0.4489784812066658,0.3976041519433869,0.852165880012233,1.580752402683241,0.5755976895852271,1.3551479682649952,0.7714300347782223,0.8960795320349326,1.0,26.107190327349137,"(-1.4586678680477458, -1.2736705634684)",0.020897204701826565,2.5855999999999995,1.0,
55,9,STAND,HEAD,3,1,LARGE,0.6190508383395076,0.56763348447597,6.872053460499242,10.054248539615534,0.6654999999999518,1.0,1.1702690000000757,1.1702690000000757,-0.23997753755869397,-0.11680789327324123,0.726661916830639,0.3325926614127354,0.5568642928421931,0.20318835005007316,0.5214610754715403,0.2873701085849208,1.0,27.16252077352477,"(1.116345809567516, -1.7350553061251475)",0.023687095920144587,1.8357690000000275,1.0,
56,9,STAND,HEAD,3,2,LARGE,0.6335472706487324,0.5267570985448012,6.17755771670685,9.116391398626014,0.9146660000000111,1.0,1.132201999999893,1.132201999999893,0.04091855396705627,0.14297721769610547,0.6583171655456557,0.4784708069105298,0.5118491039035539,0.2958773394766941,0.41138564507614156,0.4010568783410845,1.0,27.682173629748014,"(-1.020971593122777, 1.8510142114176773)",0.021436131675811196,2.046867999999904,1.0,
57,9,STAND,HEAD,3,3,LARGE,0.886427956198259,0.31503630632555885,9.041663384867446,11.010871897511429,0.8302360000000135,1.0,1.0190639999999576,1.0190639999999576,0.6848715340340092,-0.3221168793448172,0.16087901834597151,0.5383334996360047,0.6848715340340092,0.5015519884435369,0.16087901834597151,0.3736107238424812,1.0,26.53447713337546,"(-1.0588112144986717, 1.5618757494943338)",0.022101432986186866,1.849299999999971,1.0,
58,9,STAND,HEAD,3,4,LARGE,0.5549890398910999,0.42930502506204987,8.026866746347633,10.06069343721133,1.065146000000027,1.0,1.0347539999999071,1.0347539999999071,0.027850951232692926,-0.00850709029263355,0.5139401269107419,0.4819620416624499,0.3726255779675061,0.3764050870481726,0.35189956781050236,0.29731293930024805,1.0,24.803979283181103,"(-1.562063634210224, 1.405905850158959)",0.013295352366484811,2.099899999999934,1.0,
59,9,STAND,HEAD,3,5,LARGE,0.9465328866003522,0.34658131129386655,8.98926391505208,10.408483769313184,1.114563999999973,1.0,1.034400000000005,1.034400000000005,-0.3748006821199931,-0.5549630896798933,0.1611101256619685,0.7408402203708951,0.3748006821199931,0.8303760963312217,0.1611101256619685,0.4014348312708645,1.0,27.053802227265287,"(0.8449729522850153, 1.9384917024947583)",0.014459262788575436,2.148963999999978,1.0,
60,9,STAND,HEAD,3,6,LARGE,0.8172802168973512,0.3070961581063247,7.862260213839112,9.874526133679947,1.1169999999999618,1.0,1.066000000000031,1.066000000000031,-0.6309302268552699,-0.11598168208855646,0.34971903516333935,0.4821135713034965,0.6309302268552699,0.3612088537528116,0.34971903516333935,0.33702369553272793,1.0,31.10584214985863,"(1.3489329801062224, 1.7043206738156869)",0.02213799369551757,2.1829999999999927,1.0,
61,9,STAND,HEAD,3,7,LARGE,0.7892279569565785,0.23136199874554964,8.10160362531935,10.534365255365245,0.7016999999999598,1.0,1.0146500000000742,1.0146500000000742,-0.23695668221141633,0.39256098109895393,0.6073063432031791,0.32264524046490034,0.5759028738604227,0.4487004831833127,0.2979743170214578,0.2368495766585994,1.0,25.627796922409075,"(1.7182781660100375, -0.6061472938259698)",0.02615533049289348,1.716350000000034,1.0,
