posture,cursor_type,wide,subject_num,repetition,target_num,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed,total_time,success_trial,error_frame_count
STAND,EYE,LARGE,16.0,5.0,4.0,1.0263380935627557,0.46843693418045396,7.375802741489933,8.965785749361562,1.3738078095238082,3.1666666666666665,1.3130456428571444,0.593678451576996,0.7313439469129207,0.18262182519050593,0.5204774398489933,0.4743448814532036,0.8201150205074862,0.4603139561900273,0.43223429896505977,0.35941795718455816,0.9382500238095236,47.97386596324044,0.021445022107967154,3.177267357142855,0.9047619047619048,
STAND,EYE,SMALL,16.0,4.0,4.0,1.313294874176812,0.860255243331875,3.780505256160957,4.41944919518611,0.8015402372093017,3.5813953488372094,1.4267695860465175,0.5400883769173487,0.8807767249963586,0.17058117434374756,0.8448032109106658,0.7509248936173332,1.0475980036241088,0.6049007219837975,0.7307451075290488,0.594670229196368,0.9552144651162828,21.13227864317226,0.013173940410495362,3.0124740976744206,0.9069767441860465,
STAND,HAND,LARGE,16.0,5.0,4.0,0.9144705866139731,0.3467091403702569,10.301033378283055,12.380306145587971,1.2490313688888888,1.2,1.0237942822222212,0.907341427777777,0.1529453435081419,-0.0310164655007922,0.4139097414266397,0.38158515262724446,0.5470667110300231,0.6078338529611605,0.3170480487424394,0.28583776506680564,0.9876421955555549,31.471213383884187,0.017781864848943126,2.3639162288888875,1.0,
STAND,HAND,SMALL,16.0,4.0,4.0,0.960983015247915,0.3946647694206024,5.554116694706495,6.2891571529553225,0.8691887488888907,1.288888888888889,1.03955856,0.870250229999999,0.13828214788345564,-0.019889750834639834,0.43181156443900487,0.4272729668402907,0.6131344234217107,0.5976890690712787,0.3338139442733412,0.29813031423917535,0.9854582599999986,15.457018644175792,0.011413138145601801,2.0088440822222235,0.9777777777777777,
STAND,HEAD,LARGE,16.0,5.0,4.0,0.8441597955738789,0.4219400779204652,8.581170817855114,10.317105531135875,1.3230465199999988,1.488888888888889,1.0842471888888894,0.8261549574074087,-0.22493355824853328,0.18931009589622624,0.4386497483423551,0.5471489280574663,0.4997289893400036,0.5739877427823238,0.2994441647100951,0.37377325795253563,0.9903126222222236,29.26395780322296,0.023817438310172717,2.5614726733333355,1.0,
STAND,HEAD,SMALL,16.0,4.0,4.0,0.8859708859416581,0.40315945335927694,4.422956811894728,5.107197964329578,0.9182350822222233,1.5777777777777777,1.1322306222222247,0.8198934518518545,-0.192186382043209,0.17684954523486934,0.4292530505279269,0.4738554051178239,0.5213764586550145,0.6184626576576218,0.3171806883488202,0.34737697064334144,0.985078797777781,14.940608281067309,0.01724531764197623,2.260982355555558,0.9777777777777777,
WALK,EYE,LARGE,16.0,5.0,4.0,4.962468132020523,3.545804645596311,8.62291952809571,7.67418819500922,1.894388822222216,8.088888888888889,0.3868542444444453,0.048496258716603284,0.24222930745001595,-0.3167929673459773,4.740153186536484,1.9089454048217545,4.306603255236129,1.783072848216482,3.4810415007625237,1.4656574506223996,0.1543691555555597,100.74841035953345,0.8695901495186651,4.996642288888883,0.0,
WALK,EYE,SMALL,16.0,4.0,4.0,4.021178757250903,2.870974649964275,5.480740549563932,4.456439636194649,1.1293810277777792,9.5,0.600719138888855,0.06685708204164334,0.036374372288170184,0.06272851963489665,3.8616091189886217,2.020689075691278,3.2819117807864533,1.6811588679700362,2.6587457434075,1.580869953906198,0.20127947222220477,59.76563385936738,0.8927194108706412,4.997138583333329,0.0,4.5
WALK,HAND,LARGE,16.0,5.0,4.0,4.649542903555146,2.7391524251149146,9.594240730872201,9.349789193015626,1.8796414285714254,5.904761904761905,0.36271221428571365,0.06527751849962,-0.7453248662774603,-0.8281438146410752,4.7416833664085525,1.1668256416834468,4.24145863945571,1.282618080147211,2.9061177637113254,0.8665589345910011,0.15190614285713655,68.87840970787072,0.8380578903708915,5.005008214285705,0.0,57.666666666666664
WALK,HAND,SMALL,16.0,4.0,4.0,4.4650080969417445,2.725546969505727,6.416155963468474,4.852360158452891,1.458683266666675,7.155555555555556,0.5113898666666665,0.07128016668991512,-0.4250549354945232,-0.6358318435036396,4.646032935699751,1.1116908466279878,4.114500915790854,1.170795419019211,2.874512520864284,0.7931930627082426,0.1779067999999989,46.27493277656418,0.8595226795779997,5.004014622222221,0.0,
WALK,HEAD,LARGE,16.0,5.0,4.0,5.226541651240889,3.390338048089719,8.75551003784743,7.335075288659804,1.709732428571415,4.4523809523809526,0.340697809523816,0.08196566883031255,1.218981784379668,0.03728899070884453,4.563572766032216,1.7804928326227036,4.564591297901725,1.757256329347236,3.3363876798232197,1.4340240807109812,0.18472173809524048,53.910024205894075,0.8548457139011809,4.998940714285709,0.0,
WALK,HEAD,SMALL,16.0,4.0,4.0,4.7753488654583185,2.8317814041735105,6.335539578449834,4.175812040870097,1.6390502272727216,5.590909090909091,0.3660018409091027,0.0652130723592696,0.3443046812694768,0.7331553374469092,3.9433088368973386,1.7854096024430555,4.0384053105340945,1.7960844205394262,2.83658014388657,1.3833427238239875,0.15434502272727002,42.598859045276065,0.8591684136422153,4.999508931818175,0.0,
