,subject,selection,posture,cursor,target,repetition,initial_contact_time,mean_error,best_record,threshold,required_target_size,mean_error_horizontal,mean_error_vertical,std_error_horizontal,std_error_vertical,mean_cursor_speed,overall_time,success,target_in_count,target_in_count_per_second,walk_speed,first_dwell_time,error,final_point_horizontal,final_point_vertical,final_cursor_speed,dwell_speeds,before_speeds,error_trial,dwelling_time,x_position,y_position,width,height
0,11,Click,Walk,Eye,4.0,2.5,0.7060467777777875,,,,,,,,,19.32193010986402,1.4964825555555623,77.77777777777777,2.7777777777777777,3.5414365104662733,1.9938963247239774,,,-0.42065548845549094,0.6618997994782857,13.628231701900056,,,22.22222222222222,0.7904357777777749,1.2335811384723961e-17,-9.868649107779169e-17,,
1,11,Click,Walk,Hand,4.085714285714285,2.4857142857142858,1.0052722857142726,,,,,,,,,18.514524097847357,1.2834034285714357,71.42857142857143,1.2666666666666666,5.065031581261805,,,,0.7346337283291183,0.37297747879988896,18.285820507962065,,,28.571428571428573,0.27813114285716306,-0.018365360276758252,-0.021886984089113756,,
2,11,Click,Walk,Head,4.0,2.5,0.8337811944444317,,,,,,,,,16.412591192142585,1.4267312777777699,77.77777777777777,1.6388888888888888,3.035750118083679,2.8490146560434058,,,-0.26257466242843935,-0.027159431257889506,13.279333646443302,,,22.22222222222222,0.5929500833333381,1.2335811384723961e-17,-9.868649107779169e-17,,
3,11,Dwell,Walk,Eye,4.0,2.5,0.7257274611111105,2.2769118903453265,,,5.157206200277778,-0.1298783165897992,0.34910728855045337,2.2128715805730317,1.1297595098633608,18.56112880352384,3.8757519222222236,58.333333333333336,6.777777777777778,2.0176707453105354,1.225527277737306,2.1032330000000012,,,,,,,41.666666666666664,3.1500244611111134,1.2335811384723961e-17,-9.868649107779169e-17,5.014746852647683,2.879096560999514
4,11,Dwell,Walk,Hand,4.0,2.5,0.951577638888886,2.66023236640509,,,5.849824795833333,0.08780087095692372,-0.1427252852179622,2.439278797911151,1.859008376541183,18.60654125248754,3.8941509444444447,55.55555555555556,6.666666666666667,2.1959616654596386,1.444441717931681,2.0404579500000013,,,,,,,44.44444444444444,2.9425733055555585,1.2335811384723961e-17,-9.868649107779169e-17,5.6608489344688255,4.241126641001841
5,11,Dwell,Walk,Head,4.0,2.5,0.8207411944444437,2.78750747034264,,,6.089022905,0.34010664945354807,0.345641388653148,2.8899509231553133,1.0695927500132645,17.324802543280086,4.710307805555549,22.22222222222222,7.611111111111111,1.9399186102757642,1.2120259531959052,2.7499311249999976,,,,,,,77.77777777777777,3.889566611111105,1.2335811384723961e-17,-9.868649107779169e-17,6.656644870696052,2.538710491334457
